#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
  1239    0.98647E+03    0.10412E+02    0.60184E-09    0.10412E+02    0.16289E+02   -0.12237E-09    0.60184E-09   -0.12237E-09    0.22074E-14
  1240    0.98185E+03    0.10716E+02    0.62371E-09    0.10716E+02    0.16471E+02   -0.12532E-09    0.62371E-09   -0.12532E-09    0.22000E-14
  1241    0.97733E+03    0.11002E+02    0.64473E-09    0.11002E+02    0.16654E+02   -0.12824E-09    0.64473E-09   -0.12824E-09    0.21926E-14
  1242    0.97268E+03    0.11272E+02    0.66484E-09    0.11272E+02    0.16841E+02   -0.13111E-09    0.66484E-09   -0.13111E-09    0.21853E-14
  1243    0.96805E+03    0.11522E+02    0.68400E-09    0.11522E+02    0.17027E+02   -0.13395E-09    0.68400E-09   -0.13395E-09    0.21780E-14
  1244    0.96344E+03    0.11755E+02    0.70217E-09    0.11755E+02    0.17217E+02   -0.13674E-09    0.70217E-09   -0.13674E-09    0.21708E-14
  1245    0.95884E+03    0.11971E+02    0.71929E-09    0.11971E+02    0.17408E+02   -0.13949E-09    0.71929E-09   -0.13949E-09    0.21635E-14
  1246    0.95419E+03    0.12170E+02    0.73533E-09    0.12170E+02    0.17599E+02   -0.14220E-09    0.73533E-09   -0.14220E-09    0.21563E-14
  1247    0.94948E+03    0.12350E+02    0.75024E-09    0.12350E+02    0.17793E+02   -0.14487E-09    0.75024E-09   -0.14487E-09    0.21492E-14
  1248    0.94479E+03    0.12512E+02    0.76398E-09    0.12512E+02    0.17988E+02   -0.14749E-09    0.76398E-09   -0.14749E-09    0.21420E-14
  1249    0.94012E+03    0.12656E+02    0.77649E-09    0.12656E+02    0.18185E+02   -0.15006E-09    0.77649E-09   -0.15006E-09    0.21349E-14
  1250    0.93547E+03    0.12782E+02    0.78774E-09    0.12782E+02    0.18382E+02   -0.15259E-09    0.78774E-09   -0.15259E-09    0.21278E-14
  1251    0.93075E+03    0.12890E+02    0.79769E-09    0.12890E+02    0.18580E+02   -0.15507E-09    0.79769E-09   -0.15507E-09    0.21207E-14
  1252    0.92613E+03    0.12980E+02    0.80638E-09    0.12980E+02    0.18781E+02   -0.15751E-09    0.80638E-09   -0.15751E-09    0.21137E-14
  1253    0.92139E+03    0.13052E+02    0.81384E-09    0.13052E+02    0.18982E+02   -0.15990E-09    0.81384E-09   -0.15990E-09    0.21067E-14
  1254    0.91666E+03    0.13107E+02    0.82011E-09    0.13107E+02    0.19183E+02   -0.16224E-09    0.82011E-09   -0.16224E-09    0.20997E-14
  1255    0.91195E+03    0.13143E+02    0.82524E-09    0.13143E+02    0.19386E+02   -0.16454E-09    0.82524E-09   -0.16454E-09    0.20928E-14
  1256    0.90734E+03    0.13162E+02    0.82927E-09    0.13162E+02    0.19589E+02   -0.16679E-09    0.82927E-09   -0.16679E-09    0.20859E-14
  1257    0.90268E+03    0.13163E+02    0.83224E-09    0.13163E+02    0.19793E+02   -0.16900E-09    0.83224E-09   -0.16900E-09    0.20790E-14
  1258    0.89797E+03    0.13147E+02    0.83420E-09    0.13147E+02    0.19996E+02   -0.17117E-09    0.83420E-09   -0.17117E-09    0.20721E-14
  1259    0.89328E+03    0.13114E+02    0.83518E-09    0.13114E+02    0.20201E+02   -0.17329E-09    0.83518E-09   -0.17329E-09    0.20653E-14
  1260    0.88862E+03    0.13064E+02    0.83523E-09    0.13064E+02    0.20405E+02   -0.17537E-09    0.83523E-09   -0.17537E-09    0.20584E-14
  1261    0.88398E+03    0.12997E+02    0.83438E-09    0.12997E+02    0.20609E+02   -0.17741E-09    0.83438E-09   -0.17741E-09    0.20517E-14
  1262    0.87937E+03    0.12912E+02    0.83269E-09    0.12912E+02    0.20815E+02   -0.17941E-09    0.83269E-09   -0.17941E-09    0.20449E-14
  1263    0.87479E+03    0.12811E+02    0.83019E-09    0.12811E+02    0.21019E+02   -0.18137E-09    0.83019E-09   -0.18137E-09    0.20382E-14
  1264    0.87017E+03    0.12693E+02    0.82692E-09    0.12693E+02    0.21224E+02   -0.18329E-09    0.82692E-09   -0.18329E-09    0.20315E-14
  1265    0.86565E+03    0.12559E+02    0.82293E-09    0.12559E+02    0.21428E+02   -0.18516E-09    0.82293E-09   -0.18516E-09    0.20248E-14
  1266    0.86108E+03    0.12408E+02    0.81826E-09    0.12408E+02    0.21632E+02   -0.18700E-09    0.81826E-09   -0.18700E-09    0.20181E-14
  1267    0.85655E+03    0.12241E+02    0.81295E-09    0.12241E+02    0.21834E+02   -0.18880E-09    0.81295E-09   -0.18880E-09    0.20115E-14
  1268    0.85206E+03    0.12058E+02    0.80705E-09    0.12058E+02    0.22038E+02   -0.19056E-09    0.80705E-09   -0.19056E-09    0.20049E-14
  1269    0.84761E+03    0.11858E+02    0.80058E-09    0.11858E+02    0.22239E+02   -0.19229E-09    0.80058E-09   -0.19229E-09    0.19983E-14
  1270    0.84316E+03    0.11643E+02    0.79361E-09    0.11643E+02    0.22439E+02   -0.19398E-09    0.79361E-09   -0.19398E-09    0.19918E-14
  1271    0.83876E+03    0.11412E+02    0.78616E-09    0.11412E+02    0.22640E+02   -0.19563E-09    0.78616E-09   -0.19563E-09    0.19852E-14
  1272    0.83438E+03    0.11165E+02    0.77828E-09    0.11165E+02    0.22839E+02   -0.19724E-09    0.77828E-09   -0.19724E-09    0.19787E-14
  1273    0.83000E+03    0.10903E+02    0.77001E-09    0.10903E+02    0.23037E+02   -0.19882E-09    0.77001E-09   -0.19882E-09    0.19723E-14
  1274    0.82568E+03    0.10625E+02    0.76139E-09    0.10625E+02    0.23232E+02   -0.20037E-09    0.76139E-09   -0.20037E-09    0.19658E-14
  1275    0.82138E+03    0.10333E+02    0.75248E-09    0.10333E+02    0.23428E+02   -0.20187E-09    0.75248E-09   -0.20187E-09    0.19594E-14
  1276    0.81711E+03    0.10026E+02    0.74330E-09    0.10026E+02    0.23622E+02   -0.20335E-09    0.74330E-09   -0.20335E-09    0.19530E-14
  1277    0.81289E+03    0.97042E+01    0.73390E-09    0.97042E+01    0.23815E+02   -0.20479E-09    0.73390E-09   -0.20479E-09    0.19466E-14
  1278    0.80869E+03    0.93673E+01    0.72432E-09    0.93673E+01    0.24007E+02   -0.20620E-09    0.72432E-09   -0.20620E-09    0.19403E-14
  1279    0.80454E+03    0.90167E+01    0.71460E-09    0.90167E+01    0.24196E+02   -0.20758E-09    0.71460E-09   -0.20758E-09    0.19340E-14
  1280    0.80044E+03    0.86504E+01    0.70479E-09    0.86504E+01    0.24384E+02   -0.20893E-09    0.70479E-09   -0.20893E-09    0.19277E-14
  1281    0.79637E+03    0.82715E+01    0.69493E-09    0.82715E+01    0.24571E+02   -0.21024E-09    0.69493E-09   -0.21024E-09    0.19214E-14
  1282    0.79235E+03    0.78781E+01    0.68505E-09    0.78781E+01    0.24755E+02   -0.21153E-09    0.68505E-09   -0.21153E-09    0.19151E-14
  1283    0.78836E+03    0.74708E+01    0.67521E-09    0.74708E+01    0.24938E+02   -0.21278E-09    0.67521E-09   -0.21278E-09    0.19089E-14
  1284    0.78443E+03    0.70495E+01    0.66544E-09    0.70495E+01    0.25119E+02   -0.21400E-09    0.66544E-09   -0.21400E-09    0.19027E-14
  1285    0.78053E+03    0.66153E+01    0.65578E-09    0.66153E+01    0.25298E+02   -0.21520E-09    0.65578E-09   -0.21520E-09    0.18965E-14
  1286    0.77667E+03    0.61675E+01    0.64628E-09    0.61675E+01    0.25475E+02   -0.21637E-09    0.64628E-09   -0.21637E-09    0.18904E-14
  1287    0.77287E+03    0.57072E+01    0.63698E-09    0.57072E+01    0.25649E+02   -0.21750E-09    0.63698E-09   -0.21750E-09    0.18843E-14
  1288    0.76912E+03    0.52329E+01    0.62792E-09    0.52329E+01    0.25821E+02   -0.21862E-09    0.62792E-09   -0.21862E-09    0.18782E-14
  1289    0.76542E+03    0.47472E+01    0.61915E-09    0.47472E+01    0.25992E+02   -0.21970E-09    0.61915E-09   -0.21970E-09    0.18721E-14
  1290    0.76176E+03    0.42478E+01    0.61069E-09    0.42478E+01    0.26159E+02   -0.22076E-09    0.61069E-09   -0.22076E-09    0.18660E-14
  1291    0.75815E+03    0.37359E+01    0.60261E-09    0.37359E+01    0.26325E+02   -0.22179E-09    0.60261E-09   -0.22179E-09    0.18600E-14
  1292    0.75459E+03    0.32114E+01    0.59493E-09    0.32114E+01    0.26487E+02   -0.22280E-09    0.59493E-09   -0.22280E-09    0.18540E-14
  1293    0.75108E+03    0.26741E+01    0.58770E-09    0.26741E+01    0.26648E+02   -0.22378E-09    0.58770E-09   -0.22378E-09    0.18480E-14
  1294    0.74763E+03    0.21275E+01    0.58097E-09    0.21275E+01    0.26806E+02   -0.22473E-09    0.58097E-09   -0.22473E-09    0.18420E-14
  1295    0.74423E+03    0.15669E+01    0.57477E-09    0.15669E+01    0.26961E+02   -0.22567E-09    0.57477E-09   -0.22567E-09    0.18361E-14
  1296    0.74088E+03    0.99663E+00    0.56914E-09    0.99663E+00    0.27114E+02   -0.22658E-09    0.56914E-09   -0.22658E-09    0.18302E-14
  1297    0.73759E+03    0.41350E+00    0.56413E-09    0.41350E+00    0.27265E+02   -0.22747E-09    0.56413E-09   -0.22747E-09    0.18243E-14
  1298    0.73435E+03   -0.18045E+00    0.55978E-09   -0.18045E+00    0.27412E+02   -0.22833E-09    0.55978E-09   -0.22833E-09    0.18184E-14
  1299    0.73116E+03   -0.78615E+00    0.55614E-09   -0.78615E+00    0.27557E+02   -0.22917E-09    0.55614E-09   -0.22917E-09    0.18126E-14
  1300    0.72803E+03   -0.14023E+01    0.55324E-09   -0.14023E+01    0.27699E+02   -0.23000E-09    0.55324E-09   -0.23000E-09    0.18067E-14
  1301    0.72496E+03   -0.20291E+01    0.55111E-09   -0.20291E+01    0.27839E+02   -0.23080E-09    0.55111E-09   -0.23080E-09    0.18009E-14
  1302    0.72195E+03   -0.26657E+01    0.54973E-09   -0.26657E+01    0.27975E+02   -0.23158E-09    0.54973E-09   -0.23158E-09    0.17951E-14
  1303    0.71899E+03   -0.33135E+01    0.54909E-09   -0.33135E+01    0.28108E+02   -0.23234E-09    0.54909E-09   -0.23234E-09    0.17894E-14
  1304    0.71609E+03   -0.39704E+01    0.54915E-09   -0.39704E+01    0.28239E+02   -0.23308E-09    0.54915E-09   -0.23308E-09    0.17836E-14
  1305    0.71324E+03   -0.46375E+01    0.54988E-09   -0.46375E+01    0.28365E+02   -0.23380E-09    0.54988E-09   -0.23380E-09    0.17779E-14
  1306    0.71045E+03   -0.53121E+01    0.55126E-09   -0.53121E+01    0.28490E+02   -0.23450E-09    0.55126E-09   -0.23450E-09    0.17722E-14
  1307    0.70773E+03   -0.59946E+01    0.55325E-09   -0.59946E+01    0.28611E+02   -0.23517E-09    0.55325E-09   -0.23517E-09    0.17665E-14
  1308    0.70507E+03   -0.66873E+01    0.55583E-09   -0.66873E+01    0.28729E+02   -0.23582E-09    0.55583E-09   -0.23582E-09    0.17609E-14
  1309    0.70245E+03   -0.73856E+01    0.55897E-09   -0.73856E+01    0.28843E+02   -0.23646E-09    0.55897E-09   -0.23646E-09    0.17553E-14
  1310    0.69991E+03   -0.80924E+01    0.56264E-09   -0.80924E+01    0.28954E+02   -0.23707E-09    0.56264E-09   -0.23707E-09    0.17497E-14
  1311    0.69742E+03   -0.88055E+01    0.56681E-09   -0.88055E+01    0.29062E+02   -0.23766E-09    0.56681E-09   -0.23766E-09    0.17441E-14
  1312    0.69502E+03   -0.95248E+01    0.57146E-09   -0.95248E+01    0.29167E+02   -0.23822E-09    0.57146E-09   -0.23822E-09    0.17385E-14
  1313    0.69266E+03   -0.10251E+02    0.57656E-09   -0.10251E+02    0.29268E+02   -0.23877E-09    0.57656E-09   -0.23877E-09    0.17330E-14
  1314    0.69036E+03   -0.10982E+02    0.58207E-09   -0.10982E+02    0.29365E+02   -0.23929E-09    0.58207E-09   -0.23929E-09    0.17274E-14
  1315    0.68813E+03   -0.11718E+02    0.58798E-09   -0.11718E+02    0.29459E+02   -0.23979E-09    0.58798E-09   -0.23979E-09    0.17219E-14
  1316    0.68596E+03   -0.12459E+02    0.59425E-09   -0.12459E+02    0.29549E+02   -0.24026E-09    0.59425E-09   -0.24026E-09    0.17164E-14
  1317    0.68386E+03   -0.13205E+02    0.60085E-09   -0.13205E+02    0.29637E+02   -0.24072E-09    0.60085E-09   -0.24072E-09    0.17110E-14
  1318    0.68180E+03   -0.13955E+02    0.60776E-09   -0.13955E+02    0.29720E+02   -0.24115E-09    0.60776E-09   -0.24115E-09    0.17055E-14
  1319    0.67982E+03   -0.14709E+02    0.61494E-09   -0.14709E+02    0.29799E+02   -0.24156E-09    0.61494E-09   -0.24156E-09    0.17001E-14
  1320    0.67789E+03   -0.15467E+02    0.62238E-09   -0.15467E+02    0.29875E+02   -0.24194E-09    0.62238E-09   -0.24194E-09    0.16947E-14
  1321    0.67603E+03   -0.16228E+02    0.63003E-09   -0.16228E+02    0.29948E+02   -0.24230E-09    0.63003E-09   -0.24230E-09    0.16893E-14
  1322    0.67424E+03   -0.16991E+02    0.63788E-09   -0.16991E+02    0.30015E+02   -0.24264E-09    0.63788E-09   -0.24264E-09    0.16840E-14
  1323    0.67251E+03   -0.17756E+02    0.64590E-09   -0.17756E+02    0.30079E+02   -0.24296E-09    0.64590E-09   -0.24296E-09    0.16786E-14
  1324    0.67084E+03   -0.18525E+02    0.65405E-09   -0.18525E+02    0.30140E+02   -0.24325E-09    0.65405E-09   -0.24325E-09    0.16733E-14
  1325    0.66923E+03   -0.19294E+02    0.66231E-09   -0.19294E+02    0.30197E+02   -0.24352E-09    0.66231E-09   -0.24352E-09    0.16680E-14
  1326    0.66770E+03   -0.20066E+02    0.67065E-09   -0.20066E+02    0.30250E+02   -0.24376E-09    0.67065E-09   -0.24376E-09    0.16627E-14
  1327    0.66621E+03   -0.20839E+02    0.67904E-09   -0.20839E+02    0.30300E+02   -0.24398E-09    0.67904E-09   -0.24398E-09    0.16575E-14
  1328    0.66481E+03   -0.21611E+02    0.68745E-09   -0.21611E+02    0.30346E+02   -0.24417E-09    0.68745E-09   -0.24417E-09    0.16522E-14
  1329    0.66345E+03   -0.22385E+02    0.69586E-09   -0.22385E+02    0.30387E+02   -0.24434E-09    0.69586E-09   -0.24434E-09    0.16470E-14
  1330    0.66217E+03   -0.23159E+02    0.70424E-09   -0.23159E+02    0.30424E+02   -0.24449E-09    0.70424E-09   -0.24449E-09    0.16418E-14
  1331    0.66095E+03   -0.23932E+02    0.71256E-09   -0.23932E+02    0.30458E+02   -0.24461E-09    0.71256E-09   -0.24461E-09    0.16366E-14
  1332    0.65979E+03   -0.24706E+02    0.72079E-09   -0.24706E+02    0.30487E+02   -0.24471E-09    0.72079E-09   -0.24471E-09    0.16315E-14
  1333    0.65869E+03   -0.25478E+02    0.72890E-09   -0.25478E+02    0.30512E+02   -0.24478E-09    0.72890E-09   -0.24478E-09    0.16263E-14
  1334    0.65766E+03   -0.26250E+02    0.73687E-09   -0.26250E+02    0.30535E+02   -0.24482E-09    0.73687E-09   -0.24482E-09    0.16212E-14
  1335    0.65669E+03   -0.27020E+02    0.74466E-09   -0.27020E+02    0.30552E+02   -0.24484E-09    0.74466E-09   -0.24484E-09    0.16161E-14
  1336    0.65579E+03   -0.27788E+02    0.75225E-09   -0.27788E+02    0.30566E+02   -0.24484E-09    0.75225E-09   -0.24484E-09    0.16110E-14
  1337    0.65495E+03   -0.28555E+02    0.75961E-09   -0.28555E+02    0.30575E+02   -0.24481E-09    0.75961E-09   -0.24481E-09    0.16060E-14
  1338    0.65417E+03   -0.29319E+02    0.76671E-09   -0.29319E+02    0.30580E+02   -0.24476E-09    0.76671E-09   -0.24476E-09    0.16009E-14
  1339    0.65346E+03   -0.30082E+02    0.77352E-09   -0.30082E+02    0.30581E+02   -0.24467E-09    0.77352E-09   -0.24467E-09    0.15959E-14
  1340    0.65280E+03   -0.30844E+02    0.78002E-09   -0.30844E+02    0.30579E+02   -0.24457E-09    0.78002E-09   -0.24457E-09    0.15909E-14
  1341    0.65221E+03   -0.31601E+02    0.78618E-09   -0.31601E+02    0.30574E+02   -0.24444E-09    0.78618E-09   -0.24444E-09    0.15859E-14
  1342    0.65168E+03   -0.32355E+02    0.79197E-09   -0.32355E+02    0.30563E+02   -0.24428E-09    0.79197E-09   -0.24428E-09    0.15809E-14
  1343    0.65122E+03   -0.33106E+02    0.79735E-09   -0.33106E+02    0.30548E+02   -0.24409E-09    0.79735E-09   -0.24409E-09    0.15760E-14
  1344    0.65081E+03   -0.33854E+02    0.80231E-09   -0.33854E+02    0.30530E+02   -0.24388E-09    0.80231E-09   -0.24388E-09    0.15710E-14
  1345    0.65046E+03   -0.34597E+02    0.80682E-09   -0.34597E+02    0.30508E+02   -0.24364E-09    0.80682E-09   -0.24364E-09    0.15661E-14
  1346    0.65018E+03   -0.35338E+02    0.81084E-09   -0.35338E+02    0.30481E+02   -0.24338E-09    0.81084E-09   -0.24338E-09    0.15612E-14
  1347    0.64997E+03   -0.36074E+02    0.81434E-09   -0.36074E+02    0.30450E+02   -0.24308E-09    0.81434E-09   -0.24308E-09    0.15563E-14
  1348    0.64981E+03   -0.36806E+02    0.81731E-09   -0.36806E+02    0.30416E+02   -0.24277E-09    0.81731E-09   -0.24277E-09    0.15515E-14
  1349    0.64972E+03   -0.37533E+02    0.81971E-09   -0.37533E+02    0.30376E+02   -0.24242E-09    0.81971E-09   -0.24242E-09    0.15466E-14
  1350    0.64968E+03   -0.38255E+02    0.82151E-09   -0.38255E+02    0.30334E+02   -0.24205E-09    0.82151E-09   -0.24205E-09    0.15418E-14
  1351    0.64971E+03   -0.38972E+02    0.82269E-09   -0.38972E+02    0.30287E+02   -0.24165E-09    0.82269E-09   -0.24165E-09    0.15370E-14
  1352    0.64978E+03   -0.39684E+02    0.82329E-09   -0.39684E+02    0.30236E+02   -0.24122E-09    0.82329E-09   -0.24122E-09    0.15322E-14
  1353    0.64993E+03   -0.40391E+02    0.82333E-09   -0.40391E+02    0.30182E+02   -0.24077E-09    0.82333E-09   -0.24077E-09    0.15274E-14
  1354    0.65012E+03   -0.41092E+02    0.82285E-09   -0.41092E+02    0.30124E+02   -0.24029E-09    0.82285E-09   -0.24029E-09    0.15227E-14
  1355    0.65039E+03   -0.41787E+02    0.82189E-09   -0.41787E+02    0.30061E+02   -0.23978E-09    0.82189E-09   -0.23978E-09    0.15180E-14
  1356    0.65071E+03   -0.42476E+02    0.82048E-09   -0.42476E+02    0.29996E+02   -0.23925E-09    0.82048E-09   -0.23925E-09    0.15132E-14
  1357    0.65108E+03   -0.43157E+02    0.81865E-09   -0.43157E+02    0.29926E+02   -0.23870E-09    0.81865E-09   -0.23870E-09    0.15085E-14
  1358    0.65149E+03   -0.43829E+02    0.81644E-09   -0.43829E+02    0.29852E+02   -0.23812E-09    0.81644E-09   -0.23812E-09    0.15038E-14
  1359    0.65196E+03   -0.44497E+02    0.81389E-09   -0.44497E+02    0.29775E+02   -0.23751E-09    0.81389E-09   -0.23751E-09    0.14992E-14
  1360    0.65246E+03   -0.45155E+02    0.81102E-09   -0.45155E+02    0.29696E+02   -0.23689E-09    0.81102E-09   -0.23689E-09    0.14945E-14
  1361    0.65303E+03   -0.45806E+02    0.80788E-09   -0.45806E+02    0.29611E+02   -0.23624E-09    0.80788E-09   -0.23624E-09    0.14899E-14
  1362    0.65363E+03   -0.46447E+02    0.80451E-09   -0.46447E+02    0.29523E+02   -0.23557E-09    0.80451E-09   -0.23557E-09    0.14853E-14
  1363    0.65429E+03   -0.47082E+02    0.80092E-09   -0.47082E+02    0.29432E+02   -0.23487E-09    0.80092E-09   -0.23487E-09    0.14807E-14
  1364    0.65497E+03   -0.47706E+02    0.79717E-09   -0.47706E+02    0.29338E+02   -0.23416E-09    0.79717E-09   -0.23416E-09    0.14761E-14
  1365    0.65578E+03   -0.48321E+02    0.79328E-09   -0.48321E+02    0.29240E+02   -0.23342E-09    0.79328E-09   -0.23342E-09    0.14715E-14
  1366    0.65656E+03   -0.48928E+02    0.78929E-09   -0.48928E+02    0.29138E+02   -0.23266E-09    0.78929E-09   -0.23266E-09    0.14670E-14
  1367    0.65738E+03   -0.49525E+02    0.78524E-09   -0.49525E+02    0.29033E+02   -0.23189E-09    0.78524E-09   -0.23189E-09    0.14624E-14
  1368    0.65832E+03   -0.50111E+02    0.78116E-09   -0.50111E+02    0.28926E+02   -0.23109E-09    0.78116E-09   -0.23109E-09    0.14579E-14
  1369    0.65923E+03   -0.50687E+02    0.77708E-09   -0.50687E+02    0.28815E+02   -0.23027E-09    0.77708E-09   -0.23027E-09    0.14534E-14
  1370    0.66018E+03   -0.51254E+02    0.77305E-09   -0.51254E+02    0.28701E+02   -0.22944E-09    0.77305E-09   -0.22944E-09    0.14489E-14
  1371    0.66118E+03   -0.51809E+02    0.76908E-09   -0.51809E+02    0.28584E+02   -0.22859E-09    0.76908E-09   -0.22859E-09    0.14445E-14
  1372    0.66222E+03   -0.52354E+02    0.76523E-09   -0.52354E+02    0.28464E+02   -0.22772E-09    0.76523E-09   -0.22772E-09    0.14400E-14
  1373    0.66331E+03   -0.52888E+02    0.76153E-09   -0.52888E+02    0.28342E+02   -0.22683E-09    0.76153E-09   -0.22683E-09    0.14356E-14
  1374    0.66444E+03   -0.53410E+02    0.75800E-09   -0.53410E+02    0.28216E+02   -0.22592E-09    0.75800E-09   -0.22592E-09    0.14312E-14
  1375    0.66561E+03   -0.53922E+02    0.75469E-09   -0.53922E+02    0.28088E+02   -0.22500E-09    0.75469E-09   -0.22500E-09    0.14268E-14
  1376    0.66683E+03   -0.54421E+02    0.75163E-09   -0.54421E+02    0.27956E+02   -0.22406E-09    0.75163E-09   -0.22406E-09    0.14224E-14
  1377    0.66810E+03   -0.54909E+02    0.74885E-09   -0.54909E+02    0.27823E+02   -0.22311E-09    0.74885E-09   -0.22311E-09    0.14180E-14
  1378    0.66941E+03   -0.55385E+02    0.74640E-09   -0.55385E+02    0.27685E+02   -0.22214E-09    0.74640E-09   -0.22214E-09    0.14137E-14
  1379    0.67069E+03   -0.55849E+02    0.74430E-09   -0.55849E+02    0.27547E+02   -0.22115E-09    0.74430E-09   -0.22115E-09    0.14093E-14
  1380    0.67201E+03   -0.56302E+02    0.74259E-09   -0.56302E+02    0.27404E+02   -0.22015E-09    0.74259E-09   -0.22015E-09    0.14050E-14
  1381    0.67339E+03   -0.56740E+02    0.74131E-09   -0.56740E+02    0.27260E+02   -0.21914E-09    0.74131E-09   -0.21914E-09    0.14007E-14
  1382    0.67466E+03   -0.57166E+02    0.74049E-09   -0.57166E+02    0.27113E+02   -0.21811E-09    0.74049E-09   -0.21811E-09    0.13964E-14
  1383    0.67612E+03   -0.57579E+02    0.74016E-09   -0.57579E+02    0.26963E+02   -0.21708E-09    0.74016E-09   -0.21708E-09    0.13921E-14
  1384    0.67749E+03   -0.57980E+02    0.74036E-09   -0.57980E+02    0.26811E+02   -0.21602E-09    0.74036E-09   -0.21602E-09    0.13879E-14
  1385    0.67890E+03   -0.58367E+02    0.74113E-09   -0.58367E+02    0.26657E+02   -0.21496E-09    0.74113E-09   -0.21496E-09    0.13836E-14
  1386    0.68036E+03   -0.58741E+02    0.74250E-09   -0.58741E+02    0.26500E+02   -0.21389E-09    0.74250E-09   -0.21389E-09    0.13794E-14
  1387    0.68179E+03   -0.59101E+02    0.74450E-09   -0.59101E+02    0.26341E+02   -0.21280E-09    0.74450E-09   -0.21280E-09    0.13752E-14
  1388    0.68341E+03   -0.59449E+02    0.74718E-09   -0.59449E+02    0.26180E+02   -0.21170E-09    0.74718E-09   -0.21170E-09    0.13710E-14
  1389    0.68494E+03   -0.59782E+02    0.75056E-09   -0.59782E+02    0.26016E+02   -0.21059E-09    0.75056E-09   -0.21059E-09    0.13668E-14
  1390    0.68644E+03   -0.60102E+02    0.75468E-09   -0.60102E+02    0.25851E+02   -0.20948E-09    0.75468E-09   -0.20948E-09    0.13626E-14
  1391    0.68806E+03   -0.60409E+02    0.75957E-09   -0.60409E+02    0.25683E+02   -0.20835E-09    0.75957E-09   -0.20835E-09    0.13585E-14
  1392    0.68965E+03   -0.60701E+02    0.76528E-09   -0.60701E+02    0.25514E+02   -0.20721E-09    0.76528E-09   -0.20721E-09    0.13543E-14
  1393    0.69130E+03   -0.60979E+02    0.77183E-09   -0.60979E+02    0.25343E+02   -0.20607E-09    0.77183E-09   -0.20607E-09    0.13502E-14
  1394    0.69291E+03   -0.61244E+02    0.77927E-09   -0.61244E+02    0.25169E+02   -0.20492E-09    0.77927E-09   -0.20492E-09    0.13461E-14
  1395    0.69458E+03   -0.61493E+02    0.78762E-09   -0.61493E+02    0.24993E+02   -0.20376E-09    0.78762E-09   -0.20376E-09    0.13420E-14
  1396    0.69630E+03   -0.61730E+02    0.79692E-09   -0.61730E+02    0.24817E+02   -0.20259E-09    0.79692E-09   -0.20259E-09    0.13379E-14
  1397    0.69799E+03   -0.61952E+02    0.80720E-09   -0.61952E+02    0.24638E+02   -0.20142E-09    0.80720E-09   -0.20142E-09    0.13338E-14
  1398    0.69965E+03   -0.62159E+02    0.81851E-09   -0.62159E+02    0.24456E+02   -0.20024E-09    0.81851E-09   -0.20024E-09    0.13298E-14
  1399    0.70137E+03   -0.62352E+02    0.83087E-09   -0.62352E+02    0.24274E+02   -0.19905E-09    0.83087E-09   -0.19905E-09    0.13257E-14
  1400    0.70313E+03   -0.62530E+02    0.84432E-09   -0.62530E+02    0.24090E+02   -0.19786E-09    0.84432E-09   -0.19786E-09    0.13217E-14
  1401    0.70487E+03   -0.62694E+02    0.85888E-09   -0.62694E+02    0.23904E+02   -0.19666E-09    0.85888E-09   -0.19666E-09    0.13177E-14
  1402    0.70666E+03   -0.62843E+02    0.87452E-09   -0.62843E+02    0.23717E+02   -0.19546E-09    0.87452E-09   -0.19546E-09    0.13137E-14
  1403    0.70842E+03   -0.62978E+02    0.89116E-09   -0.62978E+02    0.23528E+02   -0.19425E-09    0.89116E-09   -0.19425E-09    0.13097E-14
  1404    0.71016E+03   -0.63098E+02    0.90876E-09   -0.63098E+02    0.23338E+02   -0.19304E-09    0.90876E-09   -0.19304E-09    0.13058E-14
  1405    0.71202E+03   -0.63203E+02    0.92726E-09   -0.63203E+02    0.23146E+02   -0.19182E-09    0.92726E-09   -0.19182E-09    0.13018E-14
  1406    0.71377E+03   -0.63295E+02    0.94661E-09   -0.63295E+02    0.22954E+02   -0.19058E-09    0.94661E-09   -0.19058E-09    0.12979E-14
  1407    0.71550E+03   -0.63371E+02    0.96674E-09   -0.63371E+02    0.22760E+02   -0.18934E-09    0.96674E-09   -0.18934E-09    0.12940E-14
  1408    0.71742E+03   -0.63434E+02    0.98760E-09   -0.63434E+02    0.22565E+02   -0.18810E-09    0.98760E-09   -0.18810E-09    0.12900E-14
  1409    0.71917E+03   -0.63481E+02    0.10091E-08   -0.63481E+02    0.22370E+02   -0.18684E-09    0.10091E-08   -0.18684E-09    0.12861E-14
  1410    0.72103E+03   -0.63516E+02    0.10313E-08   -0.63516E+02    0.22173E+02   -0.18556E-09    0.10313E-08   -0.18556E-09    0.12823E-14
  1411    0.72286E+03   -0.63535E+02    0.10540E-08   -0.63535E+02    0.21976E+02   -0.18428E-09    0.10540E-08   -0.18428E-09    0.12784E-14
  1412    0.72466E+03   -0.63539E+02    0.10772E-08   -0.63539E+02    0.21778E+02   -0.18299E-09    0.10772E-08   -0.18299E-09    0.12745E-14
  1413    0.72635E+03   -0.63530E+02    0.11009E-08   -0.63530E+02    0.21580E+02   -0.18168E-09    0.11009E-08   -0.18168E-09    0.12707E-14
