#    L    TT             EE             TE             PP             TP          
  1102    0.10694E+04    0.26566E+02   -0.80883E+02    0.20231E+06   -0.92665E+01
  1103    0.10726E+04    0.26277E+02   -0.80907E+02    0.20193E+06   -0.94249E+01
  1104    0.10758E+04    0.25988E+02   -0.80906E+02    0.20156E+06   -0.95780E+01
  1105    0.10789E+04    0.25699E+02   -0.80883E+02    0.20118E+06   -0.97260E+01
  1106    0.10821E+04    0.25409E+02   -0.80836E+02    0.20080E+06   -0.98689E+01
  1107    0.10853E+04    0.25120E+02   -0.80767E+02    0.20043E+06   -0.10007E+02
  1108    0.10884E+04    0.24831E+02   -0.80676E+02    0.20005E+06   -0.10140E+02
  1109    0.10915E+04    0.24540E+02   -0.80562E+02    0.19968E+06   -0.10269E+02
  1110    0.10947E+04    0.24253E+02   -0.80426E+02    0.19931E+06   -0.10394E+02
  1111    0.10977E+04    0.23966E+02   -0.80267E+02    0.19894E+06   -0.10514E+02
  1112    0.11009E+04    0.23680E+02   -0.80088E+02    0.19857E+06   -0.10629E+02
  1113    0.11039E+04    0.23396E+02   -0.79886E+02    0.19820E+06   -0.10741E+02
  1114    0.11069E+04    0.23112E+02   -0.79664E+02    0.19783E+06   -0.10849E+02
  1115    0.11099E+04    0.22830E+02   -0.79421E+02    0.19746E+06   -0.10953E+02
  1116    0.11130E+04    0.22549E+02   -0.79157E+02    0.19709E+06   -0.11054E+02
  1117    0.11159E+04    0.22270E+02   -0.78873E+02    0.19673E+06   -0.11151E+02
  1118    0.11188E+04    0.21993E+02   -0.78568E+02    0.19636E+06   -0.11245E+02
  1119    0.11217E+04    0.21717E+02   -0.78243E+02    0.19600E+06   -0.11336E+02
  1120    0.11246E+04    0.21444E+02   -0.77898E+02    0.19564E+06   -0.11423E+02
  1121    0.11274E+04    0.21172E+02   -0.77532E+02    0.19527E+06   -0.11508E+02
  1122    0.11302E+04    0.20902E+02   -0.77149E+02    0.19491E+06   -0.11590E+02
  1123    0.11329E+04    0.20635E+02   -0.76746E+02    0.19455E+06   -0.11669E+02
  1124    0.11356E+04    0.20369E+02   -0.76324E+02    0.19419E+06   -0.11746E+02
  1125    0.11382E+04    0.20106E+02   -0.75883E+02    0.19383E+06   -0.11821E+02
  1126    0.11408E+04    0.19845E+02   -0.75424E+02    0.19347E+06   -0.11893E+02
  1127    0.11434E+04    0.19586E+02   -0.74947E+02    0.19312E+06   -0.11963E+02
  1128    0.11459E+04    0.19331E+02   -0.74452E+02    0.19276E+06   -0.12032E+02
  1129    0.11484E+04    0.19079E+02   -0.73940E+02    0.19240E+06   -0.12098E+02
  1130    0.11506E+04    0.18829E+02   -0.73410E+02    0.19205E+06   -0.12163E+02
  1131    0.11530E+04    0.18582E+02   -0.72864E+02    0.19170E+06   -0.12227E+02
  1132    0.11553E+04    0.18338E+02   -0.72300E+02    0.19134E+06   -0.12289E+02
  1133    0.11575E+04    0.18097E+02   -0.71721E+02    0.19099E+06   -0.12350E+02
  1134    0.11597E+04    0.17859E+02   -0.71124E+02    0.19064E+06   -0.12409E+02
  1135    0.11618E+04    0.17624E+02   -0.70512E+02    0.19029E+06   -0.12468E+02
  1136    0.11638E+04    0.17393E+02   -0.69885E+02    0.18994E+06   -0.12526E+02
  1137    0.11658E+04    0.17164E+02   -0.69241E+02    0.18959E+06   -0.12584E+02
  1138    0.11677E+04    0.16941E+02   -0.68583E+02    0.18924E+06   -0.12641E+02
  1139    0.11696E+04    0.16719E+02   -0.67909E+02    0.18890E+06   -0.12697E+02
  1140    0.11714E+04    0.16501E+02   -0.67221E+02    0.18855E+06   -0.12754E+02
  1141    0.11731E+04    0.16286E+02   -0.66518E+02    0.18820E+06   -0.12810E+02
  1142    0.11748E+04    0.16076E+02   -0.65802E+02    0.18786E+06   -0.12866E+02
  1143    0.11764E+04    0.15868E+02   -0.65071E+02    0.18752E+06   -0.12923E+02
  1144    0.11778E+04    0.15664E+02   -0.64328E+02    0.18717E+06   -0.12979E+02
  1145    0.11793E+04    0.15465E+02   -0.63570E+02    0.18683E+06   -0.13037E+02
  1146    0.11806E+04    0.15269E+02   -0.62800E+02    0.18649E+06   -0.13095E+02
  1147    0.11819E+04    0.15078E+02   -0.62016E+02    0.18615E+06   -0.13153E+02
  1148    0.11831E+04    0.14889E+02   -0.61220E+02    0.18581E+06   -0.13213E+02
  1149    0.11843E+04    0.14705E+02   -0.60412E+02    0.18547E+06   -0.13273E+02
  1150    0.11853E+04    0.14525E+02   -0.59592E+02    0.18513E+06   -0.13335E+02
  1151    0.11864E+04    0.14349E+02   -0.58760E+02    0.18480E+06   -0.13398E+02
  1152    0.11872E+04    0.14177E+02   -0.57916E+02    0.18446E+06   -0.13462E+02
  1153    0.11881E+04    0.14009E+02   -0.57062E+02    0.18412E+06   -0.13526E+02
  1154    0.11889E+04    0.13846E+02   -0.56197E+02    0.18379E+06   -0.13591E+02
  1155    0.11896E+04    0.13687E+02   -0.55322E+02    0.18345E+06   -0.13655E+02
  1156    0.11902E+04    0.13531E+02   -0.54439E+02    0.18312E+06   -0.13718E+02
  1157    0.11907E+04    0.13380E+02   -0.53546E+02    0.18279E+06   -0.13780E+02
  1158    0.11912E+04    0.13234E+02   -0.52646E+02    0.18246E+06   -0.13840E+02
  1159    0.11916E+04    0.13091E+02   -0.51737E+02    0.18213E+06   -0.13898E+02
  1160    0.11918E+04    0.12954E+02   -0.50823E+02    0.18180E+06   -0.13953E+02
  1161    0.11921E+04    0.12821E+02   -0.49900E+02    0.18147E+06   -0.14006E+02
  1162    0.11922E+04    0.12692E+02   -0.48972E+02    0.18114E+06   -0.14055E+02
  1163    0.11923E+04    0.12568E+02   -0.48038E+02    0.18081E+06   -0.14100E+02
  1164    0.11923E+04    0.12449E+02   -0.47099E+02    0.18048E+06   -0.14140E+02
  1165    0.11922E+04    0.12335E+02   -0.46155E+02    0.18016E+06   -0.14177E+02
  1166    0.11920E+04    0.12225E+02   -0.45207E+02    0.17983E+06   -0.14207E+02
  1167    0.11918E+04    0.12119E+02   -0.44256E+02    0.17951E+06   -0.14233E+02
  1168    0.11914E+04    0.12019E+02   -0.43300E+02    0.17918E+06   -0.14252E+02
  1169    0.11910E+04    0.11923E+02   -0.42343E+02    0.17886E+06   -0.14265E+02
  1170    0.11906E+04    0.11831E+02   -0.41382E+02    0.17854E+06   -0.14271E+02
  1171    0.11899E+04    0.11745E+02   -0.40420E+02    0.17822E+06   -0.14269E+02
  1172    0.11893E+04    0.11664E+02   -0.39456E+02    0.17790E+06   -0.14260E+02
  1173    0.11886E+04    0.11587E+02   -0.38491E+02    0.17758E+06   -0.14243E+02
  1174    0.11878E+04    0.11514E+02   -0.37526E+02    0.17726E+06   -0.14217E+02
  1175    0.11869E+04    0.11446E+02   -0.36560E+02    0.17694E+06   -0.14182E+02
  1176    0.11858E+04    0.11384E+02   -0.35595E+02    0.17662E+06   -0.14138E+02
  1177    0.11848E+04    0.11327E+02   -0.34631E+02    0.17630E+06   -0.14083E+02
  1178    0.11836E+04    0.11273E+02   -0.33667E+02    0.17599E+06   -0.14018E+02
  1179    0.11824E+04    0.11226E+02   -0.32705E+02    0.17567E+06   -0.13943E+02
  1180    0.11811E+04    0.11184E+02   -0.31744E+02    0.17536E+06   -0.13856E+02
  1181    0.11798E+04    0.11145E+02   -0.30786E+02    0.17504E+06   -0.13758E+02
  1182    0.11782E+04    0.11112E+02   -0.29831E+02    0.17473E+06   -0.13647E+02
  1183    0.11767E+04    0.11084E+02   -0.28878E+02    0.17442E+06   -0.13524E+02
  1184    0.11750E+04    0.11059E+02   -0.27928E+02    0.17411E+06   -0.13389E+02
  1185    0.11734E+04    0.11041E+02   -0.26982E+02    0.17379E+06   -0.13239E+02
  1186    0.11716E+04    0.11027E+02   -0.26040E+02    0.17348E+06   -0.13076E+02
  1187    0.11698E+04    0.11018E+02   -0.25103E+02    0.17317E+06   -0.12899E+02
  1188    0.11678E+04    0.11014E+02   -0.24170E+02    0.17287E+06   -0.12707E+02
  1189    0.11658E+04    0.11014E+02   -0.23242E+02    0.17256E+06   -0.12500E+02
  1190    0.11637E+04    0.11019E+02   -0.22320E+02    0.17225E+06   -0.12277E+02
  1191    0.11615E+04    0.11029E+02   -0.21402E+02    0.17194E+06   -0.12039E+02
  1192    0.11593E+04    0.11044E+02   -0.20491E+02    0.17164E+06   -0.11784E+02
  1193    0.11570E+04    0.11064E+02   -0.19586E+02    0.17133E+06   -0.11512E+02
  1194    0.11546E+04    0.11088E+02   -0.18687E+02    0.17103E+06   -0.11223E+02
  1195    0.11522E+04    0.11117E+02   -0.17795E+02    0.17072E+06   -0.10916E+02
  1196    0.11495E+04    0.11152E+02   -0.16910E+02    0.17042E+06   -0.10592E+02
  1197    0.11470E+04    0.11190E+02   -0.16032E+02    0.17012E+06   -0.10248E+02
  1198    0.11442E+04    0.11233E+02   -0.15162E+02    0.16982E+06   -0.98859E+01
  1199    0.11415E+04    0.11281E+02   -0.14299E+02    0.16952E+06   -0.95041E+01
  1200    0.11386E+04    0.11334E+02   -0.13444E+02    0.16921E+06   -0.91025E+01
  1201    0.11358E+04    0.11390E+02   -0.12597E+02    0.16892E+06   -0.86808E+01
  1202    0.11327E+04    0.11453E+02   -0.11759E+02    0.16862E+06   -0.82398E+01
  1203    0.11297E+04    0.11519E+02   -0.10930E+02    0.16832E+06   -0.77804E+01
  1204    0.11265E+04    0.11590E+02   -0.10110E+02    0.16802E+06   -0.73037E+01
  1205    0.11233E+04    0.11664E+02   -0.93000E+01    0.16772E+06   -0.68105E+01
  1206    0.11201E+04    0.11743E+02   -0.84997E+01    0.16743E+06   -0.63018E+01
  1207    0.11168E+04    0.11827E+02   -0.77108E+01    0.16713E+06   -0.57785E+01
  1208    0.11135E+04    0.11915E+02   -0.69313E+01    0.16684E+06   -0.52418E+01
  1209    0.11100E+04    0.12006E+02   -0.61630E+01    0.16654E+06   -0.46924E+01
  1210    0.11065E+04    0.12101E+02   -0.54070E+01    0.16625E+06   -0.41313E+01
  1211    0.11030E+04    0.12201E+02   -0.46628E+01    0.16596E+06   -0.35596E+01
  1212    0.10994E+04    0.12305E+02   -0.39299E+01    0.16567E+06   -0.29781E+01
  1213    0.10957E+04    0.12412E+02   -0.32086E+01    0.16537E+06   -0.23879E+01
  1214    0.10920E+04    0.12523E+02   -0.25007E+01    0.16508E+06   -0.17899E+01
  1215    0.10883E+04    0.12637E+02   -0.18058E+01    0.16479E+06   -0.11850E+01
  1216    0.10846E+04    0.12756E+02   -0.11241E+01    0.16450E+06   -0.57418E+00
  1217    0.10806E+04    0.12877E+02   -0.45522E+00    0.16422E+06    0.41531E-01
  1218    0.10767E+04    0.13003E+02    0.19913E+00    0.16393E+06    0.66122E+00
  1219    0.10727E+04    0.13131E+02    0.84086E+00    0.16364E+06    0.12839E+01
  1220    0.10687E+04    0.13263E+02    0.14675E+01    0.16335E+06    0.19087E+01
  1221    0.10647E+04    0.13397E+02    0.20801E+01    0.16307E+06    0.25345E+01
  1222    0.10606E+04    0.13536E+02    0.26771E+01    0.16278E+06    0.31605E+01
  1223    0.10565E+04    0.13677E+02    0.32610E+01    0.16250E+06    0.37857E+01
  1224    0.10523E+04    0.13820E+02    0.38279E+01    0.16221E+06    0.44091E+01
  1225    0.10481E+04    0.13967E+02    0.43797E+01    0.16193E+06    0.50297E+01
  1226    0.10439E+04    0.14117E+02    0.49169E+01    0.16165E+06    0.56467E+01
  1227    0.10397E+04    0.14269E+02    0.54377E+01    0.16136E+06    0.62589E+01
  1228    0.10354E+04    0.14425E+02    0.59432E+01    0.16108E+06    0.68656E+01
  1229    0.10311E+04    0.14583E+02    0.64318E+01    0.16080E+06    0.74657E+01
  1230    0.10266E+04    0.14743E+02    0.69053E+01    0.16052E+06    0.80582E+01
  1231    0.10221E+04    0.14906E+02    0.73620E+01    0.16024E+06    0.86423E+01
  1232    0.10177E+04    0.15070E+02    0.78031E+01    0.15996E+06    0.92169E+01
  1233    0.10133E+04    0.15239E+02    0.82260E+01    0.15969E+06    0.97811E+01
  1234    0.10088E+04    0.15408E+02    0.86335E+01    0.15941E+06    0.10334E+02
  1235    0.10045E+04    0.15581E+02    0.90238E+01    0.15913E+06    0.10874E+02
  1236    0.10000E+04    0.15754E+02    0.93973E+01    0.15885E+06    0.11402E+02
  1237    0.99553E+03    0.15931E+02    0.97529E+01    0.15858E+06    0.11914E+02
  1238    0.99102E+03    0.16109E+02    0.10091E+02    0.15830E+06    0.12412E+02
  1239    0.98647E+03    0.16289E+02    0.10412E+02    0.15803E+06    0.12894E+02
  1240    0.98185E+03    0.16471E+02    0.10716E+02    0.15776E+06    0.13358E+02
  1241    0.97733E+03    0.16654E+02    0.11002E+02    0.15748E+06    0.13804E+02
  1242    0.97268E+03    0.16841E+02    0.11272E+02    0.15721E+06    0.14232E+02
  1243    0.96805E+03    0.17027E+02    0.11522E+02    0.15694E+06    0.14639E+02
  1244    0.96344E+03    0.17217E+02    0.11755E+02    0.15667E+06    0.15025E+02
  1245    0.95884E+03    0.17408E+02    0.11971E+02    0.15640E+06    0.15390E+02
  1246    0.95419E+03    0.17599E+02    0.12170E+02    0.15613E+06    0.15731E+02
  1247    0.94948E+03    0.17793E+02    0.12350E+02    0.15586E+06    0.16049E+02
  1248    0.94479E+03    0.17988E+02    0.12512E+02    0.15559E+06    0.16342E+02
  1249    0.94012E+03    0.18185E+02    0.12656E+02    0.15532E+06    0.16609E+02
  1250    0.93547E+03    0.18382E+02    0.12782E+02    0.15505E+06    0.16849E+02
  1251    0.93075E+03    0.18580E+02    0.12890E+02    0.15478E+06    0.17062E+02
  1252    0.92613E+03    0.18781E+02    0.12980E+02    0.15452E+06    0.17248E+02
  1253    0.92139E+03    0.18982E+02    0.13052E+02    0.15425E+06    0.17408E+02
  1254    0.91666E+03    0.19183E+02    0.13107E+02    0.15399E+06    0.17544E+02
  1255    0.91195E+03    0.19386E+02    0.13143E+02    0.15372E+06    0.17655E+02
  1256    0.90734E+03    0.19589E+02    0.13162E+02    0.15346E+06    0.17743E+02
  1257    0.90268E+03    0.19793E+02    0.13163E+02    0.15319E+06    0.17809E+02
  1258    0.89797E+03    0.19996E+02    0.13147E+02    0.15293E+06    0.17853E+02
  1259    0.89328E+03    0.20201E+02    0.13114E+02    0.15267E+06    0.17877E+02
  1260    0.88862E+03    0.20405E+02    0.13064E+02    0.15241E+06    0.17881E+02
  1261    0.88398E+03    0.20609E+02    0.12997E+02    0.15215E+06    0.17867E+02
  1262    0.87937E+03    0.20815E+02    0.12912E+02    0.15189E+06    0.17835E+02
  1263    0.87479E+03    0.21019E+02    0.12811E+02    0.15163E+06    0.17785E+02
  1264    0.87017E+03    0.21224E+02    0.12693E+02    0.15137E+06    0.17720E+02
  1265    0.86565E+03    0.21428E+02    0.12559E+02    0.15111E+06    0.17640E+02
  1266    0.86108E+03    0.21632E+02    0.12408E+02    0.15085E+06    0.17546E+02
  1267    0.85655E+03    0.21834E+02    0.12241E+02    0.15059E+06    0.17438E+02
  1268    0.85206E+03    0.22038E+02    0.12058E+02    0.15034E+06    0.17318E+02
  1269    0.84761E+03    0.22239E+02    0.11858E+02    0.15008E+06    0.17186E+02
  1270    0.84316E+03    0.22439E+02    0.11643E+02    0.14982E+06    0.17044E+02
  1271    0.83876E+03    0.22640E+02    0.11412E+02    0.14957E+06    0.16892E+02
  1272    0.83438E+03    0.22839E+02    0.11165E+02    0.14931E+06    0.16732E+02
  1273    0.83000E+03    0.23037E+02    0.10903E+02    0.14906E+06    0.16563E+02
  1274    0.82568E+03    0.23232E+02    0.10625E+02    0.14880E+06    0.16387E+02
  1275    0.82138E+03    0.23428E+02    0.10333E+02    0.14855E+06    0.16206E+02
  1276    0.81711E+03    0.23622E+02    0.10026E+02    0.14830E+06    0.16019E+02
  1277    0.81289E+03    0.23815E+02    0.97042E+01    0.14805E+06    0.15827E+02
  1278    0.80869E+03    0.24007E+02    0.93673E+01    0.14780E+06    0.15633E+02
  1279    0.80454E+03    0.24196E+02    0.90167E+01    0.14754E+06    0.15436E+02
  1280    0.80044E+03    0.24384E+02    0.86504E+01    0.14729E+06    0.15237E+02
  1281    0.79637E+03    0.24571E+02    0.82715E+01    0.14704E+06    0.15037E+02
  1282    0.79235E+03    0.24755E+02    0.78781E+01    0.14680E+06    0.14838E+02
  1283    0.78836E+03    0.24938E+02    0.74708E+01    0.14655E+06    0.14640E+02
  1284    0.78443E+03    0.25119E+02    0.70495E+01    0.14630E+06    0.14444E+02
  1285    0.78053E+03    0.25298E+02    0.66153E+01    0.14605E+06    0.14250E+02
  1286    0.77667E+03    0.25475E+02    0.61675E+01    0.14580E+06    0.14061E+02
  1287    0.77287E+03    0.25649E+02    0.57072E+01    0.14556E+06    0.13876E+02
  1288    0.76912E+03    0.25821E+02    0.52329E+01    0.14531E+06    0.13696E+02
  1289    0.76542E+03    0.25992E+02    0.47472E+01    0.14507E+06    0.13524E+02
  1290    0.76176E+03    0.26159E+02    0.42478E+01    0.14482E+06    0.13358E+02
  1291    0.75815E+03    0.26325E+02    0.37359E+01    0.14458E+06    0.13201E+02
  1292    0.75459E+03    0.26487E+02    0.32114E+01    0.14433E+06    0.13053E+02
  1293    0.75108E+03    0.26648E+02    0.26741E+01    0.14409E+06    0.12915E+02
  1294    0.74763E+03    0.26806E+02    0.21275E+01    0.14385E+06    0.12788E+02
  1295    0.74423E+03    0.26961E+02    0.15669E+01    0.14361E+06    0.12673E+02
  1296    0.74088E+03    0.27114E+02    0.99663E+00    0.14336E+06    0.12570E+02
  1297    0.73759E+03    0.27265E+02    0.41350E+00    0.14312E+06    0.12482E+02
  1298    0.73435E+03    0.27412E+02   -0.18045E+00    0.14288E+06    0.12408E+02
  1299    0.73116E+03    0.27557E+02   -0.78615E+00    0.14264E+06    0.12349E+02
  1300    0.72803E+03    0.27699E+02   -0.14023E+01    0.14240E+06    0.12307E+02
  1301    0.72496E+03    0.27839E+02   -0.20291E+01    0.14216E+06    0.12282E+02
  1302    0.72195E+03    0.27975E+02   -0.26657E+01    0.14192E+06    0.12273E+02
  1303    0.71899E+03    0.28108E+02   -0.33135E+01    0.14169E+06    0.12280E+02
  1304    0.71609E+03    0.28239E+02   -0.39704E+01    0.14145E+06    0.12303E+02
  1305    0.71324E+03    0.28365E+02   -0.46375E+01    0.14121E+06    0.12340E+02
  1306    0.71045E+03    0.28490E+02   -0.53121E+01    0.14098E+06    0.12392E+02
  1307    0.70773E+03    0.28611E+02   -0.59946E+01    0.14074E+06    0.12457E+02
  1308    0.70507E+03    0.28729E+02   -0.66873E+01    0.14050E+06    0.12535E+02
  1309    0.70245E+03    0.28843E+02   -0.73856E+01    0.14027E+06    0.12625E+02
  1310    0.69991E+03    0.28954E+02   -0.80924E+01    0.14003E+06    0.12726E+02
  1311    0.69742E+03    0.29062E+02   -0.88055E+01    0.13980E+06    0.12839E+02
  1312    0.69502E+03    0.29167E+02   -0.95248E+01    0.13957E+06    0.12962E+02
  1313    0.69266E+03    0.29268E+02   -0.10251E+02    0.13933E+06    0.13094E+02
  1314    0.69036E+03    0.29365E+02   -0.10982E+02    0.13910E+06    0.13236E+02
  1315    0.68813E+03    0.29459E+02   -0.11718E+02    0.13887E+06    0.13385E+02
  1316    0.68596E+03    0.29549E+02   -0.12459E+02    0.13864E+06    0.13543E+02
  1317    0.68386E+03    0.29637E+02   -0.13205E+02    0.13841E+06    0.13708E+02
  1318    0.68180E+03    0.29720E+02   -0.13955E+02    0.13818E+06    0.13879E+02
  1319    0.67982E+03    0.29799E+02   -0.14709E+02    0.13795E+06    0.14056E+02
  1320    0.67789E+03    0.29875E+02   -0.15467E+02    0.13772E+06    0.14238E+02
  1321    0.67603E+03    0.29948E+02   -0.16228E+02    0.13749E+06    0.14425E+02
  1322    0.67424E+03    0.30015E+02   -0.16991E+02    0.13726E+06    0.14616E+02
  1323    0.67251E+03    0.30079E+02   -0.17756E+02    0.13703E+06    0.14810E+02
  1324    0.67084E+03    0.30140E+02   -0.18525E+02    0.13680E+06    0.15006E+02
  1325    0.66923E+03    0.30197E+02   -0.19294E+02    0.13658E+06    0.15205E+02
  1326    0.66770E+03    0.30250E+02   -0.20066E+02    0.13635E+06    0.15405E+02
  1327    0.66621E+03    0.30300E+02   -0.20839E+02    0.13612E+06    0.15606E+02
  1328    0.66481E+03    0.30346E+02   -0.21611E+02    0.13590E+06    0.15807E+02
  1329    0.66345E+03    0.30387E+02   -0.22385E+02    0.13567E+06    0.16007E+02
  1330    0.66217E+03    0.30424E+02   -0.23159E+02    0.13545E+06    0.16207E+02
  1331    0.66095E+03    0.30458E+02   -0.23932E+02    0.13523E+06    0.16404E+02
  1332    0.65979E+03    0.30487E+02   -0.24706E+02    0.13500E+06    0.16600E+02
  1333    0.65869E+03    0.30512E+02   -0.25478E+02    0.13478E+06    0.16792E+02
  1334    0.65766E+03    0.30535E+02   -0.26250E+02    0.13456E+06    0.16980E+02
  1335    0.65669E+03    0.30552E+02   -0.27020E+02    0.13433E+06    0.17164E+02
  1336    0.65579E+03    0.30566E+02   -0.27788E+02    0.13411E+06    0.17344E+02
  1337    0.65495E+03    0.30575E+02   -0.28555E+02    0.13389E+06    0.17517E+02
  1338    0.65417E+03    0.30580E+02   -0.29319E+02    0.13367E+06    0.17685E+02
  1339    0.65346E+03    0.30581E+02   -0.30082E+02    0.13345E+06    0.17845E+02
  1340    0.65280E+03    0.30579E+02   -0.30844E+02    0.13323E+06    0.17998E+02
  1341    0.65221E+03    0.30574E+02   -0.31601E+02    0.13301E+06    0.18143E+02
  1342    0.65168E+03    0.30563E+02   -0.32355E+02    0.13279E+06    0.18280E+02
  1343    0.65122E+03    0.30548E+02   -0.33106E+02    0.13257E+06    0.18406E+02
  1344    0.65081E+03    0.30530E+02   -0.33854E+02    0.13235E+06    0.18523E+02
  1345    0.65046E+03    0.30508E+02   -0.34597E+02    0.13214E+06    0.18629E+02
  1346    0.65018E+03    0.30481E+02   -0.35338E+02    0.13192E+06    0.18724E+02
  1347    0.64997E+03    0.30450E+02   -0.36074E+02    0.13170E+06    0.18807E+02
  1348    0.64981E+03    0.30416E+02   -0.36806E+02    0.13149E+06    0.18877E+02
  1349    0.64972E+03    0.30376E+02   -0.37533E+02    0.13127E+06    0.18935E+02
  1350    0.64968E+03    0.30334E+02   -0.38255E+02    0.13105E+06    0.18978E+02
  1351    0.64971E+03    0.30287E+02   -0.38972E+02    0.13084E+06    0.19007E+02
  1352    0.64978E+03    0.30236E+02   -0.39684E+02    0.13062E+06    0.19023E+02
  1353    0.64993E+03    0.30182E+02   -0.40391E+02    0.13041E+06    0.19025E+02
  1354    0.65012E+03    0.30124E+02   -0.41092E+02    0.13020E+06    0.19016E+02
  1355    0.65039E+03    0.30061E+02   -0.41787E+02    0.12998E+06    0.18996E+02
  1356    0.65071E+03    0.29996E+02   -0.42476E+02    0.12977E+06    0.18965E+02
  1357    0.65108E+03    0.29926E+02   -0.43157E+02    0.12956E+06    0.18925E+02
  1358    0.65149E+03    0.29852E+02   -0.43829E+02    0.12935E+06    0.18877E+02
  1359    0.65196E+03    0.29775E+02   -0.44497E+02    0.12914E+06    0.18820E+02
  1360    0.65246E+03    0.29696E+02   -0.45155E+02    0.12892E+06    0.18757E+02
  1361    0.65303E+03    0.29611E+02   -0.45806E+02    0.12871E+06    0.18688E+02
  1362    0.65363E+03    0.29523E+02   -0.46447E+02    0.12850E+06    0.18613E+02
  1363    0.65429E+03    0.29432E+02   -0.47082E+02    0.12829E+06    0.18534E+02
  1364    0.65497E+03    0.29338E+02   -0.47706E+02    0.12808E+06    0.18452E+02
  1365    0.65578E+03    0.29240E+02   -0.48321E+02    0.12788E+06    0.18367E+02
  1366    0.65656E+03    0.29138E+02   -0.48928E+02    0.12767E+06    0.18280E+02
  1367    0.65738E+03    0.29033E+02   -0.49525E+02    0.12746E+06    0.18192E+02
  1368    0.65832E+03    0.28926E+02   -0.50111E+02    0.12725E+06    0.18104E+02
  1369    0.65923E+03    0.28815E+02   -0.50687E+02    0.12704E+06    0.18016E+02
  1370    0.66018E+03    0.28701E+02   -0.51254E+02    0.12684E+06    0.17930E+02
  1371    0.66118E+03    0.28584E+02   -0.51809E+02    0.12663E+06    0.17847E+02
  1372    0.66222E+03    0.28464E+02   -0.52354E+02    0.12643E+06    0.17766E+02
  1373    0.66331E+03    0.28342E+02   -0.52888E+02    0.12622E+06    0.17690E+02
  1374    0.66444E+03    0.28216E+02   -0.53410E+02    0.12601E+06    0.17619E+02
  1375    0.66561E+03    0.28088E+02   -0.53922E+02    0.12581E+06    0.17553E+02
  1376    0.66683E+03    0.27956E+02   -0.54421E+02    0.12561E+06    0.17494E+02
  1377    0.66810E+03    0.27823E+02   -0.54909E+02    0.12540E+06    0.17442E+02
  1378    0.66941E+03    0.27685E+02   -0.55385E+02    0.12520E+06    0.17398E+02
  1379    0.67069E+03    0.27547E+02   -0.55849E+02    0.12500E+06    0.17364E+02
  1380    0.67201E+03    0.27404E+02   -0.56302E+02    0.12479E+06    0.17339E+02
  1381    0.67339E+03    0.27260E+02   -0.56740E+02    0.12459E+06    0.17326E+02
  1382    0.67466E+03    0.27113E+02   -0.57166E+02    0.12439E+06    0.17323E+02
  1383    0.67612E+03    0.26963E+02   -0.57579E+02    0.12419E+06    0.17334E+02
  1384    0.67749E+03    0.26811E+02   -0.57980E+02    0.12399E+06    0.17357E+02
  1385    0.67890E+03    0.26657E+02   -0.58367E+02    0.12379E+06    0.17395E+02
  1386    0.68036E+03    0.26500E+02   -0.58741E+02    0.12359E+06    0.17448E+02
  1387    0.68179E+03    0.26341E+02   -0.59101E+02    0.12339E+06    0.17516E+02
  1388    0.68341E+03    0.26180E+02   -0.59449E+02    0.12319E+06    0.17601E+02
  1389    0.68494E+03    0.26016E+02   -0.59782E+02    0.12299E+06    0.17704E+02
  1390    0.68644E+03    0.25851E+02   -0.60102E+02    0.12279E+06    0.17825E+02
  1391    0.68806E+03    0.25683E+02   -0.60409E+02    0.12259E+06    0.17965E+02
  1392    0.68965E+03    0.25514E+02   -0.60701E+02    0.12239E+06    0.18125E+02
  1393    0.69130E+03    0.25343E+02   -0.60979E+02    0.12220E+06    0.18306E+02
  1394    0.69291E+03    0.25169E+02   -0.61244E+02    0.12200E+06    0.18509E+02
  1395    0.69458E+03    0.24993E+02   -0.61493E+02    0.12180E+06    0.18734E+02
  1396    0.69630E+03    0.24817E+02   -0.61730E+02    0.12161E+06    0.18983E+02
  1397    0.69799E+03    0.24638E+02   -0.61952E+02    0.12141E+06    0.19256E+02
  1398    0.69965E+03    0.24456E+02   -0.62159E+02    0.12122E+06    0.19554E+02
  1399    0.70137E+03    0.24274E+02   -0.62352E+02    0.12102E+06    0.19877E+02
  1400    0.70313E+03    0.24090E+02   -0.62530E+02    0.12083E+06    0.20228E+02
  1401    0.70487E+03    0.23904E+02   -0.62694E+02    0.12063E+06    0.20606E+02
  1402    0.70666E+03    0.23717E+02   -0.62843E+02    0.12044E+06    0.21010E+02
  1403    0.70842E+03    0.23528E+02   -0.62978E+02    0.12024E+06    0.21438E+02
  1404    0.71016E+03    0.23338E+02   -0.63098E+02    0.12005E+06    0.21891E+02
  1405    0.71202E+03    0.23146E+02   -0.63203E+02    0.11986E+06    0.22365E+02
  1406    0.71377E+03    0.22954E+02   -0.63295E+02    0.11967E+06    0.22860E+02
  1407    0.71550E+03    0.22760E+02   -0.63371E+02    0.11947E+06    0.23374E+02
  1408    0.71742E+03    0.22565E+02   -0.63434E+02    0.11928E+06    0.23906E+02
  1409    0.71917E+03    0.22370E+02   -0.63481E+02    0.11909E+06    0.24455E+02
  1410    0.72103E+03    0.22173E+02   -0.63516E+02    0.11890E+06    0.25019E+02
