#    L    TT             EE             BB             TE             PP             TP             EP          
  1020    0.99349E+03    0.41686E+02    0.00000E+00   -0.95038E+01    0.50825E-08    0.12079E-05    0.62416E-06
  1021    0.99022E+03    0.41688E+02    0.00000E+00   -0.10901E+02    0.50725E-08    0.11763E-05    0.62404E-06
  1022    0.98705E+03    0.41684E+02    0.00000E+00   -0.12297E+02    0.50626E-08    0.11450E-05    0.62385E-06
  1023    0.98405E+03    0.41673E+02    0.00000E+00   -0.13687E+02    0.50527E-08    0.11139E-05    0.62361E-06
  1024    0.98116E+03    0.41657E+02    0.00000E+00   -0.15075E+02    0.50428E-08    0.10830E-05    0.62331E-06
  1025    0.97837E+03    0.41636E+02    0.00000E+00   -0.16457E+02    0.50329E-08    0.10523E-05    0.62295E-06
  1026    0.97598E+03    0.41608E+02    0.00000E+00   -0.17836E+02    0.50231E-08    0.10219E-05    0.62254E-06
  1027    0.97347E+03    0.41576E+02    0.00000E+00   -0.19210E+02    0.50133E-08    0.99169E-06    0.62207E-06
  1028    0.97108E+03    0.41538E+02    0.00000E+00   -0.20577E+02    0.50035E-08    0.96172E-06    0.62154E-06
  1029    0.96886E+03    0.41494E+02    0.00000E+00   -0.21939E+02    0.49937E-08    0.93199E-06    0.62096E-06
  1030    0.96676E+03    0.41445E+02    0.00000E+00   -0.23295E+02    0.49840E-08    0.90248E-06    0.62032E-06
  1031    0.96462E+03    0.41390E+02    0.00000E+00   -0.24642E+02    0.49742E-08    0.87321E-06    0.61962E-06
  1032    0.96281E+03    0.41328E+02    0.00000E+00   -0.25986E+02    0.49646E-08    0.84418E-06    0.61887E-06
  1033    0.96105E+03    0.41262E+02    0.00000E+00   -0.27320E+02    0.49549E-08    0.81538E-06    0.61806E-06
  1034    0.95955E+03    0.41191E+02    0.00000E+00   -0.28646E+02    0.49453E-08    0.78681E-06    0.61720E-06
  1035    0.95810E+03    0.41113E+02    0.00000E+00   -0.29964E+02    0.49356E-08    0.75848E-06    0.61629E-06
  1036    0.95676E+03    0.41030E+02    0.00000E+00   -0.31273E+02    0.49260E-08    0.73038E-06    0.61532E-06
  1037    0.95555E+03    0.40941E+02    0.00000E+00   -0.32573E+02    0.49165E-08    0.70252E-06    0.61430E-06
  1038    0.95453E+03    0.40848E+02    0.00000E+00   -0.33863E+02    0.49069E-08    0.67490E-06    0.61322E-06
  1039    0.95363E+03    0.40749E+02    0.00000E+00   -0.35140E+02    0.48974E-08    0.64752E-06    0.61209E-06
  1040    0.95272E+03    0.40644E+02    0.00000E+00   -0.36408E+02    0.48879E-08    0.62038E-06    0.61091E-06
  1041    0.95207E+03    0.40535E+02    0.00000E+00   -0.37663E+02    0.48784E-08    0.59348E-06    0.60967E-06
  1042    0.95149E+03    0.40420E+02    0.00000E+00   -0.38908E+02    0.48690E-08    0.56682E-06    0.60838E-06
  1043    0.95103E+03    0.40299E+02    0.00000E+00   -0.40140E+02    0.48595E-08    0.54040E-06    0.60704E-06
  1044    0.95077E+03    0.40172E+02    0.00000E+00   -0.41360E+02    0.48501E-08    0.51422E-06    0.60565E-06
  1045    0.95050E+03    0.40043E+02    0.00000E+00   -0.42570E+02    0.48408E-08    0.48828E-06    0.60421E-06
  1046    0.95044E+03    0.39907E+02    0.00000E+00   -0.43762E+02    0.48314E-08    0.46259E-06    0.60271E-06
  1047    0.95051E+03    0.39765E+02    0.00000E+00   -0.44951E+02    0.48221E-08    0.43714E-06    0.60117E-06
  1048    0.95057E+03    0.39618E+02    0.00000E+00   -0.46121E+02    0.48127E-08    0.41193E-06    0.59957E-06
  1049    0.95085E+03    0.39467E+02    0.00000E+00   -0.47272E+02    0.48035E-08    0.38698E-06    0.59793E-06
  1050    0.95119E+03    0.39311E+02    0.00000E+00   -0.48412E+02    0.47942E-08    0.36226E-06    0.59623E-06
  1051    0.95167E+03    0.39149E+02    0.00000E+00   -0.49541E+02    0.47850E-08    0.33780E-06    0.59449E-06
  1052    0.95229E+03    0.38982E+02    0.00000E+00   -0.50650E+02    0.47757E-08    0.31358E-06    0.59269E-06
  1053    0.95290E+03    0.38811E+02    0.00000E+00   -0.51748E+02    0.47665E-08    0.28961E-06    0.59085E-06
  1054    0.95365E+03    0.38635E+02    0.00000E+00   -0.52832E+02    0.47574E-08    0.26590E-06    0.58896E-06
  1055    0.95448E+03    0.38455E+02    0.00000E+00   -0.53897E+02    0.47482E-08    0.24244E-06    0.58702E-06
  1056    0.95544E+03    0.38270E+02    0.00000E+00   -0.54948E+02    0.47391E-08    0.21923E-06    0.58503E-06
  1057    0.95654E+03    0.38080E+02    0.00000E+00   -0.55979E+02    0.47300E-08    0.19629E-06    0.58299E-06
  1058    0.95786E+03    0.37888E+02    0.00000E+00   -0.56996E+02    0.47209E-08    0.17360E-06    0.58091E-06
  1059    0.95918E+03    0.37689E+02    0.00000E+00   -0.57991E+02    0.47118E-08    0.15117E-06    0.57878E-06
  1060    0.96056E+03    0.37487E+02    0.00000E+00   -0.58972E+02    0.47028E-08    0.12900E-06    0.57661E-06
  1061    0.96201E+03    0.37282E+02    0.00000E+00   -0.59930E+02    0.46938E-08    0.10710E-06    0.57439E-06
  1062    0.96360E+03    0.37072E+02    0.00000E+00   -0.60874E+02    0.46848E-08    0.85467E-07    0.57212E-06
  1063    0.96511E+03    0.36859E+02    0.00000E+00   -0.61794E+02    0.46758E-08    0.64099E-07    0.56981E-06
  1064    0.96683E+03    0.36642E+02    0.00000E+00   -0.62706E+02    0.46668E-08    0.43001E-07    0.56745E-06
  1065    0.96862E+03    0.36420E+02    0.00000E+00   -0.63595E+02    0.46579E-08    0.22174E-07    0.56505E-06
  1066    0.97041E+03    0.36195E+02    0.00000E+00   -0.64460E+02    0.46490E-08    0.16201E-08    0.56260E-06
  1067    0.97241E+03    0.35968E+02    0.00000E+00   -0.65300E+02    0.46401E-08   -0.18659E-07    0.56011E-06
  1068    0.97441E+03    0.35737E+02    0.00000E+00   -0.66124E+02    0.46313E-08   -0.38662E-07    0.55758E-06
  1069    0.97647E+03    0.35503E+02    0.00000E+00   -0.66937E+02    0.46224E-08   -0.58387E-07    0.55500E-06
  1070    0.97868E+03    0.35265E+02    0.00000E+00   -0.67726E+02    0.46136E-08   -0.77831E-07    0.55238E-06
  1071    0.98080E+03    0.35025E+02    0.00000E+00   -0.68488E+02    0.46048E-08   -0.96994E-07    0.54972E-06
  1072    0.98307E+03    0.34781E+02    0.00000E+00   -0.69225E+02    0.45960E-08   -0.11587E-06    0.54702E-06
  1073    0.98548E+03    0.34535E+02    0.00000E+00   -0.69944E+02    0.45873E-08   -0.13447E-06    0.54427E-06
  1074    0.98781E+03    0.34286E+02    0.00000E+00   -0.70643E+02    0.45785E-08   -0.15278E-06    0.54148E-06
  1075    0.99028E+03    0.34033E+02    0.00000E+00   -0.71322E+02    0.45698E-08   -0.17079E-06    0.53866E-06
  1076    0.99275E+03    0.33779E+02    0.00000E+00   -0.71975E+02    0.45611E-08   -0.18852E-06    0.53579E-06
  1077    0.99536E+03    0.33522E+02    0.00000E+00   -0.72615E+02    0.45525E-08   -0.20596E-06    0.53288E-06
  1078    0.99789E+03    0.33264E+02    0.00000E+00   -0.73212E+02    0.45438E-08   -0.22310E-06    0.52993E-06
  1079    0.10005E+04    0.33002E+02    0.00000E+00   -0.73803E+02    0.45352E-08   -0.23995E-06    0.52694E-06
  1080    0.10032E+04    0.32737E+02    0.00000E+00   -0.74373E+02    0.45266E-08   -0.25650E-06    0.52391E-06
  1081    0.10059E+04    0.32473E+02    0.00000E+00   -0.74914E+02    0.45180E-08   -0.27275E-06    0.52084E-06
  1082    0.10086E+04    0.32205E+02    0.00000E+00   -0.75434E+02    0.45094E-08   -0.28870E-06    0.51774E-06
  1083    0.10114E+04    0.31935E+02    0.00000E+00   -0.75932E+02    0.45009E-08   -0.30435E-06    0.51459E-06
  1084    0.10143E+04    0.31664E+02    0.00000E+00   -0.76407E+02    0.44924E-08   -0.31969E-06    0.51141E-06
  1085    0.10171E+04    0.31391E+02    0.00000E+00   -0.76852E+02    0.44839E-08   -0.33473E-06    0.50819E-06
  1086    0.10201E+04    0.31117E+02    0.00000E+00   -0.77288E+02    0.44754E-08   -0.34945E-06    0.50494E-06
  1087    0.10230E+04    0.30841E+02    0.00000E+00   -0.77680E+02    0.44669E-08   -0.36387E-06    0.50164E-06
  1088    0.10259E+04    0.30562E+02    0.00000E+00   -0.78062E+02    0.44585E-08   -0.37798E-06    0.49831E-06
  1089    0.10289E+04    0.30283E+02    0.00000E+00   -0.78412E+02    0.44501E-08   -0.39178E-06    0.49495E-06
  1090    0.10319E+04    0.30003E+02    0.00000E+00   -0.78754E+02    0.44417E-08   -0.40526E-06    0.49155E-06
  1091    0.10350E+04    0.29721E+02    0.00000E+00   -0.79055E+02    0.44333E-08   -0.41842E-06    0.48811E-06
  1092    0.10381E+04    0.29438E+02    0.00000E+00   -0.79339E+02    0.44249E-08   -0.43127E-06    0.48464E-06
  1093    0.10411E+04    0.29154E+02    0.00000E+00   -0.79598E+02    0.44166E-08   -0.44379E-06    0.48113E-06
  1094    0.10441E+04    0.28869E+02    0.00000E+00   -0.79838E+02    0.44083E-08   -0.45600E-06    0.47759E-06
  1095    0.10473E+04    0.28584E+02    0.00000E+00   -0.80060E+02    0.44000E-08   -0.46788E-06    0.47402E-06
  1096    0.10504E+04    0.28297E+02    0.00000E+00   -0.80248E+02    0.43917E-08   -0.47943E-06    0.47041E-06
  1097    0.10535E+04    0.28009E+02    0.00000E+00   -0.80409E+02    0.43835E-08   -0.49066E-06    0.46677E-06
  1098    0.10566E+04    0.27722E+02    0.00000E+00   -0.80551E+02    0.43752E-08   -0.50156E-06    0.46309E-06
  1099    0.10598E+04    0.27434E+02    0.00000E+00   -0.80672E+02    0.43670E-08   -0.51213E-06    0.45939E-06
  1100    0.10630E+04    0.27146E+02    0.00000E+00   -0.80766E+02    0.43588E-08   -0.52237E-06    0.45565E-06
  1101    0.10661E+04    0.26856E+02    0.00000E+00   -0.80837E+02    0.43506E-08   -0.53227E-06    0.45188E-06
  1102    0.10694E+04    0.26566E+02    0.00000E+00   -0.80883E+02    0.43425E-08   -0.54185E-06    0.44807E-06
  1103    0.10726E+04    0.26277E+02    0.00000E+00   -0.80907E+02    0.43344E-08   -0.55111E-06    0.44424E-06
  1104    0.10758E+04    0.25988E+02    0.00000E+00   -0.80906E+02    0.43262E-08   -0.56007E-06    0.44038E-06
  1105    0.10789E+04    0.25699E+02    0.00000E+00   -0.80883E+02    0.43181E-08   -0.56872E-06    0.43649E-06
  1106    0.10821E+04    0.25409E+02    0.00000E+00   -0.80836E+02    0.43101E-08   -0.57708E-06    0.43257E-06
  1107    0.10853E+04    0.25120E+02    0.00000E+00   -0.80767E+02    0.43020E-08   -0.58515E-06    0.42862E-06
  1108    0.10884E+04    0.24831E+02    0.00000E+00   -0.80676E+02    0.42940E-08   -0.59295E-06    0.42465E-06
  1109    0.10915E+04    0.24540E+02    0.00000E+00   -0.80562E+02    0.42860E-08   -0.60048E-06    0.42064E-06
  1110    0.10947E+04    0.24253E+02    0.00000E+00   -0.80426E+02    0.42780E-08   -0.60775E-06    0.41662E-06
  1111    0.10977E+04    0.23966E+02    0.00000E+00   -0.80267E+02    0.42700E-08   -0.61476E-06    0.41257E-06
  1112    0.11009E+04    0.23680E+02    0.00000E+00   -0.80088E+02    0.42620E-08   -0.62154E-06    0.40849E-06
  1113    0.11039E+04    0.23396E+02    0.00000E+00   -0.79886E+02    0.42541E-08   -0.62808E-06    0.40439E-06
  1114    0.11069E+04    0.23112E+02    0.00000E+00   -0.79664E+02    0.42462E-08   -0.63439E-06    0.40026E-06
  1115    0.11099E+04    0.22830E+02    0.00000E+00   -0.79421E+02    0.42383E-08   -0.64048E-06    0.39612E-06
  1116    0.11130E+04    0.22549E+02    0.00000E+00   -0.79157E+02    0.42304E-08   -0.64637E-06    0.39195E-06
  1117    0.11159E+04    0.22270E+02    0.00000E+00   -0.78873E+02    0.42225E-08   -0.65205E-06    0.38776E-06
  1118    0.11188E+04    0.21993E+02    0.00000E+00   -0.78568E+02    0.42147E-08   -0.65753E-06    0.38355E-06
  1119    0.11217E+04    0.21717E+02    0.00000E+00   -0.78243E+02    0.42068E-08   -0.66283E-06    0.37932E-06
  1120    0.11246E+04    0.21444E+02    0.00000E+00   -0.77898E+02    0.41990E-08   -0.66795E-06    0.37507E-06
  1121    0.11274E+04    0.21172E+02    0.00000E+00   -0.77532E+02    0.41913E-08   -0.67291E-06    0.37081E-06
  1122    0.11302E+04    0.20902E+02    0.00000E+00   -0.77149E+02    0.41835E-08   -0.67770E-06    0.36652E-06
  1123    0.11329E+04    0.20635E+02    0.00000E+00   -0.76746E+02    0.41757E-08   -0.68234E-06    0.36222E-06
  1124    0.11356E+04    0.20369E+02    0.00000E+00   -0.76324E+02    0.41680E-08   -0.68683E-06    0.35790E-06
  1125    0.11382E+04    0.20106E+02    0.00000E+00   -0.75883E+02    0.41603E-08   -0.69119E-06    0.35357E-06
  1126    0.11408E+04    0.19845E+02    0.00000E+00   -0.75424E+02    0.41526E-08   -0.69541E-06    0.34922E-06
  1127    0.11434E+04    0.19586E+02    0.00000E+00   -0.74947E+02    0.41449E-08   -0.69952E-06    0.34485E-06
  1128    0.11459E+04    0.19331E+02    0.00000E+00   -0.74452E+02    0.41373E-08   -0.70352E-06    0.34048E-06
  1129    0.11484E+04    0.19079E+02    0.00000E+00   -0.73940E+02    0.41296E-08   -0.70741E-06    0.33609E-06
  1130    0.11506E+04    0.18829E+02    0.00000E+00   -0.73410E+02    0.41220E-08   -0.71121E-06    0.33168E-06
  1131    0.11530E+04    0.18582E+02    0.00000E+00   -0.72864E+02    0.41144E-08   -0.71492E-06    0.32727E-06
  1132    0.11553E+04    0.18338E+02    0.00000E+00   -0.72300E+02    0.41068E-08   -0.71855E-06    0.32284E-06
  1133    0.11575E+04    0.18097E+02    0.00000E+00   -0.71721E+02    0.40993E-08   -0.72211E-06    0.31840E-06
  1134    0.11597E+04    0.17859E+02    0.00000E+00   -0.71124E+02    0.40917E-08   -0.72560E-06    0.31396E-06
  1135    0.11618E+04    0.17624E+02    0.00000E+00   -0.70512E+02    0.40842E-08   -0.72905E-06    0.30950E-06
  1136    0.11638E+04    0.17393E+02    0.00000E+00   -0.69885E+02    0.40767E-08   -0.73244E-06    0.30504E-06
  1137    0.11658E+04    0.17164E+02    0.00000E+00   -0.69241E+02    0.40692E-08   -0.73580E-06    0.30057E-06
  1138    0.11677E+04    0.16941E+02    0.00000E+00   -0.68583E+02    0.40617E-08   -0.73913E-06    0.29609E-06
  1139    0.11696E+04    0.16719E+02    0.00000E+00   -0.67909E+02    0.40543E-08   -0.74243E-06    0.29160E-06
  1140    0.11714E+04    0.16501E+02    0.00000E+00   -0.67221E+02    0.40468E-08   -0.74573E-06    0.28711E-06
  1141    0.11731E+04    0.16286E+02    0.00000E+00   -0.66518E+02    0.40394E-08   -0.74901E-06    0.28261E-06
  1142    0.11748E+04    0.16076E+02    0.00000E+00   -0.65802E+02    0.40320E-08   -0.75230E-06    0.27811E-06
  1143    0.11764E+04    0.15868E+02    0.00000E+00   -0.65071E+02    0.40246E-08   -0.75561E-06    0.27361E-06
  1144    0.11778E+04    0.15664E+02    0.00000E+00   -0.64328E+02    0.40173E-08   -0.75893E-06    0.26910E-06
  1145    0.11793E+04    0.15465E+02    0.00000E+00   -0.63570E+02    0.40099E-08   -0.76228E-06    0.26459E-06
  1146    0.11806E+04    0.15269E+02    0.00000E+00   -0.62800E+02    0.40026E-08   -0.76566E-06    0.26008E-06
  1147    0.11819E+04    0.15078E+02    0.00000E+00   -0.62016E+02    0.39953E-08   -0.76909E-06    0.25556E-06
  1148    0.11831E+04    0.14889E+02    0.00000E+00   -0.61220E+02    0.39880E-08   -0.77257E-06    0.25105E-06
  1149    0.11843E+04    0.14705E+02    0.00000E+00   -0.60412E+02    0.39807E-08   -0.77611E-06    0.24654E-06
  1150    0.11853E+04    0.14525E+02    0.00000E+00   -0.59592E+02    0.39734E-08   -0.77973E-06    0.24202E-06
  1151    0.11864E+04    0.14349E+02    0.00000E+00   -0.58760E+02    0.39662E-08   -0.78341E-06    0.23751E-06
  1152    0.11872E+04    0.14177E+02    0.00000E+00   -0.57916E+02    0.39590E-08   -0.78714E-06    0.23300E-06
  1153    0.11881E+04    0.14009E+02    0.00000E+00   -0.57062E+02    0.39517E-08   -0.79090E-06    0.22849E-06
  1154    0.11889E+04    0.13846E+02    0.00000E+00   -0.56197E+02    0.39446E-08   -0.79466E-06    0.22398E-06
  1155    0.11896E+04    0.13687E+02    0.00000E+00   -0.55322E+02    0.39374E-08   -0.79840E-06    0.21948E-06
  1156    0.11902E+04    0.13531E+02    0.00000E+00   -0.54439E+02    0.39302E-08   -0.80209E-06    0.21497E-06
  1157    0.11907E+04    0.13380E+02    0.00000E+00   -0.53546E+02    0.39231E-08   -0.80570E-06    0.21047E-06
  1158    0.11912E+04    0.13234E+02    0.00000E+00   -0.52646E+02    0.39160E-08   -0.80922E-06    0.20597E-06
  1159    0.11916E+04    0.13091E+02    0.00000E+00   -0.51737E+02    0.39088E-08   -0.81261E-06    0.20146E-06
  1160    0.11918E+04    0.12954E+02    0.00000E+00   -0.50823E+02    0.39018E-08   -0.81585E-06    0.19696E-06
  1161    0.11921E+04    0.12821E+02    0.00000E+00   -0.49900E+02    0.38947E-08   -0.81891E-06    0.19246E-06
  1162    0.11922E+04    0.12692E+02    0.00000E+00   -0.48972E+02    0.38876E-08   -0.82177E-06    0.18796E-06
  1163    0.11923E+04    0.12568E+02    0.00000E+00   -0.48038E+02    0.38806E-08   -0.82441E-06    0.18346E-06
  1164    0.11923E+04    0.12449E+02    0.00000E+00   -0.47099E+02    0.38736E-08   -0.82679E-06    0.17896E-06
  1165    0.11922E+04    0.12335E+02    0.00000E+00   -0.46155E+02    0.38666E-08   -0.82890E-06    0.17446E-06
  1166    0.11920E+04    0.12225E+02    0.00000E+00   -0.45207E+02    0.38596E-08   -0.83071E-06    0.16996E-06
  1167    0.11918E+04    0.12119E+02    0.00000E+00   -0.44256E+02    0.38526E-08   -0.83219E-06    0.16546E-06
  1168    0.11914E+04    0.12019E+02    0.00000E+00   -0.43300E+02    0.38456E-08   -0.83331E-06    0.16096E-06
  1169    0.11910E+04    0.11923E+02    0.00000E+00   -0.42343E+02    0.38387E-08   -0.83406E-06    0.15646E-06
  1170    0.11906E+04    0.11831E+02    0.00000E+00   -0.41382E+02    0.38318E-08   -0.83441E-06    0.15196E-06
  1171    0.11899E+04    0.11745E+02    0.00000E+00   -0.40420E+02    0.38249E-08   -0.83433E-06    0.14747E-06
  1172    0.11893E+04    0.11664E+02    0.00000E+00   -0.39456E+02    0.38180E-08   -0.83379E-06    0.14297E-06
  1173    0.11886E+04    0.11587E+02    0.00000E+00   -0.38491E+02    0.38111E-08   -0.83278E-06    0.13846E-06
  1174    0.11878E+04    0.11514E+02    0.00000E+00   -0.37526E+02    0.38043E-08   -0.83126E-06    0.13396E-06
  1175    0.11869E+04    0.11446E+02    0.00000E+00   -0.36560E+02    0.37974E-08   -0.82921E-06    0.12946E-06
  1176    0.11858E+04    0.11384E+02    0.00000E+00   -0.35595E+02    0.37906E-08   -0.82661E-06    0.12496E-06
  1177    0.11848E+04    0.11327E+02    0.00000E+00   -0.34631E+02    0.37838E-08   -0.82343E-06    0.12046E-06
  1178    0.11836E+04    0.11273E+02    0.00000E+00   -0.33667E+02    0.37770E-08   -0.81965E-06    0.11595E-06
  1179    0.11824E+04    0.11226E+02    0.00000E+00   -0.32705E+02    0.37702E-08   -0.81523E-06    0.11145E-06
  1180    0.11811E+04    0.11184E+02    0.00000E+00   -0.31744E+02    0.37635E-08   -0.81016E-06    0.10694E-06
  1181    0.11798E+04    0.11145E+02    0.00000E+00   -0.30786E+02    0.37567E-08   -0.80441E-06    0.10244E-06
  1182    0.11782E+04    0.11112E+02    0.00000E+00   -0.29831E+02    0.37500E-08   -0.79795E-06    0.97929E-07
  1183    0.11767E+04    0.11084E+02    0.00000E+00   -0.28878E+02    0.37433E-08   -0.79076E-06    0.93420E-07
  1184    0.11750E+04    0.11059E+02    0.00000E+00   -0.27928E+02    0.37366E-08   -0.78281E-06    0.88910E-07
  1185    0.11734E+04    0.11041E+02    0.00000E+00   -0.26982E+02    0.37299E-08   -0.77409E-06    0.84398E-07
  1186    0.11716E+04    0.11027E+02    0.00000E+00   -0.26040E+02    0.37232E-08   -0.76455E-06    0.79884E-07
  1187    0.11698E+04    0.11018E+02    0.00000E+00   -0.25103E+02    0.37166E-08   -0.75419E-06    0.75369E-07
  1188    0.11678E+04    0.11014E+02    0.00000E+00   -0.24170E+02    0.37099E-08   -0.74296E-06    0.70852E-07
  1189    0.11658E+04    0.11014E+02    0.00000E+00   -0.23242E+02    0.37033E-08   -0.73086E-06    0.66333E-07
  1190    0.11637E+04    0.11019E+02    0.00000E+00   -0.22320E+02    0.36967E-08   -0.71784E-06    0.61812E-07
  1191    0.11615E+04    0.11029E+02    0.00000E+00   -0.21402E+02    0.36901E-08   -0.70389E-06    0.57289E-07
  1192    0.11593E+04    0.11044E+02    0.00000E+00   -0.20491E+02    0.36836E-08   -0.68899E-06    0.52765E-07
  1193    0.11570E+04    0.11064E+02    0.00000E+00   -0.19586E+02    0.36770E-08   -0.67310E-06    0.48238E-07
  1194    0.11546E+04    0.11088E+02    0.00000E+00   -0.18687E+02    0.36705E-08   -0.65620E-06    0.43708E-07
  1195    0.11522E+04    0.11117E+02    0.00000E+00   -0.17795E+02    0.36639E-08   -0.63826E-06    0.39177E-07
  1196    0.11495E+04    0.11152E+02    0.00000E+00   -0.16910E+02    0.36574E-08   -0.61927E-06    0.34643E-07
  1197    0.11470E+04    0.11190E+02    0.00000E+00   -0.16032E+02    0.36509E-08   -0.59919E-06    0.30106E-07
  1198    0.11442E+04    0.11233E+02    0.00000E+00   -0.15162E+02    0.36444E-08   -0.57801E-06    0.25567E-07
  1199    0.11415E+04    0.11281E+02    0.00000E+00   -0.14299E+02    0.36380E-08   -0.55568E-06    0.21025E-07
  1200    0.11386E+04    0.11334E+02    0.00000E+00   -0.13444E+02    0.36315E-08   -0.53220E-06    0.16480E-07
  1201    0.11358E+04    0.11390E+02    0.00000E+00   -0.12597E+02    0.36251E-08   -0.50755E-06    0.11933E-07
  1202    0.11327E+04    0.11453E+02    0.00000E+00   -0.11759E+02    0.36187E-08   -0.48176E-06    0.73841E-08
  1203    0.11297E+04    0.11519E+02    0.00000E+00   -0.10930E+02    0.36123E-08   -0.45490E-06    0.28344E-08
  1204    0.11265E+04    0.11590E+02    0.00000E+00   -0.10110E+02    0.36059E-08   -0.42703E-06   -0.17147E-08
  1205    0.11233E+04    0.11664E+02    0.00000E+00   -0.93000E+01    0.35995E-08   -0.39819E-06   -0.62622E-08
  1206    0.11201E+04    0.11743E+02    0.00000E+00   -0.84997E+01    0.35931E-08   -0.36845E-06   -0.10807E-07
  1207    0.11168E+04    0.11827E+02    0.00000E+00   -0.77108E+01    0.35868E-08   -0.33786E-06   -0.15348E-07
  1208    0.11135E+04    0.11915E+02    0.00000E+00   -0.69313E+01    0.35805E-08   -0.30647E-06   -0.19883E-07
  1209    0.11100E+04    0.12006E+02    0.00000E+00   -0.61630E+01    0.35742E-08   -0.27435E-06   -0.24413E-07
  1210    0.11065E+04    0.12101E+02    0.00000E+00   -0.54070E+01    0.35679E-08   -0.24155E-06   -0.28935E-07
  1211    0.11030E+04    0.12201E+02    0.00000E+00   -0.46628E+01    0.35616E-08   -0.20812E-06   -0.33449E-07
  1212    0.10994E+04    0.12305E+02    0.00000E+00   -0.39299E+01    0.35553E-08   -0.17412E-06   -0.37953E-07
  1213    0.10957E+04    0.12412E+02    0.00000E+00   -0.32086E+01    0.35490E-08   -0.13961E-06   -0.42446E-07
  1214    0.10920E+04    0.12523E+02    0.00000E+00   -0.25007E+01    0.35428E-08   -0.10465E-06   -0.46928E-07
  1215    0.10883E+04    0.12637E+02    0.00000E+00   -0.18058E+01    0.35366E-08   -0.69281E-07   -0.51397E-07
  1216    0.10846E+04    0.12756E+02    0.00000E+00   -0.11241E+01    0.35304E-08   -0.33571E-07   -0.55851E-07
  1217    0.10806E+04    0.12877E+02    0.00000E+00   -0.45522E+00    0.35242E-08    0.24282E-08   -0.60290E-07
  1218    0.10767E+04    0.13003E+02    0.00000E+00    0.19913E+00    0.35180E-08    0.38659E-07   -0.64713E-07
  1219    0.10727E+04    0.13131E+02    0.00000E+00    0.84086E+00    0.35118E-08    0.75067E-07   -0.69118E-07
  1220    0.10687E+04    0.13263E+02    0.00000E+00    0.14675E+01    0.35056E-08    0.11159E-06   -0.73505E-07
  1221    0.10647E+04    0.13397E+02    0.00000E+00    0.20801E+01    0.34995E-08    0.14819E-06   -0.77872E-07
  1222    0.10606E+04    0.13536E+02    0.00000E+00    0.26771E+01    0.34934E-08    0.18478E-06   -0.82218E-07
  1223    0.10565E+04    0.13677E+02    0.00000E+00    0.32610E+01    0.34873E-08    0.22134E-06   -0.86542E-07
  1224    0.10523E+04    0.13820E+02    0.00000E+00    0.38279E+01    0.34812E-08    0.25778E-06   -0.90843E-07
  1225    0.10481E+04    0.13967E+02    0.00000E+00    0.43797E+01    0.34751E-08    0.29407E-06   -0.95119E-07
  1226    0.10439E+04    0.14117E+02    0.00000E+00    0.49169E+01    0.34690E-08    0.33014E-06   -0.99370E-07
  1227    0.10397E+04    0.14269E+02    0.00000E+00    0.54377E+01    0.34629E-08    0.36594E-06   -0.10359E-06
  1228    0.10354E+04    0.14425E+02    0.00000E+00    0.59432E+01    0.34569E-08    0.40141E-06   -0.10779E-06
  1229    0.10311E+04    0.14583E+02    0.00000E+00    0.64318E+01    0.34509E-08    0.43649E-06   -0.11196E-06
  1230    0.10266E+04    0.14743E+02    0.00000E+00    0.69053E+01    0.34448E-08    0.47113E-06   -0.11610E-06
  1231    0.10221E+04    0.14906E+02    0.00000E+00    0.73620E+01    0.34388E-08    0.50528E-06   -0.12020E-06
  1232    0.10177E+04    0.15070E+02    0.00000E+00    0.78031E+01    0.34329E-08    0.53887E-06   -0.12428E-06
  1233    0.10133E+04    0.15239E+02    0.00000E+00    0.82260E+01    0.34269E-08    0.57186E-06   -0.12832E-06
  1234    0.10088E+04    0.15408E+02    0.00000E+00    0.86335E+01    0.34209E-08    0.60418E-06   -0.13233E-06
  1235    0.10045E+04    0.15581E+02    0.00000E+00    0.90238E+01    0.34150E-08    0.63578E-06   -0.13630E-06
  1236    0.10000E+04    0.15754E+02    0.00000E+00    0.93973E+01    0.34090E-08    0.66660E-06   -0.14023E-06
  1237    0.99553E+03    0.15931E+02    0.00000E+00    0.97529E+01    0.34031E-08    0.69658E-06   -0.14413E-06
  1238    0.99102E+03    0.16109E+02    0.00000E+00    0.10091E+02    0.33972E-08    0.72568E-06   -0.14798E-06
  1239    0.98647E+03    0.16289E+02    0.00000E+00    0.10412E+02    0.33913E-08    0.75383E-06   -0.15180E-06
  1240    0.98185E+03    0.16471E+02    0.00000E+00    0.10716E+02    0.33854E-08    0.78099E-06   -0.15558E-06
  1241    0.97733E+03    0.16654E+02    0.00000E+00    0.11002E+02    0.33796E-08    0.80708E-06   -0.15931E-06
  1242    0.97268E+03    0.16841E+02    0.00000E+00    0.11272E+02    0.33737E-08    0.83206E-06   -0.16300E-06
  1243    0.96805E+03    0.17027E+02    0.00000E+00    0.11522E+02    0.33679E-08    0.85587E-06   -0.16665E-06
  1244    0.96344E+03    0.17217E+02    0.00000E+00    0.11755E+02    0.33620E-08    0.87845E-06   -0.17024E-06
  1245    0.95884E+03    0.17408E+02    0.00000E+00    0.11971E+02    0.33562E-08    0.89975E-06   -0.17380E-06
