#    L    TT             EE             BB             TE          
   785    0.23066E+04    0.18360E+02    0.72967E-01   -0.10712E+03
   786    0.23116E+04    0.18128E+02    0.73072E-01   -0.10601E+03
   787    0.23165E+04    0.17900E+02    0.73177E-01   -0.10488E+03
   788    0.23212E+04    0.17674E+02    0.73282E-01   -0.10374E+03
   789    0.23258E+04    0.17449E+02    0.73386E-01   -0.10257E+03
   790    0.23304E+04    0.17230E+02    0.73491E-01   -0.10137E+03
   791    0.23347E+04    0.17012E+02    0.73595E-01   -0.10014E+03
   792    0.23389E+04    0.16799E+02    0.73699E-01   -0.98896E+02
   793    0.23430E+04    0.16589E+02    0.73802E-01   -0.97616E+02
   794    0.23468E+04    0.16382E+02    0.73906E-01   -0.96323E+02
   795    0.23505E+04    0.16178E+02    0.74009E-01   -0.95001E+02
   796    0.23542E+04    0.15979E+02    0.74111E-01   -0.93666E+02
   797    0.23575E+04    0.15782E+02    0.74213E-01   -0.92301E+02
   798    0.23608E+04    0.15589E+02    0.74315E-01   -0.90923E+02
   799    0.23639E+04    0.15400E+02    0.74416E-01   -0.89522E+02
   800    0.23669E+04    0.15215E+02    0.74517E-01   -0.88101E+02
   801    0.23696E+04    0.15034E+02    0.74617E-01   -0.86665E+02
   802    0.23721E+04    0.14857E+02    0.74717E-01   -0.85193E+02
   803    0.23747E+04    0.14682E+02    0.74816E-01   -0.83721E+02
   804    0.23769E+04    0.14514E+02    0.74914E-01   -0.82220E+02
   805    0.23791E+04    0.14349E+02    0.75012E-01   -0.80704E+02
   806    0.23810E+04    0.14187E+02    0.75109E-01   -0.79174E+02
   807    0.23827E+04    0.14031E+02    0.75206E-01   -0.77629E+02
   808    0.23843E+04    0.13880E+02    0.75302E-01   -0.76062E+02
   809    0.23857E+04    0.13733E+02    0.75397E-01   -0.74488E+02
   810    0.23869E+04    0.13591E+02    0.75491E-01   -0.72892E+02
   811    0.23879E+04    0.13453E+02    0.75585E-01   -0.71282E+02
   812    0.23888E+04    0.13321E+02    0.75678E-01   -0.69662E+02
   813    0.23894E+04    0.13193E+02    0.75770E-01   -0.68031E+02
   814    0.23900E+04    0.13070E+02    0.75861E-01   -0.66388E+02
   815    0.23904E+04    0.12952E+02    0.75952E-01   -0.64734E+02
   816    0.23904E+04    0.12839E+02    0.76041E-01   -0.63069E+02
   817    0.23903E+04    0.12731E+02    0.76130E-01   -0.61395E+02
   818    0.23902E+04    0.12629E+02    0.76218E-01   -0.59711E+02
   819    0.23898E+04    0.12531E+02    0.76305E-01   -0.58018E+02
   820    0.23892E+04    0.12439E+02    0.76391E-01   -0.56316E+02
   821    0.23884E+04    0.12351E+02    0.76476E-01   -0.54609E+02
   822    0.23875E+04    0.12270E+02    0.76560E-01   -0.52894E+02
   823    0.23863E+04    0.12193E+02    0.76643E-01   -0.51173E+02
   824    0.23849E+04    0.12123E+02    0.76725E-01   -0.49445E+02
   825    0.23834E+04    0.12056E+02    0.76806E-01   -0.47714E+02
   826    0.23817E+04    0.11997E+02    0.76886E-01   -0.45978E+02
   827    0.23797E+04    0.11942E+02    0.76965E-01   -0.44239E+02
   828    0.23777E+04    0.11894E+02    0.77043E-01   -0.42497E+02
   829    0.23754E+04    0.11851E+02    0.77120E-01   -0.40753E+02
   830    0.23730E+04    0.11814E+02    0.77196E-01   -0.39009E+02
   831    0.23703E+04    0.11781E+02    0.77270E-01   -0.37264E+02
   832    0.23675E+04    0.11755E+02    0.77344E-01   -0.35519E+02
   833    0.23645E+04    0.11734E+02    0.77416E-01   -0.33774E+02
   834    0.23613E+04    0.11718E+02    0.77488E-01   -0.32031E+02
   835    0.23580E+04    0.11709E+02    0.77558E-01   -0.30289E+02
   836    0.23543E+04    0.11705E+02    0.77627E-01   -0.28549E+02
   837    0.23506E+04    0.11707E+02    0.77694E-01   -0.26812E+02
   838    0.23467E+04    0.11715E+02    0.77761E-01   -0.25079E+02
   839    0.23425E+04    0.11728E+02    0.77826E-01   -0.23349E+02
   840    0.23382E+04    0.11748E+02    0.77890E-01   -0.21625E+02
   841    0.23337E+04    0.11772E+02    0.77953E-01   -0.19907E+02
   842    0.23291E+04    0.11802E+02    0.78014E-01   -0.18193E+02
   843    0.23243E+04    0.11837E+02    0.78075E-01   -0.16488E+02
   844    0.23192E+04    0.11879E+02    0.78134E-01   -0.14789E+02
   845    0.23140E+04    0.11926E+02    0.78192E-01   -0.13099E+02
   846    0.23087E+04    0.11980E+02    0.78248E-01   -0.11418E+02
   847    0.23033E+04    0.12037E+02    0.78303E-01   -0.97459E+01
   848    0.22977E+04    0.12101E+02    0.78357E-01   -0.80842E+01
   849    0.22918E+04    0.12170E+02    0.78409E-01   -0.64325E+01
   850    0.22859E+04    0.12245E+02    0.78460E-01   -0.47916E+01
   851    0.22797E+04    0.12326E+02    0.78510E-01   -0.31622E+01
   852    0.22734E+04    0.12412E+02    0.78559E-01   -0.15446E+01
   853    0.22669E+04    0.12504E+02    0.78606E-01    0.60407E-01
   854    0.22602E+04    0.12601E+02    0.78651E-01    0.16516E+01
   855    0.22534E+04    0.12704E+02    0.78696E-01    0.32298E+01
   856    0.22465E+04    0.12810E+02    0.78739E-01    0.47933E+01
   857    0.22393E+04    0.12923E+02    0.78780E-01    0.63413E+01
   858    0.22320E+04    0.13042E+02    0.78820E-01    0.78740E+01
   859    0.22246E+04    0.13164E+02    0.78859E-01    0.93919E+01
   860    0.22171E+04    0.13292E+02    0.78896E-01    0.10892E+02
   861    0.22094E+04    0.13426E+02    0.78932E-01    0.12375E+02
   862    0.22016E+04    0.13564E+02    0.78967E-01    0.13841E+02
   863    0.21936E+04    0.13708E+02    0.79000E-01    0.15288E+02
   864    0.21855E+04    0.13855E+02    0.79031E-01    0.16717E+02
   865    0.21771E+04    0.14008E+02    0.79061E-01    0.18125E+02
   866    0.21689E+04    0.14166E+02    0.79090E-01    0.19514E+02
   867    0.21603E+04    0.14330E+02    0.79117E-01    0.20882E+02
   868    0.21517E+04    0.14497E+02    0.79143E-01    0.22230E+02
   869    0.21430E+04    0.14669E+02    0.79168E-01    0.23557E+02
   870    0.21341E+04    0.14845E+02    0.79191E-01    0.24862E+02
   871    0.21251E+04    0.15026E+02    0.79212E-01    0.26145E+02
   872    0.21160E+04    0.15212E+02    0.79232E-01    0.27406E+02
   873    0.21067E+04    0.15402E+02    0.79251E-01    0.28644E+02
   874    0.20974E+04    0.15596E+02    0.79268E-01    0.29858E+02
   875    0.20880E+04    0.15794E+02    0.79284E-01    0.31049E+02
   876    0.20784E+04    0.15996E+02    0.79298E-01    0.32217E+02
   877    0.20688E+04    0.16203E+02    0.79312E-01    0.33359E+02
   878    0.20590E+04    0.16412E+02    0.79323E-01    0.34476E+02
   879    0.20492E+04    0.16627E+02    0.79333E-01    0.35570E+02
   880    0.20393E+04    0.16845E+02    0.79342E-01    0.36637E+02
   881    0.20293E+04    0.17065E+02    0.79350E-01    0.37679E+02
   882    0.20192E+04    0.17290E+02    0.79356E-01    0.38694E+02
   883    0.20090E+04    0.17519E+02    0.79361E-01    0.39682E+02
   884    0.19987E+04    0.17750E+02    0.79364E-01    0.40644E+02
   885    0.19883E+04    0.17986E+02    0.79366E-01    0.41579E+02
   886    0.19779E+04    0.18225E+02    0.79367E-01    0.42486E+02
   887    0.19674E+04    0.18465E+02    0.79366E-01    0.43365E+02
   888    0.19569E+04    0.18711E+02    0.79364E-01    0.44217E+02
   889    0.19461E+04    0.18957E+02    0.79361E-01    0.45040E+02
   890    0.19354E+04    0.19208E+02    0.79357E-01    0.45834E+02
   891    0.19247E+04    0.19461E+02    0.79351E-01    0.46601E+02
   892    0.19139E+04    0.19716E+02    0.79344E-01    0.47340E+02
   893    0.19030E+04    0.19975E+02    0.79336E-01    0.48049E+02
   894    0.18921E+04    0.20235E+02    0.79327E-01    0.48729E+02
   895    0.18811E+04    0.20497E+02    0.79316E-01    0.49381E+02
   896    0.18700E+04    0.20762E+02    0.79304E-01    0.50003E+02
   897    0.18589E+04    0.21030E+02    0.79291E-01    0.50597E+02
   898    0.18479E+04    0.21298E+02    0.79277E-01    0.51161E+02
   899    0.18368E+04    0.21570E+02    0.79262E-01    0.51694E+02
   900    0.18256E+04    0.21842E+02    0.79246E-01    0.52200E+02
   901    0.18144E+04    0.22116E+02    0.79228E-01    0.52674E+02
   902    0.18032E+04    0.22392E+02    0.79210E-01    0.53120E+02
   903    0.17919E+04    0.22669E+02    0.79190E-01    0.53535E+02
   904    0.17807E+04    0.22947E+02    0.79170E-01    0.53920E+02
   905    0.17694E+04    0.23228E+02    0.79148E-01    0.54275E+02
   906    0.17581E+04    0.23508E+02    0.79125E-01    0.54599E+02
   907    0.17468E+04    0.23790E+02    0.79102E-01    0.54893E+02
   908    0.17356E+04    0.24072E+02    0.79077E-01    0.55157E+02
   909    0.17244E+04    0.24355E+02    0.79052E-01    0.55391E+02
   910    0.17130E+04    0.24640E+02    0.79025E-01    0.55595E+02
   911    0.17017E+04    0.24924E+02    0.78998E-01    0.55768E+02
   912    0.16904E+04    0.25209E+02    0.78970E-01    0.55911E+02
   913    0.16789E+04    0.25493E+02    0.78941E-01    0.56024E+02
   914    0.16677E+04    0.25778E+02    0.78911E-01    0.56107E+02
   915    0.16564E+04    0.26063E+02    0.78880E-01    0.56161E+02
   916    0.16452E+04    0.26348E+02    0.78848E-01    0.56184E+02
   917    0.16339E+04    0.26634E+02    0.78816E-01    0.56178E+02
   918    0.16227E+04    0.26918E+02    0.78783E-01    0.56142E+02
   919    0.16116E+04    0.27202E+02    0.78749E-01    0.56077E+02
   920    0.16004E+04    0.27485E+02    0.78714E-01    0.55981E+02
   921    0.15894E+04    0.27768E+02    0.78679E-01    0.55856E+02
   922    0.15782E+04    0.28050E+02    0.78643E-01    0.55702E+02
   923    0.15672E+04    0.28331E+02    0.78606E-01    0.55519E+02
   924    0.15562E+04    0.28611E+02    0.78569E-01    0.55307E+02
   925    0.15453E+04    0.28890E+02    0.78531E-01    0.55066E+02
   926    0.15344E+04    0.29168E+02    0.78492E-01    0.54798E+02
   927    0.15236E+04    0.29444E+02    0.78453E-01    0.54501E+02
   928    0.15128E+04    0.29719E+02    0.78413E-01    0.54175E+02
   929    0.15020E+04    0.29992E+02    0.78373E-01    0.53823E+02
   930    0.14914E+04    0.30263E+02    0.78332E-01    0.53442E+02
   931    0.14807E+04    0.30534E+02    0.78291E-01    0.53034E+02
   932    0.14702E+04    0.30801E+02    0.78249E-01    0.52599E+02
   933    0.14598E+04    0.31067E+02    0.78206E-01    0.52138E+02
   934    0.14494E+04    0.31331E+02    0.78164E-01    0.51651E+02
   935    0.14390E+04    0.31593E+02    0.78121E-01    0.51137E+02
   936    0.14288E+04    0.31852E+02    0.78077E-01    0.50597E+02
   937    0.14186E+04    0.32109E+02    0.78033E-01    0.50032E+02
   938    0.14085E+04    0.32364E+02    0.77989E-01    0.49441E+02
   939    0.13985E+04    0.32614E+02    0.77944E-01    0.48825E+02
   940    0.13885E+04    0.32864E+02    0.77899E-01    0.48185E+02
   941    0.13787E+04    0.33110E+02    0.77854E-01    0.47520E+02
   942    0.13689E+04    0.33353E+02    0.77809E-01    0.46831E+02
   943    0.13593E+04    0.33593E+02    0.77763E-01    0.46119E+02
   944    0.13498E+04    0.33830E+02    0.77717E-01    0.45383E+02
   945    0.13403E+04    0.34063E+02    0.77671E-01    0.44624E+02
   946    0.13310E+04    0.34293E+02    0.77625E-01    0.43842E+02
   947    0.13217E+04    0.34520E+02    0.77578E-01    0.43040E+02
   948    0.13124E+04    0.34745E+02    0.77532E-01    0.42215E+02
   949    0.13033E+04    0.34965E+02    0.77485E-01    0.41369E+02
   950    0.12944E+04    0.35181E+02    0.77438E-01    0.40502E+02
   951    0.12855E+04    0.35395E+02    0.77391E-01    0.39614E+02
   952    0.12768E+04    0.35604E+02    0.77345E-01    0.38708E+02
   953    0.12681E+04    0.35809E+02    0.77298E-01    0.37781E+02
   954    0.12596E+04    0.36011E+02    0.77251E-01    0.36835E+02
   955    0.12511E+04    0.36208E+02    0.77204E-01    0.35870E+02
   956    0.12428E+04    0.36401E+02    0.77158E-01    0.34887E+02
   957    0.12346E+04    0.36590E+02    0.77111E-01    0.33886E+02
   958    0.12265E+04    0.36773E+02    0.77064E-01    0.32868E+02
   959    0.12186E+04    0.36954E+02    0.77018E-01    0.31832E+02
   960    0.12108E+04    0.37130E+02    0.76972E-01    0.30782E+02
   961    0.12030E+04    0.37301E+02    0.76926E-01    0.29714E+02
   962    0.11954E+04    0.37468E+02    0.76880E-01    0.28632E+02
   963    0.11880E+04    0.37631E+02    0.76835E-01    0.27535E+02
   964    0.11806E+04    0.37788E+02    0.76789E-01    0.26424E+02
   965    0.11734E+04    0.37941E+02    0.76744E-01    0.25299E+02
   966    0.11663E+04    0.38090E+02    0.76700E-01    0.24161E+02
   967    0.11593E+04    0.38234E+02    0.76655E-01    0.23010E+02
   968    0.11524E+04    0.38371E+02    0.76611E-01    0.21847E+02
   969    0.11458E+04    0.38504E+02    0.76568E-01    0.20673E+02
   970    0.11392E+04    0.38633E+02    0.76524E-01    0.19486E+02
   971    0.11327E+04    0.38757E+02    0.76481E-01    0.18289E+02
   972    0.11264E+04    0.38874E+02    0.76439E-01    0.17082E+02
   973    0.11202E+04    0.38987E+02    0.76397E-01    0.15865E+02
   974    0.11141E+04    0.39095E+02    0.76355E-01    0.14638E+02
   975    0.11082E+04    0.39198E+02    0.76314E-01    0.13404E+02
   976    0.11025E+04    0.39294E+02    0.76274E-01    0.12161E+02
   977    0.10968E+04    0.39386E+02    0.76234E-01    0.10910E+02
   978    0.10913E+04    0.39473E+02    0.76194E-01    0.96529E+01
   979    0.10860E+04    0.39555E+02    0.76155E-01    0.83894E+01
   980    0.10807E+04    0.39631E+02    0.76117E-01    0.71196E+01
   981    0.10756E+04    0.39700E+02    0.76079E-01    0.58443E+01
   982    0.10706E+04    0.39766E+02    0.76041E-01    0.45643E+01
   983    0.10659E+04    0.39826E+02    0.76005E-01    0.32796E+01
   984    0.10611E+04    0.39878E+02    0.75969E-01    0.19911E+01
   985    0.10566E+04    0.39927E+02    0.75933E-01    0.69886E+00
   986    0.10522E+04    0.39970E+02    0.75899E-01   -0.59599E+00
   987    0.10478E+04    0.40007E+02    0.75865E-01   -0.18937E+01
   988    0.10437E+04    0.40039E+02    0.75831E-01   -0.31931E+01
   989    0.10397E+04    0.40065E+02    0.75798E-01   -0.44929E+01
   990    0.10359E+04    0.40089E+02    0.75766E-01   -0.57948E+01
   991    0.10321E+04    0.40104E+02    0.75735E-01   -0.70966E+01
   992    0.10285E+04    0.40114E+02    0.75704E-01   -0.83986E+01
   993    0.10250E+04    0.40118E+02    0.75675E-01   -0.97000E+01
   994    0.10217E+04    0.40118E+02    0.75645E-01   -0.11000E+02
   995    0.10185E+04    0.40112E+02    0.75617E-01   -0.12298E+02
   996    0.10155E+04    0.40098E+02    0.75589E-01   -0.13594E+02
   997    0.10126E+04    0.40081E+02    0.75563E-01   -0.14888E+02
   998    0.10098E+04    0.40058E+02    0.75536E-01   -0.16178E+02
   999    0.10071E+04    0.40030E+02    0.75511E-01   -0.17464E+02
  1000    0.10046E+04    0.39996E+02    0.75486E-01   -0.18747E+02
  1001    0.10022E+04    0.39957E+02    0.75463E-01   -0.20024E+02
  1002    0.99982E+03    0.39911E+02    0.75440E-01   -0.21296E+02
  1003    0.99769E+03    0.39861E+02    0.75417E-01   -0.22564E+02
  1004    0.99570E+03    0.39806E+02    0.75396E-01   -0.23824E+02
  1005    0.99391E+03    0.39745E+02    0.75375E-01   -0.25077E+02
  1006    0.99219E+03    0.39678E+02    0.75356E-01   -0.26323E+02
  1007    0.99053E+03    0.39606E+02    0.75337E-01   -0.27562E+02
  1008    0.98878E+03    0.39528E+02    0.75318E-01   -0.28792E+02
  1009    0.98739E+03    0.39446E+02    0.75301E-01   -0.30014E+02
  1010    0.98613E+03    0.39359E+02    0.75284E-01   -0.31226E+02
  1011    0.98494E+03    0.39267E+02    0.75269E-01   -0.32429E+02
  1012    0.98388E+03    0.39169E+02    0.75254E-01   -0.33623E+02
  1013    0.98296E+03    0.39068E+02    0.75240E-01   -0.34805E+02
  1014    0.98218E+03    0.38960E+02    0.75226E-01   -0.35978E+02
  1015    0.98139E+03    0.38849E+02    0.75214E-01   -0.37138E+02
  1016    0.98080E+03    0.38732E+02    0.75202E-01   -0.38287E+02
  1017    0.98036E+03    0.38611E+02    0.75192E-01   -0.39425E+02
  1018    0.97998E+03    0.38483E+02    0.75182E-01   -0.40550E+02
  1019    0.97967E+03    0.38353E+02    0.75173E-01   -0.41662E+02
  1020    0.97957E+03    0.38216E+02    0.75164E-01   -0.42761E+02
  1021    0.97953E+03    0.38074E+02    0.75157E-01   -0.43846E+02
  1022    0.97956E+03    0.37929E+02    0.75150E-01   -0.44918E+02
  1023    0.97973E+03    0.37779E+02    0.75145E-01   -0.45973E+02
  1024    0.97997E+03    0.37624E+02    0.75140E-01   -0.47014E+02
  1025    0.98027E+03    0.37465E+02    0.75136E-01   -0.48038E+02
  1026    0.98094E+03    0.37301E+02    0.75132E-01   -0.49047E+02
  1027    0.98145E+03    0.37135E+02    0.75130E-01   -0.50040E+02
  1028    0.98203E+03    0.36964E+02    0.75128E-01   -0.51016E+02
  1029    0.98275E+03    0.36788E+02    0.75127E-01   -0.51977E+02
  1030    0.98354E+03    0.36609E+02    0.75127E-01   -0.52920E+02
  1031    0.98424E+03    0.36426E+02    0.75128E-01   -0.53845E+02
  1032    0.98524E+03    0.36237E+02    0.75130E-01   -0.54756E+02
  1033    0.98624E+03    0.36046E+02    0.75132E-01   -0.55647E+02
  1034    0.98745E+03    0.35852E+02    0.75135E-01   -0.56521E+02
  1035    0.98866E+03    0.35653E+02    0.75139E-01   -0.57376E+02
  1036    0.98994E+03    0.35450E+02    0.75144E-01   -0.58214E+02
  1037    0.99129E+03    0.35245E+02    0.75150E-01   -0.59033E+02
  1038    0.99279E+03    0.35037E+02    0.75156E-01   -0.59834E+02
  1039    0.99436E+03    0.34824E+02    0.75163E-01   -0.60612E+02
  1040    0.99585E+03    0.34608E+02    0.75171E-01   -0.61372E+02
  1041    0.99756E+03    0.34391E+02    0.75180E-01   -0.62111E+02
  1042    0.99927E+03    0.34169E+02    0.75189E-01   -0.62831E+02
  1043    0.10011E+04    0.33944E+02    0.75199E-01   -0.63529E+02
  1044    0.10030E+04    0.33715E+02    0.75210E-01   -0.64209E+02
  1045    0.10048E+04    0.33487E+02    0.75222E-01   -0.64870E+02
  1046    0.10068E+04    0.33253E+02    0.75234E-01   -0.65505E+02
  1047    0.10089E+04    0.33017E+02    0.75247E-01   -0.66129E+02
  1048    0.10109E+04    0.32779E+02    0.75261E-01   -0.66727E+02
  1049    0.10131E+04    0.32539E+02    0.75275E-01   -0.67299E+02
  1050    0.10152E+04    0.32296E+02    0.75290E-01   -0.67853E+02
  1051    0.10175E+04    0.32051E+02    0.75306E-01   -0.68388E+02
  1052    0.10198E+04    0.31803E+02    0.75322E-01   -0.68897E+02
  1053    0.10220E+04    0.31553E+02    0.75339E-01   -0.69388E+02
  1054    0.10243E+04    0.31302E+02    0.75356E-01   -0.69860E+02
  1055    0.10267E+04    0.31050E+02    0.75374E-01   -0.70306E+02
  1056    0.10291E+04    0.30795E+02    0.75393E-01   -0.70733E+02
  1057    0.10315E+04    0.30538E+02    0.75412E-01   -0.71135E+02
  1058    0.10342E+04    0.30281E+02    0.75432E-01   -0.71518E+02
  1059    0.10367E+04    0.30022E+02    0.75452E-01   -0.71874E+02
  1060    0.10393E+04    0.29761E+02    0.75473E-01   -0.72212E+02
  1061    0.10418E+04    0.29500E+02    0.75494E-01   -0.72524E+02
  1062    0.10445E+04    0.29237E+02    0.75516E-01   -0.72818E+02
  1063    0.10470E+04    0.28974E+02    0.75538E-01   -0.73085E+02
  1064    0.10497E+04    0.28709E+02    0.75561E-01   -0.73340E+02
  1065    0.10523E+04    0.28443E+02    0.75584E-01   -0.73570E+02
  1066    0.10549E+04    0.28177E+02    0.75607E-01   -0.73773E+02
  1067    0.10577E+04    0.27911E+02    0.75631E-01   -0.73950E+02
  1068    0.10603E+04    0.27643E+02    0.75656E-01   -0.74108E+02
  1069    0.10630E+04    0.27377E+02    0.75680E-01   -0.74254E+02
  1070    0.10658E+04    0.27108E+02    0.75705E-01   -0.74374E+02
  1071    0.10684E+04    0.26841E+02    0.75730E-01   -0.74467E+02
  1072    0.10711E+04    0.26573E+02    0.75756E-01   -0.74535E+02
  1073    0.10739E+04    0.26305E+02    0.75782E-01   -0.74582E+02
  1074    0.10766E+04    0.26038E+02    0.75808E-01   -0.74611E+02
  1075    0.10793E+04    0.25770E+02    0.75834E-01   -0.74621E+02
  1076    0.10820E+04    0.25502E+02    0.75860E-01   -0.74604E+02
  1077    0.10847E+04    0.25236E+02    0.75887E-01   -0.74575E+02
  1078    0.10873E+04    0.24970E+02    0.75914E-01   -0.74504E+02
  1079    0.10899E+04    0.24704E+02    0.75941E-01   -0.74429E+02
  1080    0.10927E+04    0.24439E+02    0.75968E-01   -0.74335E+02
  1081    0.10952E+04    0.24176E+02    0.75995E-01   -0.74214E+02
  1082    0.10978E+04    0.23913E+02    0.76023E-01   -0.74073E+02
  1083    0.11004E+04    0.23651E+02    0.76050E-01   -0.73913E+02
  1084    0.11030E+04    0.23390E+02    0.76078E-01   -0.73733E+02
  1085    0.11055E+04    0.23130E+02    0.76105E-01   -0.73526E+02
  1086    0.11080E+04    0.22873E+02    0.76133E-01   -0.73314E+02
  1087    0.11105E+04    0.22617E+02    0.76160E-01   -0.73060E+02
  1088    0.11129E+04    0.22360E+02    0.76188E-01   -0.72801E+02
  1089    0.11154E+04    0.22107E+02    0.76215E-01   -0.72515E+02
  1090    0.11177E+04    0.21855E+02    0.76243E-01   -0.72223E+02
  1091    0.11201E+04    0.21604E+02    0.76270E-01   -0.71897E+02
  1092    0.11225E+04    0.21355E+02    0.76297E-01   -0.71558E+02
  1093    0.11248E+04    0.21109E+02    0.76324E-01   -0.71199E+02
  1094    0.11269E+04    0.20864E+02    0.76351E-01   -0.70828E+02
  1095    0.11292E+04    0.20622E+02    0.76378E-01   -0.70443E+02
  1096    0.11313E+04    0.20381E+02    0.76405E-01   -0.70031E+02
  1097    0.11334E+04    0.20143E+02    0.76432E-01   -0.69598E+02
  1098    0.11355E+04    0.19908E+02    0.76458E-01   -0.69152E+02
  1099    0.11375E+04    0.19675E+02    0.76484E-01   -0.68694E+02
  1100    0.11395E+04    0.19445E+02    0.76510E-01   -0.68214E+02
  1101    0.11414E+04    0.19217E+02    0.76536E-01   -0.67720E+02
  1102    0.11434E+04    0.18991E+02    0.76561E-01   -0.67207E+02
  1103    0.11452E+04    0.18769E+02    0.76586E-01   -0.66680E+02
  1104    0.11470E+04    0.18550E+02    0.76611E-01   -0.66136E+02
  1105    0.11487E+04    0.18334E+02    0.76636E-01   -0.65578E+02
  1106    0.11504E+04    0.18120E+02    0.76660E-01   -0.65005E+02
  1107    0.11521E+04    0.17909E+02    0.76684E-01   -0.64417E+02
  1108    0.11536E+04    0.17701E+02    0.76708E-01   -0.63815E+02
  1109    0.11551E+04    0.17494E+02    0.76731E-01   -0.63199E+02
  1110    0.11565E+04    0.17293E+02    0.76753E-01   -0.62570E+02
  1111    0.11578E+04    0.17095E+02    0.76776E-01   -0.61928E+02
  1112    0.11593E+04    0.16900E+02    0.76798E-01   -0.61273E+02
  1113    0.11605E+04    0.16710E+02    0.76819E-01   -0.60605E+02
  1114    0.11616E+04    0.16521E+02    0.76840E-01   -0.59926E+02
  1115    0.11628E+04    0.16337E+02    0.76861E-01   -0.59235E+02
  1116    0.11639E+04    0.16157E+02    0.76881E-01   -0.58533E+02
  1117    0.11648E+04    0.15980E+02    0.76900E-01   -0.57820E+02
  1118    0.11657E+04    0.15808E+02    0.76920E-01   -0.57095E+02
  1119    0.11666E+04    0.15638E+02    0.76938E-01   -0.56361E+02
  1120    0.11674E+04    0.15473E+02    0.76956E-01   -0.55617E+02
  1121    0.11682E+04    0.15312E+02    0.76974E-01   -0.54862E+02
  1122    0.11688E+04    0.15154E+02    0.76990E-01   -0.54100E+02
  1123    0.11693E+04    0.15001E+02    0.77007E-01   -0.53329E+02
  1124    0.11699E+04    0.14851E+02    0.77022E-01   -0.52549E+02
  1125    0.11703E+04    0.14706E+02    0.77037E-01   -0.51760E+02
  1126    0.11707E+04    0.14565E+02    0.77052E-01   -0.50965E+02
  1127    0.11709E+04    0.14428E+02    0.77065E-01   -0.50162E+02
  1128    0.11712E+04    0.14295E+02    0.77079E-01   -0.49353E+02
  1129    0.11714E+04    0.14167E+02    0.77091E-01   -0.48536E+02
  1130    0.11713E+04    0.14043E+02    0.77103E-01   -0.47714E+02
  1131    0.11714E+04    0.13923E+02    0.77114E-01   -0.46887E+02
  1132    0.11713E+04    0.13807E+02    0.77124E-01   -0.46054E+02
  1133    0.11711E+04    0.13697E+02    0.77134E-01   -0.45216E+02
  1134    0.11709E+04    0.13590E+02    0.77142E-01   -0.44374E+02
  1135    0.11705E+04    0.13487E+02    0.77150E-01   -0.43527E+02
  1136    0.11701E+04    0.13389E+02    0.77158E-01   -0.42678E+02
  1137    0.11697E+04    0.13296E+02    0.77164E-01   -0.41823E+02
  1138    0.11691E+04    0.13207E+02    0.77170E-01   -0.40967E+02
  1139    0.11686E+04    0.13122E+02    0.77175E-01   -0.40107E+02
  1140    0.11679E+04    0.13043E+02    0.77179E-01   -0.39246E+02
  1141    0.11671E+04    0.12966E+02    0.77182E-01   -0.38383E+02
  1142    0.11662E+04    0.12896E+02    0.77184E-01   -0.37518E+02
  1143    0.11653E+04    0.12828E+02    0.77186E-01   -0.36653E+02
  1144    0.11642E+04    0.12766E+02    0.77187E-01   -0.35787E+02
  1145    0.11632E+04    0.12709E+02    0.77186E-01   -0.34920E+02
  1146    0.11620E+04    0.12656E+02    0.77185E-01   -0.34053E+02
  1147    0.11608E+04    0.12607E+02    0.77183E-01   -0.33187E+02
  1148    0.11595E+04    0.12563E+02    0.77181E-01   -0.32321E+02
  1149    0.11581E+04    0.12523E+02    0.77177E-01   -0.31458E+02
  1150    0.11566E+04    0.12488E+02    0.77172E-01   -0.30595E+02
  1151    0.11552E+04    0.12457E+02    0.77166E-01   -0.29735E+02
  1152    0.11535E+04    0.12431E+02    0.77160E-01   -0.28876E+02
  1153    0.11519E+04    0.12410E+02    0.77152E-01   -0.28021E+02
  1154    0.11502E+04    0.12393E+02    0.77144E-01   -0.27168E+02
  1155    0.11484E+04    0.12381E+02    0.77135E-01   -0.26318E+02
  1156    0.11464E+04    0.12372E+02    0.77124E-01   -0.25473E+02
  1157    0.11444E+04    0.12367E+02    0.77113E-01   -0.24631E+02
  1158    0.11425E+04    0.12368E+02    0.77101E-01   -0.23794E+02
  1159    0.11404E+04    0.12373E+02    0.77088E-01   -0.22962E+02
  1160    0.11382E+04    0.12382E+02    0.77074E-01   -0.22136E+02
  1161    0.11360E+04    0.12396E+02    0.77059E-01   -0.21315E+02
  1162    0.11337E+04    0.12414E+02    0.77042E-01   -0.20500E+02
  1163    0.11313E+04    0.12436E+02    0.77025E-01   -0.19692E+02
  1164    0.11289E+04    0.12463E+02    0.77007E-01   -0.18890E+02
  1165    0.11264E+04    0.12493E+02    0.76989E-01   -0.18094E+02
  1166    0.11237E+04    0.12528E+02    0.76969E-01   -0.17307E+02
  1167    0.11212E+04    0.12567E+02    0.76948E-01   -0.16527E+02
  1168    0.11185E+04    0.12611E+02    0.76926E-01   -0.15755E+02
  1169    0.11158E+04    0.12658E+02    0.76903E-01   -0.14992E+02
  1170    0.11130E+04    0.12709E+02    0.76879E-01   -0.14236E+02
  1171    0.11101E+04    0.12764E+02    0.76855E-01   -0.13490E+02
