#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
  1833    0.30691E+03   -0.16758E+01    0.49424E-09   -0.16758E+01    0.72966E+01   -0.46608E-10    0.49424E-09   -0.46608E-10    0.36469E-15
  1834    0.30554E+03   -0.15594E+01    0.48590E-09   -0.15594E+01    0.73496E+01   -0.46363E-10    0.48590E-09   -0.46363E-10    0.36377E-15
  1835    0.30416E+03   -0.14480E+01    0.47840E-09   -0.14480E+01    0.74042E+01   -0.46141E-10    0.47840E-09   -0.46141E-10    0.36285E-15
  1836    0.30278E+03   -0.13423E+01    0.47181E-09   -0.13423E+01    0.74605E+01   -0.45944E-10    0.47181E-09   -0.45944E-10    0.36194E-15
  1837    0.30140E+03   -0.12420E+01    0.46615E-09   -0.12420E+01    0.75154E+01   -0.45775E-10    0.46615E-09   -0.45775E-10    0.36102E-15
  1838    0.30002E+03   -0.11473E+01    0.46147E-09   -0.11473E+01    0.75720E+01   -0.45636E-10    0.46147E-09   -0.45636E-10    0.36011E-15
  1839    0.29863E+03   -0.10579E+01    0.45783E-09   -0.10579E+01    0.76296E+01   -0.45530E-10    0.45783E-09   -0.45530E-10    0.35921E-15
  1840    0.29725E+03   -0.97412E+00    0.45525E-09   -0.97412E+00    0.76865E+01   -0.45460E-10    0.45525E-09   -0.45460E-10    0.35830E-15
  1841    0.29587E+03   -0.89575E+00    0.45380E-09   -0.89575E+00    0.77451E+01   -0.45427E-10    0.45380E-09   -0.45427E-10    0.35740E-15
  1842    0.29448E+03   -0.82290E+00    0.45350E-09   -0.82290E+00    0.78039E+01   -0.45436E-10    0.45350E-09   -0.45436E-10    0.35651E-15
  1843    0.29310E+03   -0.75558E+00    0.45442E-09   -0.75558E+00    0.78628E+01   -0.45487E-10    0.45442E-09   -0.45487E-10    0.35561E-15
  1844    0.29172E+03   -0.69366E+00    0.45659E-09   -0.69366E+00    0.79227E+01   -0.45584E-10    0.45659E-09   -0.45584E-10    0.35472E-15
  1845    0.29035E+03   -0.63730E+00    0.46005E-09   -0.63730E+00    0.79827E+01   -0.45729E-10    0.46005E-09   -0.45729E-10    0.35382E-15
  1846    0.28897E+03   -0.58630E+00    0.46485E-09   -0.58630E+00    0.80437E+01   -0.45925E-10    0.46485E-09   -0.45925E-10    0.35294E-15
  1847    0.28759E+03   -0.54096E+00    0.47104E-09   -0.54096E+00    0.81049E+01   -0.46174E-10    0.47104E-09   -0.46174E-10    0.35205E-15
  1848    0.28622E+03   -0.50092E+00    0.47867E-09   -0.50092E+00    0.81663E+01   -0.46479E-10    0.47867E-09   -0.46479E-10    0.35117E-15
  1849    0.28485E+03   -0.46635E+00    0.48777E-09   -0.46635E+00    0.82278E+01   -0.46842E-10    0.48777E-09   -0.46842E-10    0.35029E-15
  1850    0.28348E+03   -0.43719E+00    0.49838E-09   -0.43719E+00    0.82896E+01   -0.47267E-10    0.49838E-09   -0.47267E-10    0.34941E-15
  1851    0.28210E+03   -0.41346E+00    0.51055E-09   -0.41346E+00    0.83523E+01   -0.47754E-10    0.51055E-09   -0.47754E-10    0.34853E-15
  1852    0.28075E+03   -0.39516E+00    0.52423E-09   -0.39516E+00    0.84159E+01   -0.48302E-10    0.52423E-09   -0.48302E-10    0.34766E-15
  1853    0.27938E+03   -0.38216E+00    0.53936E-09   -0.38216E+00    0.84783E+01   -0.48909E-10    0.53936E-09   -0.48909E-10    0.34679E-15
  1854    0.27802E+03   -0.37461E+00    0.55589E-09   -0.37461E+00    0.85408E+01   -0.49573E-10    0.55589E-09   -0.49573E-10    0.34592E-15
  1855    0.27667E+03   -0.37232E+00    0.57375E-09   -0.37232E+00    0.86028E+01   -0.50290E-10    0.57375E-09   -0.50290E-10    0.34505E-15
  1856    0.27534E+03   -0.37521E+00    0.59290E-09   -0.37521E+00    0.86658E+01   -0.51059E-10    0.59290E-09   -0.51059E-10    0.34419E-15
  1857    0.27400E+03   -0.38345E+00    0.61328E-09   -0.38345E+00    0.87296E+01   -0.51877E-10    0.61328E-09   -0.51877E-10    0.34333E-15
  1858    0.27266E+03   -0.39689E+00    0.63484E-09   -0.39689E+00    0.87922E+01   -0.52741E-10    0.63484E-09   -0.52741E-10    0.34247E-15
  1859    0.27134E+03   -0.41563E+00    0.65750E-09   -0.41563E+00    0.88557E+01   -0.53650E-10    0.65750E-09   -0.53650E-10    0.34161E-15
  1860    0.27002E+03   -0.43939E+00    0.68123E-09   -0.43939E+00    0.89179E+01   -0.54601E-10    0.68123E-09   -0.54601E-10    0.34076E-15
  1861    0.26871E+03   -0.46838E+00    0.70596E-09   -0.46838E+00    0.89811E+01   -0.55592E-10    0.70596E-09   -0.55592E-10    0.33991E-15
  1862    0.26741E+03   -0.50234E+00    0.73164E-09   -0.50234E+00    0.90437E+01   -0.56619E-10    0.73164E-09   -0.56619E-10    0.33906E-15
  1863    0.26610E+03   -0.54127E+00    0.75821E-09   -0.54127E+00    0.91064E+01   -0.57681E-10    0.75821E-09   -0.57681E-10    0.33821E-15
  1864    0.26482E+03   -0.58526E+00    0.78561E-09   -0.58526E+00    0.91701E+01   -0.58776E-10    0.78561E-09   -0.58776E-10    0.33737E-15
  1865    0.26354E+03   -0.63417E+00    0.81379E-09   -0.63417E+00    0.92325E+01   -0.59900E-10    0.81379E-09   -0.59900E-10    0.33652E-15
  1866    0.26227E+03   -0.68801E+00    0.84270E-09   -0.68801E+00    0.92944E+01   -0.61052E-10    0.84270E-09   -0.61052E-10    0.33568E-15
  1867    0.26100E+03   -0.74650E+00    0.87227E-09   -0.74650E+00    0.93564E+01   -0.62228E-10    0.87227E-09   -0.62228E-10    0.33485E-15
  1868    0.25975E+03   -0.80995E+00    0.90245E-09   -0.80995E+00    0.94179E+01   -0.63428E-10    0.90245E-09   -0.63428E-10    0.33401E-15
  1869    0.25851E+03   -0.87799E+00    0.93318E-09   -0.87799E+00    0.94787E+01   -0.64648E-10    0.93318E-09   -0.64648E-10    0.33318E-15
  1870    0.25727E+03   -0.95087E+00    0.96441E-09   -0.95087E+00    0.95398E+01   -0.65885E-10    0.96441E-09   -0.65885E-10    0.33235E-15
  1871    0.25604E+03   -0.10282E+01    0.99609E-09   -0.10282E+01    0.96011E+01   -0.67138E-10    0.99609E-09   -0.67138E-10    0.33152E-15
  1872    0.25483E+03   -0.11103E+01    0.10281E-08   -0.11103E+01    0.96610E+01   -0.68404E-10    0.10281E-08   -0.68404E-10    0.33070E-15
  1873    0.25363E+03   -0.11968E+01    0.10605E-08   -0.11968E+01    0.97211E+01   -0.69681E-10    0.10605E-08   -0.69681E-10    0.32987E-15
  1874    0.25244E+03   -0.12878E+01    0.10932E-08   -0.12878E+01    0.97799E+01   -0.70966E-10    0.10932E-08   -0.70966E-10    0.32905E-15
  1875    0.25126E+03   -0.13831E+01    0.11261E-08   -0.13831E+01    0.98389E+01   -0.72257E-10    0.11261E-08   -0.72257E-10    0.32823E-15
  1876    0.25009E+03   -0.14827E+01    0.11591E-08   -0.14827E+01    0.98972E+01   -0.73551E-10    0.11591E-08   -0.73551E-10    0.32742E-15
  1877    0.24893E+03   -0.15866E+01    0.11922E-08   -0.15866E+01    0.99551E+01   -0.74846E-10    0.11922E-08   -0.74846E-10    0.32660E-15
  1878    0.24778E+03   -0.16947E+01    0.12254E-08   -0.16947E+01    0.10012E+02   -0.76140E-10    0.12254E-08   -0.76140E-10    0.32579E-15
  1879    0.24664E+03   -0.18068E+01    0.12586E-08   -0.18068E+01    0.10067E+02   -0.77430E-10    0.12586E-08   -0.77430E-10    0.32498E-15
  1880    0.24552E+03   -0.19231E+01    0.12917E-08   -0.19231E+01    0.10123E+02   -0.78714E-10    0.12917E-08   -0.78714E-10    0.32417E-15
  1881    0.24442E+03   -0.20432E+01    0.13247E-08   -0.20432E+01    0.10178E+02   -0.79990E-10    0.13247E-08   -0.79990E-10    0.32337E-15
  1882    0.24332E+03   -0.21672E+01    0.13575E-08   -0.21672E+01    0.10233E+02   -0.81254E-10    0.13575E-08   -0.81254E-10    0.32257E-15
  1883    0.24224E+03   -0.22951E+01    0.13901E-08   -0.22951E+01    0.10285E+02   -0.82505E-10    0.13901E-08   -0.82505E-10    0.32177E-15
  1884    0.24117E+03   -0.24267E+01    0.14224E-08   -0.24267E+01    0.10339E+02   -0.83740E-10    0.14224E-08   -0.83740E-10    0.32097E-15
  1885    0.24012E+03   -0.25621E+01    0.14544E-08   -0.25621E+01    0.10391E+02   -0.84957E-10    0.14544E-08   -0.84957E-10    0.32017E-15
  1886    0.23907E+03   -0.27009E+01    0.14859E-08   -0.27009E+01    0.10443E+02   -0.86154E-10    0.14859E-08   -0.86154E-10    0.31938E-15
  1887    0.23803E+03   -0.28434E+01    0.15170E-08   -0.28434E+01    0.10493E+02   -0.87327E-10    0.15170E-08   -0.87327E-10    0.31859E-15
  1888    0.23703E+03   -0.29893E+01    0.15476E-08   -0.29893E+01    0.10542E+02   -0.88475E-10    0.15476E-08   -0.88475E-10    0.31780E-15
  1889    0.23602E+03   -0.31386E+01    0.15776E-08   -0.31386E+01    0.10591E+02   -0.89595E-10    0.15776E-08   -0.89595E-10    0.31701E-15
  1890    0.23504E+03   -0.32912E+01    0.16070E-08   -0.32912E+01    0.10639E+02   -0.90685E-10    0.16070E-08   -0.90685E-10    0.31622E-15
  1891    0.23407E+03   -0.34469E+01    0.16357E-08   -0.34469E+01    0.10686E+02   -0.91742E-10    0.16357E-08   -0.91742E-10    0.31544E-15
  1892    0.23311E+03   -0.36060E+01    0.16636E-08   -0.36060E+01    0.10733E+02   -0.92764E-10    0.16636E-08   -0.92764E-10    0.31466E-15
  1893    0.23216E+03   -0.37679E+01    0.16908E-08   -0.37679E+01    0.10778E+02   -0.93749E-10    0.16908E-08   -0.93749E-10    0.31388E-15
  1894    0.23124E+03   -0.39327E+01    0.17171E-08   -0.39327E+01    0.10822E+02   -0.94694E-10    0.17171E-08   -0.94694E-10    0.31310E-15
  1895    0.23032E+03   -0.41005E+01    0.17425E-08   -0.41005E+01    0.10866E+02   -0.95597E-10    0.17425E-08   -0.95597E-10    0.31233E-15
  1896    0.22942E+03   -0.42711E+01    0.17669E-08   -0.42711E+01    0.10909E+02   -0.96455E-10    0.17669E-08   -0.96455E-10    0.31156E-15
  1897    0.22855E+03   -0.44444E+01    0.17904E-08   -0.44444E+01    0.10950E+02   -0.97266E-10    0.17904E-08   -0.97266E-10    0.31079E-15
  1898    0.22768E+03   -0.46205E+01    0.18127E-08   -0.46205E+01    0.10990E+02   -0.98028E-10    0.18127E-08   -0.98028E-10    0.31002E-15
  1899    0.22683E+03   -0.47991E+01    0.18339E-08   -0.47991E+01    0.11030E+02   -0.98737E-10    0.18339E-08   -0.98737E-10    0.30926E-15
  1900    0.22599E+03   -0.49802E+01    0.18539E-08   -0.49802E+01    0.11067E+02   -0.99393E-10    0.18539E-08   -0.99393E-10    0.30849E-15
  1901    0.22516E+03   -0.51638E+01    0.18727E-08   -0.51638E+01    0.11104E+02   -0.99992E-10    0.18727E-08   -0.99992E-10    0.30773E-15
  1902    0.22436E+03   -0.53497E+01    0.18903E-08   -0.53497E+01    0.11140E+02   -0.10053E-09    0.18903E-08   -0.10053E-09    0.30697E-15
  1903    0.22357E+03   -0.55376E+01    0.19065E-08   -0.55376E+01    0.11174E+02   -0.10102E-09    0.19065E-08   -0.10102E-09    0.30621E-15
  1904    0.22281E+03   -0.57270E+01    0.19215E-08   -0.57270E+01    0.11208E+02   -0.10145E-09    0.19215E-08   -0.10145E-09    0.30546E-15
  1905    0.22204E+03   -0.59193E+01    0.19353E-08   -0.59193E+01    0.11241E+02   -0.10182E-09    0.19353E-08   -0.10182E-09    0.30471E-15
  1906    0.22130E+03   -0.61137E+01    0.19477E-08   -0.61137E+01    0.11272E+02   -0.10214E-09    0.19477E-08   -0.10214E-09    0.30395E-15
  1907    0.22057E+03   -0.63086E+01    0.19589E-08   -0.63086E+01    0.11303E+02   -0.10240E-09    0.19589E-08   -0.10240E-09    0.30321E-15
  1908    0.21986E+03   -0.65064E+01    0.19688E-08   -0.65064E+01    0.11332E+02   -0.10260E-09    0.19688E-08   -0.10260E-09    0.30246E-15
  1909    0.21916E+03   -0.67048E+01    0.19773E-08   -0.67048E+01    0.11359E+02   -0.10274E-09    0.19773E-08   -0.10274E-09    0.30171E-15
  1910    0.21848E+03   -0.69053E+01    0.19846E-08   -0.69053E+01    0.11387E+02   -0.10283E-09    0.19846E-08   -0.10283E-09    0.30097E-15
  1911    0.21782E+03   -0.71078E+01    0.19905E-08   -0.71078E+01    0.11413E+02   -0.10286E-09    0.19905E-08   -0.10286E-09    0.30023E-15
  1912    0.21718E+03   -0.73102E+01    0.19951E-08   -0.73102E+01    0.11437E+02   -0.10283E-09    0.19951E-08   -0.10283E-09    0.29949E-15
  1913    0.21656E+03   -0.75139E+01    0.19984E-08   -0.75139E+01    0.11460E+02   -0.10275E-09    0.19984E-08   -0.10275E-09    0.29875E-15
  1914    0.21594E+03   -0.77190E+01    0.20003E-08   -0.77190E+01    0.11481E+02   -0.10261E-09    0.20003E-08   -0.10261E-09    0.29802E-15
  1915    0.21535E+03   -0.79254E+01    0.20009E-08   -0.79254E+01    0.11502E+02   -0.10241E-09    0.20009E-08   -0.10241E-09    0.29729E-15
  1916    0.21476E+03   -0.81324E+01    0.20002E-08   -0.81324E+01    0.11521E+02   -0.10216E-09    0.20002E-08   -0.10216E-09    0.29656E-15
  1917    0.21421E+03   -0.83408E+01    0.19981E-08   -0.83408E+01    0.11538E+02   -0.10185E-09    0.19981E-08   -0.10185E-09    0.29583E-15
  1918    0.21366E+03   -0.85497E+01    0.19946E-08   -0.85497E+01    0.11556E+02   -0.10148E-09    0.19946E-08   -0.10148E-09    0.29510E-15
  1919    0.21313E+03   -0.87592E+01    0.19897E-08   -0.87592E+01    0.11571E+02   -0.10106E-09    0.19897E-08   -0.10106E-09    0.29438E-15
  1920    0.21262E+03   -0.89694E+01    0.19835E-08   -0.89694E+01    0.11584E+02   -0.10057E-09    0.19835E-08   -0.10057E-09    0.29365E-15
  1921    0.21211E+03   -0.91794E+01    0.19758E-08   -0.91794E+01    0.11597E+02   -0.10003E-09    0.19758E-08   -0.10003E-09    0.29293E-15
  1922    0.21164E+03   -0.93899E+01    0.19668E-08   -0.93899E+01    0.11608E+02   -0.99436E-10    0.19668E-08   -0.99436E-10    0.29222E-15
  1923    0.21117E+03   -0.96004E+01    0.19563E-08   -0.96004E+01    0.11619E+02   -0.98781E-10    0.19563E-08   -0.98781E-10    0.29150E-15
  1924    0.21071E+03   -0.98114E+01    0.19445E-08   -0.98114E+01    0.11627E+02   -0.98070E-10    0.19445E-08   -0.98070E-10    0.29078E-15
  1925    0.21029E+03   -0.10023E+02    0.19312E-08   -0.10023E+02    0.11634E+02   -0.97301E-10    0.19312E-08   -0.97301E-10    0.29007E-15
  1926    0.20986E+03   -0.10234E+02    0.19165E-08   -0.10234E+02    0.11641E+02   -0.96474E-10    0.19165E-08   -0.96474E-10    0.28936E-15
  1927    0.20945E+03   -0.10446E+02    0.19004E-08   -0.10446E+02    0.11646E+02   -0.95591E-10    0.19004E-08   -0.95591E-10    0.28865E-15
  1928    0.20907E+03   -0.10655E+02    0.18828E-08   -0.10655E+02    0.11650E+02   -0.94649E-10    0.18828E-08   -0.94649E-10    0.28794E-15
  1929    0.20869E+03   -0.10866E+02    0.18638E-08   -0.10866E+02    0.11652E+02   -0.93651E-10    0.18638E-08   -0.93651E-10    0.28724E-15
  1930    0.20834E+03   -0.11075E+02    0.18433E-08   -0.11075E+02    0.11653E+02   -0.92595E-10    0.18433E-08   -0.92595E-10    0.28654E-15
  1931    0.20801E+03   -0.11284E+02    0.18214E-08   -0.11284E+02    0.11652E+02   -0.91481E-10    0.18214E-08   -0.91481E-10    0.28584E-15
  1932    0.20768E+03   -0.11493E+02    0.17979E-08   -0.11493E+02    0.11650E+02   -0.90310E-10    0.17979E-08   -0.90310E-10    0.28514E-15
  1933    0.20737E+03   -0.11701E+02    0.17730E-08   -0.11701E+02    0.11647E+02   -0.89082E-10    0.17730E-08   -0.89082E-10    0.28444E-15
  1934    0.20708E+03   -0.11908E+02    0.17467E-08   -0.11908E+02    0.11643E+02   -0.87796E-10    0.17467E-08   -0.87796E-10    0.28374E-15
  1935    0.20680E+03   -0.12115E+02    0.17188E-08   -0.12115E+02    0.11636E+02   -0.86452E-10    0.17188E-08   -0.86452E-10    0.28305E-15
  1936    0.20654E+03   -0.12320E+02    0.16894E-08   -0.12320E+02    0.11630E+02   -0.85051E-10    0.16894E-08   -0.85051E-10    0.28236E-15
  1937    0.20628E+03   -0.12524E+02    0.16586E-08   -0.12524E+02    0.11620E+02   -0.83592E-10    0.16586E-08   -0.83592E-10    0.28167E-15
  1938    0.20605E+03   -0.12727E+02    0.16262E-08   -0.12727E+02    0.11611E+02   -0.82075E-10    0.16262E-08   -0.82075E-10    0.28098E-15
  1939    0.20584E+03   -0.12929E+02    0.15923E-08   -0.12929E+02    0.11599E+02   -0.80501E-10    0.15923E-08   -0.80501E-10    0.28030E-15
  1940    0.20563E+03   -0.13130E+02    0.15568E-08   -0.13130E+02    0.11587E+02   -0.78869E-10    0.15568E-08   -0.78869E-10    0.27961E-15
  1941    0.20545E+03   -0.13329E+02    0.15199E-08   -0.13329E+02    0.11573E+02   -0.77179E-10    0.15199E-08   -0.77179E-10    0.27893E-15
  1942    0.20526E+03   -0.13527E+02    0.14813E-08   -0.13527E+02    0.11558E+02   -0.75431E-10    0.14813E-08   -0.75431E-10    0.27825E-15
  1943    0.20510E+03   -0.13724E+02    0.14413E-08   -0.13724E+02    0.11542E+02   -0.73626E-10    0.14413E-08   -0.73626E-10    0.27757E-15
  1944    0.20496E+03   -0.13919E+02    0.13996E-08   -0.13919E+02    0.11523E+02   -0.71763E-10    0.13996E-08   -0.71763E-10    0.27689E-15
  1945    0.20482E+03   -0.14111E+02    0.13564E-08   -0.14111E+02    0.11505E+02   -0.69841E-10    0.13564E-08   -0.69841E-10    0.27622E-15
  1946    0.20470E+03   -0.14303E+02    0.13117E-08   -0.14303E+02    0.11484E+02   -0.67862E-10    0.13117E-08   -0.67862E-10    0.27555E-15
  1947    0.20458E+03   -0.14492E+02    0.12653E-08   -0.14492E+02    0.11463E+02   -0.65826E-10    0.12653E-08   -0.65826E-10    0.27487E-15
  1948    0.20449E+03   -0.14680E+02    0.12174E-08   -0.14680E+02    0.11440E+02   -0.63731E-10    0.12174E-08   -0.63731E-10    0.27420E-15
  1949    0.20441E+03   -0.14865E+02    0.11679E-08   -0.14865E+02    0.11415E+02   -0.61578E-10    0.11679E-08   -0.61578E-10    0.27354E-15
  1950    0.20434E+03   -0.15050E+02    0.11168E-08   -0.15050E+02    0.11390E+02   -0.59367E-10    0.11168E-08   -0.59367E-10    0.27287E-15
  1951    0.20429E+03   -0.15231E+02    0.10641E-08   -0.15231E+02    0.11364E+02   -0.57099E-10    0.10641E-08   -0.57099E-10    0.27221E-15
  1952    0.20424E+03   -0.15410E+02    0.10098E-08   -0.15410E+02    0.11335E+02   -0.54777E-10    0.10098E-08   -0.54777E-10    0.27155E-15
  1953    0.20421E+03   -0.15587E+02    0.95419E-09   -0.15587E+02    0.11306E+02   -0.52406E-10    0.95419E-09   -0.52406E-10    0.27089E-15
  1954    0.20420E+03   -0.15761E+02    0.89724E-09   -0.15761E+02    0.11276E+02   -0.49990E-10    0.89724E-09   -0.49990E-10    0.27023E-15
  1955    0.20418E+03   -0.15934E+02    0.83907E-09   -0.15934E+02    0.11245E+02   -0.47533E-10    0.83907E-09   -0.47533E-10    0.26957E-15
  1956    0.20418E+03   -0.16104E+02    0.77978E-09   -0.16104E+02    0.11212E+02   -0.45040E-10    0.77978E-09   -0.45040E-10    0.26891E-15
  1957    0.20423E+03   -0.16271E+02    0.71947E-09   -0.16271E+02    0.11178E+02   -0.42515E-10    0.71947E-09   -0.42515E-10    0.26826E-15
  1958    0.20423E+03   -0.16436E+02    0.65824E-09   -0.16436E+02    0.11143E+02   -0.39962E-10    0.65824E-09   -0.39962E-10    0.26761E-15
  1959    0.20427E+03   -0.16598E+02    0.59619E-09   -0.16598E+02    0.11106E+02   -0.37386E-10    0.59619E-09   -0.37386E-10    0.26696E-15
  1960    0.20431E+03   -0.16758E+02    0.53341E-09   -0.16758E+02    0.11070E+02   -0.34791E-10    0.53341E-09   -0.34791E-10    0.26631E-15
  1961    0.20437E+03   -0.16915E+02    0.47001E-09   -0.16915E+02    0.11031E+02   -0.32182E-10    0.47001E-09   -0.32182E-10    0.26567E-15
  1962    0.20444E+03   -0.17068E+02    0.40607E-09   -0.17068E+02    0.10992E+02   -0.29562E-10    0.40607E-09   -0.29562E-10    0.26502E-15
  1963    0.20452E+03   -0.17218E+02    0.34171E-09   -0.17218E+02    0.10952E+02   -0.26937E-10    0.34171E-09   -0.26937E-10    0.26438E-15
  1964    0.20460E+03   -0.17366E+02    0.27701E-09   -0.17366E+02    0.10911E+02   -0.24309E-10    0.27701E-09   -0.24309E-10    0.26374E-15
  1965    0.20470E+03   -0.17510E+02    0.21208E-09   -0.17510E+02    0.10868E+02   -0.21685E-10    0.21208E-09   -0.21685E-10    0.26310E-15
  1966    0.20481E+03   -0.17652E+02    0.14701E-09   -0.17652E+02    0.10823E+02   -0.19068E-10    0.14701E-09   -0.19068E-10    0.26246E-15
  1967    0.20493E+03   -0.17790E+02    0.81898E-10   -0.17790E+02    0.10779E+02   -0.16462E-10    0.81898E-10   -0.16462E-10    0.26182E-15
  1968    0.20504E+03   -0.17926E+02    0.16848E-10   -0.17926E+02    0.10733E+02   -0.13872E-10    0.16848E-10   -0.13872E-10    0.26119E-15
  1969    0.20518E+03   -0.18057E+02   -0.48043E-10   -0.18057E+02    0.10686E+02   -0.11302E-10   -0.48043E-10   -0.11302E-10    0.26056E-15
  1970    0.20531E+03   -0.18186E+02   -0.11268E-09   -0.18186E+02    0.10639E+02   -0.87563E-11   -0.11268E-09   -0.87563E-11    0.25993E-15
  1971    0.20546E+03   -0.18311E+02   -0.17696E-09   -0.18311E+02    0.10591E+02   -0.62398E-11   -0.17696E-09   -0.62398E-11    0.25930E-15
  1972    0.20561E+03   -0.18432E+02   -0.24079E-09   -0.18432E+02    0.10541E+02   -0.37564E-11   -0.24079E-09   -0.37564E-11    0.25867E-15
  1973    0.20577E+03   -0.18551E+02   -0.30407E-09   -0.18551E+02    0.10491E+02   -0.13105E-11   -0.30407E-09   -0.13105E-11    0.25804E-15
  1974    0.20595E+03   -0.18666E+02   -0.36670E-09   -0.18666E+02    0.10440E+02    0.10935E-11   -0.36670E-09    0.10935E-11    0.25742E-15
  1975    0.20612E+03   -0.18778E+02   -0.42859E-09   -0.18778E+02    0.10388E+02    0.34513E-11   -0.42859E-09    0.34513E-11    0.25680E-15
  1976    0.20630E+03   -0.18886E+02   -0.48963E-09   -0.18886E+02    0.10334E+02    0.57586E-11   -0.48963E-09    0.57586E-11    0.25618E-15
  1977    0.20649E+03   -0.18990E+02   -0.54973E-09   -0.18990E+02    0.10281E+02    0.80109E-11   -0.54973E-09    0.80109E-11    0.25556E-15
  1978    0.20668E+03   -0.19090E+02   -0.60879E-09   -0.19090E+02    0.10226E+02    0.10204E-10   -0.60879E-09    0.10204E-10    0.25494E-15
  1979    0.20688E+03   -0.19187E+02   -0.66670E-09   -0.19187E+02    0.10171E+02    0.12334E-10   -0.66670E-09    0.12334E-10    0.25432E-15
  1980    0.20709E+03   -0.19280E+02   -0.72339E-09   -0.19280E+02    0.10115E+02    0.14395E-10   -0.72339E-09    0.14395E-10    0.25371E-15
  1981    0.20729E+03   -0.19369E+02   -0.77873E-09   -0.19369E+02    0.10058E+02    0.16385E-10   -0.77873E-09    0.16385E-10    0.25310E-15
  1982    0.20750E+03   -0.19454E+02   -0.83265E-09   -0.19454E+02    0.10000E+02    0.18297E-10   -0.83265E-09    0.18297E-10    0.25249E-15
  1983    0.20773E+03   -0.19537E+02   -0.88503E-09   -0.19537E+02    0.99417E+01    0.20129E-10   -0.88503E-09    0.20129E-10    0.25188E-15
  1984    0.20795E+03   -0.19615E+02   -0.93578E-09   -0.19615E+02    0.98829E+01    0.21876E-10   -0.93578E-09    0.21876E-10    0.25127E-15
  1985    0.20818E+03   -0.19689E+02   -0.98481E-09   -0.19689E+02    0.98226E+01    0.23533E-10   -0.98481E-09    0.23533E-10    0.25066E-15
  1986    0.20841E+03   -0.19759E+02   -0.10320E-08   -0.19759E+02    0.97621E+01    0.25095E-10   -0.10320E-08    0.25095E-10    0.25006E-15
  1987    0.20864E+03   -0.19826E+02   -0.10773E-08   -0.19826E+02    0.97015E+01    0.26560E-10   -0.10773E-08    0.26560E-10    0.24946E-15
  1988    0.20888E+03   -0.19888E+02   -0.11205E-08   -0.19888E+02    0.96401E+01    0.27922E-10   -0.11205E-08    0.27922E-10    0.24886E-15
  1989    0.20912E+03   -0.19946E+02   -0.11617E-08   -0.19946E+02    0.95785E+01    0.29177E-10   -0.11617E-08    0.29177E-10    0.24826E-15
  1990    0.20937E+03   -0.20001E+02   -0.12006E-08   -0.20001E+02    0.95161E+01    0.30320E-10   -0.12006E-08    0.30320E-10    0.24766E-15
  1991    0.20961E+03   -0.20052E+02   -0.12372E-08   -0.20052E+02    0.94520E+01    0.31348E-10   -0.12372E-08    0.31348E-10    0.24706E-15
  1992    0.20985E+03   -0.20098E+02   -0.12714E-08   -0.20098E+02    0.93886E+01    0.32256E-10   -0.12714E-08    0.32256E-10    0.24647E-15
  1993    0.21010E+03   -0.20141E+02   -0.13030E-08   -0.20141E+02    0.93250E+01    0.33039E-10   -0.13030E-08    0.33039E-10    0.24587E-15
  1994    0.21035E+03   -0.20180E+02   -0.13321E-08   -0.20180E+02    0.92598E+01    0.33694E-10   -0.13321E-08    0.33694E-10    0.24528E-15
  1995    0.21061E+03   -0.20215E+02   -0.13584E-08   -0.20215E+02    0.91945E+01    0.34216E-10   -0.13584E-08    0.34216E-10    0.24469E-15
  1996    0.21085E+03   -0.20246E+02   -0.13820E-08   -0.20246E+02    0.91283E+01    0.34600E-10   -0.13820E-08    0.34600E-10    0.24410E-15
  1997    0.21110E+03   -0.20272E+02   -0.14026E-08   -0.20272E+02    0.90619E+01    0.34842E-10   -0.14026E-08    0.34842E-10    0.24352E-15
  1998    0.21136E+03   -0.20294E+02   -0.14203E-08   -0.20294E+02    0.89962E+01    0.34939E-10   -0.14203E-08    0.34939E-10    0.24293E-15
  1999    0.21162E+03   -0.20313E+02   -0.14348E-08   -0.20313E+02    0.89288E+01    0.34885E-10   -0.14348E-08    0.34885E-10    0.24235E-15
  2000    0.21186E+03   -0.20328E+02   -0.14461E-08   -0.20328E+02    0.88620E+01    0.34676E-10   -0.14461E-08    0.34676E-10    0.24177E-15
  2001    0.21212E+03   -0.20338E+02   -0.14542E-08   -0.20338E+02    0.87950E+01    0.34310E-10   -0.14542E-08    0.34310E-10    0.24119E-15
  2002    0.21237E+03   -0.20345E+02   -0.14591E-08   -0.20345E+02    0.87271E+01    0.33792E-10   -0.14591E-08    0.33792E-10    0.24061E-15
  2003    0.21263E+03   -0.20348E+02   -0.14609E-08   -0.20348E+02    0.86591E+01    0.33128E-10   -0.14609E-08    0.33128E-10    0.24003E-15
  2004    0.21288E+03   -0.20346E+02   -0.14598E-08   -0.20346E+02    0.85910E+01    0.32326E-10   -0.14598E-08    0.32326E-10    0.23945E-15
  2005    0.21313E+03   -0.20341E+02   -0.14558E-08   -0.20341E+02    0.85219E+01    0.31393E-10   -0.14558E-08    0.31393E-10    0.23888E-15
  2006    0.21338E+03   -0.20332E+02   -0.14491E-08   -0.20332E+02    0.84542E+01    0.30336E-10   -0.14491E-08    0.30336E-10    0.23830E-15
