#    L    TT             EE             BB             TE          
   786    0.21935E+04    0.22885E+02    0.83330E-01   -0.12091E+03
   787    0.22002E+04    0.22638E+02    0.83444E-01   -0.12038E+03
   788    0.22067E+04    0.22390E+02    0.83557E-01   -0.11982E+03
   789    0.22132E+04    0.22141E+02    0.83671E-01   -0.11923E+03
   790    0.22197E+04    0.21896E+02    0.83785E-01   -0.11861E+03
   791    0.22261E+04    0.21650E+02    0.83900E-01   -0.11795E+03
   792    0.22324E+04    0.21406E+02    0.84014E-01   -0.11727E+03
   793    0.22385E+04    0.21164E+02    0.84129E-01   -0.11656E+03
   794    0.22446E+04    0.20923E+02    0.84245E-01   -0.11582E+03
   795    0.22505E+04    0.20682E+02    0.84360E-01   -0.11504E+03
   796    0.22565E+04    0.20443E+02    0.84475E-01   -0.11425E+03
   797    0.22623E+04    0.20205E+02    0.84591E-01   -0.11342E+03
   798    0.22679E+04    0.19968E+02    0.84707E-01   -0.11257E+03
   799    0.22735E+04    0.19734E+02    0.84823E-01   -0.11169E+03
   800    0.22790E+04    0.19500E+02    0.84938E-01   -0.11078E+03
   801    0.22844E+04    0.19268E+02    0.85054E-01   -0.10985E+03
   802    0.22896E+04    0.19038E+02    0.85170E-01   -0.10887E+03
   803    0.22948E+04    0.18809E+02    0.85286E-01   -0.10788E+03
   804    0.22998E+04    0.18583E+02    0.85401E-01   -0.10686E+03
   805    0.23049E+04    0.18359E+02    0.85517E-01   -0.10582E+03
   806    0.23097E+04    0.18136E+02    0.85632E-01   -0.10475E+03
   807    0.23143E+04    0.17917E+02    0.85748E-01   -0.10366E+03
   808    0.23188E+04    0.17700E+02    0.85863E-01   -0.10254E+03
   809    0.23233E+04    0.17486E+02    0.85977E-01   -0.10140E+03
   810    0.23275E+04    0.17275E+02    0.86092E-01   -0.10023E+03
   811    0.23316E+04    0.17066E+02    0.86206E-01   -0.99034E+02
   812    0.23356E+04    0.16861E+02    0.86320E-01   -0.97822E+02
   813    0.23395E+04    0.16658E+02    0.86434E-01   -0.96590E+02
   814    0.23433E+04    0.16459E+02    0.86547E-01   -0.95336E+02
   815    0.23469E+04    0.16262E+02    0.86660E-01   -0.94061E+02
   816    0.23502E+04    0.16070E+02    0.86773E-01   -0.92766E+02
   817    0.23535E+04    0.15880E+02    0.86885E-01   -0.91451E+02
   818    0.23567E+04    0.15694E+02    0.86996E-01   -0.90116E+02
   819    0.23597E+04    0.15512E+02    0.87107E-01   -0.88763E+02
   820    0.23626E+04    0.15333E+02    0.87218E-01   -0.87391E+02
   821    0.23653E+04    0.15157E+02    0.87328E-01   -0.86003E+02
   822    0.23678E+04    0.14987E+02    0.87438E-01   -0.84596E+02
   823    0.23702E+04    0.14820E+02    0.87547E-01   -0.83173E+02
   824    0.23723E+04    0.14657E+02    0.87655E-01   -0.81732E+02
   825    0.23744E+04    0.14498E+02    0.87763E-01   -0.80277E+02
   826    0.23762E+04    0.14344E+02    0.87870E-01   -0.78806E+02
   827    0.23779E+04    0.14194E+02    0.87977E-01   -0.77322E+02
   828    0.23795E+04    0.14048E+02    0.88083E-01   -0.75823E+02
   829    0.23808E+04    0.13907E+02    0.88188E-01   -0.74310E+02
   830    0.23821E+04    0.13770E+02    0.88293E-01   -0.72786E+02
   831    0.23831E+04    0.13638E+02    0.88397E-01   -0.71250E+02
   832    0.23840E+04    0.13509E+02    0.88500E-01   -0.69701E+02
   833    0.23847E+04    0.13386E+02    0.88603E-01   -0.68142E+02
   834    0.23852E+04    0.13267E+02    0.88704E-01   -0.66571E+02
   835    0.23856E+04    0.13154E+02    0.88805E-01   -0.64990E+02
   836    0.23857E+04    0.13044E+02    0.88905E-01   -0.63399E+02
   837    0.23857E+04    0.12940E+02    0.89005E-01   -0.61799E+02
   838    0.23856E+04    0.12840E+02    0.89103E-01   -0.60190E+02
   839    0.23851E+04    0.12746E+02    0.89201E-01   -0.58571E+02
   840    0.23846E+04    0.12657E+02    0.89298E-01   -0.56945E+02
   841    0.23839E+04    0.12572E+02    0.89394E-01   -0.55313E+02
   842    0.23830E+04    0.12492E+02    0.89489E-01   -0.53671E+02
   843    0.23819E+04    0.12417E+02    0.89583E-01   -0.52027E+02
   844    0.23806E+04    0.12348E+02    0.89676E-01   -0.50374E+02
   845    0.23792E+04    0.12282E+02    0.89768E-01   -0.48717E+02
   846    0.23777E+04    0.12224E+02    0.89860E-01   -0.47056E+02
   847    0.23760E+04    0.12169E+02    0.89950E-01   -0.45390E+02
   848    0.23741E+04    0.12120E+02    0.90040E-01   -0.43720E+02
   849    0.23719E+04    0.12075E+02    0.90128E-01   -0.42047E+02
   850    0.23697E+04    0.12036E+02    0.90215E-01   -0.40370E+02
   851    0.23673E+04    0.12003E+02    0.90301E-01   -0.38691E+02
   852    0.23646E+04    0.11975E+02    0.90387E-01   -0.37010E+02
   853    0.23618E+04    0.11951E+02    0.90471E-01   -0.35327E+02
   854    0.23588E+04    0.11933E+02    0.90554E-01   -0.33645E+02
   855    0.23556E+04    0.11921E+02    0.90635E-01   -0.31962E+02
   856    0.23524E+04    0.11912E+02    0.90716E-01   -0.30280E+02
   857    0.23488E+04    0.11910E+02    0.90795E-01   -0.28601E+02
   858    0.23451E+04    0.11914E+02    0.90874E-01   -0.26924E+02
   859    0.23413E+04    0.11921E+02    0.90951E-01   -0.25248E+02
   860    0.23373E+04    0.11934E+02    0.91027E-01   -0.23578E+02
   861    0.23331E+04    0.11953E+02    0.91101E-01   -0.21912E+02
   862    0.23288E+04    0.11976E+02    0.91174E-01   -0.20251E+02
   863    0.23243E+04    0.12005E+02    0.91246E-01   -0.18596E+02
   864    0.23196E+04    0.12039E+02    0.91317E-01   -0.16947E+02
   865    0.23146E+04    0.12078E+02    0.91386E-01   -0.15307E+02
   866    0.23098E+04    0.12123E+02    0.91454E-01   -0.13674E+02
   867    0.23046E+04    0.12173E+02    0.91521E-01   -0.12050E+02
   868    0.22994E+04    0.12228E+02    0.91586E-01   -0.10435E+02
   869    0.22939E+04    0.12288E+02    0.91650E-01   -0.88295E+01
   870    0.22883E+04    0.12353E+02    0.91713E-01   -0.72344E+01
   871    0.22826E+04    0.12424E+02    0.91774E-01   -0.56505E+01
   872    0.22766E+04    0.12499E+02    0.91833E-01   -0.40774E+01
   873    0.22706E+04    0.12580E+02    0.91891E-01   -0.25165E+01
   874    0.22644E+04    0.12666E+02    0.91948E-01   -0.96884E+00
   875    0.22580E+04    0.12756E+02    0.92003E-01    0.56707E+00
   876    0.22514E+04    0.12852E+02    0.92056E-01    0.20896E+01
   877    0.22449E+04    0.12953E+02    0.92108E-01    0.35971E+01
   878    0.22380E+04    0.13058E+02    0.92159E-01    0.50902E+01
   879    0.22311E+04    0.13169E+02    0.92208E-01    0.65689E+01
   880    0.22241E+04    0.13284E+02    0.92256E-01    0.80321E+01
   881    0.22169E+04    0.13403E+02    0.92302E-01    0.94785E+01
   882    0.22096E+04    0.13528E+02    0.92346E-01    0.10908E+02
   883    0.22022E+04    0.13658E+02    0.92389E-01    0.12320E+02
   884    0.21946E+04    0.13791E+02    0.92430E-01    0.13717E+02
   885    0.21868E+04    0.13930E+02    0.92470E-01    0.15094E+02
   886    0.21790E+04    0.14074E+02    0.92508E-01    0.16453E+02
   887    0.21710E+04    0.14222E+02    0.92545E-01    0.17794E+02
   888    0.21630E+04    0.14375E+02    0.92580E-01    0.19115E+02
   889    0.21546E+04    0.14531E+02    0.92614E-01    0.20417E+02
   890    0.21463E+04    0.14692E+02    0.92646E-01    0.21697E+02
   891    0.21379E+04    0.14858E+02    0.92676E-01    0.22959E+02
   892    0.21294E+04    0.15028E+02    0.92705E-01    0.24202E+02
   893    0.21206E+04    0.15202E+02    0.92733E-01    0.25422E+02
   894    0.21119E+04    0.15380E+02    0.92759E-01    0.26622E+02
   895    0.21030E+04    0.15562E+02    0.92783E-01    0.27801E+02
   896    0.20940E+04    0.15749E+02    0.92806E-01    0.28959E+02
   897    0.20848E+04    0.15940E+02    0.92828E-01    0.30095E+02
   898    0.20757E+04    0.16135E+02    0.92848E-01    0.31209E+02
   899    0.20664E+04    0.16333E+02    0.92866E-01    0.32300E+02
   900    0.20569E+04    0.16536E+02    0.92883E-01    0.33370E+02
   901    0.20475E+04    0.16742E+02    0.92899E-01    0.34417E+02
   902    0.20379E+04    0.16951E+02    0.92913E-01    0.35441E+02
   903    0.20281E+04    0.17165E+02    0.92926E-01    0.36441E+02
   904    0.20184E+04    0.17381E+02    0.92938E-01    0.37417E+02
   905    0.20085E+04    0.17602E+02    0.92948E-01    0.38369E+02
   906    0.19985E+04    0.17825E+02    0.92956E-01    0.39296E+02
   907    0.19886E+04    0.18051E+02    0.92964E-01    0.40199E+02
   908    0.19786E+04    0.18280E+02    0.92970E-01    0.41077E+02
   909    0.19685E+04    0.18513E+02    0.92974E-01    0.41928E+02
   910    0.19582E+04    0.18749E+02    0.92978E-01    0.42755E+02
   911    0.19479E+04    0.18986E+02    0.92980E-01    0.43556E+02
   912    0.19376E+04    0.19227E+02    0.92980E-01    0.44330E+02
   913    0.19269E+04    0.19470E+02    0.92980E-01    0.45078E+02
   914    0.19165E+04    0.19715E+02    0.92978E-01    0.45800E+02
   915    0.19060E+04    0.19963E+02    0.92975E-01    0.46496E+02
   916    0.18955E+04    0.20212E+02    0.92971E-01    0.47164E+02
   917    0.18848E+04    0.20465E+02    0.92966E-01    0.47806E+02
   918    0.18742E+04    0.20718E+02    0.92959E-01    0.48420E+02
   919    0.18635E+04    0.20974E+02    0.92951E-01    0.49006E+02
   920    0.18528E+04    0.21231E+02    0.92942E-01    0.49565E+02
   921    0.18421E+04    0.21490E+02    0.92932E-01    0.50096E+02
   922    0.18313E+04    0.21751E+02    0.92921E-01    0.50599E+02
   923    0.18205E+04    0.22012E+02    0.92908E-01    0.51075E+02
   924    0.18097E+04    0.22276E+02    0.92894E-01    0.51522E+02
   925    0.17989E+04    0.22540E+02    0.92880E-01    0.51940E+02
   926    0.17880E+04    0.22806E+02    0.92864E-01    0.52332E+02
   927    0.17772E+04    0.23072E+02    0.92847E-01    0.52695E+02
   928    0.17663E+04    0.23340E+02    0.92829E-01    0.53029E+02
   929    0.17554E+04    0.23609E+02    0.92810E-01    0.53336E+02
   930    0.17445E+04    0.23877E+02    0.92790E-01    0.53613E+02
   931    0.17336E+04    0.24147E+02    0.92769E-01    0.53863E+02
   932    0.17228E+04    0.24417E+02    0.92747E-01    0.54084E+02
   933    0.17119E+04    0.24687E+02    0.92723E-01    0.54278E+02
   934    0.17010E+04    0.24958E+02    0.92699E-01    0.54444E+02
   935    0.16902E+04    0.25229E+02    0.92674E-01    0.54580E+02
   936    0.16794E+04    0.25500E+02    0.92648E-01    0.54688E+02
   937    0.16685E+04    0.25772E+02    0.92620E-01    0.54768E+02
   938    0.16577E+04    0.26043E+02    0.92592E-01    0.54820E+02
   939    0.16469E+04    0.26314E+02    0.92563E-01    0.54844E+02
   940    0.16361E+04    0.26585E+02    0.92533E-01    0.54839E+02
   941    0.16254E+04    0.26855E+02    0.92502E-01    0.54806E+02
   942    0.16146E+04    0.27125E+02    0.92470E-01    0.54746E+02
   943    0.16040E+04    0.27394E+02    0.92437E-01    0.54658E+02
   944    0.15934E+04    0.27663E+02    0.92404E-01    0.54541E+02
   945    0.15827E+04    0.27931E+02    0.92369E-01    0.54397E+02
   946    0.15722E+04    0.28199E+02    0.92334E-01    0.54224E+02
   947    0.15616E+04    0.28465E+02    0.92298E-01    0.54026E+02
   948    0.15510E+04    0.28732E+02    0.92261E-01    0.53799E+02
   949    0.15406E+04    0.28997E+02    0.92223E-01    0.53546E+02
   950    0.15301E+04    0.29260E+02    0.92184E-01    0.53265E+02
   951    0.15198E+04    0.29524E+02    0.92145E-01    0.52958E+02
   952    0.15095E+04    0.29787E+02    0.92105E-01    0.52625E+02
   953    0.14991E+04    0.30046E+02    0.92064E-01    0.52265E+02
   954    0.14889E+04    0.30306E+02    0.92023E-01    0.51879E+02
   955    0.14787E+04    0.30563E+02    0.91981E-01    0.51467E+02
   956    0.14685E+04    0.30819E+02    0.91938E-01    0.51029E+02
   957    0.14585E+04    0.31072E+02    0.91895E-01    0.50568E+02
   958    0.14484E+04    0.31324E+02    0.91851E-01    0.50080E+02
   959    0.14386E+04    0.31574E+02    0.91806E-01    0.49569E+02
   960    0.14287E+04    0.31822E+02    0.91761E-01    0.49034E+02
   961    0.14189E+04    0.32067E+02    0.91716E-01    0.48475E+02
   962    0.14092E+04    0.32310E+02    0.91670E-01    0.47894E+02
   963    0.13996E+04    0.32551E+02    0.91624E-01    0.47289E+02
   964    0.13900E+04    0.32789E+02    0.91577E-01    0.46663E+02
   965    0.13805E+04    0.33024E+02    0.91530E-01    0.46014E+02
   966    0.13712E+04    0.33257E+02    0.91482E-01    0.45344E+02
   967    0.13618E+04    0.33488E+02    0.91435E-01    0.44652E+02
   968    0.13526E+04    0.33713E+02    0.91387E-01    0.43939E+02
   969    0.13435E+04    0.33937E+02    0.91338E-01    0.43206E+02
   970    0.13345E+04    0.34157E+02    0.91290E-01    0.42452E+02
   971    0.13255E+04    0.34375E+02    0.91241E-01    0.41679E+02
   972    0.13166E+04    0.34588E+02    0.91192E-01    0.40887E+02
   973    0.13078E+04    0.34798E+02    0.91143E-01    0.40075E+02
   974    0.12991E+04    0.35005E+02    0.91094E-01    0.39243E+02
   975    0.12906E+04    0.35208E+02    0.91045E-01    0.38394E+02
   976    0.12822E+04    0.35407E+02    0.90996E-01    0.37527E+02
   977    0.12738E+04    0.35603E+02    0.90947E-01    0.36643E+02
   978    0.12655E+04    0.35795E+02    0.90898E-01    0.35742E+02
   979    0.12575E+04    0.35983E+02    0.90849E-01    0.34825E+02
   980    0.12494E+04    0.36167E+02    0.90799E-01    0.33890E+02
   981    0.12415E+04    0.36346E+02    0.90751E-01    0.32940E+02
   982    0.12337E+04    0.36522E+02    0.90702E-01    0.31975E+02
   983    0.12261E+04    0.36694E+02    0.90653E-01    0.30994E+02
   984    0.12185E+04    0.36860E+02    0.90605E-01    0.29998E+02
   985    0.12110E+04    0.37023E+02    0.90556E-01    0.28987E+02
   986    0.12036E+04    0.37182E+02    0.90508E-01    0.27963E+02
   987    0.11964E+04    0.37336E+02    0.90461E-01    0.26925E+02
   988    0.11893E+04    0.37487E+02    0.90413E-01    0.25873E+02
   989    0.11823E+04    0.37632E+02    0.90366E-01    0.24809E+02
   990    0.11755E+04    0.37776E+02    0.90319E-01    0.23732E+02
   991    0.11687E+04    0.37912E+02    0.90273E-01    0.22642E+02
   992    0.11621E+04    0.38044E+02    0.90226E-01    0.21541E+02
   993    0.11555E+04    0.38170E+02    0.90180E-01    0.20428E+02
   994    0.11491E+04    0.38294E+02    0.90135E-01    0.19304E+02
   995    0.11430E+04    0.38412E+02    0.90090E-01    0.18169E+02
   996    0.11368E+04    0.38524E+02    0.90045E-01    0.17024E+02
   997    0.11308E+04    0.38633E+02    0.90001E-01    0.15867E+02
   998    0.11250E+04    0.38737E+02    0.89957E-01    0.14702E+02
   999    0.11192E+04    0.38836E+02    0.89913E-01    0.13528E+02
  1000    0.11136E+04    0.38931E+02    0.89870E-01    0.12343E+02
  1001    0.11081E+04    0.39020E+02    0.89828E-01    0.11151E+02
  1002    0.11027E+04    0.39104E+02    0.89786E-01    0.99509E+01
  1003    0.10974E+04    0.39184E+02    0.89744E-01    0.87424E+01
  1004    0.10923E+04    0.39258E+02    0.89703E-01    0.75274E+01
  1005    0.10875E+04    0.39328E+02    0.89663E-01    0.63073E+01
  1006    0.10826E+04    0.39392E+02    0.89622E-01    0.50808E+01
  1007    0.10779E+04    0.39451E+02    0.89583E-01    0.38495E+01
  1008    0.10730E+04    0.39505E+02    0.89544E-01    0.26141E+01
  1009    0.10686E+04    0.39554E+02    0.89505E-01    0.13747E+01
  1010    0.10642E+04    0.39598E+02    0.89467E-01    0.13227E+00
  1011    0.10600E+04    0.39638E+02    0.89430E-01   -0.11125E+01
  1012    0.10559E+04    0.39672E+02    0.89393E-01   -0.23609E+01
  1013    0.10519E+04    0.39703E+02    0.89356E-01   -0.36093E+01
  1014    0.10481E+04    0.39727E+02    0.89320E-01   -0.48597E+01
  1015    0.10443E+04    0.39747E+02    0.89285E-01   -0.61099E+01
  1016    0.10407E+04    0.39761E+02    0.89251E-01   -0.73604E+01
  1017    0.10372E+04    0.39771E+02    0.89216E-01   -0.86105E+01
  1018    0.10338E+04    0.39774E+02    0.89183E-01   -0.98594E+01
  1019    0.10306E+04    0.39774E+02    0.89150E-01   -0.11107E+02
  1020    0.10275E+04    0.39767E+02    0.89118E-01   -0.12352E+02
  1021    0.10245E+04    0.39755E+02    0.89086E-01   -0.13595E+02
  1022    0.10216E+04    0.39739E+02    0.89055E-01   -0.14836E+02
  1023    0.10189E+04    0.39717E+02    0.89024E-01   -0.16070E+02
  1024    0.10163E+04    0.39689E+02    0.88995E-01   -0.17301E+02
  1025    0.10137E+04    0.39658E+02    0.88965E-01   -0.18525E+02
  1026    0.10115E+04    0.39621E+02    0.88937E-01   -0.19745E+02
  1027    0.10092E+04    0.39580E+02    0.88909E-01   -0.20960E+02
  1028    0.10070E+04    0.39534E+02    0.88882E-01   -0.22167E+02
  1029    0.10050E+04    0.39482E+02    0.88856E-01   -0.23370E+02
  1030    0.10030E+04    0.39426E+02    0.88830E-01   -0.24565E+02
  1031    0.10010E+04    0.39365E+02    0.88805E-01   -0.25751E+02
  1032    0.99935E+03    0.39297E+02    0.88781E-01   -0.26933E+02
  1033    0.99770E+03    0.39226E+02    0.88758E-01   -0.28106E+02
  1034    0.99630E+03    0.39151E+02    0.88735E-01   -0.29269E+02
  1035    0.99492E+03    0.39070E+02    0.88713E-01   -0.30425E+02
  1036    0.99365E+03    0.38984E+02    0.88692E-01   -0.31572E+02
  1037    0.99249E+03    0.38893E+02    0.88672E-01   -0.32710E+02
  1038    0.99150E+03    0.38799E+02    0.88652E-01   -0.33838E+02
  1039    0.99062E+03    0.38699E+02    0.88633E-01   -0.34953E+02
  1040    0.98971E+03    0.38594E+02    0.88616E-01   -0.36060E+02
  1041    0.98905E+03    0.38486E+02    0.88599E-01   -0.37153E+02
  1042    0.98843E+03    0.38372E+02    0.88583E-01   -0.38237E+02
  1043    0.98792E+03    0.38253E+02    0.88567E-01   -0.39308E+02
  1044    0.98761E+03    0.38129E+02    0.88553E-01   -0.40368E+02
  1045    0.98726E+03    0.38004E+02    0.88540E-01   -0.41418E+02
  1046    0.98711E+03    0.37872E+02    0.88527E-01   -0.42451E+02
  1047    0.98707E+03    0.37735E+02    0.88515E-01   -0.43480E+02
  1048    0.98701E+03    0.37594E+02    0.88505E-01   -0.44492E+02
  1049    0.98715E+03    0.37450E+02    0.88495E-01   -0.45486E+02
  1050    0.98733E+03    0.37300E+02    0.88486E-01   -0.46470E+02
  1051    0.98765E+03    0.37146E+02    0.88478E-01   -0.47442E+02
  1052    0.98808E+03    0.36988E+02    0.88471E-01   -0.48397E+02
  1053    0.98850E+03    0.36826E+02    0.88465E-01   -0.49340E+02
  1054    0.98904E+03    0.36660E+02    0.88459E-01   -0.50272E+02
  1055    0.98964E+03    0.36491E+02    0.88455E-01   -0.51184E+02
  1056    0.99036E+03    0.36317E+02    0.88452E-01   -0.52085E+02
  1057    0.99121E+03    0.36140E+02    0.88449E-01   -0.52966E+02
  1058    0.99226E+03    0.35960E+02    0.88447E-01   -0.53834E+02
  1059    0.99329E+03    0.35775E+02    0.88447E-01   -0.54683E+02
  1060    0.99437E+03    0.35587E+02    0.88447E-01   -0.55518E+02
  1061    0.99551E+03    0.35397E+02    0.88448E-01   -0.56332E+02
  1062    0.99678E+03    0.35203E+02    0.88450E-01   -0.57133E+02
  1063    0.99795E+03    0.35005E+02    0.88453E-01   -0.57913E+02
  1064    0.99932E+03    0.34805E+02    0.88456E-01   -0.58686E+02
  1065    0.10008E+04    0.34601E+02    0.88461E-01   -0.59437E+02
  1066    0.10022E+04    0.34394E+02    0.88466E-01   -0.60166E+02
  1067    0.10038E+04    0.34185E+02    0.88472E-01   -0.60873E+02
  1068    0.10054E+04    0.33973E+02    0.88479E-01   -0.61564E+02
  1069    0.10070E+04    0.33760E+02    0.88487E-01   -0.62248E+02
  1070    0.10088E+04    0.33542E+02    0.88495E-01   -0.62908E+02
  1071    0.10105E+04    0.33323E+02    0.88504E-01   -0.63544E+02
  1072    0.10123E+04    0.33101E+02    0.88514E-01   -0.64157E+02
  1073    0.10143E+04    0.32877E+02    0.88524E-01   -0.64753E+02
  1074    0.10161E+04    0.32651E+02    0.88536E-01   -0.65333E+02
  1075    0.10181E+04    0.32422E+02    0.88548E-01   -0.65895E+02
  1076    0.10201E+04    0.32192E+02    0.88560E-01   -0.66432E+02
  1077    0.10222E+04    0.31960E+02    0.88573E-01   -0.66959E+02
  1078    0.10243E+04    0.31726E+02    0.88587E-01   -0.67446E+02
  1079    0.10263E+04    0.31490E+02    0.88601E-01   -0.67929E+02
  1080    0.10285E+04    0.31252E+02    0.88616E-01   -0.68394E+02
  1081    0.10307E+04    0.31013E+02    0.88631E-01   -0.68832E+02
  1082    0.10329E+04    0.30773E+02    0.88647E-01   -0.69251E+02
  1083    0.10351E+04    0.30531E+02    0.88663E-01   -0.69650E+02
  1084    0.10374E+04    0.30288E+02    0.88680E-01   -0.70030E+02
  1085    0.10397E+04    0.30043E+02    0.88698E-01   -0.70383E+02
  1086    0.10420E+04    0.29798E+02    0.88715E-01   -0.70729E+02
  1087    0.10444E+04    0.29552E+02    0.88733E-01   -0.71033E+02
  1088    0.10467E+04    0.29303E+02    0.88752E-01   -0.71331E+02
  1089    0.10491E+04    0.29055E+02    0.88771E-01   -0.71600E+02
  1090    0.10515E+04    0.28805E+02    0.88790E-01   -0.71862E+02
  1091    0.10539E+04    0.28554E+02    0.88809E-01   -0.72088E+02
  1092    0.10564E+04    0.28303E+02    0.88829E-01   -0.72299E+02
  1093    0.10588E+04    0.28051E+02    0.88849E-01   -0.72487E+02
  1094    0.10612E+04    0.27798E+02    0.88870E-01   -0.72660E+02
  1095    0.10637E+04    0.27546E+02    0.88891E-01   -0.72818E+02
  1096    0.10662E+04    0.27292E+02    0.88912E-01   -0.72944E+02
  1097    0.10686E+04    0.27038E+02    0.88933E-01   -0.73047E+02
  1098    0.10711E+04    0.26784E+02    0.88954E-01   -0.73134E+02
  1099    0.10736E+04    0.26530E+02    0.88976E-01   -0.73203E+02
  1100    0.10761E+04    0.26277E+02    0.88998E-01   -0.73248E+02
  1101    0.10786E+04    0.26022E+02    0.89020E-01   -0.73273E+02
  1102    0.10813E+04    0.25767E+02    0.89043E-01   -0.73276E+02
  1103    0.10837E+04    0.25513E+02    0.89065E-01   -0.73260E+02
  1104    0.10862E+04    0.25259E+02    0.89088E-01   -0.73222E+02
  1105    0.10887E+04    0.25006E+02    0.89111E-01   -0.73166E+02
  1106    0.10912E+04    0.24752E+02    0.89134E-01   -0.73089E+02
  1107    0.10937E+04    0.24499E+02    0.89157E-01   -0.72993E+02
  1108    0.10962E+04    0.24246E+02    0.89180E-01   -0.72878E+02
  1109    0.10986E+04    0.23993E+02    0.89204E-01   -0.72743E+02
  1110    0.11010E+04    0.23742E+02    0.89228E-01   -0.72589E+02
  1111    0.11034E+04    0.23493E+02    0.89251E-01   -0.72416E+02
  1112    0.11058E+04    0.23243E+02    0.89275E-01   -0.72226E+02
  1113    0.11082E+04    0.22997E+02    0.89299E-01   -0.72016E+02
  1114    0.11105E+04    0.22750E+02    0.89323E-01   -0.71789E+02
  1115    0.11128E+04    0.22505E+02    0.89347E-01   -0.71545E+02
  1116    0.11151E+04    0.22262E+02    0.89372E-01   -0.71283E+02
  1117    0.11174E+04    0.22020E+02    0.89396E-01   -0.71003E+02
  1118    0.11196E+04    0.21781E+02    0.89420E-01   -0.70706E+02
  1119    0.11218E+04    0.21542E+02    0.89444E-01   -0.70392E+02
  1120    0.11240E+04    0.21306E+02    0.89469E-01   -0.70062E+02
  1121    0.11261E+04    0.21072E+02    0.89493E-01   -0.69713E+02
  1122    0.11282E+04    0.20839E+02    0.89518E-01   -0.69350E+02
  1123    0.11302E+04    0.20610E+02    0.89542E-01   -0.68972E+02
  1124    0.11323E+04    0.20381E+02    0.89566E-01   -0.68577E+02
  1125    0.11342E+04    0.20155E+02    0.89591E-01   -0.68165E+02
  1126    0.11362E+04    0.19932E+02    0.89615E-01   -0.67740E+02
  1127    0.11380E+04    0.19711E+02    0.89639E-01   -0.67299E+02
  1128    0.11399E+04    0.19493E+02    0.89663E-01   -0.66844E+02
  1129    0.11417E+04    0.19277E+02    0.89687E-01   -0.66373E+02
  1130    0.11433E+04    0.19064E+02    0.89711E-01   -0.65889E+02
  1131    0.11451E+04    0.18853E+02    0.89734E-01   -0.65392E+02
  1132    0.11467E+04    0.18646E+02    0.89758E-01   -0.64879E+02
  1133    0.11483E+04    0.18441E+02    0.89781E-01   -0.64354E+02
  1134    0.11498E+04    0.18239E+02    0.89804E-01   -0.63815E+02
  1135    0.11513E+04    0.18040E+02    0.89826E-01   -0.63263E+02
  1136    0.11527E+04    0.17845E+02    0.89849E-01   -0.62700E+02
  1137    0.11541E+04    0.17651E+02    0.89871E-01   -0.62122E+02
  1138    0.11554E+04    0.17463E+02    0.89893E-01   -0.61533E+02
  1139    0.11567E+04    0.17275E+02    0.89914E-01   -0.60930E+02
  1140    0.11578E+04    0.17093E+02    0.89935E-01   -0.60317E+02
  1141    0.11590E+04    0.16912E+02    0.89956E-01   -0.59692E+02
  1142    0.11600E+04    0.16735E+02    0.89976E-01   -0.59055E+02
  1143    0.11611E+04    0.16561E+02    0.89996E-01   -0.58408E+02
  1144    0.11619E+04    0.16390E+02    0.90015E-01   -0.57749E+02
  1145    0.11629E+04    0.16224E+02    0.90034E-01   -0.57080E+02
  1146    0.11637E+04    0.16061E+02    0.90052E-01   -0.56400E+02
  1147    0.11644E+04    0.15901E+02    0.90070E-01   -0.55710E+02
  1148    0.11651E+04    0.15744E+02    0.90087E-01   -0.55009E+02
  1149    0.11657E+04    0.15592E+02    0.90103E-01   -0.54300E+02
  1150    0.11663E+04    0.15442E+02    0.90119E-01   -0.53580E+02
  1151    0.11668E+04    0.15297E+02    0.90134E-01   -0.52851E+02
  1152    0.11672E+04    0.15154E+02    0.90149E-01   -0.52113E+02
  1153    0.11676E+04    0.15016E+02    0.90162E-01   -0.51368E+02
  1154    0.11679E+04    0.14882E+02    0.90176E-01   -0.50613E+02
  1155    0.11682E+04    0.14752E+02    0.90188E-01   -0.49850E+02
  1156    0.11683E+04    0.14624E+02    0.90199E-01   -0.49082E+02
  1157    0.11683E+04    0.14500E+02    0.90210E-01   -0.48305E+02
  1158    0.11684E+04    0.14381E+02    0.90220E-01   -0.47523E+02
  1159    0.11684E+04    0.14265E+02    0.90229E-01   -0.46735E+02
  1160    0.11682E+04    0.14154E+02    0.90237E-01   -0.45943E+02
  1161    0.11681E+04    0.14046E+02    0.90245E-01   -0.45145E+02
  1162    0.11678E+04    0.13943E+02    0.90251E-01   -0.44344E+02
  1163    0.11675E+04    0.13843E+02    0.90257E-01   -0.43538E+02
  1164    0.11672E+04    0.13748E+02    0.90262E-01   -0.42729E+02
  1165    0.11667E+04    0.13656E+02    0.90266E-01   -0.41916E+02
  1166    0.11661E+04    0.13569E+02    0.90269E-01   -0.41101E+02
  1167    0.11656E+04    0.13485E+02    0.90271E-01   -0.40284E+02
  1168    0.11649E+04    0.13406E+02    0.90272E-01   -0.39464E+02
  1169    0.11642E+04    0.13331E+02    0.90272E-01   -0.38644E+02
  1170    0.11635E+04    0.13259E+02    0.90272E-01   -0.37822E+02
  1171    0.11626E+04    0.13193E+02    0.90270E-01   -0.37000E+02
  1172    0.11617E+04    0.13130E+02    0.90268E-01   -0.36178E+02
