#    L    TT             EE             BB             TE             PP             TP             EP          
  1075    0.99576E+03    0.33622E+02    0.00000E+00   -0.72387E+02    0.46046E-08   -0.20152E-06    0.53560E-06
  1076    0.99833E+03    0.33363E+02    0.00000E+00   -0.73005E+02    0.45959E-08   -0.21889E-06    0.53265E-06
  1077    0.10010E+04    0.33102E+02    0.00000E+00   -0.73609E+02    0.45871E-08   -0.23597E-06    0.52966E-06
  1078    0.10036E+04    0.32839E+02    0.00000E+00   -0.74171E+02    0.45784E-08   -0.25276E-06    0.52663E-06
  1079    0.10063E+04    0.32573E+02    0.00000E+00   -0.74727E+02    0.45697E-08   -0.26925E-06    0.52356E-06
  1080    0.10092E+04    0.32304E+02    0.00000E+00   -0.75261E+02    0.45611E-08   -0.28544E-06    0.52045E-06
  1081    0.10119E+04    0.32036E+02    0.00000E+00   -0.75766E+02    0.45524E-08   -0.30134E-06    0.51730E-06
  1082    0.10147E+04    0.31765E+02    0.00000E+00   -0.76250E+02    0.45438E-08   -0.31693E-06    0.51411E-06
  1083    0.10176E+04    0.31491E+02    0.00000E+00   -0.76711E+02    0.45352E-08   -0.33222E-06    0.51089E-06
  1084    0.10205E+04    0.31216E+02    0.00000E+00   -0.77149E+02    0.45266E-08   -0.34721E-06    0.50763E-06
  1085    0.10234E+04    0.30940E+02    0.00000E+00   -0.77557E+02    0.45180E-08   -0.36189E-06    0.50433E-06
  1086    0.10264E+04    0.30662E+02    0.00000E+00   -0.77957E+02    0.45095E-08   -0.37626E-06    0.50100E-06
  1087    0.10294E+04    0.30384E+02    0.00000E+00   -0.78310E+02    0.45010E-08   -0.39033E-06    0.49763E-06
  1088    0.10324E+04    0.30102E+02    0.00000E+00   -0.78655E+02    0.44925E-08   -0.40408E-06    0.49422E-06
  1089    0.10354E+04    0.29821E+02    0.00000E+00   -0.78968E+02    0.44840E-08   -0.41752E-06    0.49078E-06
  1090    0.10385E+04    0.29538E+02    0.00000E+00   -0.79272E+02    0.44755E-08   -0.43065E-06    0.48730E-06
  1091    0.10416E+04    0.29254E+02    0.00000E+00   -0.79535E+02    0.44671E-08   -0.44346E-06    0.48379E-06
  1092    0.10447E+04    0.28968E+02    0.00000E+00   -0.79781E+02    0.44587E-08   -0.45596E-06    0.48024E-06
  1093    0.10478E+04    0.28683E+02    0.00000E+00   -0.80002E+02    0.44503E-08   -0.46813E-06    0.47666E-06
  1094    0.10508E+04    0.28396E+02    0.00000E+00   -0.80204E+02    0.44419E-08   -0.47999E-06    0.47305E-06
  1095    0.10540E+04    0.28110E+02    0.00000E+00   -0.80388E+02    0.44336E-08   -0.49152E-06    0.46940E-06
  1096    0.10572E+04    0.27821E+02    0.00000E+00   -0.80538E+02    0.44252E-08   -0.50273E-06    0.46572E-06
  1097    0.10603E+04    0.27532E+02    0.00000E+00   -0.80661E+02    0.44169E-08   -0.51362E-06    0.46201E-06
  1098    0.10635E+04    0.27244E+02    0.00000E+00   -0.80764E+02    0.44086E-08   -0.52417E-06    0.45826E-06
  1099    0.10667E+04    0.26955E+02    0.00000E+00   -0.80848E+02    0.44003E-08   -0.53440E-06    0.45449E-06
  1100    0.10698E+04    0.26666E+02    0.00000E+00   -0.80903E+02    0.43921E-08   -0.54430E-06    0.45068E-06
  1101    0.10730E+04    0.26376E+02    0.00000E+00   -0.80936E+02    0.43839E-08   -0.55386E-06    0.44684E-06
  1102    0.10763E+04    0.26086E+02    0.00000E+00   -0.80944E+02    0.43756E-08   -0.56311E-06    0.44297E-06
  1103    0.10795E+04    0.25796E+02    0.00000E+00   -0.80930E+02    0.43674E-08   -0.57203E-06    0.43907E-06
  1104    0.10827E+04    0.25507E+02    0.00000E+00   -0.80891E+02    0.43593E-08   -0.58065E-06    0.43514E-06
  1105    0.10858E+04    0.25218E+02    0.00000E+00   -0.80830E+02    0.43511E-08   -0.58897E-06    0.43119E-06
  1106    0.10890E+04    0.24929E+02    0.00000E+00   -0.80746E+02    0.43430E-08   -0.59699E-06    0.42720E-06
  1107    0.10921E+04    0.24641E+02    0.00000E+00   -0.80639E+02    0.43349E-08   -0.60473E-06    0.42319E-06
  1108    0.10953E+04    0.24352E+02    0.00000E+00   -0.80510E+02    0.43268E-08   -0.61220E-06    0.41915E-06
  1109    0.10984E+04    0.24063E+02    0.00000E+00   -0.80359E+02    0.43187E-08   -0.61939E-06    0.41509E-06
  1110    0.11015E+04    0.23777E+02    0.00000E+00   -0.80186E+02    0.43106E-08   -0.62633E-06    0.41100E-06
  1111    0.11045E+04    0.23492E+02    0.00000E+00   -0.79990E+02    0.43026E-08   -0.63301E-06    0.40689E-06
  1112    0.11076E+04    0.23207E+02    0.00000E+00   -0.79775E+02    0.42946E-08   -0.63945E-06    0.40276E-06
  1113    0.11106E+04    0.22925E+02    0.00000E+00   -0.79536E+02    0.42866E-08   -0.64565E-06    0.39860E-06
  1114    0.11136E+04    0.22642E+02    0.00000E+00   -0.79278E+02    0.42786E-08   -0.65163E-06    0.39441E-06
  1115    0.11166E+04    0.22362E+02    0.00000E+00   -0.78999E+02    0.42707E-08   -0.65738E-06    0.39021E-06
  1116    0.11196E+04    0.22084E+02    0.00000E+00   -0.78699E+02    0.42627E-08   -0.66292E-06    0.38599E-06
  1117    0.11224E+04    0.21807E+02    0.00000E+00   -0.78379E+02    0.42548E-08   -0.66825E-06    0.38174E-06
  1118    0.11253E+04    0.21533E+02    0.00000E+00   -0.78038E+02    0.42469E-08   -0.67339E-06    0.37748E-06
  1119    0.11282E+04    0.21259E+02    0.00000E+00   -0.77678E+02    0.42390E-08   -0.67834E-06    0.37320E-06
  1120    0.11310E+04    0.20989E+02    0.00000E+00   -0.77299E+02    0.42312E-08   -0.68311E-06    0.36889E-06
  1121    0.11337E+04    0.20720E+02    0.00000E+00   -0.76898E+02    0.42233E-08   -0.68771E-06    0.36458E-06
  1122    0.11365E+04    0.20453E+02    0.00000E+00   -0.76481E+02    0.42155E-08   -0.69214E-06    0.36024E-06
  1123    0.11391E+04    0.20189E+02    0.00000E+00   -0.76044E+02    0.42077E-08   -0.69641E-06    0.35589E-06
  1124    0.11418E+04    0.19927E+02    0.00000E+00   -0.75589E+02    0.41999E-08   -0.70054E-06    0.35152E-06
  1125    0.11443E+04    0.19667E+02    0.00000E+00   -0.75114E+02    0.41921E-08   -0.70453E-06    0.34714E-06
  1126    0.11468E+04    0.19411E+02    0.00000E+00   -0.74622E+02    0.41844E-08   -0.70838E-06    0.34274E-06
  1127    0.11493E+04    0.19156E+02    0.00000E+00   -0.74113E+02    0.41766E-08   -0.71210E-06    0.33833E-06
  1128    0.11517E+04    0.18905E+02    0.00000E+00   -0.73587E+02    0.41689E-08   -0.71571E-06    0.33390E-06
  1129    0.11541E+04    0.18657E+02    0.00000E+00   -0.73042E+02    0.41612E-08   -0.71921E-06    0.32947E-06
  1130    0.11564E+04    0.18411E+02    0.00000E+00   -0.72481E+02    0.41536E-08   -0.72261E-06    0.32502E-06
  1131    0.11587E+04    0.18169E+02    0.00000E+00   -0.71905E+02    0.41459E-08   -0.72592E-06    0.32056E-06
  1132    0.11609E+04    0.17929E+02    0.00000E+00   -0.71311E+02    0.41383E-08   -0.72914E-06    0.31609E-06
  1133    0.11629E+04    0.17694E+02    0.00000E+00   -0.70701E+02    0.41307E-08   -0.73229E-06    0.31161E-06
  1134    0.11650E+04    0.17460E+02    0.00000E+00   -0.70076E+02    0.41231E-08   -0.73536E-06    0.30712E-06
  1135    0.11670E+04    0.17231E+02    0.00000E+00   -0.69434E+02    0.41155E-08   -0.73837E-06    0.30263E-06
  1136    0.11690E+04    0.17005E+02    0.00000E+00   -0.68779E+02    0.41079E-08   -0.74133E-06    0.29812E-06
  1137    0.11709E+04    0.16782E+02    0.00000E+00   -0.68107E+02    0.41004E-08   -0.74425E-06    0.29361E-06
  1138    0.11727E+04    0.16563E+02    0.00000E+00   -0.67422E+02    0.40928E-08   -0.74713E-06    0.28909E-06
  1139    0.11745E+04    0.16347E+02    0.00000E+00   -0.66721E+02    0.40853E-08   -0.74998E-06    0.28457E-06
  1140    0.11761E+04    0.16135E+02    0.00000E+00   -0.66007E+02    0.40778E-08   -0.75280E-06    0.28004E-06
  1141    0.11777E+04    0.15926E+02    0.00000E+00   -0.65279E+02    0.40704E-08   -0.75562E-06    0.27551E-06
  1142    0.11793E+04    0.15722E+02    0.00000E+00   -0.64537E+02    0.40629E-08   -0.75842E-06    0.27097E-06
  1143    0.11808E+04    0.15520E+02    0.00000E+00   -0.63782E+02    0.40555E-08   -0.76123E-06    0.26643E-06
  1144    0.11821E+04    0.15323E+02    0.00000E+00   -0.63015E+02    0.40480E-08   -0.76406E-06    0.26189E-06
  1145    0.11835E+04    0.15130E+02    0.00000E+00   -0.62234E+02    0.40406E-08   -0.76689E-06    0.25735E-06
  1146    0.11847E+04    0.14941E+02    0.00000E+00   -0.61441E+02    0.40333E-08   -0.76976E-06    0.25280E-06
  1147    0.11859E+04    0.14756E+02    0.00000E+00   -0.60636E+02    0.40259E-08   -0.77266E-06    0.24826E-06
  1148    0.11869E+04    0.14574E+02    0.00000E+00   -0.59818E+02    0.40185E-08   -0.77560E-06    0.24371E-06
  1149    0.11880E+04    0.14397E+02    0.00000E+00   -0.58990E+02    0.40112E-08   -0.77860E-06    0.23917E-06
  1150    0.11889E+04    0.14224E+02    0.00000E+00   -0.58149E+02    0.40039E-08   -0.78165E-06    0.23463E-06
  1151    0.11898E+04    0.14055E+02    0.00000E+00   -0.57298E+02    0.39966E-08   -0.78476E-06    0.23009E-06
  1152    0.11905E+04    0.13890E+02    0.00000E+00   -0.56436E+02    0.39893E-08   -0.78791E-06    0.22555E-06
  1153    0.11913E+04    0.13730E+02    0.00000E+00   -0.55564E+02    0.39821E-08   -0.79108E-06    0.22102E-06
  1154    0.11920E+04    0.13574E+02    0.00000E+00   -0.54682E+02    0.39748E-08   -0.79425E-06    0.21649E-06
  1155    0.11926E+04    0.13422E+02    0.00000E+00   -0.53791E+02    0.39676E-08   -0.79739E-06    0.21196E-06
  1156    0.11930E+04    0.13274E+02    0.00000E+00   -0.52892E+02    0.39604E-08   -0.80047E-06    0.20743E-06
  1157    0.11934E+04    0.13131E+02    0.00000E+00   -0.51984E+02    0.39532E-08   -0.80347E-06    0.20290E-06
  1158    0.11937E+04    0.12992E+02    0.00000E+00   -0.51069E+02    0.39460E-08   -0.80637E-06    0.19837E-06
  1159    0.11940E+04    0.12858E+02    0.00000E+00   -0.50147E+02    0.39389E-08   -0.80914E-06    0.19385E-06
  1160    0.11941E+04    0.12729E+02    0.00000E+00   -0.49219E+02    0.39317E-08   -0.81177E-06    0.18933E-06
  1161    0.11942E+04    0.12603E+02    0.00000E+00   -0.48285E+02    0.39246E-08   -0.81422E-06    0.18481E-06
  1162    0.11942E+04    0.12483E+02    0.00000E+00   -0.47345E+02    0.39175E-08   -0.81647E-06    0.18029E-06
  1163    0.11941E+04    0.12367E+02    0.00000E+00   -0.46401E+02    0.39104E-08   -0.81849E-06    0.17577E-06
  1164    0.11940E+04    0.12257E+02    0.00000E+00   -0.45451E+02    0.39033E-08   -0.82027E-06    0.17125E-06
  1165    0.11938E+04    0.12150E+02    0.00000E+00   -0.44498E+02    0.38963E-08   -0.82178E-06    0.16674E-06
  1166    0.11934E+04    0.12049E+02    0.00000E+00   -0.43541E+02    0.38892E-08   -0.82300E-06    0.16222E-06
  1167    0.11930E+04    0.11952E+02    0.00000E+00   -0.42581E+02    0.38822E-08   -0.82389E-06    0.15771E-06
  1168    0.11925E+04    0.11860E+02    0.00000E+00   -0.41618E+02    0.38752E-08   -0.82444E-06    0.15319E-06
  1169    0.11920E+04    0.11772E+02    0.00000E+00   -0.40654E+02    0.38682E-08   -0.82462E-06    0.14868E-06
  1170    0.11914E+04    0.11689E+02    0.00000E+00   -0.39687E+02    0.38612E-08   -0.82442E-06    0.14417E-06
  1171    0.11906E+04    0.11612E+02    0.00000E+00   -0.38720E+02    0.38543E-08   -0.82379E-06    0.13966E-06
  1172    0.11898E+04    0.11539E+02    0.00000E+00   -0.37752E+02    0.38473E-08   -0.82273E-06    0.13515E-06
  1173    0.11890E+04    0.11471E+02    0.00000E+00   -0.36783E+02    0.38404E-08   -0.82120E-06    0.13064E-06
  1174    0.11880E+04    0.11407E+02    0.00000E+00   -0.35814E+02    0.38335E-08   -0.81918E-06    0.12613E-06
  1175    0.11869E+04    0.11348E+02    0.00000E+00   -0.34846E+02    0.38266E-08   -0.81666E-06    0.12162E-06
  1176    0.11857E+04    0.11294E+02    0.00000E+00   -0.33880E+02    0.38197E-08   -0.81359E-06    0.11711E-06
  1177    0.11845E+04    0.11246E+02    0.00000E+00   -0.32914E+02    0.38129E-08   -0.80997E-06    0.11260E-06
  1178    0.11832E+04    0.11201E+02    0.00000E+00   -0.31950E+02    0.38060E-08   -0.80576E-06    0.10809E-06
  1179    0.11819E+04    0.11163E+02    0.00000E+00   -0.30988E+02    0.37992E-08   -0.80094E-06    0.10358E-06
  1180    0.11805E+04    0.11130E+02    0.00000E+00   -0.30028E+02    0.37924E-08   -0.79549E-06    0.99069E-07
  1181    0.11790E+04    0.11100E+02    0.00000E+00   -0.29072E+02    0.37856E-08   -0.78939E-06    0.94559E-07
  1182    0.11773E+04    0.11076E+02    0.00000E+00   -0.28119E+02    0.37788E-08   -0.78260E-06    0.90048E-07
  1183    0.11756E+04    0.11056E+02    0.00000E+00   -0.27169E+02    0.37721E-08   -0.77511E-06    0.85536E-07
  1184    0.11738E+04    0.11041E+02    0.00000E+00   -0.26223E+02    0.37653E-08   -0.76689E-06    0.81025E-07
  1185    0.11720E+04    0.11032E+02    0.00000E+00   -0.25282E+02    0.37586E-08   -0.75791E-06    0.76512E-07
  1186    0.11701E+04    0.11026E+02    0.00000E+00   -0.24345E+02    0.37519E-08   -0.74816E-06    0.71999E-07
  1187    0.11681E+04    0.11026E+02    0.00000E+00   -0.23413E+02    0.37452E-08   -0.73761E-06    0.67485E-07
  1188    0.11660E+04    0.11031E+02    0.00000E+00   -0.22487E+02    0.37385E-08   -0.72623E-06    0.62969E-07
  1189    0.11638E+04    0.11040E+02    0.00000E+00   -0.21566E+02    0.37318E-08   -0.71401E-06    0.58453E-07
  1190    0.11616E+04    0.11054E+02    0.00000E+00   -0.20651E+02    0.37252E-08   -0.70091E-06    0.53936E-07
  1191    0.11593E+04    0.11073E+02    0.00000E+00   -0.19743E+02    0.37186E-08   -0.68691E-06    0.49418E-07
  1192    0.11569E+04    0.11096E+02    0.00000E+00   -0.18841E+02    0.37119E-08   -0.67199E-06    0.44898E-07
  1193    0.11545E+04    0.11124E+02    0.00000E+00   -0.17945E+02    0.37053E-08   -0.65613E-06    0.40377E-07
  1194    0.11519E+04    0.11157E+02    0.00000E+00   -0.17057E+02    0.36987E-08   -0.63929E-06    0.35854E-07
  1195    0.11494E+04    0.11195E+02    0.00000E+00   -0.16176E+02    0.36922E-08   -0.62146E-06    0.31330E-07
  1196    0.11466E+04    0.11238E+02    0.00000E+00   -0.15303E+02    0.36856E-08   -0.60262E-06    0.26804E-07
  1197    0.11439E+04    0.11285E+02    0.00000E+00   -0.14438E+02    0.36791E-08   -0.58273E-06    0.22276E-07
  1198    0.11411E+04    0.11337E+02    0.00000E+00   -0.13581E+02    0.36725E-08   -0.56177E-06    0.17747E-07
  1199    0.11382E+04    0.11393E+02    0.00000E+00   -0.12732E+02    0.36660E-08   -0.53973E-06    0.13216E-07
  1200    0.11352E+04    0.11454E+02    0.00000E+00   -0.11892E+02    0.36595E-08   -0.51657E-06    0.86824E-08
  1201    0.11322E+04    0.11519E+02    0.00000E+00   -0.11061E+02    0.36531E-08   -0.49228E-06    0.41471E-08
  1202    0.11290E+04    0.11589E+02    0.00000E+00   -0.10239E+02    0.36466E-08   -0.46691E-06   -0.38902E-09
  1203    0.11259E+04    0.11664E+02    0.00000E+00   -0.94264E+01    0.36401E-08   -0.44051E-06   -0.49250E-08
  1204    0.11226E+04    0.11743E+02    0.00000E+00   -0.86238E+01    0.36337E-08   -0.41314E-06   -0.94597E-08
  1205    0.11193E+04    0.11825E+02    0.00000E+00   -0.78319E+01    0.36273E-08   -0.38485E-06   -0.13992E-07
  1206    0.11159E+04    0.11912E+02    0.00000E+00   -0.70503E+01    0.36209E-08   -0.35569E-06   -0.18521E-07
  1207    0.11125E+04    0.12003E+02    0.00000E+00   -0.62806E+01    0.36145E-08   -0.32572E-06   -0.23044E-07
  1208    0.11091E+04    0.12099E+02    0.00000E+00   -0.55210E+01    0.36081E-08   -0.29500E-06   -0.27562E-07
  1209    0.11055E+04    0.12198E+02    0.00000E+00   -0.47732E+01    0.36017E-08   -0.26357E-06   -0.32073E-07
  1210    0.11019E+04    0.12301E+02    0.00000E+00   -0.40383E+01    0.35954E-08   -0.23150E-06   -0.36576E-07
  1211    0.10982E+04    0.12409E+02    0.00000E+00   -0.33157E+01    0.35891E-08   -0.19883E-06   -0.41070E-07
  1212    0.10946E+04    0.12519E+02    0.00000E+00   -0.26049E+01    0.35827E-08   -0.16563E-06   -0.45553E-07
  1213    0.10908E+04    0.12633E+02    0.00000E+00   -0.19063E+01    0.35764E-08   -0.13195E-06   -0.50025E-07
  1214    0.10870E+04    0.12752E+02    0.00000E+00   -0.12217E+01    0.35702E-08   -0.97833E-07   -0.54484E-07
  1215    0.10832E+04    0.12874E+02    0.00000E+00   -0.55051E+00    0.35639E-08   -0.63346E-07   -0.58929E-07
  1216    0.10793E+04    0.12999E+02    0.00000E+00    0.10694E+00    0.35576E-08   -0.28540E-07   -0.63359E-07
  1217    0.10752E+04    0.13128E+02    0.00000E+00    0.75112E+00    0.35514E-08    0.65297E-08   -0.67774E-07
  1218    0.10713E+04    0.13260E+02    0.00000E+00    0.13803E+01    0.35451E-08    0.41810E-07   -0.72170E-07
  1219    0.10672E+04    0.13395E+02    0.00000E+00    0.19964E+01    0.35389E-08    0.77244E-07   -0.76549E-07
  1220    0.10631E+04    0.13533E+02    0.00000E+00    0.25968E+01    0.35327E-08    0.11278E-06   -0.80908E-07
  1221    0.10590E+04    0.13674E+02    0.00000E+00    0.31830E+01    0.35265E-08    0.14836E-06   -0.85246E-07
  1222    0.10548E+04    0.13819E+02    0.00000E+00    0.37530E+01    0.35204E-08    0.18393E-06   -0.89563E-07
  1223    0.10506E+04    0.13967E+02    0.00000E+00    0.43095E+01    0.35142E-08    0.21944E-06   -0.93857E-07
  1224    0.10463E+04    0.14116E+02    0.00000E+00    0.48486E+01    0.35081E-08    0.25483E-06   -0.98127E-07
  1225    0.10421E+04    0.14269E+02    0.00000E+00    0.53723E+01    0.35019E-08    0.29005E-06   -0.10237E-06
  1226    0.10378E+04    0.14425E+02    0.00000E+00    0.58809E+01    0.34958E-08    0.32504E-06   -0.10659E-06
  1227    0.10335E+04    0.14583E+02    0.00000E+00    0.63728E+01    0.34897E-08    0.35975E-06   -0.11078E-06
  1228    0.10291E+04    0.14744E+02    0.00000E+00    0.68491E+01    0.34836E-08    0.39412E-06   -0.11494E-06
  1229    0.10247E+04    0.14907E+02    0.00000E+00    0.73081E+01    0.34775E-08    0.42810E-06   -0.11907E-06
  1230    0.10201E+04    0.15073E+02    0.00000E+00    0.77517E+01    0.34715E-08    0.46163E-06   -0.12318E-06
  1231    0.10157E+04    0.15241E+02    0.00000E+00    0.81782E+01    0.34654E-08    0.49467E-06   -0.12725E-06
  1232    0.10111E+04    0.15411E+02    0.00000E+00    0.85887E+01    0.34594E-08    0.52715E-06   -0.13128E-06
  1233    0.10067E+04    0.15584E+02    0.00000E+00    0.89809E+01    0.34534E-08    0.55902E-06   -0.13528E-06
  1234    0.10021E+04    0.15759E+02    0.00000E+00    0.93573E+01    0.34474E-08    0.59022E-06   -0.13925E-06
  1235    0.99781E+03    0.15936E+02    0.00000E+00    0.97162E+01    0.34414E-08    0.62071E-06   -0.14318E-06
  1236    0.99329E+03    0.16114E+02    0.00000E+00    0.10058E+02    0.34354E-08    0.65042E-06   -0.14707E-06
  1237    0.98872E+03    0.16295E+02    0.00000E+00    0.10382E+02    0.34295E-08    0.67930E-06   -0.15093E-06
  1238    0.98417E+03    0.16477E+02    0.00000E+00    0.10688E+02    0.34235E-08    0.70730E-06   -0.15474E-06
  1239    0.97957E+03    0.16661E+02    0.00000E+00    0.10977E+02    0.34176E-08    0.73436E-06   -0.15851E-06
  1240    0.97492E+03    0.16847E+02    0.00000E+00    0.11248E+02    0.34116E-08    0.76043E-06   -0.16224E-06
  1241    0.97036E+03    0.17034E+02    0.00000E+00    0.11502E+02    0.34057E-08    0.78546E-06   -0.16593E-06
  1242    0.96568E+03    0.17225E+02    0.00000E+00    0.11739E+02    0.33998E-08    0.80938E-06   -0.16957E-06
  1243    0.96101E+03    0.17415E+02    0.00000E+00    0.11956E+02    0.33940E-08    0.83214E-06   -0.17317E-06
  1244    0.95637E+03    0.17608E+02    0.00000E+00    0.12156E+02    0.33881E-08    0.85370E-06   -0.17672E-06
  1245    0.95175E+03    0.17802E+02    0.00000E+00    0.12338E+02    0.33822E-08    0.87399E-06   -0.18022E-06
  1246    0.94707E+03    0.17996E+02    0.00000E+00    0.12504E+02    0.33764E-08    0.89296E-06   -0.18368E-06
  1247    0.94234E+03    0.18192E+02    0.00000E+00    0.12650E+02    0.33706E-08    0.91055E-06   -0.18708E-06
  1248    0.93764E+03    0.18390E+02    0.00000E+00    0.12779E+02    0.33647E-08    0.92672E-06   -0.19043E-06
  1249    0.93295E+03    0.18590E+02    0.00000E+00    0.12889E+02    0.33589E-08    0.94140E-06   -0.19373E-06
  1250    0.92828E+03    0.18790E+02    0.00000E+00    0.12982E+02    0.33531E-08    0.95454E-06   -0.19698E-06
  1251    0.92356E+03    0.18990E+02    0.00000E+00    0.13056E+02    0.33474E-08    0.96611E-06   -0.20017E-06
  1252    0.91894E+03    0.19192E+02    0.00000E+00    0.13112E+02    0.33416E-08    0.97614E-06   -0.20330E-06
  1253    0.91419E+03    0.19395E+02    0.00000E+00    0.13150E+02    0.33358E-08    0.98468E-06   -0.20639E-06
  1254    0.90946E+03    0.19597E+02    0.00000E+00    0.13170E+02    0.33301E-08    0.99178E-06   -0.20942E-06
  1255    0.90476E+03    0.19802E+02    0.00000E+00    0.13173E+02    0.33244E-08    0.99750E-06   -0.21240E-06
  1256    0.90015E+03    0.20006E+02    0.00000E+00    0.13158E+02    0.33187E-08    0.10019E-05   -0.21532E-06
  1257    0.89550E+03    0.20211E+02    0.00000E+00    0.13125E+02    0.33130E-08    0.10050E-05   -0.21820E-06
  1258    0.89080E+03    0.20415E+02    0.00000E+00    0.13076E+02    0.33073E-08    0.10069E-05   -0.22102E-06
  1259    0.88613E+03    0.20620E+02    0.00000E+00    0.13009E+02    0.33016E-08    0.10076E-05   -0.22380E-06
  1260    0.88148E+03    0.20825E+02    0.00000E+00    0.12924E+02    0.32960E-08    0.10071E-05   -0.22652E-06
  1261    0.87687E+03    0.21030E+02    0.00000E+00    0.12823E+02    0.32903E-08    0.10056E-05   -0.22920E-06
  1262    0.87228E+03    0.21235E+02    0.00000E+00    0.12705E+02    0.32847E-08    0.10031E-05   -0.23183E-06
  1263    0.86773E+03    0.21440E+02    0.00000E+00    0.12571E+02    0.32790E-08    0.99965E-06   -0.23441E-06
  1264    0.86313E+03    0.21645E+02    0.00000E+00    0.12419E+02    0.32734E-08    0.99526E-06   -0.23694E-06
  1265    0.85864E+03    0.21848E+02    0.00000E+00    0.12252E+02    0.32678E-08    0.99000E-06   -0.23943E-06
  1266    0.85411E+03    0.22052E+02    0.00000E+00    0.12068E+02    0.32622E-08    0.98394E-06   -0.24187E-06
  1267    0.84962E+03    0.22253E+02    0.00000E+00    0.11867E+02    0.32567E-08    0.97711E-06   -0.24427E-06
  1268    0.84517E+03    0.22456E+02    0.00000E+00    0.11651E+02    0.32511E-08    0.96958E-06   -0.24662E-06
  1269    0.84076E+03    0.22656E+02    0.00000E+00    0.11419E+02    0.32456E-08    0.96139E-06   -0.24893E-06
  1270    0.83636E+03    0.22856E+02    0.00000E+00    0.11171E+02    0.32400E-08    0.95261E-06   -0.25119E-06
  1271    0.83200E+03    0.23055E+02    0.00000E+00    0.10907E+02    0.32345E-08    0.94327E-06   -0.25341E-06
  1272    0.82767E+03    0.23253E+02    0.00000E+00    0.10628E+02    0.32290E-08    0.93343E-06   -0.25559E-06
  1273    0.82335E+03    0.23449E+02    0.00000E+00    0.10334E+02    0.32235E-08    0.92316E-06   -0.25773E-06
  1274    0.81908E+03    0.23643E+02    0.00000E+00    0.10025E+02    0.32180E-08    0.91248E-06   -0.25982E-06
  1275    0.81484E+03    0.23837E+02    0.00000E+00    0.97017E+01    0.32125E-08    0.90147E-06   -0.26188E-06
  1276    0.81063E+03    0.24029E+02    0.00000E+00    0.93630E+01    0.32071E-08    0.89017E-06   -0.26389E-06
  1277    0.80646E+03    0.24220E+02    0.00000E+00    0.90103E+01    0.32016E-08    0.87863E-06   -0.26587E-06
  1278    0.80233E+03    0.24409E+02    0.00000E+00    0.86428E+01    0.31962E-08    0.86691E-06   -0.26781E-06
  1279    0.79825E+03    0.24595E+02    0.00000E+00    0.82618E+01    0.31908E-08    0.85505E-06   -0.26971E-06
  1280    0.79421E+03    0.24781E+02    0.00000E+00    0.78655E+01    0.31853E-08    0.84312E-06   -0.27157E-06
  1281    0.79021E+03    0.24965E+02    0.00000E+00    0.74567E+01    0.31799E-08    0.83116E-06   -0.27339E-06
  1282    0.78627E+03    0.25146E+02    0.00000E+00    0.70339E+01    0.31745E-08    0.81922E-06   -0.27518E-06
  1283    0.78236E+03    0.25326E+02    0.00000E+00    0.65976E+01    0.31692E-08    0.80736E-06   -0.27693E-06
  1284    0.77850E+03    0.25504E+02    0.00000E+00    0.61475E+01    0.31638E-08    0.79563E-06   -0.27865E-06
  1285    0.77468E+03    0.25680E+02    0.00000E+00    0.56850E+01    0.31584E-08    0.78408E-06   -0.28033E-06
  1286    0.77090E+03    0.25852E+02    0.00000E+00    0.52093E+01    0.31531E-08    0.77276E-06   -0.28198E-06
  1287    0.76719E+03    0.26023E+02    0.00000E+00    0.47214E+01    0.31478E-08    0.76173E-06   -0.28360E-06
  1288    0.76352E+03    0.26192E+02    0.00000E+00    0.42199E+01    0.31424E-08    0.75103E-06   -0.28518E-06
  1289    0.75990E+03    0.26358E+02    0.00000E+00    0.37075E+01    0.31371E-08    0.74073E-06   -0.28673E-06
  1290    0.75633E+03    0.26522E+02    0.00000E+00    0.31818E+01    0.31318E-08    0.73086E-06   -0.28825E-06
  1291    0.75282E+03    0.26683E+02    0.00000E+00    0.26441E+01    0.31266E-08    0.72149E-06   -0.28974E-06
  1292    0.74935E+03    0.26840E+02    0.00000E+00    0.20942E+01    0.31213E-08    0.71267E-06   -0.29119E-06
  1293    0.74593E+03    0.26997E+02    0.00000E+00    0.15320E+01    0.31160E-08    0.70445E-06   -0.29262E-06
  1294    0.74259E+03    0.27150E+02    0.00000E+00    0.96094E+00    0.31108E-08    0.69687E-06   -0.29402E-06
  1295    0.73928E+03    0.27300E+02    0.00000E+00    0.37643E+00    0.31055E-08    0.69000E-06   -0.29539E-06
  1296    0.73603E+03    0.27449E+02    0.00000E+00   -0.21726E+00    0.31003E-08    0.68388E-06   -0.29673E-06
  1297    0.73284E+03    0.27594E+02    0.00000E+00   -0.82328E+00    0.30951E-08    0.67857E-06   -0.29804E-06
  1298    0.72970E+03    0.27737E+02    0.00000E+00   -0.14396E+01    0.30899E-08    0.67412E-06   -0.29933E-06
  1299    0.72662E+03    0.27876E+02    0.00000E+00   -0.20671E+01    0.30847E-08    0.67059E-06   -0.30059E-06
  1300    0.72360E+03    0.28012E+02    0.00000E+00   -0.27045E+01    0.30795E-08    0.66801E-06   -0.30183E-06
