#    L    TT             EE             BB             TE             PP             TP             EP          
  1159    0.11941E+04    0.12856E+02    0.67040E-03   -0.50119E+02    0.39895E-08   -0.10782E-05    0.19380E-06
  1160    0.11942E+04    0.12727E+02    0.66856E-03   -0.49192E+02    0.39822E-08   -0.10803E-05    0.18928E-06
  1161    0.11943E+04    0.12602E+02    0.66673E-03   -0.48257E+02    0.39749E-08   -0.10823E-05    0.18476E-06
  1162    0.11943E+04    0.12481E+02    0.66493E-03   -0.47317E+02    0.39677E-08   -0.10840E-05    0.18024E-06
  1163    0.11942E+04    0.12366E+02    0.66315E-03   -0.46373E+02    0.39604E-08   -0.10855E-05    0.17573E-06
  1164    0.11941E+04    0.12255E+02    0.66139E-03   -0.45424E+02    0.39532E-08   -0.10868E-05    0.17121E-06
  1165    0.11938E+04    0.12149E+02    0.65964E-03   -0.44470E+02    0.39460E-08   -0.10878E-05    0.16670E-06
  1166    0.11934E+04    0.12048E+02    0.65792E-03   -0.43513E+02    0.39388E-08   -0.10885E-05    0.16218E-06
  1167    0.11931E+04    0.11951E+02    0.65622E-03   -0.42553E+02    0.39316E-08   -0.10889E-05    0.15767E-06
  1168    0.11926E+04    0.11859E+02    0.65453E-03   -0.41590E+02    0.39245E-08   -0.10889E-05    0.15316E-06
  1169    0.11920E+04    0.11771E+02    0.65286E-03   -0.40626E+02    0.39173E-08   -0.10885E-05    0.14865E-06
  1170    0.11914E+04    0.11689E+02    0.65121E-03   -0.39659E+02    0.39102E-08   -0.10878E-05    0.14414E-06
  1171    0.11907E+04    0.11611E+02    0.64958E-03   -0.38692E+02    0.39031E-08   -0.10867E-05    0.13963E-06
  1172    0.11899E+04    0.11539E+02    0.64796E-03   -0.37724E+02    0.38960E-08   -0.10851E-05    0.13512E-06
  1173    0.11890E+04    0.11471E+02    0.64636E-03   -0.36755E+02    0.38890E-08   -0.10830E-05    0.13061E-06
  1174    0.11880E+04    0.11407E+02    0.64478E-03   -0.35786E+02    0.38819E-08   -0.10804E-05    0.12610E-06
  1175    0.11870E+04    0.11348E+02    0.64322E-03   -0.34818E+02    0.38749E-08   -0.10773E-05    0.12159E-06
  1176    0.11858E+04    0.11294E+02    0.64167E-03   -0.33851E+02    0.38678E-08   -0.10737E-05    0.11709E-06
  1177    0.11846E+04    0.11246E+02    0.64014E-03   -0.32886E+02    0.38608E-08   -0.10695E-05    0.11258E-06
  1178    0.11832E+04    0.11201E+02    0.63862E-03   -0.31922E+02    0.38539E-08   -0.10647E-05    0.10807E-06
  1179    0.11819E+04    0.11163E+02    0.63712E-03   -0.30960E+02    0.38469E-08   -0.10593E-05    0.10356E-06
  1180    0.11805E+04    0.11130E+02    0.63564E-03   -0.30000E+02    0.38399E-08   -0.10533E-05    0.99046E-07
  1181    0.11790E+04    0.11101E+02    0.63417E-03   -0.29044E+02    0.38330E-08   -0.10465E-05    0.94535E-07
  1182    0.11773E+04    0.11076E+02    0.63271E-03   -0.28091E+02    0.38261E-08   -0.10391E-05    0.90024E-07
  1183    0.11756E+04    0.11057E+02    0.63127E-03   -0.27141E+02    0.38192E-08   -0.10310E-05    0.85511E-07
  1184    0.11738E+04    0.11041E+02    0.62985E-03   -0.26195E+02    0.38123E-08   -0.10221E-05    0.80998E-07
  1185    0.11720E+04    0.11032E+02    0.62843E-03   -0.25254E+02    0.38054E-08   -0.10124E-05    0.76484E-07
  1186    0.11701E+04    0.11027E+02    0.62704E-03   -0.24317E+02    0.37986E-08   -0.10020E-05    0.71969E-07
  1187    0.11681E+04    0.11027E+02    0.62565E-03   -0.23386E+02    0.37917E-08   -0.99073E-06    0.67452E-07
  1188    0.11660E+04    0.11032E+02    0.62428E-03   -0.22460E+02    0.37849E-08   -0.97863E-06    0.62934E-07
  1189    0.11638E+04    0.11041E+02    0.62292E-03   -0.21539E+02    0.37781E-08   -0.96565E-06    0.58415E-07
  1190    0.11616E+04    0.11055E+02    0.62157E-03   -0.20624E+02    0.37713E-08   -0.95179E-06    0.53894E-07
  1191    0.11593E+04    0.11074E+02    0.62024E-03   -0.19716E+02    0.37645E-08   -0.93701E-06    0.49372E-07
  1192    0.11569E+04    0.11098E+02    0.61892E-03   -0.18814E+02    0.37578E-08   -0.92128E-06    0.44848E-07
  1193    0.11545E+04    0.11126E+02    0.61761E-03   -0.17919E+02    0.37510E-08   -0.90459E-06    0.40322E-07
  1194    0.11519E+04    0.11159E+02    0.61631E-03   -0.17031E+02    0.37443E-08   -0.88690E-06    0.35795E-07
  1195    0.11494E+04    0.11197E+02    0.61503E-03   -0.16150E+02    0.37376E-08   -0.86820E-06    0.31265E-07
  1196    0.11466E+04    0.11240E+02    0.61375E-03   -0.15277E+02    0.37309E-08   -0.84846E-06    0.26733E-07
  1197    0.11439E+04    0.11287E+02    0.61249E-03   -0.14412E+02    0.37242E-08   -0.82765E-06    0.22199E-07
  1198    0.11411E+04    0.11339E+02    0.61123E-03   -0.13556E+02    0.37175E-08   -0.80574E-06    0.17663E-07
  1199    0.11382E+04    0.11395E+02    0.60999E-03   -0.12707E+02    0.37109E-08   -0.78273E-06    0.13124E-07
  1200    0.11352E+04    0.11456E+02    0.60875E-03   -0.11867E+02    0.37043E-08   -0.75857E-06    0.85830E-08
  1201    0.11322E+04    0.11521E+02    0.60753E-03   -0.11036E+02    0.36976E-08   -0.73325E-06    0.40393E-08
  1202    0.11290E+04    0.11592E+02    0.60632E-03   -0.10214E+02    0.36910E-08   -0.70683E-06   -0.50579E-09
  1203    0.11258E+04    0.11667E+02    0.60511E-03   -0.94022E+01    0.36844E-08   -0.67936E-06   -0.50512E-08
  1204    0.11226E+04    0.11746E+02    0.60391E-03   -0.85999E+01    0.36779E-08   -0.65088E-06   -0.95957E-08
  1205    0.11192E+04    0.11828E+02    0.60273E-03   -0.78083E+01    0.36713E-08   -0.62147E-06   -0.14138E-07
  1206    0.11159E+04    0.11915E+02    0.60154E-03   -0.70270E+01    0.36648E-08   -0.59117E-06   -0.18678E-07
  1207    0.11125E+04    0.12007E+02    0.60037E-03   -0.62576E+01    0.36583E-08   -0.56005E-06   -0.23212E-07
  1208    0.11090E+04    0.12102E+02    0.59920E-03   -0.54983E+01    0.36517E-08   -0.52815E-06   -0.27742E-07
  1209    0.11054E+04    0.12201E+02    0.59804E-03   -0.47509E+01    0.36452E-08   -0.49553E-06   -0.32265E-07
  1210    0.11019E+04    0.12304E+02    0.59689E-03   -0.40162E+01    0.36388E-08   -0.46226E-06   -0.36780E-07
  1211    0.10982E+04    0.12412E+02    0.59574E-03   -0.32939E+01    0.36323E-08   -0.42838E-06   -0.41286E-07
  1212    0.10945E+04    0.12523E+02    0.59460E-03   -0.25835E+01    0.36259E-08   -0.39396E-06   -0.45781E-07
  1213    0.10907E+04    0.12637E+02    0.59346E-03   -0.18853E+01    0.36194E-08   -0.35904E-06   -0.50266E-07
  1214    0.10869E+04    0.12756E+02    0.59232E-03   -0.12009E+01    0.36130E-08   -0.32369E-06   -0.54738E-07
  1215    0.10831E+04    0.12877E+02    0.59119E-03   -0.53011E+00    0.36066E-08   -0.28796E-06   -0.59196E-07
  1216    0.10793E+04    0.13003E+02    0.59007E-03    0.12700E+00    0.36002E-08   -0.25191E-06   -0.63640E-07
  1217    0.10752E+04    0.13132E+02    0.58894E-03    0.77082E+00    0.35938E-08   -0.21560E-06   -0.68067E-07
  1218    0.10712E+04    0.13264E+02    0.58782E-03    0.13996E+01    0.35875E-08   -0.17908E-06   -0.72478E-07
  1219    0.10671E+04    0.13399E+02    0.58670E-03    0.20153E+01    0.35811E-08   -0.14240E-06   -0.76870E-07
  1220    0.10631E+04    0.13537E+02    0.58559E-03    0.26154E+01    0.35748E-08   -0.10563E-06   -0.81243E-07
  1221    0.10589E+04    0.13678E+02    0.58447E-03    0.32012E+01    0.35685E-08   -0.68813E-07   -0.85595E-07
  1222    0.10548E+04    0.13823E+02    0.58336E-03    0.37708E+01    0.35622E-08   -0.32016E-07   -0.89925E-07
  1223    0.10505E+04    0.13971E+02    0.58224E-03    0.43270E+01    0.35559E-08    0.47093E-08   -0.94233E-07
  1224    0.10463E+04    0.14120E+02    0.58113E-03    0.48657E+01    0.35496E-08    0.41306E-07   -0.98516E-07
  1225    0.10420E+04    0.14274E+02    0.58001E-03    0.53890E+01    0.35433E-08    0.77718E-07   -0.10277E-06
  1226    0.10377E+04    0.14429E+02    0.57890E-03    0.58972E+01    0.35371E-08    0.11389E-06   -0.10701E-06
  1227    0.10334E+04    0.14588E+02    0.57778E-03    0.63887E+01    0.35309E-08    0.14976E-06   -0.11121E-06
  1228    0.10290E+04    0.14749E+02    0.57667E-03    0.68646E+01    0.35247E-08    0.18528E-06   -0.11539E-06
  1229    0.10247E+04    0.14912E+02    0.57555E-03    0.73231E+01    0.35185E-08    0.22039E-06   -0.11953E-06
  1230    0.10201E+04    0.15078E+02    0.57443E-03    0.77663E+01    0.35123E-08    0.25503E-06   -0.12365E-06
  1231    0.10156E+04    0.15246E+02    0.57330E-03    0.81924E+01    0.35061E-08    0.28916E-06   -0.12773E-06
  1232    0.10111E+04    0.15416E+02    0.57218E-03    0.86026E+01    0.34999E-08    0.32270E-06   -0.13178E-06
  1233    0.10066E+04    0.15589E+02    0.57105E-03    0.89943E+01    0.34938E-08    0.35560E-06   -0.13579E-06
  1234    0.10021E+04    0.15764E+02    0.56991E-03    0.93702E+01    0.34877E-08    0.38782E-06   -0.13977E-06
  1235    0.99775E+03    0.15941E+02    0.56877E-03    0.97287E+01    0.34815E-08    0.41929E-06   -0.14371E-06
  1236    0.99323E+03    0.16119E+02    0.56763E-03    0.10070E+02    0.34754E-08    0.44995E-06   -0.14762E-06
  1237    0.98866E+03    0.16300E+02    0.56648E-03    0.10394E+02    0.34694E-08    0.47975E-06   -0.15148E-06
  1238    0.98411E+03    0.16483E+02    0.56533E-03    0.10699E+02    0.34633E-08    0.50864E-06   -0.15530E-06
  1239    0.97950E+03    0.16667E+02    0.56417E-03    0.10987E+02    0.34572E-08    0.53655E-06   -0.15909E-06
  1240    0.97485E+03    0.16853E+02    0.56300E-03    0.11259E+02    0.34512E-08    0.56344E-06   -0.16283E-06
  1241    0.97029E+03    0.17040E+02    0.56183E-03    0.11512E+02    0.34451E-08    0.58924E-06   -0.16652E-06
  1242    0.96560E+03    0.17230E+02    0.56064E-03    0.11748E+02    0.34391E-08    0.61390E-06   -0.17017E-06
  1243    0.96094E+03    0.17420E+02    0.55946E-03    0.11965E+02    0.34331E-08    0.63736E-06   -0.17378E-06
  1244    0.95630E+03    0.17613E+02    0.55826E-03    0.12165E+02    0.34271E-08    0.65956E-06   -0.17734E-06
  1245    0.95167E+03    0.17807E+02    0.55705E-03    0.12347E+02    0.34211E-08    0.68046E-06   -0.18085E-06
  1246    0.94700E+03    0.18002E+02    0.55584E-03    0.12511E+02    0.34152E-08    0.69999E-06   -0.18431E-06
  1247    0.94227E+03    0.18198E+02    0.55462E-03    0.12658E+02    0.34092E-08    0.71809E-06   -0.18772E-06
  1248    0.93756E+03    0.18396E+02    0.55338E-03    0.12786E+02    0.34033E-08    0.73472E-06   -0.19107E-06
  1249    0.93287E+03    0.18596E+02    0.55214E-03    0.12896E+02    0.33974E-08    0.74981E-06   -0.19438E-06
  1250    0.92821E+03    0.18795E+02    0.55088E-03    0.12988E+02    0.33915E-08    0.76330E-06   -0.19763E-06
  1251    0.92349E+03    0.18996E+02    0.54962E-03    0.13061E+02    0.33856E-08    0.77517E-06   -0.20082E-06
  1252    0.91886E+03    0.19198E+02    0.54834E-03    0.13117E+02    0.33797E-08    0.78545E-06   -0.20396E-06
  1253    0.91411E+03    0.19401E+02    0.54706E-03    0.13155E+02    0.33738E-08    0.79418E-06   -0.20705E-06
  1254    0.90938E+03    0.19603E+02    0.54576E-03    0.13175E+02    0.33679E-08    0.80143E-06   -0.21008E-06
  1255    0.90468E+03    0.19808E+02    0.54445E-03    0.13177E+02    0.33621E-08    0.80725E-06   -0.21306E-06
  1256    0.90008E+03    0.20012E+02    0.54314E-03    0.13161E+02    0.33563E-08    0.81169E-06   -0.21598E-06
  1257    0.89542E+03    0.20217E+02    0.54181E-03    0.13128E+02    0.33505E-08    0.81480E-06   -0.21886E-06
  1258    0.89072E+03    0.20421E+02    0.54048E-03    0.13078E+02    0.33446E-08    0.81665E-06   -0.22168E-06
  1259    0.88605E+03    0.20626E+02    0.53914E-03    0.13011E+02    0.33389E-08    0.81729E-06   -0.22445E-06
  1260    0.88141E+03    0.20831E+02    0.53779E-03    0.12926E+02    0.33331E-08    0.81676E-06   -0.22718E-06
  1261    0.87679E+03    0.21036E+02    0.53643E-03    0.12825E+02    0.33273E-08    0.81512E-06   -0.22985E-06
  1262    0.87221E+03    0.21241E+02    0.53507E-03    0.12706E+02    0.33216E-08    0.81244E-06   -0.23248E-06
  1263    0.86765E+03    0.21446E+02    0.53370E-03    0.12571E+02    0.33158E-08    0.80876E-06   -0.23505E-06
  1264    0.86306E+03    0.21650E+02    0.53232E-03    0.12419E+02    0.33101E-08    0.80413E-06   -0.23758E-06
  1265    0.85857E+03    0.21854E+02    0.53094E-03    0.12251E+02    0.33044E-08    0.79861E-06   -0.24007E-06
  1266    0.85404E+03    0.22058E+02    0.52955E-03    0.12067E+02    0.32987E-08    0.79226E-06   -0.24250E-06
  1267    0.84955E+03    0.22259E+02    0.52816E-03    0.11866E+02    0.32930E-08    0.78513E-06   -0.24489E-06
  1268    0.84509E+03    0.22462E+02    0.52676E-03    0.11649E+02    0.32873E-08    0.77727E-06   -0.24724E-06
  1269    0.84069E+03    0.22662E+02    0.52535E-03    0.11417E+02    0.32816E-08    0.76873E-06   -0.24954E-06
  1270    0.83629E+03    0.22862E+02    0.52394E-03    0.11168E+02    0.32760E-08    0.75958E-06   -0.25180E-06
  1271    0.83193E+03    0.23061E+02    0.52253E-03    0.10904E+02    0.32704E-08    0.74987E-06   -0.25401E-06
  1272    0.82760E+03    0.23259E+02    0.52111E-03    0.10625E+02    0.32647E-08    0.73964E-06   -0.25619E-06
  1273    0.82328E+03    0.23455E+02    0.51969E-03    0.10331E+02    0.32591E-08    0.72896E-06   -0.25832E-06
  1274    0.81901E+03    0.23649E+02    0.51827E-03    0.10021E+02    0.32535E-08    0.71787E-06   -0.26040E-06
  1275    0.81477E+03    0.23842E+02    0.51685E-03    0.96972E+01    0.32479E-08    0.70644E-06   -0.26245E-06
  1276    0.81056E+03    0.24035E+02    0.51542E-03    0.93581E+01    0.32424E-08    0.69472E-06   -0.26446E-06
  1277    0.80640E+03    0.24225E+02    0.51399E-03    0.90051E+01    0.32368E-08    0.68275E-06   -0.26643E-06
  1278    0.80227E+03    0.24414E+02    0.51256E-03    0.86373E+01    0.32312E-08    0.67060E-06   -0.26836E-06
  1279    0.79819E+03    0.24601E+02    0.51113E-03    0.82558E+01    0.32257E-08    0.65832E-06   -0.27025E-06
  1280    0.79415E+03    0.24787E+02    0.50969E-03    0.78592E+01    0.32202E-08    0.64597E-06   -0.27210E-06
  1281    0.79015E+03    0.24971E+02    0.50826E-03    0.74501E+01    0.32147E-08    0.63359E-06   -0.27392E-06
  1282    0.78620E+03    0.25152E+02    0.50683E-03    0.70269E+01    0.32092E-08    0.62124E-06   -0.27570E-06
  1283    0.78230E+03    0.25332E+02    0.50539E-03    0.65902E+01    0.32037E-08    0.60898E-06   -0.27744E-06
  1284    0.77844E+03    0.25509E+02    0.50396E-03    0.61398E+01    0.31982E-08    0.59686E-06   -0.27915E-06
  1285    0.77462E+03    0.25685E+02    0.50253E-03    0.56770E+01    0.31927E-08    0.58493E-06   -0.28083E-06
  1286    0.77085E+03    0.25858E+02    0.50110E-03    0.52009E+01    0.31873E-08    0.57325E-06   -0.28247E-06
  1287    0.76713E+03    0.26028E+02    0.49967E-03    0.47127E+01    0.31818E-08    0.56188E-06   -0.28407E-06
  1288    0.76346E+03    0.26197E+02    0.49824E-03    0.42109E+01    0.31764E-08    0.55086E-06   -0.28565E-06
  1289    0.75985E+03    0.26363E+02    0.49681E-03    0.36981E+01    0.31710E-08    0.54025E-06   -0.28719E-06
  1290    0.75628E+03    0.26527E+02    0.49539E-03    0.31721E+01    0.31656E-08    0.53011E-06   -0.28870E-06
  1291    0.75276E+03    0.26688E+02    0.49397E-03    0.26341E+01    0.31602E-08    0.52048E-06   -0.29018E-06
  1292    0.74930E+03    0.26845E+02    0.49256E-03    0.20839E+01    0.31548E-08    0.51143E-06   -0.29163E-06
  1293    0.74588E+03    0.27002E+02    0.49114E-03    0.15214E+01    0.31495E-08    0.50301E-06   -0.29305E-06
  1294    0.74254E+03    0.27155E+02    0.48974E-03    0.95005E+00    0.31441E-08    0.49527E-06   -0.29444E-06
  1295    0.73923E+03    0.27305E+02    0.48833E-03    0.36525E+00    0.31387E-08    0.48827E-06   -0.29580E-06
  1296    0.73598E+03    0.27453E+02    0.48693E-03   -0.22872E+00    0.31334E-08    0.48205E-06   -0.29714E-06
  1297    0.73279E+03    0.27599E+02    0.48554E-03   -0.83501E+00    0.31281E-08    0.47668E-06   -0.29844E-06
  1298    0.72966E+03    0.27741E+02    0.48415E-03   -0.14516E+01    0.31228E-08    0.47221E-06   -0.29972E-06
  1299    0.72657E+03    0.27881E+02    0.48277E-03   -0.20793E+01    0.31175E-08    0.46870E-06   -0.30098E-06
  1300    0.72356E+03    0.28016E+02    0.48139E-03   -0.27170E+01    0.31122E-08    0.46619E-06   -0.30221E-06
  1301    0.72060E+03    0.28151E+02    0.48002E-03   -0.33647E+01    0.31069E-08    0.46472E-06   -0.30341E-06
  1302    0.71770E+03    0.28281E+02    0.47866E-03   -0.40216E+01    0.31017E-08    0.46428E-06   -0.30459E-06
  1303    0.71485E+03    0.28408E+02    0.47730E-03   -0.46892E+01    0.30964E-08    0.46482E-06   -0.30574E-06
  1304    0.71206E+03    0.28533E+02    0.47595E-03   -0.53652E+01    0.30912E-08    0.46631E-06   -0.30687E-06
  1305    0.70934E+03    0.28653E+02    0.47461E-03   -0.60509E+01    0.30859E-08    0.46870E-06   -0.30797E-06
  1306    0.70666E+03    0.28772E+02    0.47327E-03   -0.67434E+01    0.30807E-08    0.47196E-06   -0.30905E-06
  1307    0.70406E+03    0.28887E+02    0.47194E-03   -0.74433E+01    0.30755E-08    0.47605E-06   -0.31010E-06
  1308    0.70152E+03    0.28998E+02    0.47062E-03   -0.81528E+01    0.30703E-08    0.48093E-06   -0.31112E-06
  1309    0.69903E+03    0.29105E+02    0.46930E-03   -0.88673E+01    0.30651E-08    0.48656E-06   -0.31212E-06
  1310    0.69661E+03    0.29209E+02    0.46799E-03   -0.95898E+01    0.30599E-08    0.49290E-06   -0.31309E-06
  1311    0.69424E+03    0.29310E+02    0.46669E-03   -0.10318E+02    0.30548E-08    0.49992E-06   -0.31403E-06
  1312    0.69196E+03    0.29409E+02    0.46540E-03   -0.11052E+02    0.30496E-08    0.50757E-06   -0.31494E-06
  1313    0.68973E+03    0.29502E+02    0.46411E-03   -0.11791E+02    0.30445E-08    0.51582E-06   -0.31582E-06
  1314    0.68756E+03    0.29592E+02    0.46283E-03   -0.12535E+02    0.30394E-08    0.52462E-06   -0.31668E-06
  1315    0.68545E+03    0.29680E+02    0.46155E-03   -0.13284E+02    0.30342E-08    0.53395E-06   -0.31751E-06
  1316    0.68341E+03    0.29762E+02    0.46029E-03   -0.14037E+02    0.30291E-08    0.54375E-06   -0.31831E-06
  1317    0.68144E+03    0.29843E+02    0.45903E-03   -0.14795E+02    0.30240E-08    0.55400E-06   -0.31908E-06
  1318    0.67951E+03    0.29918E+02    0.45778E-03   -0.15555E+02    0.30189E-08    0.56464E-06   -0.31982E-06
  1319    0.67766E+03    0.29990E+02    0.45653E-03   -0.16320E+02    0.30139E-08    0.57566E-06   -0.32053E-06
  1320    0.67587E+03    0.30058E+02    0.45530E-03   -0.17087E+02    0.30088E-08    0.58699E-06   -0.32121E-06
  1321    0.67413E+03    0.30123E+02    0.45407E-03   -0.17857E+02    0.30038E-08    0.59861E-06   -0.32186E-06
  1322    0.67247E+03    0.30183E+02    0.45285E-03   -0.18628E+02    0.29987E-08    0.61049E-06   -0.32248E-06
  1323    0.67088E+03    0.30239E+02    0.45163E-03   -0.19401E+02    0.29937E-08    0.62256E-06   -0.32306E-06
  1324    0.66934E+03    0.30292E+02    0.45043E-03   -0.20177E+02    0.29887E-08    0.63481E-06   -0.32362E-06
  1325    0.66787E+03    0.30341E+02    0.44923E-03   -0.20953E+02    0.29837E-08    0.64719E-06   -0.32415E-06
  1326    0.66647E+03    0.30386E+02    0.44804E-03   -0.21730E+02    0.29787E-08    0.65967E-06   -0.32464E-06
  1327    0.66511E+03    0.30428E+02    0.44686E-03   -0.22508E+02    0.29737E-08    0.67219E-06   -0.32510E-06
  1328    0.66384E+03    0.30466E+02    0.44568E-03   -0.23285E+02    0.29687E-08    0.68473E-06   -0.32553E-06
  1329    0.66263E+03    0.30499E+02    0.44451E-03   -0.24063E+02    0.29637E-08    0.69725E-06   -0.32593E-06
  1330    0.66147E+03    0.30528E+02    0.44336E-03   -0.24840E+02    0.29588E-08    0.70971E-06   -0.32629E-06
  1331    0.66039E+03    0.30554E+02    0.44220E-03   -0.25616E+02    0.29538E-08    0.72206E-06   -0.32663E-06
  1332    0.65936E+03    0.30575E+02    0.44106E-03   -0.26392E+02    0.29489E-08    0.73427E-06   -0.32692E-06
  1333    0.65840E+03    0.30592E+02    0.43993E-03   -0.27165E+02    0.29440E-08    0.74631E-06   -0.32719E-06
  1334    0.65750E+03    0.30606E+02    0.43880E-03   -0.27938E+02    0.29390E-08    0.75813E-06   -0.32742E-06
  1335    0.65666E+03    0.30615E+02    0.43768E-03   -0.28708E+02    0.29341E-08    0.76969E-06   -0.32761E-06
  1336    0.65589E+03    0.30621E+02    0.43657E-03   -0.29475E+02    0.29292E-08    0.78095E-06   -0.32778E-06
  1337    0.65519E+03    0.30621E+02    0.43547E-03   -0.30241E+02    0.29244E-08    0.79188E-06   -0.32790E-06
  1338    0.65454E+03    0.30619E+02    0.43438E-03   -0.31004E+02    0.29195E-08    0.80244E-06   -0.32799E-06
  1339    0.65396E+03    0.30612E+02    0.43330E-03   -0.31764E+02    0.29146E-08    0.81259E-06   -0.32805E-06
  1340    0.65344E+03    0.30601E+02    0.43222E-03   -0.32522E+02    0.29098E-08    0.82229E-06   -0.32807E-06
  1341    0.65297E+03    0.30587E+02    0.43115E-03   -0.33276E+02    0.29049E-08    0.83150E-06   -0.32806E-06
  1342    0.65257E+03    0.30568E+02    0.43009E-03   -0.34026E+02    0.29001E-08    0.84018E-06   -0.32800E-06
  1343    0.65224E+03    0.30545E+02    0.42905E-03   -0.34772E+02    0.28953E-08    0.84830E-06   -0.32792E-06
  1344    0.65197E+03    0.30518E+02    0.42800E-03   -0.35513E+02    0.28905E-08    0.85581E-06   -0.32779E-06
  1345    0.65174E+03    0.30488E+02    0.42697E-03   -0.36250E+02    0.28857E-08    0.86268E-06   -0.32763E-06
  1346    0.65159E+03    0.30453E+02    0.42595E-03   -0.36984E+02    0.28809E-08    0.86886E-06   -0.32743E-06
  1347    0.65150E+03    0.30414E+02    0.42493E-03   -0.37713E+02    0.28761E-08    0.87433E-06   -0.32720E-06
  1348    0.65146E+03    0.30371E+02    0.42393E-03   -0.38436E+02    0.28713E-08    0.87903E-06   -0.32692E-06
  1349    0.65150E+03    0.30323E+02    0.42293E-03   -0.39154E+02    0.28666E-08    0.88293E-06   -0.32661E-06
  1350    0.65158E+03    0.30273E+02    0.42194E-03   -0.39866E+02    0.28618E-08    0.88600E-06   -0.32626E-06
  1351    0.65173E+03    0.30218E+02    0.42097E-03   -0.40573E+02    0.28571E-08    0.88821E-06   -0.32587E-06
  1352    0.65193E+03    0.30159E+02    0.42000E-03   -0.41274E+02    0.28523E-08    0.88959E-06   -0.32544E-06
  1353    0.65220E+03    0.30097E+02    0.41903E-03   -0.41969E+02    0.28476E-08    0.89019E-06   -0.32498E-06
  1354    0.65251E+03    0.30031E+02    0.41808E-03   -0.42658E+02    0.28429E-08    0.89007E-06   -0.32448E-06
  1355    0.65289E+03    0.29960E+02    0.41714E-03   -0.43339E+02    0.28382E-08    0.88928E-06   -0.32394E-06
  1356    0.65333E+03    0.29887E+02    0.41620E-03   -0.44015E+02    0.28335E-08    0.88786E-06   -0.32337E-06
  1357    0.65381E+03    0.29809E+02    0.41527E-03   -0.44682E+02    0.28288E-08    0.88587E-06   -0.32276E-06
  1358    0.65434E+03    0.29728E+02    0.41435E-03   -0.45340E+02    0.28241E-08    0.88335E-06   -0.32212E-06
  1359    0.65491E+03    0.29643E+02    0.41343E-03   -0.45991E+02    0.28195E-08    0.88036E-06   -0.32145E-06
  1360    0.65553E+03    0.29556E+02    0.41253E-03   -0.46634E+02    0.28148E-08    0.87695E-06   -0.32074E-06
  1361    0.65621E+03    0.29463E+02    0.41162E-03   -0.47268E+02    0.28102E-08    0.87317E-06   -0.32000E-06
  1362    0.65692E+03    0.29368E+02    0.41073E-03   -0.47892E+02    0.28055E-08    0.86906E-06   -0.31923E-06
  1363    0.65768E+03    0.29269E+02    0.40984E-03   -0.48510E+02    0.28009E-08    0.86468E-06   -0.31843E-06
  1364    0.65846E+03    0.29168E+02    0.40895E-03   -0.49116E+02    0.27963E-08    0.86009E-06   -0.31759E-06
  1365    0.65938E+03    0.29062E+02    0.40808E-03   -0.49711E+02    0.27917E-08    0.85532E-06   -0.31673E-06
  1366    0.66026E+03    0.28953E+02    0.40720E-03   -0.50299E+02    0.27871E-08    0.85043E-06   -0.31584E-06
  1367    0.66118E+03    0.28841E+02    0.40633E-03   -0.50876E+02    0.27825E-08    0.84547E-06   -0.31492E-06
  1368    0.66221E+03    0.28727E+02    0.40547E-03   -0.51443E+02    0.27779E-08    0.84050E-06   -0.31397E-06
  1369    0.66322E+03    0.28608E+02    0.40461E-03   -0.51998E+02    0.27734E-08    0.83555E-06   -0.31300E-06
  1370    0.66427E+03    0.28487E+02    0.40375E-03   -0.52543E+02    0.27688E-08    0.83069E-06   -0.31200E-06
  1371    0.66536E+03    0.28364E+02    0.40290E-03   -0.53077E+02    0.27643E-08    0.82596E-06   -0.31098E-06
  1372    0.66649E+03    0.28237E+02    0.40205E-03   -0.53600E+02    0.27597E-08    0.82141E-06   -0.30992E-06
  1373    0.66766E+03    0.28108E+02    0.40121E-03   -0.54111E+02    0.27552E-08    0.81709E-06   -0.30885E-06
  1374    0.66888E+03    0.27975E+02    0.40037E-03   -0.54610E+02    0.27507E-08    0.81306E-06   -0.30775E-06
  1375    0.67014E+03    0.27840E+02    0.39953E-03   -0.55099E+02    0.27461E-08    0.80936E-06   -0.30663E-06
  1376    0.67144E+03    0.27702E+02    0.39869E-03   -0.55574E+02    0.27416E-08    0.80605E-06   -0.30548E-06
  1377    0.67279E+03    0.27563E+02    0.39786E-03   -0.56038E+02    0.27371E-08    0.80317E-06   -0.30432E-06
  1378    0.67418E+03    0.27418E+02    0.39703E-03   -0.56490E+02    0.27327E-08    0.80077E-06   -0.30313E-06
  1379    0.67554E+03    0.27274E+02    0.39620E-03   -0.56928E+02    0.27282E-08    0.79891E-06   -0.30192E-06
  1380    0.67694E+03    0.27125E+02    0.39537E-03   -0.57355E+02    0.27237E-08    0.79764E-06   -0.30070E-06
  1381    0.67839E+03    0.26974E+02    0.39454E-03   -0.57768E+02    0.27193E-08    0.79700E-06   -0.29945E-06
  1382    0.67973E+03    0.26821E+02    0.39372E-03   -0.58167E+02    0.27148E-08    0.79705E-06   -0.29818E-06
  1383    0.68126E+03    0.26666E+02    0.39289E-03   -0.58555E+02    0.27104E-08    0.79784E-06   -0.29690E-06
  1384    0.68270E+03    0.26509E+02    0.39206E-03   -0.58928E+02    0.27059E-08    0.79941E-06   -0.29560E-06
