#    L    TT             EE             BB             TE          
     2    0.11633E+04    0.67569E-01    0.24190E-01    0.35771E+01
     3    0.11913E+04    0.10495E+00    0.27916E-01    0.42477E+01
     4    0.11925E+04    0.11765E+00    0.27527E-01    0.41868E+01
     5    0.11793E+04    0.10636E+00    0.24339E-01    0.37094E+01
     6    0.11642E+04    0.81552E-01    0.19826E-01    0.30972E+01
     7    0.11525E+04    0.54800E-01    0.15186E-01    0.24911E+01
     8    0.11452E+04    0.33714E-01    0.11178E-01    0.19548E+01
     9    0.11420E+04    0.20706E-01    0.81263E-02    0.15115E+01
    10    0.11422E+04    0.14462E-01    0.60668E-02    0.11742E+01
    11    0.11447E+04    0.12221E-01    0.48830E-02    0.94120E+00
    12    0.11495E+04    0.11602E-01    0.43868E-02    0.80411E+00
    13    0.11554E+04    0.11244E-01    0.43892E-02    0.74371E+00
    14    0.11620E+04    0.10912E-01    0.47184E-02    0.73741E+00
    15    0.11699E+04    0.10794E-01    0.52586E-02    0.76720E+00
    16    0.11798E+04    0.11091E-01    0.59194E-02    0.81663E+00
    17    0.11913E+04    0.11865E-01    0.66549E-02    0.86786E+00
    18    0.12029E+04    0.12933E-01    0.74349E-02    0.90770E+00
    19    0.12155E+04    0.14127E-01    0.82457E-02    0.93625E+00
    20    0.12276E+04    0.15368E-01    0.90798E-02    0.95358E+00
    21    0.12396E+04    0.16654E-01    0.99362E-02    0.96067E+00
    22    0.12520E+04    0.18088E-01    0.10815E-01    0.95814E+00
    23    0.12644E+04    0.19750E-01    0.11714E-01    0.94903E+00
    24    0.12771E+04    0.21669E-01    0.12630E-01    0.93697E+00
    25    0.12900E+04    0.23869E-01    0.13562E-01    0.92515E+00
    26    0.13028E+04    0.26326E-01    0.14508E-01    0.91738E+00
    27    0.13159E+04    0.28987E-01    0.15468E-01    0.91290E+00
    28    0.13290E+04    0.31830E-01    0.16441E-01    0.91038E+00
    29    0.13423E+04    0.34860E-01    0.17428E-01    0.90557E+00
    30    0.13557E+04    0.38095E-01    0.18425E-01    0.89330E+00
    31    0.13689E+04    0.41537E-01    0.19435E-01    0.87405E+00
    32    0.13824E+04    0.45170E-01    0.20457E-01    0.84851E+00
    33    0.13962E+04    0.48971E-01    0.21490E-01    0.81277E+00
    34    0.14100E+04    0.52938E-01    0.22532E-01    0.76373E+00
    35    0.14239E+04    0.57100E-01    0.23580E-01    0.70319E+00
    36    0.14378E+04    0.61493E-01    0.24631E-01    0.63271E+00
    37    0.14516E+04    0.66111E-01    0.25687E-01    0.55175E+00
    38    0.14657E+04    0.70952E-01    0.26750E-01    0.46144E+00
    39    0.14801E+04    0.76022E-01    0.27818E-01    0.36293E+00
    40    0.14945E+04    0.81341E-01    0.28887E-01    0.25715E+00
    41    0.15090E+04    0.86928E-01    0.29956E-01    0.14443E+00
    42    0.15235E+04    0.92784E-01    0.31022E-01    0.23554E-01
    43    0.15379E+04    0.98907E-01    0.32084E-01   -0.10705E+00
    44    0.15523E+04    0.10528E+00    0.33141E-01   -0.24808E+00
    45    0.15670E+04    0.11190E+00    0.34193E-01   -0.40016E+00
    46    0.15818E+04    0.11875E+00    0.35238E-01   -0.56553E+00
    47    0.15967E+04    0.12585E+00    0.36276E-01   -0.74302E+00
    48    0.16116E+04    0.13320E+00    0.37304E-01   -0.92796E+00
    49    0.16265E+04    0.14077E+00    0.38321E-01   -0.11163E+01
    50    0.16418E+04    0.14855E+00    0.39327E-01   -0.13107E+01
    51    0.16572E+04    0.15652E+00    0.40319E-01   -0.15154E+01
    52    0.16730E+04    0.16475E+00    0.41298E-01   -0.17351E+01
    53    0.16887E+04    0.17339E+00    0.42261E-01   -0.19726E+01
    54    0.17042E+04    0.18243E+00    0.43209E-01   -0.22228E+01
    55    0.17199E+04    0.19184E+00    0.44140E-01   -0.24804E+01
    56    0.17358E+04    0.20148E+00    0.45054E-01   -0.27467E+01
    57    0.17520E+04    0.21124E+00    0.45948E-01   -0.30218E+01
    58    0.17684E+04    0.22113E+00    0.46824E-01   -0.33066E+01
    59    0.17849E+04    0.23119E+00    0.47679E-01   -0.36022E+01
    60    0.18015E+04    0.24148E+00    0.48513E-01   -0.39085E+01
    61    0.18186E+04    0.25208E+00    0.49325E-01   -0.42247E+01
    62    0.18356E+04    0.26298E+00    0.50114E-01   -0.45518E+01
    63    0.18526E+04    0.27416E+00    0.50881E-01   -0.48908E+01
    64    0.18699E+04    0.28561E+00    0.51624E-01   -0.52428E+01
    65    0.18873E+04    0.29731E+00    0.52342E-01   -0.56083E+01
    66    0.19050E+04    0.30920E+00    0.53037E-01   -0.59854E+01
    67    0.19228E+04    0.32127E+00    0.53706E-01   -0.63714E+01
    68    0.19410E+04    0.33357E+00    0.54349E-01   -0.67644E+01
    69    0.19594E+04    0.34605E+00    0.54965E-01   -0.71628E+01
    70    0.19781E+04    0.35875E+00    0.55554E-01   -0.75682E+01
    71    0.19969E+04    0.37165E+00    0.56116E-01   -0.79829E+01
    72    0.20159E+04    0.38474E+00    0.56650E-01   -0.84083E+01
    73    0.20350E+04    0.39798E+00    0.57156E-01   -0.88449E+01
    74    0.20543E+04    0.41137E+00    0.57634E-01   -0.92918E+01
    75    0.20740E+04    0.42492E+00    0.58086E-01   -0.97475E+01
    76    0.20939E+04    0.43863E+00    0.58511E-01   -0.10211E+02
    77    0.21142E+04    0.45249E+00    0.58908E-01   -0.10683E+02
    78    0.21349E+04    0.46653E+00    0.59277E-01   -0.11165E+02
    79    0.21557E+04    0.48070E+00    0.59617E-01   -0.11653E+02
    80    0.21768E+04    0.49498E+00    0.59928E-01   -0.12149E+02
    81    0.21981E+04    0.50935E+00    0.60210E-01   -0.12653E+02
    82    0.22196E+04    0.52381E+00    0.60463E-01   -0.13165E+02
    83    0.22414E+04    0.53834E+00    0.60687E-01   -0.13684E+02
    84    0.22634E+04    0.55294E+00    0.60882E-01   -0.14208E+02
    85    0.22856E+04    0.56759E+00    0.61048E-01   -0.14739E+02
    86    0.23080E+04    0.58229E+00    0.61187E-01   -0.15276E+02
    87    0.23308E+04    0.59703E+00    0.61297E-01   -0.15818E+02
    88    0.23537E+04    0.61181E+00    0.61379E-01   -0.16365E+02
    89    0.23770E+04    0.62662E+00    0.61432E-01   -0.16918E+02
    90    0.24005E+04    0.64144E+00    0.61458E-01   -0.17475E+02
    91    0.24241E+04    0.65625E+00    0.61455E-01   -0.18036E+02
    92    0.24481E+04    0.67104E+00    0.61424E-01   -0.18601E+02
    93    0.24725E+04    0.68580E+00    0.61366E-01   -0.19170E+02
    94    0.24969E+04    0.70050E+00    0.61281E-01   -0.19742E+02
    95    0.25216E+04    0.71515E+00    0.61170E-01   -0.20317E+02
    96    0.25464E+04    0.72972E+00    0.61034E-01   -0.20895E+02
    97    0.25717E+04    0.74420E+00    0.60872E-01   -0.21475E+02
    98    0.25972E+04    0.75860E+00    0.60685E-01   -0.22055E+02
    99    0.26229E+04    0.77286E+00    0.60474E-01   -0.22639E+02
   100    0.26488E+04    0.78701E+00    0.60240E-01   -0.23222E+02
   101    0.26750E+04    0.80108E+00    0.59982E-01   -0.23807E+02
   102    0.27018E+04    0.81495E+00    0.59702E-01   -0.24392E+02
   103    0.27285E+04    0.82869E+00    0.59399E-01   -0.24977E+02
   104    0.27555E+04    0.84229E+00    0.59075E-01   -0.25562E+02
   105    0.27827E+04    0.85568E+00    0.58730E-01   -0.26145E+02
   106    0.28102E+04    0.86895E+00    0.58365E-01   -0.26728E+02
   107    0.28377E+04    0.88194E+00    0.57979E-01   -0.27309E+02
   108    0.28656E+04    0.89473E+00    0.57573E-01   -0.27889E+02
   109    0.28937E+04    0.90724E+00    0.57149E-01   -0.28466E+02
   110    0.29220E+04    0.91949E+00    0.56706E-01   -0.29039E+02
   111    0.29505E+04    0.93154E+00    0.56245E-01   -0.29610E+02
   112    0.29792E+04    0.94332E+00    0.55767E-01   -0.30177E+02
   113    0.30082E+04    0.95483E+00    0.55272E-01   -0.30741E+02
   114    0.30374E+04    0.96600E+00    0.54762E-01   -0.31299E+02
   115    0.30668E+04    0.97697E+00    0.54236E-01   -0.31852E+02
   116    0.30963E+04    0.98753E+00    0.53696E-01   -0.32399E+02
   117    0.31262E+04    0.99775E+00    0.53141E-01   -0.32940E+02
   118    0.31563E+04    0.10078E+01    0.52574E-01   -0.33476E+02
   119    0.31864E+04    0.10175E+01    0.51994E-01   -0.34003E+02
   120    0.32168E+04    0.10267E+01    0.51403E-01   -0.34523E+02
   121    0.32472E+04    0.10357E+01    0.50800E-01   -0.35035E+02
   122    0.32778E+04    0.10442E+01    0.50187E-01   -0.35539E+02
   123    0.33085E+04    0.10523E+01    0.49564E-01   -0.36034E+02
   124    0.33394E+04    0.10600E+01    0.48933E-01   -0.36518E+02
   125    0.33703E+04    0.10674E+01    0.48293E-01   -0.36993E+02
   126    0.34013E+04    0.10744E+01    0.47646E-01   -0.37458E+02
   127    0.34324E+04    0.10809E+01    0.46991E-01   -0.37913E+02
   128    0.34636E+04    0.10871E+01    0.46331E-01   -0.38357E+02
   129    0.34949E+04    0.10928E+01    0.45665E-01   -0.38789E+02
   130    0.35262E+04    0.10980E+01    0.44994E-01   -0.39208E+02
   131    0.35576E+04    0.11029E+01    0.44319E-01   -0.39617E+02
   132    0.35892E+04    0.11073E+01    0.43641E-01   -0.40012E+02
   133    0.36207E+04    0.11112E+01    0.42959E-01   -0.40395E+02
   134    0.36523E+04    0.11148E+01    0.42276E-01   -0.40763E+02
   135    0.36839E+04    0.11179E+01    0.41590E-01   -0.41117E+02
   136    0.37155E+04    0.11204E+01    0.40903E-01   -0.41455E+02
   137    0.37471E+04    0.11226E+01    0.40215E-01   -0.41779E+02
   138    0.37787E+04    0.11242E+01    0.39528E-01   -0.42087E+02
   139    0.38102E+04    0.11256E+01    0.38840E-01   -0.42379E+02
   140    0.38418E+04    0.11263E+01    0.38154E-01   -0.42655E+02
   141    0.38733E+04    0.11266E+01    0.37469E-01   -0.42913E+02
   142    0.39048E+04    0.11264E+01    0.36786E-01   -0.43155E+02
   143    0.39363E+04    0.11258E+01    0.36106E-01   -0.43380E+02
   144    0.39677E+04    0.11247E+01    0.35430E-01   -0.43587E+02
   145    0.39990E+04    0.11232E+01    0.34757E-01   -0.43776E+02
   146    0.40304E+04    0.11212E+01    0.34088E-01   -0.43947E+02
   147    0.40616E+04    0.11188E+01    0.33425E-01   -0.44098E+02
   148    0.40926E+04    0.11160E+01    0.32767E-01   -0.44232E+02
   149    0.41237E+04    0.11126E+01    0.32115E-01   -0.44346E+02
   150    0.41546E+04    0.11090E+01    0.31469E-01   -0.44438E+02
   151    0.41854E+04    0.11048E+01    0.30831E-01   -0.44512E+02
   152    0.42160E+04    0.11002E+01    0.30200E-01   -0.44566E+02
   153    0.42465E+04    0.10952E+01    0.29577E-01   -0.44597E+02
   154    0.42769E+04    0.10899E+01    0.28962E-01   -0.44608E+02
   155    0.43071E+04    0.10841E+01    0.28355E-01   -0.44599E+02
   156    0.43370E+04    0.10780E+01    0.27756E-01   -0.44568E+02
   157    0.43670E+04    0.10715E+01    0.27166E-01   -0.44515E+02
   158    0.43967E+04    0.10647E+01    0.26585E-01   -0.44440E+02
   159    0.44262E+04    0.10574E+01    0.26013E-01   -0.44343E+02
   160    0.44555E+04    0.10499E+01    0.25450E-01   -0.44223E+02
   161    0.44847E+04    0.10420E+01    0.24896E-01   -0.44081E+02
   162    0.45137E+04    0.10338E+01    0.24353E-01   -0.43917E+02
   163    0.45426E+04    0.10252E+01    0.23819E-01   -0.43729E+02
   164    0.45712E+04    0.10164E+01    0.23296E-01   -0.43520E+02
   165    0.45996E+04    0.10072E+01    0.22783E-01   -0.43286E+02
   166    0.46278E+04    0.99788E+00    0.22280E-01   -0.43029E+02
   167    0.46559E+04    0.98811E+00    0.21789E-01   -0.42751E+02
   168    0.46836E+04    0.97829E+00    0.21309E-01   -0.42447E+02
   169    0.47111E+04    0.96811E+00    0.20840E-01   -0.42119E+02
   170    0.47383E+04    0.95781E+00    0.20383E-01   -0.41769E+02
   171    0.47652E+04    0.94737E+00    0.19938E-01   -0.41393E+02
   172    0.47918E+04    0.93671E+00    0.19504E-01   -0.40993E+02
   173    0.48180E+04    0.92584E+00    0.19084E-01   -0.40569E+02
   174    0.48439E+04    0.91504E+00    0.18675E-01   -0.40121E+02
   175    0.48696E+04    0.90402E+00    0.18280E-01   -0.39649E+02
   176    0.48948E+04    0.89299E+00    0.17897E-01   -0.39151E+02
   177    0.49196E+04    0.88188E+00    0.17527E-01   -0.38631E+02
   178    0.49441E+04    0.87089E+00    0.17170E-01   -0.38085E+02
   179    0.49683E+04    0.85974E+00    0.16826E-01   -0.37514E+02
   180    0.49922E+04    0.84863E+00    0.16493E-01   -0.36920E+02
   181    0.50156E+04    0.83756E+00    0.16173E-01   -0.36302E+02
   182    0.50386E+04    0.82659E+00    0.15866E-01   -0.35658E+02
   183    0.50612E+04    0.81565E+00    0.15570E-01   -0.34991E+02
   184    0.50835E+04    0.80481E+00    0.15285E-01   -0.34298E+02
   185    0.51054E+04    0.79421E+00    0.15013E-01   -0.33583E+02
   186    0.51266E+04    0.78370E+00    0.14752E-01   -0.32842E+02
   187    0.51477E+04    0.77341E+00    0.14502E-01   -0.32077E+02
   188    0.51683E+04    0.76333E+00    0.14263E-01   -0.31288E+02
   189    0.51884E+04    0.75349E+00    0.14035E-01   -0.30475E+02
   190    0.52084E+04    0.74393E+00    0.13818E-01   -0.29640E+02
   191    0.52275E+04    0.73467E+00    0.13612E-01   -0.28778E+02
   192    0.52464E+04    0.72572E+00    0.13416E-01   -0.27894E+02
   193    0.52647E+04    0.71713E+00    0.13231E-01   -0.26987E+02
   194    0.52828E+04    0.70891E+00    0.13055E-01   -0.26055E+02
   195    0.53003E+04    0.70111E+00    0.12890E-01   -0.25102E+02
   196    0.53172E+04    0.69375E+00    0.12735E-01   -0.24125E+02
   197    0.53338E+04    0.68686E+00    0.12589E-01   -0.23126E+02
   198    0.53499E+04    0.68047E+00    0.12453E-01   -0.22105E+02
   199    0.53656E+04    0.67461E+00    0.12326E-01   -0.21062E+02
   200    0.53808E+04    0.66930E+00    0.12209E-01   -0.19998E+02
   201    0.53955E+04    0.66459E+00    0.12100E-01   -0.18911E+02
   202    0.54098E+04    0.66050E+00    0.12001E-01   -0.17803E+02
   203    0.54234E+04    0.65707E+00    0.11910E-01   -0.16674E+02
   204    0.54365E+04    0.65433E+00    0.11827E-01   -0.15526E+02
   205    0.54492E+04    0.65233E+00    0.11752E-01   -0.14356E+02
   206    0.54612E+04    0.65109E+00    0.11686E-01   -0.13167E+02
   207    0.54727E+04    0.65065E+00    0.11627E-01   -0.11958E+02
   208    0.54836E+04    0.65104E+00    0.11575E-01   -0.10729E+02
   209    0.54939E+04    0.65230E+00    0.11530E-01   -0.94818E+01
   210    0.55037E+04    0.65447E+00    0.11492E-01   -0.82160E+01
   211    0.55129E+04    0.65758E+00    0.11461E-01   -0.69319E+01
   212    0.55214E+04    0.66166E+00    0.11436E-01   -0.56302E+01
   213    0.55295E+04    0.66676E+00    0.11417E-01   -0.43108E+01
   214    0.55369E+04    0.67286E+00    0.11404E-01   -0.29748E+01
   215    0.55438E+04    0.68015E+00    0.11397E-01   -0.16229E+01
   216    0.55501E+04    0.68846E+00    0.11395E-01   -0.25431E+00
   217    0.55558E+04    0.69793E+00    0.11398E-01    0.11290E+01
   218    0.55610E+04    0.70857E+00    0.11406E-01    0.25274E+01
   219    0.55656E+04    0.72036E+00    0.11418E-01    0.39419E+01
   220    0.55696E+04    0.73347E+00    0.11435E-01    0.53682E+01
   221    0.55731E+04    0.74781E+00    0.11456E-01    0.68087E+01
   222    0.55760E+04    0.76353E+00    0.11481E-01    0.82620E+01
   223    0.55782E+04    0.78056E+00    0.11509E-01    0.97289E+01
   224    0.55799E+04    0.79889E+00    0.11541E-01    0.11206E+02
   225    0.55811E+04    0.81868E+00    0.11576E-01    0.12696E+02
   226    0.55817E+04    0.83991E+00    0.11614E-01    0.14196E+02
   227    0.55816E+04    0.86260E+00    0.11654E-01    0.15706E+02
   228    0.55810E+04    0.88673E+00    0.11697E-01    0.17227E+02
   229    0.55799E+04    0.91239E+00    0.11742E-01    0.18756E+02
   230    0.55781E+04    0.93957E+00    0.11788E-01    0.20294E+02
   231    0.55757E+04    0.96834E+00    0.11837E-01    0.21841E+02
   232    0.55727E+04    0.99863E+00    0.11886E-01    0.23395E+02
   233    0.55692E+04    0.10307E+01    0.11937E-01    0.24955E+02
   234    0.55650E+04    0.10643E+01    0.11989E-01    0.26522E+02
   235    0.55602E+04    0.10996E+01    0.12041E-01    0.28095E+02
   236    0.55548E+04    0.11365E+01    0.12094E-01    0.29672E+02
   237    0.55488E+04    0.11752E+01    0.12147E-01    0.31254E+02
   238    0.55422E+04    0.12157E+01    0.12199E-01    0.32840E+02
   239    0.55351E+04    0.12578E+01    0.12252E-01    0.34430E+02
   240    0.55273E+04    0.13017E+01    0.12303E-01    0.36022E+02
   241    0.55190E+04    0.13475E+01    0.12354E-01    0.37615E+02
   242    0.55102E+04    0.13949E+01    0.12404E-01    0.39211E+02
   243    0.55007E+04    0.14443E+01    0.12452E-01    0.40807E+02
   244    0.54907E+04    0.14955E+01    0.12499E-01    0.42404E+02
   245    0.54800E+04    0.15485E+01    0.12543E-01    0.43999E+02
   246    0.54689E+04    0.16034E+01    0.12586E-01    0.45595E+02
   247    0.54572E+04    0.16601E+01    0.12626E-01    0.47188E+02
   248    0.54449E+04    0.17190E+01    0.12664E-01    0.48780E+02
   249    0.54322E+04    0.17795E+01    0.12699E-01    0.50369E+02
   250    0.54188E+04    0.18422E+01    0.12731E-01    0.51954E+02
   251    0.54050E+04    0.19066E+01    0.12759E-01    0.53535E+02
   252    0.53905E+04    0.19730E+01    0.12784E-01    0.55112E+02
   253    0.53757E+04    0.20413E+01    0.12806E-01    0.56683E+02
   254    0.53603E+04    0.21116E+01    0.12824E-01    0.58248E+02
   255    0.53444E+04    0.21838E+01    0.12840E-01    0.59807E+02
   256    0.53280E+04    0.22583E+01    0.12852E-01    0.61359E+02
   257    0.53111E+04    0.23345E+01    0.12861E-01    0.62898E+02
   258    0.52937E+04    0.24129E+01    0.12867E-01    0.64434E+02
   259    0.52759E+04    0.24933E+01    0.12870E-01    0.65954E+02
   260    0.52576E+04    0.25758E+01    0.12870E-01    0.67472E+02
   261    0.52388E+04    0.26602E+01    0.12868E-01    0.68966E+02
   262    0.52195E+04    0.27469E+01    0.12862E-01    0.70459E+02
   263    0.51999E+04    0.28355E+01    0.12853E-01    0.71942E+02
   264    0.51798E+04    0.29263E+01    0.12842E-01    0.73409E+02
   265    0.51591E+04    0.30190E+01    0.12828E-01    0.74851E+02
   266    0.51381E+04    0.31141E+01    0.12811E-01    0.76292E+02
   267    0.51165E+04    0.32110E+01    0.12791E-01    0.77709E+02
   268    0.50946E+04    0.33102E+01    0.12769E-01    0.79116E+02
   269    0.50720E+04    0.34114E+01    0.12744E-01    0.80507E+02
   270    0.50493E+04    0.35147E+01    0.12717E-01    0.81881E+02
   271    0.50260E+04    0.36199E+01    0.12687E-01    0.83238E+02
   272    0.50025E+04    0.37276E+01    0.12655E-01    0.84571E+02
   273    0.49785E+04    0.38369E+01    0.12620E-01    0.85895E+02
   274    0.49541E+04    0.39486E+01    0.12583E-01    0.87188E+02
   275    0.49294E+04    0.40622E+01    0.12544E-01    0.88471E+02
   276    0.49044E+04    0.41778E+01    0.12502E-01    0.89722E+02
   277    0.48789E+04    0.42955E+01    0.12458E-01    0.90964E+02
   278    0.48531E+04    0.44152E+01    0.12412E-01    0.92174E+02
   279    0.48270E+04    0.45369E+01    0.12364E-01    0.93361E+02
   280    0.48005E+04    0.46606E+01    0.12313E-01    0.94538E+02
   281    0.47738E+04    0.47863E+01    0.12261E-01    0.95683E+02
   282    0.47467E+04    0.49137E+01    0.12206E-01    0.96804E+02
   283    0.47193E+04    0.50432E+01    0.12150E-01    0.97900E+02
   284    0.46917E+04    0.51746E+01    0.12091E-01    0.98973E+02
   285    0.46638E+04    0.53080E+01    0.12031E-01    0.10002E+03
   286    0.46356E+04    0.54432E+01    0.11969E-01    0.10104E+03
   287    0.46070E+04    0.55802E+01    0.11905E-01    0.10204E+03
   288    0.45783E+04    0.57190E+01    0.11839E-01    0.10301E+03
   289    0.45493E+04    0.58596E+01    0.11772E-01    0.10395E+03
   290    0.45200E+04    0.60019E+01    0.11702E-01    0.10487E+03
   291    0.44906E+04    0.61465E+01    0.11632E-01    0.10575E+03
   292    0.44607E+04    0.62924E+01    0.11559E-01    0.10661E+03
   293    0.44308E+04    0.64393E+01    0.11485E-01    0.10744E+03
   294    0.44006E+04    0.65885E+01    0.11410E-01    0.10824E+03
   295    0.43704E+04    0.67388E+01    0.11333E-01    0.10901E+03
   296    0.43398E+04    0.68914E+01    0.11254E-01    0.10975E+03
   297    0.43091E+04    0.70443E+01    0.11175E-01    0.11047E+03
   298    0.42781E+04    0.71997E+01    0.11094E-01    0.11115E+03
   299    0.42470E+04    0.73568E+01    0.11011E-01    0.11180E+03
   300    0.42157E+04    0.75141E+01    0.10928E-01    0.11242E+03
   301    0.41842E+04    0.76732E+01    0.10843E-01    0.11301E+03
   302    0.41527E+04    0.78334E+01    0.10757E-01    0.11357E+03
   303    0.41210E+04    0.79953E+01    0.10670E-01    0.11410E+03
   304    0.40892E+04    0.81590E+01    0.10582E-01    0.11459E+03
   305    0.40573E+04    0.83230E+01    0.10493E-01    0.11505E+03
   306    0.40253E+04    0.84881E+01    0.10403E-01    0.11548E+03
   307    0.39931E+04    0.86543E+01    0.10313E-01    0.11587E+03
   308    0.39609E+04    0.88231E+01    0.10222E-01    0.11624E+03
   309    0.39287E+04    0.89915E+01    0.10130E-01    0.11657E+03
   310    0.38964E+04    0.91602E+01    0.10038E-01    0.11686E+03
   311    0.38641E+04    0.93316E+01    0.99448E-02    0.11712E+03
   312    0.38317E+04    0.95027E+01    0.98517E-02    0.11735E+03
   313    0.37993E+04    0.96748E+01    0.97583E-02    0.11754E+03
   314    0.37668E+04    0.98482E+01    0.96647E-02    0.11770E+03
   315    0.37344E+04    0.10021E+02    0.95710E-02    0.11782E+03
   316    0.37020E+04    0.10195E+02    0.94771E-02    0.11791E+03
   317    0.36695E+04    0.10369E+02    0.93833E-02    0.11796E+03
   318    0.36371E+04    0.10545E+02    0.92896E-02    0.11798E+03
   319    0.36047E+04    0.10721E+02    0.91961E-02    0.11796E+03
   320    0.35724E+04    0.10897E+02    0.91028E-02    0.11791E+03
   321    0.35401E+04    0.11074E+02    0.90098E-02    0.11783E+03
   322    0.35079E+04    0.11251E+02    0.89172E-02    0.11770E+03
   323    0.34757E+04    0.11428E+02    0.88250E-02    0.11755E+03
   324    0.34436E+04    0.11606E+02    0.87335E-02    0.11734E+03
   325    0.34116E+04    0.11782E+02    0.86425E-02    0.11712E+03
   326    0.33797E+04    0.11960E+02    0.85522E-02    0.11685E+03
   327    0.33478E+04    0.12137E+02    0.84627E-02    0.11655E+03
   328    0.33161E+04    0.12314E+02    0.83741E-02    0.11621E+03
   329    0.32845E+04    0.12491E+02    0.82864E-02    0.11584E+03
   330    0.32531E+04    0.12668E+02    0.81996E-02    0.11543E+03
   331    0.32218E+04    0.12844E+02    0.81140E-02    0.11499E+03
   332    0.31906E+04    0.13021E+02    0.80295E-02    0.11452E+03
   333    0.31595E+04    0.13197E+02    0.79463E-02    0.11401E+03
   334    0.31287E+04    0.13373E+02    0.78643E-02    0.11346E+03
   335    0.30979E+04    0.13547E+02    0.77838E-02    0.11288E+03
   336    0.30674E+04    0.13722E+02    0.77047E-02    0.11227E+03
   337    0.30370E+04    0.13896E+02    0.76271E-02    0.11161E+03
   338    0.30068E+04    0.14069E+02    0.75511E-02    0.11093E+03
   339    0.29769E+04    0.14242E+02    0.74769E-02    0.11021E+03
   340    0.29471E+04    0.14414E+02    0.74044E-02    0.10947E+03
   341    0.29175E+04    0.14585E+02    0.73337E-02    0.10868E+03
   342    0.28881E+04    0.14756E+02    0.72650E-02    0.10786E+03
   343    0.28589E+04    0.14925E+02    0.71982E-02    0.10701E+03
   344    0.28301E+04    0.15093E+02    0.71336E-02    0.10612E+03
   345    0.28014E+04    0.15260E+02    0.70710E-02    0.10521E+03
   346    0.27729E+04    0.15427E+02    0.70107E-02    0.10427E+03
   347    0.27447E+04    0.15592E+02    0.69527E-02    0.10329E+03
   348    0.27167E+04    0.15755E+02    0.68971E-02    0.10228E+03
   349    0.26890E+04    0.15918E+02    0.68439E-02    0.10124E+03
   350    0.26616E+04    0.16078E+02    0.67932E-02    0.10017E+03
   351    0.26345E+04    0.16238E+02    0.67451E-02    0.99069E+02
   352    0.26076E+04    0.16396E+02    0.66996E-02    0.97936E+02
   353    0.25810E+04    0.16553E+02    0.66566E-02    0.96784E+02
   354    0.25546E+04    0.16708E+02    0.66159E-02    0.95592E+02
   355    0.25286E+04    0.16861E+02    0.65777E-02    0.94374E+02
   356    0.25029E+04    0.17013E+02    0.65417E-02    0.93138E+02
   357    0.24774E+04    0.17163E+02    0.65079E-02    0.91868E+02
   358    0.24524E+04    0.17310E+02    0.64764E-02    0.90579E+02
   359    0.24275E+04    0.17455E+02    0.64470E-02    0.89257E+02
   360    0.24031E+04    0.17599E+02    0.64196E-02    0.87912E+02
   361    0.23789E+04    0.17741E+02    0.63942E-02    0.86539E+02
   362    0.23551E+04    0.17881E+02    0.63707E-02    0.85143E+02
   363    0.23316E+04    0.18019E+02    0.63492E-02    0.83723E+02
   364    0.23085E+04    0.18153E+02    0.63294E-02    0.82278E+02
   365    0.22857E+04    0.18286E+02    0.63114E-02    0.80812E+02
   366    0.22633E+04    0.18417E+02    0.62950E-02    0.79323E+02
   367    0.22413E+04    0.18543E+02    0.62804E-02    0.77812E+02
   368    0.22195E+04    0.18669E+02    0.62672E-02    0.76282E+02
   369    0.21983E+04    0.18792E+02    0.62556E-02    0.74728E+02
   370    0.21773E+04    0.18912E+02    0.62454E-02    0.73158E+02
   371    0.21567E+04    0.19028E+02    0.62367E-02    0.71566E+02
   372    0.21365E+04    0.19143E+02    0.62292E-02    0.69958E+02
   373    0.21167E+04    0.19255E+02    0.62230E-02    0.68330E+02
   374    0.20972E+04    0.19364E+02    0.62180E-02    0.66685E+02
   375    0.20781E+04    0.19470E+02    0.62142E-02    0.65024E+02
   376    0.20595E+04    0.19574E+02    0.62114E-02    0.63346E+02
   377    0.20413E+04    0.19673E+02    0.62097E-02    0.61654E+02
   378    0.20234E+04    0.19770E+02    0.62089E-02    0.59946E+02
   379    0.20059E+04    0.19865E+02    0.62090E-02    0.58225E+02
   380    0.19889E+04    0.19957E+02    0.62100E-02    0.56489E+02
   381    0.19723E+04    0.20043E+02    0.62117E-02    0.54741E+02
   382    0.19559E+04    0.20128E+02    0.62142E-02    0.52981E+02
   383    0.19401E+04    0.20209E+02    0.62173E-02    0.51209E+02
   384    0.19247E+04    0.20286E+02    0.62210E-02    0.49427E+02
   385    0.19097E+04    0.20361E+02    0.62253E-02    0.47634E+02
   386    0.18951E+04    0.20433E+02    0.62300E-02    0.45832E+02
   387    0.18808E+04    0.20500E+02    0.62351E-02    0.44021E+02
   388    0.18670E+04    0.20565E+02    0.62406E-02    0.42202E+02
   389    0.18536E+04    0.20624E+02    0.62464E-02    0.40375E+02
   390    0.18406E+04    0.20683E+02    0.62524E-02    0.38542E+02
   391    0.18281E+04    0.20737E+02    0.62586E-02    0.36702E+02
   392    0.18159E+04    0.20789E+02    0.62649E-02    0.34857E+02
   393    0.18042E+04    0.20836E+02    0.62712E-02    0.33007E+02
   394    0.17929E+04    0.20881E+02    0.62775E-02    0.31154E+02
   395    0.17819E+04    0.20921E+02    0.62838E-02    0.29296E+02
