#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
  1820    0.37118E+03   -0.15855E+02    0.13789E-08   -0.15855E+02    0.64515E+01   -0.32954E-10    0.13789E-08   -0.32954E-10    0.41611E-15
  1821    0.37055E+03   -0.15536E+02    0.13342E-08   -0.15536E+02    0.64188E+01   -0.32492E-10    0.13342E-08   -0.32492E-10    0.41505E-15
  1822    0.36990E+03   -0.15218E+02    0.12890E-08   -0.15218E+02    0.63879E+01   -0.32002E-10    0.12890E-08   -0.32002E-10    0.41400E-15
  1823    0.36926E+03   -0.14900E+02    0.12436E-08   -0.14900E+02    0.63589E+01   -0.31487E-10    0.12436E-08   -0.31487E-10    0.41294E-15
  1824    0.36857E+03   -0.14584E+02    0.11979E-08   -0.14584E+02    0.63314E+01   -0.30951E-10    0.11979E-08   -0.30951E-10    0.41189E-15
  1825    0.36786E+03   -0.14269E+02    0.11522E-08   -0.14269E+02    0.63056E+01   -0.30397E-10    0.11522E-08   -0.30397E-10    0.41085E-15
  1826    0.36714E+03   -0.13956E+02    0.11066E-08   -0.13956E+02    0.62824E+01   -0.29829E-10    0.11066E-08   -0.29829E-10    0.40980E-15
  1827    0.36641E+03   -0.13644E+02    0.10613E-08   -0.13644E+02    0.62607E+01   -0.29250E-10    0.10613E-08   -0.29250E-10    0.40876E-15
  1828    0.36565E+03   -0.13334E+02    0.10163E-08   -0.13334E+02    0.62406E+01   -0.28664E-10    0.10163E-08   -0.28664E-10    0.40772E-15
  1829    0.36487E+03   -0.13025E+02    0.97173E-09   -0.13025E+02    0.62215E+01   -0.28075E-10    0.97173E-09   -0.28075E-10    0.40669E-15
  1830    0.36408E+03   -0.12719E+02    0.92784E-09   -0.12719E+02    0.62057E+01   -0.27485E-10    0.92784E-09   -0.27485E-10    0.40566E-15
  1831    0.36327E+03   -0.12414E+02    0.88470E-09   -0.12414E+02    0.61908E+01   -0.26898E-10    0.88470E-09   -0.26898E-10    0.40463E-15
  1832    0.36244E+03   -0.12111E+02    0.84246E-09   -0.12111E+02    0.61777E+01   -0.26319E-10    0.84246E-09   -0.26319E-10    0.40360E-15
  1833    0.36160E+03   -0.11811E+02    0.80125E-09   -0.11811E+02    0.61665E+01   -0.25750E-10    0.80125E-09   -0.25750E-10    0.40258E-15
  1834    0.36075E+03   -0.11513E+02    0.76121E-09   -0.11513E+02    0.61564E+01   -0.25194E-10    0.76121E-09   -0.25194E-10    0.40156E-15
  1835    0.35987E+03   -0.11216E+02    0.72246E-09   -0.11216E+02    0.61489E+01   -0.24657E-10    0.72246E-09   -0.24657E-10    0.40054E-15
  1836    0.35897E+03   -0.10923E+02    0.68514E-09   -0.10923E+02    0.61440E+01   -0.24140E-10    0.68514E-09   -0.24140E-10    0.39952E-15
  1837    0.35807E+03   -0.10632E+02    0.64938E-09   -0.10632E+02    0.61388E+01   -0.23648E-10    0.64938E-09   -0.23648E-10    0.39851E-15
  1838    0.35714E+03   -0.10344E+02    0.61532E-09   -0.10344E+02    0.61364E+01   -0.23183E-10    0.61532E-09   -0.23183E-10    0.39750E-15
  1839    0.35620E+03   -0.10059E+02    0.58310E-09   -0.10059E+02    0.61359E+01   -0.22751E-10    0.58310E-09   -0.22751E-10    0.39650E-15
  1840    0.35525E+03   -0.97760E+01    0.55285E-09   -0.97760E+01    0.61360E+01   -0.22353E-10    0.55285E-09   -0.22353E-10    0.39549E-15
  1841    0.35428E+03   -0.94963E+01    0.52469E-09   -0.94963E+01    0.61389E+01   -0.21994E-10    0.52469E-09   -0.21994E-10    0.39449E-15
  1842    0.35329E+03   -0.92196E+01    0.49877E-09   -0.92196E+01    0.61431E+01   -0.21677E-10    0.49877E-09   -0.21677E-10    0.39350E-15
  1843    0.35228E+03   -0.89461E+01    0.47522E-09   -0.89461E+01    0.61486E+01   -0.21405E-10    0.47522E-09   -0.21405E-10    0.39250E-15
  1844    0.35127E+03   -0.86755E+01    0.45417E-09   -0.86755E+01    0.61563E+01   -0.21183E-10    0.45417E-09   -0.21183E-10    0.39151E-15
  1845    0.35025E+03   -0.84083E+01    0.43576E-09   -0.84083E+01    0.61654E+01   -0.21014E-10    0.43576E-09   -0.21014E-10    0.39052E-15
  1846    0.34920E+03   -0.81443E+01    0.42012E-09   -0.81443E+01    0.61767E+01   -0.20900E-10    0.42012E-09   -0.20900E-10    0.38954E-15
  1847    0.34814E+03   -0.78838E+01    0.40739E-09   -0.78838E+01    0.61894E+01   -0.20847E-10    0.40739E-09   -0.20847E-10    0.38855E-15
  1848    0.34706E+03   -0.76266E+01    0.39769E-09   -0.76266E+01    0.62037E+01   -0.20856E-10    0.39769E-09   -0.20856E-10    0.38757E-15
  1849    0.34597E+03   -0.73730E+01    0.39117E-09   -0.73730E+01    0.62195E+01   -0.20933E-10    0.39117E-09   -0.20933E-10    0.38659E-15
  1850    0.34486E+03   -0.71229E+01    0.38796E-09   -0.71229E+01    0.62369E+01   -0.21079E-10    0.38796E-09   -0.21079E-10    0.38562E-15
  1851    0.34372E+03   -0.68764E+01    0.38814E-09   -0.68764E+01    0.62565E+01   -0.21298E-10    0.38814E-09   -0.21298E-10    0.38465E-15
  1852    0.34260E+03   -0.66337E+01    0.39166E-09   -0.66337E+01    0.62785E+01   -0.21589E-10    0.39166E-09   -0.21589E-10    0.38368E-15
  1853    0.34144E+03   -0.63947E+01    0.39838E-09   -0.63947E+01    0.63006E+01   -0.21948E-10    0.39838E-09   -0.21948E-10    0.38271E-15
  1854    0.34028E+03   -0.61596E+01    0.40820E-09   -0.61596E+01    0.63243E+01   -0.22373E-10    0.40820E-09   -0.22373E-10    0.38175E-15
  1855    0.33910E+03   -0.59285E+01    0.42100E-09   -0.59285E+01    0.63488E+01   -0.22861E-10    0.42100E-09   -0.22861E-10    0.38079E-15
  1856    0.33792E+03   -0.57012E+01    0.43667E-09   -0.57012E+01    0.63756E+01   -0.23410E-10    0.43667E-09   -0.23410E-10    0.37983E-15
  1857    0.33672E+03   -0.54780E+01    0.45509E-09   -0.54780E+01    0.64047E+01   -0.24017E-10    0.45509E-09   -0.24017E-10    0.37887E-15
  1858    0.33551E+03   -0.52590E+01    0.47614E-09   -0.52590E+01    0.64339E+01   -0.24679E-10    0.47614E-09   -0.24679E-10    0.37792E-15
  1859    0.33429E+03   -0.50442E+01    0.49972E-09   -0.50442E+01    0.64654E+01   -0.25394E-10    0.49972E-09   -0.25394E-10    0.37697E-15
  1860    0.33306E+03   -0.48335E+01    0.52570E-09   -0.48335E+01    0.64970E+01   -0.26159E-10    0.52570E-09   -0.26159E-10    0.37602E-15
  1861    0.33183E+03   -0.46273E+01    0.55397E-09   -0.46273E+01    0.65309E+01   -0.26971E-10    0.55397E-09   -0.26971E-10    0.37508E-15
  1862    0.33058E+03   -0.44253E+01    0.58442E-09   -0.44253E+01    0.65656E+01   -0.27829E-10    0.58442E-09   -0.27829E-10    0.37414E-15
  1863    0.32931E+03   -0.42277E+01    0.61693E-09   -0.42277E+01    0.66019E+01   -0.28728E-10    0.61693E-09   -0.28728E-10    0.37320E-15
  1864    0.32805E+03   -0.40346E+01    0.65139E-09   -0.40346E+01    0.66404E+01   -0.29668E-10    0.65139E-09   -0.29668E-10    0.37226E-15
  1865    0.32678E+03   -0.38460E+01    0.68768E-09   -0.38460E+01    0.66790E+01   -0.30644E-10    0.68768E-09   -0.30644E-10    0.37133E-15
  1866    0.32550E+03   -0.36620E+01    0.72568E-09   -0.36620E+01    0.67184E+01   -0.31654E-10    0.72568E-09   -0.31654E-10    0.37039E-15
  1867    0.32420E+03   -0.34824E+01    0.76529E-09   -0.34824E+01    0.67594E+01   -0.32696E-10    0.76529E-09   -0.32696E-10    0.36947E-15
  1868    0.32291E+03   -0.33077E+01    0.80638E-09   -0.33077E+01    0.68011E+01   -0.33768E-10    0.80638E-09   -0.33768E-10    0.36854E-15
  1869    0.32161E+03   -0.31375E+01    0.84885E-09   -0.31375E+01    0.68436E+01   -0.34865E-10    0.84885E-09   -0.34865E-10    0.36762E-15
  1870    0.32031E+03   -0.29722E+01    0.89257E-09   -0.29722E+01    0.68877E+01   -0.35987E-10    0.89257E-09   -0.35987E-10    0.36670E-15
  1871    0.31899E+03   -0.28115E+01    0.93743E-09   -0.28115E+01    0.69333E+01   -0.37129E-10    0.93743E-09   -0.37129E-10    0.36578E-15
  1872    0.31767E+03   -0.26558E+01    0.98332E-09   -0.26558E+01    0.69789E+01   -0.38290E-10    0.98332E-09   -0.38290E-10    0.36486E-15
  1873    0.31635E+03   -0.25048E+01    0.10301E-08   -0.25048E+01    0.70261E+01   -0.39467E-10    0.10301E-08   -0.39467E-10    0.36395E-15
  1874    0.31503E+03   -0.23588E+01    0.10777E-08   -0.23588E+01    0.70733E+01   -0.40658E-10    0.10777E-08   -0.40658E-10    0.36304E-15
  1875    0.31370E+03   -0.22177E+01    0.11260E-08   -0.22177E+01    0.71220E+01   -0.41859E-10    0.11260E-08   -0.41859E-10    0.36213E-15
  1876    0.31236E+03   -0.20815E+01    0.11748E-08   -0.20815E+01    0.71715E+01   -0.43068E-10    0.11748E-08   -0.43068E-10    0.36122E-15
  1877    0.31103E+03   -0.19503E+01    0.12241E-08   -0.19503E+01    0.72218E+01   -0.44282E-10    0.12241E-08   -0.44282E-10    0.36032E-15
  1878    0.30968E+03   -0.18242E+01    0.12738E-08   -0.18242E+01    0.72721E+01   -0.45499E-10    0.12738E-08   -0.45499E-10    0.35942E-15
  1879    0.30834E+03   -0.17030E+01    0.13236E-08   -0.17030E+01    0.73232E+01   -0.46716E-10    0.13236E-08   -0.46716E-10    0.35852E-15
  1880    0.30700E+03   -0.15870E+01    0.13736E-08   -0.15870E+01    0.73750E+01   -0.47931E-10    0.13736E-08   -0.47931E-10    0.35763E-15
  1881    0.30565E+03   -0.14760E+01    0.14235E-08   -0.14760E+01    0.74276E+01   -0.49141E-10    0.14235E-08   -0.49141E-10    0.35674E-15
  1882    0.30430E+03   -0.13700E+01    0.14733E-08   -0.13700E+01    0.74816E+01   -0.50343E-10    0.14733E-08   -0.50343E-10    0.35584E-15
  1883    0.30295E+03   -0.12692E+01    0.15229E-08   -0.12692E+01    0.75350E+01   -0.51534E-10    0.15229E-08   -0.51534E-10    0.35496E-15
  1884    0.30161E+03   -0.11736E+01    0.15722E-08   -0.11736E+01    0.75906E+01   -0.52712E-10    0.15722E-08   -0.52712E-10    0.35407E-15
  1885    0.30026E+03   -0.10833E+01    0.16209E-08   -0.10833E+01    0.76454E+01   -0.53875E-10    0.16209E-08   -0.53875E-10    0.35319E-15
  1886    0.29891E+03   -0.99802E+00    0.16691E-08   -0.99802E+00    0.77018E+01   -0.55020E-10    0.16691E-08   -0.55020E-10    0.35231E-15
  1887    0.29755E+03   -0.91814E+00    0.17166E-08   -0.91814E+00    0.77581E+01   -0.56143E-10    0.17166E-08   -0.56143E-10    0.35143E-15
  1888    0.29621E+03   -0.84341E+00    0.17632E-08   -0.84341E+00    0.78145E+01   -0.57243E-10    0.17632E-08   -0.57243E-10    0.35056E-15
  1889    0.29486E+03   -0.77399E+00    0.18090E-08   -0.77399E+00    0.78715E+01   -0.58317E-10    0.18090E-08   -0.58317E-10    0.34968E-15
  1890    0.29351E+03   -0.70993E+00    0.18537E-08   -0.70993E+00    0.79293E+01   -0.59362E-10    0.18537E-08   -0.59362E-10    0.34881E-15
  1891    0.29217E+03   -0.65104E+00    0.18972E-08   -0.65104E+00    0.79879E+01   -0.60375E-10    0.18972E-08   -0.60375E-10    0.34794E-15
  1892    0.29082E+03   -0.59765E+00    0.19395E-08   -0.59765E+00    0.80464E+01   -0.61355E-10    0.19395E-08   -0.61355E-10    0.34708E-15
  1893    0.28947E+03   -0.54942E+00    0.19803E-08   -0.54942E+00    0.81057E+01   -0.62297E-10    0.19803E-08   -0.62297E-10    0.34622E-15
  1894    0.28814E+03   -0.50647E+00    0.20197E-08   -0.50647E+00    0.81649E+01   -0.63201E-10    0.20197E-08   -0.63201E-10    0.34536E-15
  1895    0.28679E+03   -0.46897E+00    0.20575E-08   -0.46897E+00    0.82249E+01   -0.64062E-10    0.20575E-08   -0.64062E-10    0.34450E-15
  1896    0.28545E+03   -0.43688E+00    0.20935E-08   -0.43688E+00    0.82856E+01   -0.64879E-10    0.20935E-08   -0.64879E-10    0.34364E-15
  1897    0.28413E+03   -0.41017E+00    0.21276E-08   -0.41017E+00    0.83455E+01   -0.65648E-10    0.21276E-08   -0.65648E-10    0.34279E-15
  1898    0.28279E+03   -0.38901E+00    0.21599E-08   -0.38901E+00    0.84061E+01   -0.66368E-10    0.21599E-08   -0.66368E-10    0.34194E-15
  1899    0.28147E+03   -0.37316E+00    0.21900E-08   -0.37316E+00    0.84675E+01   -0.67035E-10    0.21900E-08   -0.67035E-10    0.34109E-15
  1900    0.28014E+03   -0.36285E+00    0.22179E-08   -0.36285E+00    0.85280E+01   -0.67647E-10    0.22179E-08   -0.67647E-10    0.34024E-15
  1901    0.27881E+03   -0.35812E+00    0.22436E-08   -0.35812E+00    0.85893E+01   -0.68202E-10    0.22436E-08   -0.68202E-10    0.33940E-15
  1902    0.27750E+03   -0.35870E+00    0.22669E-08   -0.35870E+00    0.86505E+01   -0.68700E-10    0.22669E-08   -0.68700E-10    0.33856E-15
  1903    0.27619E+03   -0.36434E+00    0.22880E-08   -0.36434E+00    0.87116E+01   -0.69141E-10    0.22880E-08   -0.69141E-10    0.33772E-15
  1904    0.27489E+03   -0.37477E+00    0.23068E-08   -0.37477E+00    0.87741E+01   -0.69527E-10    0.23068E-08   -0.69527E-10    0.33688E-15
  1905    0.27358E+03   -0.39119E+00    0.23234E-08   -0.39119E+00    0.88357E+01   -0.69857E-10    0.23234E-08   -0.69857E-10    0.33604E-15
  1906    0.27228E+03   -0.41291E+00    0.23377E-08   -0.41291E+00    0.88971E+01   -0.70133E-10    0.23377E-08   -0.70133E-10    0.33521E-15
  1907    0.27099E+03   -0.43846E+00    0.23499E-08   -0.43846E+00    0.89598E+01   -0.70356E-10    0.23499E-08   -0.70356E-10    0.33438E-15
  1908    0.26970E+03   -0.47010E+00    0.23598E-08   -0.47010E+00    0.90215E+01   -0.70525E-10    0.23598E-08   -0.70525E-10    0.33355E-15
  1909    0.26841E+03   -0.50564E+00    0.23676E-08   -0.50564E+00    0.90830E+01   -0.70642E-10    0.23676E-08   -0.70642E-10    0.33273E-15
  1910    0.26714E+03   -0.54658E+00    0.23732E-08   -0.54658E+00    0.91458E+01   -0.70707E-10    0.23732E-08   -0.70707E-10    0.33191E-15
  1911    0.26588E+03   -0.59296E+00    0.23766E-08   -0.59296E+00    0.92074E+01   -0.70721E-10    0.23766E-08   -0.70721E-10    0.33108E-15
  1912    0.26462E+03   -0.64258E+00    0.23780E-08   -0.64258E+00    0.92687E+01   -0.70685E-10    0.23780E-08   -0.70685E-10    0.33027E-15
  1913    0.26338E+03   -0.69696E+00    0.23772E-08   -0.69696E+00    0.93297E+01   -0.70599E-10    0.23772E-08   -0.70599E-10    0.32945E-15
  1914    0.26213E+03   -0.75611E+00    0.23743E-08   -0.75611E+00    0.93903E+01   -0.70464E-10    0.23743E-08   -0.70464E-10    0.32864E-15
  1915    0.26090E+03   -0.82009E+00    0.23694E-08   -0.82009E+00    0.94513E+01   -0.70281E-10    0.23694E-08   -0.70281E-10    0.32782E-15
  1916    0.25967E+03   -0.88816E+00    0.23624E-08   -0.88816E+00    0.95118E+01   -0.70050E-10    0.23624E-08   -0.70050E-10    0.32701E-15
  1917    0.25847E+03   -0.96111E+00    0.23533E-08   -0.96111E+00    0.95711E+01   -0.69772E-10    0.23533E-08   -0.69772E-10    0.32621E-15
  1918    0.25726E+03   -0.10382E+01    0.23422E-08   -0.10382E+01    0.96313E+01   -0.69448E-10    0.23422E-08   -0.69448E-10    0.32540E-15
  1919    0.25607E+03   -0.11195E+01    0.23291E-08   -0.11195E+01    0.96904E+01   -0.69078E-10    0.23291E-08   -0.69078E-10    0.32460E-15
  1920    0.25488E+03   -0.12050E+01    0.23141E-08   -0.12050E+01    0.97489E+01   -0.68663E-10    0.23141E-08   -0.68663E-10    0.32380E-15
  1921    0.25370E+03   -0.12941E+01    0.22970E-08   -0.12941E+01    0.98075E+01   -0.68204E-10    0.22970E-08   -0.68204E-10    0.32300E-15
  1922    0.25254E+03   -0.13874E+01    0.22780E-08   -0.13874E+01    0.98649E+01   -0.67701E-10    0.22780E-08   -0.67701E-10    0.32220E-15
  1923    0.25139E+03   -0.14842E+01    0.22570E-08   -0.14842E+01    0.99223E+01   -0.67155E-10    0.22570E-08   -0.67155E-10    0.32141E-15
  1924    0.25023E+03   -0.15854E+01    0.22341E-08   -0.15854E+01    0.99792E+01   -0.66566E-10    0.22341E-08   -0.66566E-10    0.32062E-15
  1925    0.24911E+03   -0.16910E+01    0.22093E-08   -0.16910E+01    0.10035E+02   -0.65936E-10    0.22093E-08   -0.65936E-10    0.31983E-15
  1926    0.24799E+03   -0.17995E+01    0.21826E-08   -0.17995E+01    0.10091E+02   -0.65266E-10    0.21826E-08   -0.65266E-10    0.31904E-15
  1927    0.24687E+03   -0.19131E+01    0.21540E-08   -0.19131E+01    0.10146E+02   -0.64554E-10    0.21540E-08   -0.64554E-10    0.31826E-15
  1928    0.24578E+03   -0.20275E+01    0.21235E-08   -0.20275E+01    0.10201E+02   -0.63804E-10    0.21235E-08   -0.63804E-10    0.31747E-15
  1929    0.24469E+03   -0.21479E+01    0.20912E-08   -0.21479E+01    0.10255E+02   -0.63014E-10    0.20912E-08   -0.63014E-10    0.31669E-15
  1930    0.24362E+03   -0.22706E+01    0.20571E-08   -0.22706E+01    0.10308E+02   -0.62186E-10    0.20571E-08   -0.62186E-10    0.31591E-15
  1931    0.24257E+03   -0.23970E+01    0.20211E-08   -0.23970E+01    0.10360E+02   -0.61320E-10    0.20211E-08   -0.61320E-10    0.31514E-15
  1932    0.24152E+03   -0.25266E+01    0.19834E-08   -0.25266E+01    0.10412E+02   -0.60418E-10    0.19834E-08   -0.60418E-10    0.31436E-15
  1933    0.24049E+03   -0.26600E+01    0.19439E-08   -0.26600E+01    0.10462E+02   -0.59479E-10    0.19439E-08   -0.59479E-10    0.31359E-15
  1934    0.23947E+03   -0.27965E+01    0.19026E-08   -0.27965E+01    0.10513E+02   -0.58504E-10    0.19026E-08   -0.58504E-10    0.31282E-15
  1935    0.23846E+03   -0.29363E+01    0.18595E-08   -0.29363E+01    0.10561E+02   -0.57495E-10    0.18595E-08   -0.57495E-10    0.31205E-15
  1936    0.23747E+03   -0.30792E+01    0.18148E-08   -0.30792E+01    0.10611E+02   -0.56451E-10    0.18148E-08   -0.56451E-10    0.31128E-15
  1937    0.23649E+03   -0.32247E+01    0.17683E-08   -0.32247E+01    0.10657E+02   -0.55374E-10    0.17683E-08   -0.55374E-10    0.31052E-15
  1938    0.23553E+03   -0.33734E+01    0.17201E-08   -0.33734E+01    0.10704E+02   -0.54264E-10    0.17201E-08   -0.54264E-10    0.30976E-15
  1939    0.23458E+03   -0.35254E+01    0.16702E-08   -0.35254E+01    0.10749E+02   -0.53122E-10    0.16702E-08   -0.53122E-10    0.30900E-15
  1940    0.23364E+03   -0.36807E+01    0.16187E-08   -0.36807E+01    0.10794E+02   -0.51948E-10    0.16187E-08   -0.51948E-10    0.30824E-15
  1941    0.23273E+03   -0.38380E+01    0.15655E-08   -0.38380E+01    0.10838E+02   -0.50743E-10    0.15655E-08   -0.50743E-10    0.30749E-15
  1942    0.23181E+03   -0.39986E+01    0.15107E-08   -0.39986E+01    0.10881E+02   -0.49508E-10    0.15107E-08   -0.49508E-10    0.30673E-15
  1943    0.23092E+03   -0.41626E+01    0.14543E-08   -0.41626E+01    0.10924E+02   -0.48243E-10    0.14543E-08   -0.48243E-10    0.30598E-15
  1944    0.23005E+03   -0.43285E+01    0.13963E-08   -0.43285E+01    0.10964E+02   -0.46950E-10    0.13963E-08   -0.46950E-10    0.30523E-15
  1945    0.22918E+03   -0.44965E+01    0.13367E-08   -0.44965E+01    0.11004E+02   -0.45628E-10    0.13367E-08   -0.45628E-10    0.30448E-15
  1946    0.22834E+03   -0.46687E+01    0.12755E-08   -0.46687E+01    0.11043E+02   -0.44279E-10    0.12755E-08   -0.44279E-10    0.30374E-15
  1947    0.22750E+03   -0.48422E+01    0.12128E-08   -0.48422E+01    0.11082E+02   -0.42903E-10    0.12128E-08   -0.42903E-10    0.30300E-15
  1948    0.22669E+03   -0.50193E+01    0.11485E-08   -0.50193E+01    0.11119E+02   -0.41501E-10    0.11485E-08   -0.41501E-10    0.30225E-15
  1949    0.22589E+03   -0.51978E+01    0.10827E-08   -0.51978E+01    0.11154E+02   -0.40073E-10    0.10827E-08   -0.40073E-10    0.30152E-15
  1950    0.22510E+03   -0.53798E+01    0.10155E-08   -0.53798E+01    0.11189E+02   -0.38621E-10    0.10155E-08   -0.38621E-10    0.30078E-15
  1951    0.22434E+03   -0.55633E+01    0.94673E-09   -0.55633E+01    0.11223E+02   -0.37144E-10    0.94673E-09   -0.37144E-10    0.30004E-15
  1952    0.22358E+03   -0.57496E+01    0.87663E-09   -0.57496E+01    0.11255E+02   -0.35647E-10    0.87663E-09   -0.35647E-10    0.29931E-15
  1953    0.22285E+03   -0.59380E+01    0.80528E-09   -0.59380E+01    0.11287E+02   -0.34131E-10    0.80528E-09   -0.34131E-10    0.29858E-15
  1954    0.22213E+03   -0.61284E+01    0.73282E-09   -0.61284E+01    0.11317E+02   -0.32601E-10    0.73282E-09   -0.32601E-10    0.29785E-15
  1955    0.22143E+03   -0.63214E+01    0.65936E-09   -0.63214E+01    0.11347E+02   -0.31059E-10    0.65936E-09   -0.31059E-10    0.29712E-15
  1956    0.22073E+03   -0.65155E+01    0.58502E-09   -0.65155E+01    0.11375E+02   -0.29509E-10    0.58502E-09   -0.29509E-10    0.29640E-15
  1957    0.22009E+03   -0.67115E+01    0.50993E-09   -0.67115E+01    0.11402E+02   -0.27953E-10    0.50993E-09   -0.27953E-10    0.29567E-15
  1958    0.21941E+03   -0.69091E+01    0.43420E-09   -0.69091E+01    0.11428E+02   -0.26395E-10    0.43420E-09   -0.26395E-10    0.29495E-15
  1959    0.21877E+03   -0.71085E+01    0.35795E-09   -0.71085E+01    0.11452E+02   -0.24838E-10    0.35795E-09   -0.24838E-10    0.29423E-15
  1960    0.21814E+03   -0.73094E+01    0.28132E-09   -0.73094E+01    0.11476E+02   -0.23285E-10    0.28132E-09   -0.23285E-10    0.29352E-15
  1961    0.21753E+03   -0.75112E+01    0.20441E-09   -0.75112E+01    0.11499E+02   -0.21739E-10    0.20441E-09   -0.21739E-10    0.29280E-15
  1962    0.21693E+03   -0.77137E+01    0.12735E-09   -0.77137E+01    0.11520E+02   -0.20203E-10    0.12735E-09   -0.20203E-10    0.29209E-15
  1963    0.21635E+03   -0.79168E+01    0.50267E-10   -0.79168E+01    0.11540E+02   -0.18680E-10    0.50267E-10   -0.18680E-10    0.29138E-15
  1964    0.21579E+03   -0.81214E+01   -0.26726E-10   -0.81214E+01    0.11559E+02   -0.17174E-10   -0.26726E-10   -0.17174E-10    0.29067E-15
  1965    0.21525E+03   -0.83265E+01   -0.10351E-09   -0.83265E+01    0.11577E+02   -0.15687E-10   -0.10351E-09   -0.15687E-10    0.28996E-15
  1966    0.21471E+03   -0.85328E+01   -0.17995E-09   -0.85328E+01    0.11593E+02   -0.14223E-10   -0.17995E-09   -0.14223E-10    0.28925E-15
  1967    0.21420E+03   -0.87396E+01   -0.25594E-09   -0.87396E+01    0.11608E+02   -0.12785E-10   -0.25594E-09   -0.12785E-10    0.28855E-15
  1968    0.21369E+03   -0.89467E+01   -0.33135E-09   -0.89467E+01    0.11622E+02   -0.11376E-10   -0.33135E-09   -0.11376E-10    0.28785E-15
  1969    0.21321E+03   -0.91542E+01   -0.40606E-09   -0.91542E+01    0.11634E+02   -0.99991E-11   -0.40606E-09   -0.99991E-11    0.28715E-15
  1970    0.21273E+03   -0.93619E+01   -0.47996E-09   -0.93619E+01    0.11647E+02   -0.86573E-11   -0.47996E-09   -0.86573E-11    0.28645E-15
  1971    0.21227E+03   -0.95698E+01   -0.55291E-09   -0.95698E+01    0.11657E+02   -0.73539E-11   -0.55291E-09   -0.73539E-11    0.28575E-15
  1972    0.21183E+03   -0.97770E+01   -0.62480E-09   -0.97770E+01    0.11666E+02   -0.60920E-11   -0.62480E-09   -0.60920E-11    0.28506E-15
  1973    0.21140E+03   -0.99851E+01   -0.69550E-09   -0.99851E+01    0.11675E+02   -0.48746E-11   -0.69550E-09   -0.48746E-11    0.28436E-15
  1974    0.21099E+03   -0.10193E+02   -0.76490E-09   -0.10193E+02    0.11681E+02   -0.37050E-11   -0.76490E-09   -0.37050E-11    0.28367E-15
  1975    0.21059E+03   -0.10401E+02   -0.83288E-09   -0.10401E+02    0.11687E+02   -0.25862E-11   -0.83288E-09   -0.25862E-11    0.28299E-15
  1976    0.21020E+03   -0.10608E+02   -0.89931E-09   -0.10608E+02    0.11690E+02   -0.15214E-11   -0.89931E-09   -0.15214E-11    0.28230E-15
  1977    0.20984E+03   -0.10815E+02   -0.96407E-09   -0.10815E+02    0.11694E+02   -0.51368E-12   -0.96407E-09   -0.51368E-12    0.28161E-15
  1978    0.20948E+03   -0.11021E+02   -0.10270E-08   -0.11021E+02    0.11696E+02    0.43379E-12   -0.10270E-08    0.43379E-12    0.28093E-15
  1979    0.20914E+03   -0.11227E+02   -0.10881E-08   -0.11227E+02    0.11696E+02    0.13179E-11   -0.10881E-08    0.13179E-11    0.28025E-15
  1980    0.20882E+03   -0.11432E+02   -0.11471E-08   -0.11432E+02    0.11696E+02    0.21356E-11   -0.11471E-08    0.21356E-11    0.27957E-15
  1981    0.20850E+03   -0.11636E+02   -0.12040E-08   -0.11636E+02    0.11694E+02    0.28836E-11   -0.12040E-08    0.28836E-11    0.27889E-15
  1982    0.20820E+03   -0.11840E+02   -0.12586E-08   -0.11840E+02    0.11690E+02    0.35589E-11   -0.12586E-08    0.35589E-11    0.27822E-15
  1983    0.20792E+03   -0.12043E+02   -0.13108E-08   -0.12043E+02    0.11685E+02    0.41583E-11   -0.13108E-08    0.41583E-11    0.27754E-15
  1984    0.20766E+03   -0.12245E+02   -0.13605E-08   -0.12245E+02    0.11680E+02    0.46788E-11   -0.13605E-08    0.46788E-11    0.27687E-15
  1985    0.20741E+03   -0.12446E+02   -0.14075E-08   -0.12446E+02    0.11672E+02    0.51172E-11   -0.14075E-08    0.51172E-11    0.27620E-15
  1986    0.20716E+03   -0.12645E+02   -0.14518E-08   -0.12645E+02    0.11664E+02    0.54703E-11   -0.14518E-08    0.54703E-11    0.27553E-15
  1987    0.20693E+03   -0.12844E+02   -0.14932E-08   -0.12844E+02    0.11654E+02    0.57350E-11   -0.14932E-08    0.57350E-11    0.27486E-15
  1988    0.20672E+03   -0.13041E+02   -0.15316E-08   -0.13041E+02    0.11644E+02    0.59083E-11   -0.15316E-08    0.59083E-11    0.27420E-15
  1989    0.20652E+03   -0.13236E+02   -0.15669E-08   -0.13236E+02    0.11632E+02    0.59870E-11   -0.15669E-08    0.59870E-11    0.27353E-15
  1990    0.20634E+03   -0.13431E+02   -0.15989E-08   -0.13431E+02    0.11619E+02    0.59679E-11   -0.15989E-08    0.59679E-11    0.27287E-15
  1991    0.20616E+03   -0.13623E+02   -0.16276E-08   -0.13623E+02    0.11604E+02    0.58479E-11   -0.16276E-08    0.58479E-11    0.27221E-15
  1992    0.20600E+03   -0.13815E+02   -0.16528E-08   -0.13815E+02    0.11588E+02    0.56240E-11   -0.16528E-08    0.56240E-11    0.27156E-15
  1993    0.20585E+03   -0.14005E+02   -0.16744E-08   -0.14005E+02    0.11572E+02    0.52929E-11   -0.16744E-08    0.52929E-11    0.27090E-15
