#    L    TT             EE             BB             TE             PP             TP             EP          
  1034    0.95870E+03    0.41070E+02    0.00000E+00   -0.30712E+02    0.50554E-08    0.36400E-06    0.61765E-06
  1035    0.95744E+03    0.40983E+02    0.00000E+00   -0.32020E+02    0.50456E-08    0.33706E-06    0.61665E-06
  1036    0.95631E+03    0.40891E+02    0.00000E+00   -0.33318E+02    0.50357E-08    0.31034E-06    0.61559E-06
  1037    0.95529E+03    0.40794E+02    0.00000E+00   -0.34605E+02    0.50258E-08    0.28387E-06    0.61448E-06
  1038    0.95447E+03    0.40692E+02    0.00000E+00   -0.35883E+02    0.50160E-08    0.25763E-06    0.61331E-06
  1039    0.95376E+03    0.40584E+02    0.00000E+00   -0.37146E+02    0.50062E-08    0.23163E-06    0.61210E-06
  1040    0.95304E+03    0.40471E+02    0.00000E+00   -0.38400E+02    0.49965E-08    0.20587E-06    0.61083E-06
  1041    0.95259E+03    0.40353E+02    0.00000E+00   -0.39640E+02    0.49867E-08    0.18034E-06    0.60950E-06
  1042    0.95219E+03    0.40229E+02    0.00000E+00   -0.40869E+02    0.49770E-08    0.15506E-06    0.60813E-06
  1043    0.95191E+03    0.40100E+02    0.00000E+00   -0.42084E+02    0.49673E-08    0.13002E-06    0.60670E-06
  1044    0.95184E+03    0.39965E+02    0.00000E+00   -0.43288E+02    0.49576E-08    0.10522E-06    0.60522E-06
  1045    0.95175E+03    0.39827E+02    0.00000E+00   -0.44480E+02    0.49480E-08    0.80661E-07    0.60369E-06
  1046    0.95187E+03    0.39682E+02    0.00000E+00   -0.45653E+02    0.49384E-08    0.56345E-07    0.60211E-06
  1047    0.95212E+03    0.39532E+02    0.00000E+00   -0.46822E+02    0.49288E-08    0.32273E-07    0.60048E-06
  1048    0.95236E+03    0.39378E+02    0.00000E+00   -0.47972E+02    0.49192E-08    0.84439E-08    0.59879E-06
  1049    0.95281E+03    0.39219E+02    0.00000E+00   -0.49103E+02    0.49096E-08   -0.15140E-07    0.59706E-06
  1050    0.95332E+03    0.39054E+02    0.00000E+00   -0.50221E+02    0.49001E-08   -0.38480E-07    0.59528E-06
  1051    0.95397E+03    0.38885E+02    0.00000E+00   -0.51328E+02    0.48906E-08   -0.61573E-07    0.59345E-06
  1052    0.95475E+03    0.38711E+02    0.00000E+00   -0.52414E+02    0.48811E-08   -0.84420E-07    0.59156E-06
  1053    0.95553E+03    0.38531E+02    0.00000E+00   -0.53488E+02    0.48716E-08   -0.10702E-06    0.58963E-06
  1054    0.95645E+03    0.38348E+02    0.00000E+00   -0.54548E+02    0.48622E-08   -0.12936E-06    0.58766E-06
  1055    0.95743E+03    0.38161E+02    0.00000E+00   -0.55588E+02    0.48528E-08   -0.15146E-06    0.58563E-06
  1056    0.95855E+03    0.37968E+02    0.00000E+00   -0.56614E+02    0.48434E-08   -0.17330E-06    0.58355E-06
  1057    0.95980E+03    0.37772E+02    0.00000E+00   -0.57618E+02    0.48340E-08   -0.19488E-06    0.58143E-06
  1058    0.96127E+03    0.37572E+02    0.00000E+00   -0.58608E+02    0.48247E-08   -0.21621E-06    0.57926E-06
  1059    0.96274E+03    0.37367E+02    0.00000E+00   -0.59576E+02    0.48154E-08   -0.23728E-06    0.57705E-06
  1060    0.96426E+03    0.37158E+02    0.00000E+00   -0.60528E+02    0.48061E-08   -0.25808E-06    0.57479E-06
  1061    0.96585E+03    0.36946E+02    0.00000E+00   -0.61458E+02    0.47968E-08   -0.27863E-06    0.57248E-06
  1062    0.96758E+03    0.36729E+02    0.00000E+00   -0.62373E+02    0.47875E-08   -0.29891E-06    0.57013E-06
  1063    0.96923E+03    0.36510E+02    0.00000E+00   -0.63264E+02    0.47783E-08   -0.31892E-06    0.56773E-06
  1064    0.97109E+03    0.36286E+02    0.00000E+00   -0.64146E+02    0.47691E-08   -0.33867E-06    0.56528E-06
  1065    0.97301E+03    0.36058E+02    0.00000E+00   -0.65004E+02    0.47599E-08   -0.35815E-06    0.56280E-06
  1066    0.97492E+03    0.35828E+02    0.00000E+00   -0.65837E+02    0.47508E-08   -0.37735E-06    0.56027E-06
  1067    0.97705E+03    0.35594E+02    0.00000E+00   -0.66646E+02    0.47416E-08   -0.39629E-06    0.55769E-06
  1068    0.97917E+03    0.35357E+02    0.00000E+00   -0.67438E+02    0.47325E-08   -0.41495E-06    0.55507E-06
  1069    0.98135E+03    0.35118E+02    0.00000E+00   -0.68219E+02    0.47234E-08   -0.43333E-06    0.55241E-06
  1070    0.98368E+03    0.34874E+02    0.00000E+00   -0.68974E+02    0.47143E-08   -0.45144E-06    0.54971E-06
  1071    0.98591E+03    0.34628E+02    0.00000E+00   -0.69704E+02    0.47053E-08   -0.46926E-06    0.54696E-06
  1072    0.98829E+03    0.34379E+02    0.00000E+00   -0.70407E+02    0.46963E-08   -0.48681E-06    0.54417E-06
  1073    0.99081E+03    0.34128E+02    0.00000E+00   -0.71091E+02    0.46873E-08   -0.50407E-06    0.54134E-06
  1074    0.99324E+03    0.33874E+02    0.00000E+00   -0.71755E+02    0.46783E-08   -0.52105E-06    0.53847E-06
  1075    0.99582E+03    0.33617E+02    0.00000E+00   -0.72400E+02    0.46693E-08   -0.53774E-06    0.53556E-06
  1076    0.99838E+03    0.33358E+02    0.00000E+00   -0.73018E+02    0.46604E-08   -0.55415E-06    0.53261E-06
  1077    0.10011E+04    0.33096E+02    0.00000E+00   -0.73622E+02    0.46515E-08   -0.57026E-06    0.52962E-06
  1078    0.10037E+04    0.32833E+02    0.00000E+00   -0.74183E+02    0.46426E-08   -0.58609E-06    0.52659E-06
  1079    0.10064E+04    0.32567E+02    0.00000E+00   -0.74738E+02    0.46337E-08   -0.60162E-06    0.52352E-06
  1080    0.10092E+04    0.32299E+02    0.00000E+00   -0.75272E+02    0.46248E-08   -0.61686E-06    0.52041E-06
  1081    0.10120E+04    0.32030E+02    0.00000E+00   -0.75777E+02    0.46160E-08   -0.63180E-06    0.51726E-06
  1082    0.10148E+04    0.31759E+02    0.00000E+00   -0.76260E+02    0.46072E-08   -0.64644E-06    0.51408E-06
  1083    0.10176E+04    0.31485E+02    0.00000E+00   -0.76720E+02    0.45984E-08   -0.66078E-06    0.51085E-06
  1084    0.10206E+04    0.31210E+02    0.00000E+00   -0.77158E+02    0.45897E-08   -0.67482E-06    0.50759E-06
  1085    0.10235E+04    0.30934E+02    0.00000E+00   -0.77566E+02    0.45809E-08   -0.68856E-06    0.50430E-06
  1086    0.10265E+04    0.30656E+02    0.00000E+00   -0.77965E+02    0.45722E-08   -0.70200E-06    0.50096E-06
  1087    0.10295E+04    0.30378E+02    0.00000E+00   -0.78318E+02    0.45635E-08   -0.71513E-06    0.49759E-06
  1088    0.10325E+04    0.30096E+02    0.00000E+00   -0.78662E+02    0.45548E-08   -0.72795E-06    0.49419E-06
  1089    0.10355E+04    0.29815E+02    0.00000E+00   -0.78975E+02    0.45462E-08   -0.74046E-06    0.49074E-06
  1090    0.10385E+04    0.29532E+02    0.00000E+00   -0.79278E+02    0.45375E-08   -0.75266E-06    0.48727E-06
  1091    0.10416E+04    0.29248E+02    0.00000E+00   -0.79541E+02    0.45289E-08   -0.76454E-06    0.48375E-06
  1092    0.10448E+04    0.28962E+02    0.00000E+00   -0.79786E+02    0.45203E-08   -0.77611E-06    0.48021E-06
  1093    0.10479E+04    0.28677E+02    0.00000E+00   -0.80007E+02    0.45117E-08   -0.78737E-06    0.47663E-06
  1094    0.10509E+04    0.28390E+02    0.00000E+00   -0.80208E+02    0.45032E-08   -0.79831E-06    0.47301E-06
  1095    0.10541E+04    0.28103E+02    0.00000E+00   -0.80391E+02    0.44946E-08   -0.80892E-06    0.46937E-06
  1096    0.10572E+04    0.27814E+02    0.00000E+00   -0.80541E+02    0.44861E-08   -0.81922E-06    0.46569E-06
  1097    0.10604E+04    0.27526E+02    0.00000E+00   -0.80663E+02    0.44776E-08   -0.82919E-06    0.46197E-06
  1098    0.10636E+04    0.27237E+02    0.00000E+00   -0.80766E+02    0.44692E-08   -0.83884E-06    0.45823E-06
  1099    0.10667E+04    0.26948E+02    0.00000E+00   -0.80849E+02    0.44607E-08   -0.84816E-06    0.45445E-06
  1100    0.10699E+04    0.26659E+02    0.00000E+00   -0.80904E+02    0.44523E-08   -0.85716E-06    0.45064E-06
  1101    0.10731E+04    0.26369E+02    0.00000E+00   -0.80937E+02    0.44439E-08   -0.86582E-06    0.44680E-06
  1102    0.10764E+04    0.26079E+02    0.00000E+00   -0.80944E+02    0.44355E-08   -0.87416E-06    0.44293E-06
  1103    0.10795E+04    0.25790E+02    0.00000E+00   -0.80929E+02    0.44271E-08   -0.88219E-06    0.43903E-06
  1104    0.10827E+04    0.25501E+02    0.00000E+00   -0.80890E+02    0.44188E-08   -0.88992E-06    0.43510E-06
  1105    0.10859E+04    0.25212E+02    0.00000E+00   -0.80829E+02    0.44105E-08   -0.89734E-06    0.43115E-06
  1106    0.10890E+04    0.24922E+02    0.00000E+00   -0.80744E+02    0.44022E-08   -0.90448E-06    0.42716E-06
  1107    0.10922E+04    0.24634E+02    0.00000E+00   -0.80637E+02    0.43939E-08   -0.91134E-06    0.42315E-06
  1108    0.10954E+04    0.24346E+02    0.00000E+00   -0.80507E+02    0.43856E-08   -0.91792E-06    0.41911E-06
  1109    0.10984E+04    0.24056E+02    0.00000E+00   -0.80355E+02    0.43774E-08   -0.92424E-06    0.41505E-06
  1110    0.11015E+04    0.23770E+02    0.00000E+00   -0.80182E+02    0.43691E-08   -0.93030E-06    0.41096E-06
  1111    0.11046E+04    0.23485E+02    0.00000E+00   -0.79986E+02    0.43609E-08   -0.93612E-06    0.40685E-06
  1112    0.11077E+04    0.23201E+02    0.00000E+00   -0.79770E+02    0.43527E-08   -0.94169E-06    0.40271E-06
  1113    0.11107E+04    0.22918E+02    0.00000E+00   -0.79531E+02    0.43446E-08   -0.94703E-06    0.39855E-06
  1114    0.11136E+04    0.22636E+02    0.00000E+00   -0.79272E+02    0.43364E-08   -0.95215E-06    0.39437E-06
  1115    0.11166E+04    0.22356E+02    0.00000E+00   -0.78992E+02    0.43283E-08   -0.95705E-06    0.39016E-06
  1116    0.11196E+04    0.22078E+02    0.00000E+00   -0.78692E+02    0.43202E-08   -0.96174E-06    0.38594E-06
  1117    0.11225E+04    0.21801E+02    0.00000E+00   -0.78372E+02    0.43121E-08   -0.96623E-06    0.38169E-06
  1118    0.11254E+04    0.21527E+02    0.00000E+00   -0.78030E+02    0.43040E-08   -0.97053E-06    0.37743E-06
  1119    0.11282E+04    0.21253E+02    0.00000E+00   -0.77670E+02    0.42960E-08   -0.97465E-06    0.37314E-06
  1120    0.11310E+04    0.20983E+02    0.00000E+00   -0.77290E+02    0.42880E-08   -0.97859E-06    0.36884E-06
  1121    0.11338E+04    0.20714E+02    0.00000E+00   -0.76889E+02    0.42799E-08   -0.98237E-06    0.36452E-06
  1122    0.11365E+04    0.20447E+02    0.00000E+00   -0.76471E+02    0.42720E-08   -0.98599E-06    0.36018E-06
  1123    0.11392E+04    0.20183E+02    0.00000E+00   -0.76034E+02    0.42640E-08   -0.98945E-06    0.35583E-06
  1124    0.11418E+04    0.19921E+02    0.00000E+00   -0.75578E+02    0.42560E-08   -0.99277E-06    0.35146E-06
  1125    0.11444E+04    0.19661E+02    0.00000E+00   -0.75103E+02    0.42481E-08   -0.99596E-06    0.34707E-06
  1126    0.11469E+04    0.19405E+02    0.00000E+00   -0.74611E+02    0.42402E-08   -0.99902E-06    0.34268E-06
  1127    0.11494E+04    0.19150E+02    0.00000E+00   -0.74101E+02    0.42323E-08   -0.10020E-05    0.33826E-06
  1128    0.11518E+04    0.18899E+02    0.00000E+00   -0.73575E+02    0.42244E-08   -0.10048E-05    0.33384E-06
  1129    0.11542E+04    0.18651E+02    0.00000E+00   -0.73030E+02    0.42166E-08   -0.10075E-05    0.32940E-06
  1130    0.11564E+04    0.18406E+02    0.00000E+00   -0.72468E+02    0.42087E-08   -0.10102E-05    0.32495E-06
  1131    0.11587E+04    0.18163E+02    0.00000E+00   -0.71892E+02    0.42009E-08   -0.10127E-05    0.32049E-06
  1132    0.11609E+04    0.17924E+02    0.00000E+00   -0.71297E+02    0.41931E-08   -0.10152E-05    0.31602E-06
  1133    0.11630E+04    0.17688E+02    0.00000E+00   -0.70687E+02    0.41853E-08   -0.10176E-05    0.31154E-06
  1134    0.11651E+04    0.17455E+02    0.00000E+00   -0.70061E+02    0.41776E-08   -0.10199E-05    0.30705E-06
  1135    0.11671E+04    0.17225E+02    0.00000E+00   -0.69420E+02    0.41698E-08   -0.10222E-05    0.30256E-06
  1136    0.11690E+04    0.17000E+02    0.00000E+00   -0.68764E+02    0.41621E-08   -0.10245E-05    0.29805E-06
  1137    0.11709E+04    0.16777E+02    0.00000E+00   -0.68092E+02    0.41544E-08   -0.10267E-05    0.29354E-06
  1138    0.11727E+04    0.16558E+02    0.00000E+00   -0.67406E+02    0.41467E-08   -0.10288E-05    0.28902E-06
  1139    0.11745E+04    0.16342E+02    0.00000E+00   -0.66705E+02    0.41390E-08   -0.10310E-05    0.28450E-06
  1140    0.11762E+04    0.16131E+02    0.00000E+00   -0.65991E+02    0.41314E-08   -0.10331E-05    0.27997E-06
  1141    0.11778E+04    0.15921E+02    0.00000E+00   -0.65262E+02    0.41238E-08   -0.10353E-05    0.27544E-06
  1142    0.11793E+04    0.15717E+02    0.00000E+00   -0.64520E+02    0.41161E-08   -0.10374E-05    0.27090E-06
  1143    0.11808E+04    0.15516E+02    0.00000E+00   -0.63765E+02    0.41086E-08   -0.10396E-05    0.26636E-06
  1144    0.11821E+04    0.15318E+02    0.00000E+00   -0.62997E+02    0.41010E-08   -0.10417E-05    0.26182E-06
  1145    0.11835E+04    0.15126E+02    0.00000E+00   -0.62216E+02    0.40934E-08   -0.10439E-05    0.25728E-06
  1146    0.11847E+04    0.14936E+02    0.00000E+00   -0.61423E+02    0.40859E-08   -0.10462E-05    0.25273E-06
  1147    0.11859E+04    0.14752E+02    0.00000E+00   -0.60617E+02    0.40784E-08   -0.10485E-05    0.24819E-06
  1148    0.11870E+04    0.14570E+02    0.00000E+00   -0.59799E+02    0.40708E-08   -0.10508E-05    0.24365E-06
  1149    0.11880E+04    0.14393E+02    0.00000E+00   -0.58971E+02    0.40634E-08   -0.10532E-05    0.23910E-06
  1150    0.11889E+04    0.14220E+02    0.00000E+00   -0.58130E+02    0.40559E-08   -0.10556E-05    0.23456E-06
  1151    0.11899E+04    0.14051E+02    0.00000E+00   -0.57278E+02    0.40484E-08   -0.10582E-05    0.23003E-06
  1152    0.11906E+04    0.13886E+02    0.00000E+00   -0.56416E+02    0.40410E-08   -0.10608E-05    0.22549E-06
  1153    0.11914E+04    0.13726E+02    0.00000E+00   -0.55544E+02    0.40336E-08   -0.10634E-05    0.22096E-06
  1154    0.11920E+04    0.13570E+02    0.00000E+00   -0.54662E+02    0.40262E-08   -0.10660E-05    0.21643E-06
  1155    0.11926E+04    0.13419E+02    0.00000E+00   -0.53770E+02    0.40188E-08   -0.10686E-05    0.21190E-06
  1156    0.11930E+04    0.13271E+02    0.00000E+00   -0.52871E+02    0.40115E-08   -0.10711E-05    0.20737E-06
  1157    0.11934E+04    0.13127E+02    0.00000E+00   -0.51963E+02    0.40041E-08   -0.10736E-05    0.20284E-06
  1158    0.11937E+04    0.12989E+02    0.00000E+00   -0.51048E+02    0.39968E-08   -0.10760E-05    0.19832E-06
  1159    0.11940E+04    0.12855E+02    0.00000E+00   -0.50126E+02    0.39895E-08   -0.10782E-05    0.19380E-06
  1160    0.11941E+04    0.12726E+02    0.00000E+00   -0.49198E+02    0.39822E-08   -0.10803E-05    0.18928E-06
  1161    0.11942E+04    0.12601E+02    0.00000E+00   -0.48263E+02    0.39749E-08   -0.10823E-05    0.18476E-06
  1162    0.11942E+04    0.12480E+02    0.00000E+00   -0.47323E+02    0.39677E-08   -0.10840E-05    0.18024E-06
  1163    0.11941E+04    0.12365E+02    0.00000E+00   -0.46379E+02    0.39604E-08   -0.10855E-05    0.17573E-06
  1164    0.11940E+04    0.12254E+02    0.00000E+00   -0.45430E+02    0.39532E-08   -0.10868E-05    0.17121E-06
  1165    0.11938E+04    0.12148E+02    0.00000E+00   -0.44476E+02    0.39460E-08   -0.10878E-05    0.16670E-06
  1166    0.11934E+04    0.12046E+02    0.00000E+00   -0.43519E+02    0.39388E-08   -0.10885E-05    0.16218E-06
  1167    0.11930E+04    0.11949E+02    0.00000E+00   -0.42559E+02    0.39316E-08   -0.10889E-05    0.15767E-06
  1168    0.11925E+04    0.11858E+02    0.00000E+00   -0.41596E+02    0.39245E-08   -0.10889E-05    0.15316E-06
  1169    0.11920E+04    0.11770E+02    0.00000E+00   -0.40632E+02    0.39173E-08   -0.10885E-05    0.14865E-06
  1170    0.11914E+04    0.11688E+02    0.00000E+00   -0.39665E+02    0.39102E-08   -0.10878E-05    0.14414E-06
  1171    0.11906E+04    0.11610E+02    0.00000E+00   -0.38698E+02    0.39031E-08   -0.10867E-05    0.13963E-06
  1172    0.11898E+04    0.11538E+02    0.00000E+00   -0.37729E+02    0.38960E-08   -0.10851E-05    0.13512E-06
  1173    0.11889E+04    0.11470E+02    0.00000E+00   -0.36761E+02    0.38890E-08   -0.10830E-05    0.13061E-06
  1174    0.11880E+04    0.11406E+02    0.00000E+00   -0.35792E+02    0.38819E-08   -0.10804E-05    0.12610E-06
  1175    0.11869E+04    0.11347E+02    0.00000E+00   -0.34824E+02    0.38749E-08   -0.10773E-05    0.12159E-06
  1176    0.11857E+04    0.11293E+02    0.00000E+00   -0.33857E+02    0.38678E-08   -0.10737E-05    0.11709E-06
  1177    0.11845E+04    0.11245E+02    0.00000E+00   -0.32891E+02    0.38608E-08   -0.10695E-05    0.11258E-06
  1178    0.11832E+04    0.11200E+02    0.00000E+00   -0.31927E+02    0.38539E-08   -0.10647E-05    0.10807E-06
  1179    0.11819E+04    0.11162E+02    0.00000E+00   -0.30965E+02    0.38469E-08   -0.10593E-05    0.10356E-06
  1180    0.11804E+04    0.11129E+02    0.00000E+00   -0.30006E+02    0.38399E-08   -0.10533E-05    0.99046E-07
  1181    0.11789E+04    0.11100E+02    0.00000E+00   -0.29049E+02    0.38330E-08   -0.10465E-05    0.94535E-07
  1182    0.11773E+04    0.11075E+02    0.00000E+00   -0.28096E+02    0.38261E-08   -0.10391E-05    0.90024E-07
  1183    0.11756E+04    0.11056E+02    0.00000E+00   -0.27146E+02    0.38192E-08   -0.10310E-05    0.85511E-07
  1184    0.11738E+04    0.11040E+02    0.00000E+00   -0.26201E+02    0.38123E-08   -0.10221E-05    0.80998E-07
  1185    0.11719E+04    0.11031E+02    0.00000E+00   -0.25259E+02    0.38054E-08   -0.10124E-05    0.76484E-07
  1186    0.11700E+04    0.11026E+02    0.00000E+00   -0.24323E+02    0.37986E-08   -0.10020E-05    0.71969E-07
  1187    0.11680E+04    0.11026E+02    0.00000E+00   -0.23391E+02    0.37917E-08   -0.99073E-06    0.67452E-07
  1188    0.11660E+04    0.11031E+02    0.00000E+00   -0.22465E+02    0.37849E-08   -0.97863E-06    0.62934E-07
  1189    0.11638E+04    0.11040E+02    0.00000E+00   -0.21544E+02    0.37781E-08   -0.96565E-06    0.58415E-07
  1190    0.11616E+04    0.11054E+02    0.00000E+00   -0.20630E+02    0.37713E-08   -0.95179E-06    0.53894E-07
  1191    0.11592E+04    0.11073E+02    0.00000E+00   -0.19721E+02    0.37645E-08   -0.93701E-06    0.49372E-07
  1192    0.11569E+04    0.11097E+02    0.00000E+00   -0.18819E+02    0.37578E-08   -0.92128E-06    0.44848E-07
  1193    0.11544E+04    0.11125E+02    0.00000E+00   -0.17924E+02    0.37510E-08   -0.90459E-06    0.40322E-07
  1194    0.11519E+04    0.11158E+02    0.00000E+00   -0.17036E+02    0.37443E-08   -0.88690E-06    0.35795E-07
  1195    0.11493E+04    0.11196E+02    0.00000E+00   -0.16155E+02    0.37376E-08   -0.86820E-06    0.31265E-07
  1196    0.11466E+04    0.11239E+02    0.00000E+00   -0.15282E+02    0.37309E-08   -0.84846E-06    0.26733E-07
  1197    0.11438E+04    0.11286E+02    0.00000E+00   -0.14417E+02    0.37242E-08   -0.82765E-06    0.22199E-07
  1198    0.11410E+04    0.11338E+02    0.00000E+00   -0.13561E+02    0.37175E-08   -0.80574E-06    0.17663E-07
  1199    0.11381E+04    0.11394E+02    0.00000E+00   -0.12712E+02    0.37109E-08   -0.78273E-06    0.13124E-07
  1200    0.11351E+04    0.11455E+02    0.00000E+00   -0.11872E+02    0.37043E-08   -0.75857E-06    0.85830E-08
  1201    0.11321E+04    0.11520E+02    0.00000E+00   -0.11041E+02    0.36976E-08   -0.73325E-06    0.40393E-08
  1202    0.11289E+04    0.11591E+02    0.00000E+00   -0.10219E+02    0.36910E-08   -0.70683E-06   -0.50579E-09
  1203    0.11258E+04    0.11666E+02    0.00000E+00   -0.94070E+01    0.36844E-08   -0.67936E-06   -0.50512E-08
  1204    0.11225E+04    0.11745E+02    0.00000E+00   -0.86047E+01    0.36779E-08   -0.65088E-06   -0.95957E-08
  1205    0.11192E+04    0.11827E+02    0.00000E+00   -0.78130E+01    0.36713E-08   -0.62147E-06   -0.14138E-07
  1206    0.11158E+04    0.11914E+02    0.00000E+00   -0.70317E+01    0.36648E-08   -0.59117E-06   -0.18678E-07
  1207    0.11125E+04    0.12006E+02    0.00000E+00   -0.62623E+01    0.36583E-08   -0.56005E-06   -0.23212E-07
  1208    0.11090E+04    0.12102E+02    0.00000E+00   -0.55030E+01    0.36517E-08   -0.52815E-06   -0.27742E-07
  1209    0.11054E+04    0.12201E+02    0.00000E+00   -0.47554E+01    0.36452E-08   -0.49553E-06   -0.32265E-07
  1210    0.11018E+04    0.12304E+02    0.00000E+00   -0.40207E+01    0.36388E-08   -0.46226E-06   -0.36780E-07
  1211    0.10981E+04    0.12411E+02    0.00000E+00   -0.32984E+01    0.36323E-08   -0.42838E-06   -0.41286E-07
  1212    0.10945E+04    0.12522E+02    0.00000E+00   -0.25880E+01    0.36259E-08   -0.39396E-06   -0.45781E-07
  1213    0.10907E+04    0.12636E+02    0.00000E+00   -0.18897E+01    0.36194E-08   -0.35904E-06   -0.50266E-07
  1214    0.10869E+04    0.12755E+02    0.00000E+00   -0.12054E+01    0.36130E-08   -0.32369E-06   -0.54738E-07
  1215    0.10831E+04    0.12876E+02    0.00000E+00   -0.53451E+00    0.36066E-08   -0.28796E-06   -0.59196E-07
  1216    0.10792E+04    0.13002E+02    0.00000E+00    0.12261E+00    0.36002E-08   -0.25191E-06   -0.63640E-07
  1217    0.10751E+04    0.13131E+02    0.00000E+00    0.76647E+00    0.35938E-08   -0.21560E-06   -0.68067E-07
  1218    0.10712E+04    0.13264E+02    0.00000E+00    0.13953E+01    0.35875E-08   -0.17908E-06   -0.72478E-07
  1219    0.10671E+04    0.13398E+02    0.00000E+00    0.20110E+01    0.35811E-08   -0.14240E-06   -0.76870E-07
  1220    0.10630E+04    0.13537E+02    0.00000E+00    0.26112E+01    0.35748E-08   -0.10563E-06   -0.81243E-07
  1221    0.10589E+04    0.13678E+02    0.00000E+00    0.31969E+01    0.35685E-08   -0.68813E-07   -0.85595E-07
  1222    0.10547E+04    0.13823E+02    0.00000E+00    0.37666E+01    0.35622E-08   -0.32016E-07   -0.89925E-07
  1223    0.10505E+04    0.13970E+02    0.00000E+00    0.43228E+01    0.35559E-08    0.47093E-08   -0.94233E-07
  1224    0.10462E+04    0.14120E+02    0.00000E+00    0.48615E+01    0.35496E-08    0.41306E-07   -0.98516E-07
  1225    0.10420E+04    0.14273E+02    0.00000E+00    0.53848E+01    0.35433E-08    0.77718E-07   -0.10277E-06
  1226    0.10377E+04    0.14428E+02    0.00000E+00    0.58930E+01    0.35371E-08    0.11389E-06   -0.10701E-06
  1227    0.10334E+04    0.14587E+02    0.00000E+00    0.63845E+01    0.35309E-08    0.14976E-06   -0.11121E-06
  1228    0.10290E+04    0.14748E+02    0.00000E+00    0.68605E+01    0.35247E-08    0.18528E-06   -0.11539E-06
  1229    0.10246E+04    0.14911E+02    0.00000E+00    0.73191E+01    0.35185E-08    0.22039E-06   -0.11953E-06
  1230    0.10200E+04    0.15077E+02    0.00000E+00    0.77623E+01    0.35123E-08    0.25503E-06   -0.12365E-06
  1231    0.10156E+04    0.15245E+02    0.00000E+00    0.81884E+01    0.35061E-08    0.28916E-06   -0.12773E-06
  1232    0.10110E+04    0.15415E+02    0.00000E+00    0.85985E+01    0.34999E-08    0.32270E-06   -0.13178E-06
  1233    0.10066E+04    0.15589E+02    0.00000E+00    0.89902E+01    0.34938E-08    0.35560E-06   -0.13579E-06
  1234    0.10020E+04    0.15763E+02    0.00000E+00    0.93662E+01    0.34877E-08    0.38782E-06   -0.13977E-06
  1235    0.99770E+03    0.15940E+02    0.00000E+00    0.97247E+01    0.34815E-08    0.41929E-06   -0.14371E-06
  1236    0.99318E+03    0.16119E+02    0.00000E+00    0.10066E+02    0.34754E-08    0.44995E-06   -0.14762E-06
  1237    0.98861E+03    0.16299E+02    0.00000E+00    0.10390E+02    0.34694E-08    0.47975E-06   -0.15148E-06
  1238    0.98406E+03    0.16482E+02    0.00000E+00    0.10695E+02    0.34633E-08    0.50864E-06   -0.15530E-06
  1239    0.97946E+03    0.16666E+02    0.00000E+00    0.10983E+02    0.34572E-08    0.53655E-06   -0.15909E-06
  1240    0.97480E+03    0.16852E+02    0.00000E+00    0.11255E+02    0.34512E-08    0.56344E-06   -0.16283E-06
  1241    0.97025E+03    0.17039E+02    0.00000E+00    0.11508E+02    0.34451E-08    0.58924E-06   -0.16652E-06
  1242    0.96556E+03    0.17230E+02    0.00000E+00    0.11744E+02    0.34391E-08    0.61390E-06   -0.17017E-06
  1243    0.96090E+03    0.17419E+02    0.00000E+00    0.11961E+02    0.34331E-08    0.63736E-06   -0.17378E-06
  1244    0.95625E+03    0.17612E+02    0.00000E+00    0.12161E+02    0.34271E-08    0.65956E-06   -0.17734E-06
  1245    0.95163E+03    0.17807E+02    0.00000E+00    0.12343E+02    0.34211E-08    0.68046E-06   -0.18085E-06
  1246    0.94695E+03    0.18001E+02    0.00000E+00    0.12508E+02    0.34152E-08    0.69999E-06   -0.18431E-06
  1247    0.94223E+03    0.18197E+02    0.00000E+00    0.12654E+02    0.34092E-08    0.71809E-06   -0.18772E-06
  1248    0.93752E+03    0.18395E+02    0.00000E+00    0.12782E+02    0.34033E-08    0.73472E-06   -0.19107E-06
  1249    0.93283E+03    0.18595E+02    0.00000E+00    0.12892E+02    0.33974E-08    0.74981E-06   -0.19438E-06
  1250    0.92816E+03    0.18795E+02    0.00000E+00    0.12984E+02    0.33915E-08    0.76330E-06   -0.19763E-06
  1251    0.92344E+03    0.18995E+02    0.00000E+00    0.13058E+02    0.33856E-08    0.77517E-06   -0.20082E-06
  1252    0.91882E+03    0.19197E+02    0.00000E+00    0.13113E+02    0.33797E-08    0.78545E-06   -0.20396E-06
  1253    0.91407E+03    0.19400E+02    0.00000E+00    0.13151E+02    0.33738E-08    0.79418E-06   -0.20705E-06
  1254    0.90934E+03    0.19603E+02    0.00000E+00    0.13171E+02    0.33679E-08    0.80143E-06   -0.21008E-06
  1255    0.90464E+03    0.19807E+02    0.00000E+00    0.13173E+02    0.33621E-08    0.80725E-06   -0.21306E-06
  1256    0.90003E+03    0.20011E+02    0.00000E+00    0.13157E+02    0.33563E-08    0.81169E-06   -0.21598E-06
  1257    0.89538E+03    0.20216E+02    0.00000E+00    0.13125E+02    0.33505E-08    0.81480E-06   -0.21886E-06
  1258    0.89068E+03    0.20420E+02    0.00000E+00    0.13074E+02    0.33446E-08    0.81665E-06   -0.22168E-06
  1259    0.88601E+03    0.20625E+02    0.00000E+00    0.13007E+02    0.33389E-08    0.81729E-06   -0.22445E-06
