#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
  1200    0.11351E+04   -0.11872E+02   -0.63188E-09   -0.11872E+02    0.11455E+02    0.71495E-11   -0.63188E-09    0.71495E-11    0.25703E-14
  1201    0.11321E+04   -0.11041E+02   -0.61081E-09   -0.11041E+02    0.11520E+02    0.33703E-11   -0.61081E-09    0.33703E-11    0.25614E-14
  1202    0.11289E+04   -0.10219E+02   -0.58886E-09   -0.10219E+02    0.11591E+02   -0.40357E-12   -0.58886E-09   -0.40357E-12    0.25526E-14
  1203    0.11258E+04   -0.94070E+01   -0.56609E-09   -0.94070E+01    0.11666E+02   -0.41712E-11   -0.56609E-09   -0.41712E-11    0.25438E-14
  1204    0.11225E+04   -0.86047E+01   -0.54253E-09   -0.86047E+01    0.11745E+02   -0.79317E-11   -0.54253E-09   -0.79317E-11    0.25350E-14
  1205    0.11192E+04   -0.78130E+01   -0.51823E-09   -0.78130E+01    0.11827E+02   -0.11684E-10   -0.51823E-09   -0.11684E-10    0.25263E-14
  1206    0.11158E+04   -0.70317E+01   -0.49323E-09   -0.70317E+01    0.11914E+02   -0.15428E-10   -0.49323E-09   -0.15428E-10    0.25176E-14
  1207    0.11125E+04   -0.62623E+01   -0.46759E-09   -0.62623E+01    0.12006E+02   -0.19162E-10   -0.46759E-09   -0.19162E-10    0.25090E-14
  1208    0.11090E+04   -0.55030E+01   -0.44134E-09   -0.55030E+01    0.12102E+02   -0.22885E-10   -0.44134E-09   -0.22885E-10    0.25004E-14
  1209    0.11054E+04   -0.47554E+01   -0.41453E-09   -0.47554E+01    0.12201E+02   -0.26597E-10   -0.41453E-09   -0.26597E-10    0.24918E-14
  1210    0.11018E+04   -0.40207E+01   -0.38721E-09   -0.40207E+01    0.12304E+02   -0.30296E-10   -0.38721E-09   -0.30296E-10    0.24833E-14
  1211    0.10981E+04   -0.32984E+01   -0.35942E-09   -0.32984E+01    0.12411E+02   -0.33982E-10   -0.35942E-09   -0.33982E-10    0.24748E-14
  1212    0.10945E+04   -0.25880E+01   -0.33120E-09   -0.25880E+01    0.12522E+02   -0.37654E-10   -0.33120E-09   -0.37654E-10    0.24663E-14
  1213    0.10907E+04   -0.18897E+01   -0.30260E-09   -0.18897E+01    0.12636E+02   -0.41311E-10   -0.30260E-09   -0.41311E-10    0.24579E-14
  1214    0.10869E+04   -0.12054E+01   -0.27367E-09   -0.12054E+01    0.12755E+02   -0.44952E-10   -0.27367E-09   -0.44952E-10    0.24495E-14
  1215    0.10831E+04   -0.53451E+00   -0.24445E-09   -0.53451E+00    0.12876E+02   -0.48576E-10   -0.24445E-09   -0.48576E-10    0.24411E-14
  1216    0.10792E+04    0.12261E+00   -0.21499E-09    0.12261E+00    0.13002E+02   -0.52183E-10   -0.21499E-09   -0.52183E-10    0.24328E-14
  1217    0.10751E+04    0.76647E+00   -0.18532E-09    0.76647E+00    0.13131E+02   -0.55771E-10   -0.18532E-09   -0.55771E-10    0.24245E-14
  1218    0.10712E+04    0.13953E+01   -0.15550E-09    0.13953E+01    0.13264E+02   -0.59340E-10   -0.15550E-09   -0.59340E-10    0.24162E-14
  1219    0.10671E+04    0.20110E+01   -0.12558E-09    0.20110E+01    0.13398E+02   -0.62888E-10   -0.12558E-09   -0.62888E-10    0.24080E-14
  1220    0.10630E+04    0.26112E+01   -0.95586E-10    0.26112E+01    0.13537E+02   -0.66415E-10   -0.95586E-10   -0.66415E-10    0.23998E-14
  1221    0.10589E+04    0.31969E+01   -0.65577E-10    0.31969E+01    0.13678E+02   -0.69921E-10   -0.65577E-10   -0.69921E-10    0.23916E-14
  1222    0.10547E+04    0.37666E+01   -0.35593E-10    0.37666E+01    0.13823E+02   -0.73403E-10   -0.35593E-10   -0.73403E-10    0.23835E-14
  1223    0.10505E+04    0.43228E+01   -0.56805E-11    0.43228E+01    0.13970E+02   -0.76861E-10   -0.56805E-11   -0.76861E-10    0.23754E-14
  1224    0.10462E+04    0.48615E+01    0.24116E-10    0.48615E+01    0.14120E+02   -0.80295E-10    0.24116E-10   -0.80295E-10    0.23673E-14
  1225    0.10420E+04    0.53848E+01    0.53751E-10    0.53848E+01    0.14273E+02   -0.83703E-10    0.53751E-10   -0.83703E-10    0.23593E-14
  1226    0.10377E+04    0.58930E+01    0.83179E-10    0.58930E+01    0.14428E+02   -0.87085E-10    0.83179E-10   -0.87085E-10    0.23513E-14
  1227    0.10334E+04    0.63845E+01    0.11236E-09    0.63845E+01    0.14587E+02   -0.90440E-10    0.11236E-09   -0.90440E-10    0.23433E-14
  1228    0.10290E+04    0.68605E+01    0.14124E-09    0.68605E+01    0.14748E+02   -0.93766E-10    0.14124E-09   -0.93766E-10    0.23354E-14
  1229    0.10246E+04    0.73191E+01    0.16978E-09    0.73191E+01    0.14911E+02   -0.97063E-10    0.16978E-09   -0.97063E-10    0.23275E-14
  1230    0.10200E+04    0.77623E+01    0.19793E-09    0.77623E+01    0.15077E+02   -0.10033E-09    0.19793E-09   -0.10033E-09    0.23196E-14
  1231    0.10156E+04    0.81884E+01    0.22565E-09    0.81884E+01    0.15245E+02   -0.10357E-09    0.22565E-09   -0.10357E-09    0.23118E-14
  1232    0.10110E+04    0.85985E+01    0.25289E-09    0.85985E+01    0.15415E+02   -0.10677E-09    0.25289E-09   -0.10677E-09    0.23040E-14
  1233    0.10066E+04    0.89902E+01    0.27962E-09    0.89902E+01    0.15589E+02   -0.10994E-09    0.27962E-09   -0.10994E-09    0.22962E-14
  1234    0.10020E+04    0.93662E+01    0.30577E-09    0.93662E+01    0.15763E+02   -0.11308E-09    0.30577E-09   -0.11308E-09    0.22885E-14
  1235    0.99770E+03    0.97247E+01    0.33131E-09    0.97247E+01    0.15940E+02   -0.11619E-09    0.33131E-09   -0.11619E-09    0.22808E-14
  1236    0.99318E+03    0.10066E+02    0.35620E-09    0.10066E+02    0.16119E+02   -0.11926E-09    0.35620E-09   -0.11926E-09    0.22731E-14
  1237    0.98861E+03    0.10390E+02    0.38039E-09    0.10390E+02    0.16299E+02   -0.12229E-09    0.38039E-09   -0.12229E-09    0.22655E-14
  1238    0.98406E+03    0.10695E+02    0.40382E-09    0.10695E+02    0.16482E+02   -0.12529E-09    0.40382E-09   -0.12529E-09    0.22578E-14
  1239    0.97946E+03    0.10983E+02    0.42647E-09    0.10983E+02    0.16666E+02   -0.12824E-09    0.42647E-09   -0.12824E-09    0.22503E-14
  1240    0.97480E+03    0.11255E+02    0.44828E-09    0.11255E+02    0.16852E+02   -0.13116E-09    0.44828E-09   -0.13116E-09    0.22427E-14
  1241    0.97025E+03    0.11508E+02    0.46920E-09    0.11508E+02    0.17039E+02   -0.13404E-09    0.46920E-09   -0.13404E-09    0.22352E-14
  1242    0.96556E+03    0.11744E+02    0.48920E-09    0.11744E+02    0.17230E+02   -0.13688E-09    0.48920E-09   -0.13688E-09    0.22277E-14
  1243    0.96090E+03    0.11961E+02    0.50823E-09    0.11961E+02    0.17419E+02   -0.13968E-09    0.50823E-09   -0.13968E-09    0.22202E-14
  1244    0.95625E+03    0.12161E+02    0.52624E-09    0.12161E+02    0.17612E+02   -0.14244E-09    0.52624E-09   -0.14244E-09    0.22128E-14
  1245    0.95163E+03    0.12343E+02    0.54318E-09    0.12343E+02    0.17807E+02   -0.14515E-09    0.54318E-09   -0.14515E-09    0.22054E-14
  1246    0.94695E+03    0.12508E+02    0.55902E-09    0.12508E+02    0.18001E+02   -0.14782E-09    0.55902E-09   -0.14782E-09    0.21980E-14
  1247    0.94223E+03    0.12654E+02    0.57371E-09    0.12654E+02    0.18197E+02   -0.15044E-09    0.57371E-09   -0.15044E-09    0.21907E-14
  1248    0.93752E+03    0.12782E+02    0.58720E-09    0.12782E+02    0.18395E+02   -0.15302E-09    0.58720E-09   -0.15302E-09    0.21833E-14
  1249    0.93283E+03    0.12892E+02    0.59944E-09    0.12892E+02    0.18595E+02   -0.15555E-09    0.59944E-09   -0.15555E-09    0.21761E-14
  1250    0.92816E+03    0.12984E+02    0.61040E-09    0.12984E+02    0.18795E+02   -0.15804E-09    0.61040E-09   -0.15804E-09    0.21688E-14
  1251    0.92344E+03    0.13058E+02    0.62004E-09    0.13058E+02    0.18995E+02   -0.16047E-09    0.62004E-09   -0.16047E-09    0.21616E-14
  1252    0.91882E+03    0.13113E+02    0.62839E-09    0.13113E+02    0.19197E+02   -0.16286E-09    0.62839E-09   -0.16286E-09    0.21544E-14
  1253    0.91407E+03    0.13151E+02    0.63549E-09    0.13151E+02    0.19400E+02   -0.16520E-09    0.63549E-09   -0.16520E-09    0.21472E-14
  1254    0.90934E+03    0.13171E+02    0.64139E-09    0.13171E+02    0.19603E+02   -0.16750E-09    0.64139E-09   -0.16750E-09    0.21400E-14
  1255    0.90464E+03    0.13173E+02    0.64613E-09    0.13173E+02    0.19807E+02   -0.16975E-09    0.64613E-09   -0.16975E-09    0.21329E-14
  1256    0.90003E+03    0.13157E+02    0.64976E-09    0.13157E+02    0.20011E+02   -0.17195E-09    0.64976E-09   -0.17195E-09    0.21258E-14
  1257    0.89538E+03    0.13125E+02    0.65230E-09    0.13125E+02    0.20216E+02   -0.17411E-09    0.65230E-09   -0.17411E-09    0.21188E-14
  1258    0.89068E+03    0.13074E+02    0.65382E-09    0.13074E+02    0.20420E+02   -0.17622E-09    0.65382E-09   -0.17622E-09    0.21118E-14
  1259    0.88601E+03    0.13007E+02    0.65435E-09    0.13007E+02    0.20625E+02   -0.17829E-09    0.65435E-09   -0.17829E-09    0.21048E-14
  1260    0.88137E+03    0.12922E+02    0.65394E-09    0.12922E+02    0.20830E+02   -0.18031E-09    0.65394E-09   -0.18031E-09    0.20978E-14
  1261    0.87675E+03    0.12821E+02    0.65262E-09    0.12821E+02    0.21035E+02   -0.18230E-09    0.65262E-09   -0.18230E-09    0.20908E-14
  1262    0.87217E+03    0.12702E+02    0.65045E-09    0.12702E+02    0.21241E+02   -0.18424E-09    0.65045E-09   -0.18424E-09    0.20839E-14
  1263    0.86761E+03    0.12567E+02    0.64746E-09    0.12567E+02    0.21445E+02   -0.18614E-09    0.64746E-09   -0.18614E-09    0.20770E-14
  1264    0.86302E+03    0.12415E+02    0.64370E-09    0.12415E+02    0.21650E+02   -0.18800E-09    0.64370E-09   -0.18800E-09    0.20701E-14
  1265    0.85853E+03    0.12247E+02    0.63921E-09    0.12247E+02    0.21853E+02   -0.18982E-09    0.63921E-09   -0.18982E-09    0.20633E-14
  1266    0.85400E+03    0.12063E+02    0.63404E-09    0.12063E+02    0.22057E+02   -0.19159E-09    0.63404E-09   -0.19159E-09    0.20565E-14
  1267    0.84951E+03    0.11862E+02    0.62822E-09    0.11862E+02    0.22258E+02   -0.19333E-09    0.62822E-09   -0.19333E-09    0.20497E-14
  1268    0.84506E+03    0.11645E+02    0.62181E-09    0.11645E+02    0.22461E+02   -0.19503E-09    0.62181E-09   -0.19503E-09    0.20430E-14
  1269    0.84065E+03    0.11413E+02    0.61484E-09    0.11413E+02    0.22661E+02   -0.19670E-09    0.61484E-09   -0.19670E-09    0.20362E-14
  1270    0.83625E+03    0.11164E+02    0.60735E-09    0.11164E+02    0.22861E+02   -0.19832E-09    0.60735E-09   -0.19832E-09    0.20295E-14
  1271    0.83189E+03    0.10900E+02    0.59940E-09    0.10900E+02    0.23060E+02   -0.19991E-09    0.59940E-09   -0.19991E-09    0.20228E-14
  1272    0.82756E+03    0.10621E+02    0.59102E-09    0.10621E+02    0.23258E+02   -0.20146E-09    0.59102E-09   -0.20146E-09    0.20162E-14
  1273    0.82324E+03    0.10327E+02    0.58226E-09    0.10327E+02    0.23454E+02   -0.20297E-09    0.58226E-09   -0.20297E-09    0.20096E-14
  1274    0.81897E+03    0.10017E+02    0.57315E-09    0.10017E+02    0.23648E+02   -0.20445E-09    0.57315E-09   -0.20445E-09    0.20030E-14
  1275    0.81473E+03    0.96932E+01    0.56375E-09    0.96932E+01    0.23841E+02   -0.20590E-09    0.56375E-09   -0.20590E-09    0.19964E-14
  1276    0.81052E+03    0.93542E+01    0.55410E-09    0.93542E+01    0.24034E+02   -0.20731E-09    0.55410E-09   -0.20731E-09    0.19898E-14
  1277    0.80636E+03    0.90011E+01    0.54423E-09    0.90011E+01    0.24225E+02   -0.20869E-09    0.54423E-09   -0.20869E-09    0.19833E-14
  1278    0.80223E+03    0.86332E+01    0.53420E-09    0.86332E+01    0.24413E+02   -0.21003E-09    0.53420E-09   -0.21003E-09    0.19768E-14
  1279    0.79815E+03    0.82518E+01    0.52404E-09    0.82518E+01    0.24600E+02   -0.21134E-09    0.52404E-09   -0.21134E-09    0.19703E-14
  1280    0.79411E+03    0.78551E+01    0.51381E-09    0.78551E+01    0.24786E+02   -0.21262E-09    0.51381E-09   -0.21262E-09    0.19639E-14
  1281    0.79011E+03    0.74460E+01    0.50353E-09    0.74460E+01    0.24970E+02   -0.21387E-09    0.50353E-09   -0.21387E-09    0.19575E-14
  1282    0.78617E+03    0.70229E+01    0.49326E-09    0.70229E+01    0.25151E+02   -0.21509E-09    0.49326E-09   -0.21509E-09    0.19511E-14
  1283    0.78226E+03    0.65862E+01    0.48304E-09    0.65862E+01    0.25331E+02   -0.21627E-09    0.48304E-09   -0.21627E-09    0.19447E-14
  1284    0.77840E+03    0.61357E+01    0.47291E-09    0.61357E+01    0.25508E+02   -0.21743E-09    0.47291E-09   -0.21743E-09    0.19384E-14
  1285    0.77458E+03    0.56729E+01    0.46291E-09    0.56729E+01    0.25684E+02   -0.21856E-09    0.46291E-09   -0.21856E-09    0.19320E-14
  1286    0.77081E+03    0.51968E+01    0.45309E-09    0.51968E+01    0.25857E+02   -0.21966E-09    0.45309E-09   -0.21966E-09    0.19258E-14
  1287    0.76709E+03    0.47086E+01    0.44349E-09    0.47086E+01    0.26028E+02   -0.22073E-09    0.44349E-09   -0.22073E-09    0.19195E-14
  1288    0.76343E+03    0.42068E+01    0.43416E-09    0.42068E+01    0.26196E+02   -0.22178E-09    0.43416E-09   -0.22178E-09    0.19132E-14
  1289    0.75981E+03    0.36940E+01    0.42513E-09    0.36940E+01    0.26363E+02   -0.22279E-09    0.42513E-09   -0.22279E-09    0.19070E-14
  1290    0.75624E+03    0.31680E+01    0.41646E-09    0.31680E+01    0.26526E+02   -0.22378E-09    0.41646E-09   -0.22378E-09    0.19008E-14
  1291    0.75273E+03    0.26300E+01    0.40817E-09    0.26300E+01    0.26687E+02   -0.22475E-09    0.40817E-09   -0.22475E-09    0.18946E-14
  1292    0.74926E+03    0.20798E+01    0.40033E-09    0.20798E+01    0.26844E+02   -0.22569E-09    0.40033E-09   -0.22569E-09    0.18885E-14
  1293    0.74585E+03    0.15173E+01    0.39296E-09    0.15173E+01    0.27001E+02   -0.22661E-09    0.39296E-09   -0.22661E-09    0.18824E-14
  1294    0.74250E+03    0.94592E+00    0.38612E-09    0.94592E+00    0.27154E+02   -0.22750E-09    0.38612E-09   -0.22750E-09    0.18763E-14
  1295    0.73920E+03    0.36112E+00    0.37984E-09    0.36112E+00    0.27304E+02   -0.22837E-09    0.37984E-09   -0.22837E-09    0.18702E-14
  1296    0.73595E+03   -0.23285E+00    0.37418E-09   -0.23285E+00    0.27453E+02   -0.22921E-09    0.37418E-09   -0.22921E-09    0.18641E-14
  1297    0.73276E+03   -0.83915E+00    0.36916E-09   -0.83915E+00    0.27598E+02   -0.23004E-09    0.36916E-09   -0.23004E-09    0.18581E-14
  1298    0.72962E+03   -0.14557E+01    0.36484E-09   -0.14557E+01    0.27740E+02   -0.23084E-09    0.36484E-09   -0.23084E-09    0.18521E-14
  1299    0.72654E+03   -0.20835E+01    0.36126E-09   -0.20835E+01    0.27880E+02   -0.23162E-09    0.36126E-09   -0.23162E-09    0.18461E-14
  1300    0.72352E+03   -0.27211E+01    0.35847E-09   -0.27211E+01    0.28016E+02   -0.23238E-09    0.35847E-09   -0.23238E-09    0.18401E-14
  1301    0.72057E+03   -0.33688E+01    0.35648E-09   -0.33688E+01    0.28150E+02   -0.23312E-09    0.35648E-09   -0.23312E-09    0.18342E-14
  1302    0.71766E+03   -0.40257E+01    0.35529E-09   -0.40257E+01    0.28280E+02   -0.23384E-09    0.35529E-09   -0.23384E-09    0.18283E-14
  1303    0.71481E+03   -0.46933E+01    0.35487E-09   -0.46933E+01    0.28407E+02   -0.23454E-09    0.35487E-09   -0.23454E-09    0.18224E-14
  1304    0.71203E+03   -0.53693E+01    0.35518E-09   -0.53693E+01    0.28532E+02   -0.23521E-09    0.35518E-09   -0.23521E-09    0.18165E-14
  1305    0.70930E+03   -0.60551E+01    0.35621E-09   -0.60551E+01    0.28653E+02   -0.23587E-09    0.35621E-09   -0.23587E-09    0.18106E-14
  1306    0.70662E+03   -0.67476E+01    0.35790E-09   -0.67476E+01    0.28771E+02   -0.23651E-09    0.35790E-09   -0.23651E-09    0.18048E-14
  1307    0.70402E+03   -0.74475E+01    0.36025E-09   -0.74475E+01    0.28886E+02   -0.23713E-09    0.36025E-09   -0.23713E-09    0.17990E-14
  1308    0.70148E+03   -0.81569E+01    0.36322E-09   -0.81569E+01    0.28997E+02   -0.23772E-09    0.36322E-09   -0.23772E-09    0.17932E-14
  1309    0.69899E+03   -0.88714E+01    0.36677E-09   -0.88714E+01    0.29104E+02   -0.23829E-09    0.36677E-09   -0.23829E-09    0.17875E-14
  1310    0.69657E+03   -0.95939E+01    0.37089E-09   -0.95939E+01    0.29209E+02   -0.23885E-09    0.37089E-09   -0.23885E-09    0.17817E-14
  1311    0.69420E+03   -0.10322E+02    0.37553E-09   -0.10322E+02    0.29310E+02   -0.23938E-09    0.37553E-09   -0.23938E-09    0.17760E-14
  1312    0.69193E+03   -0.11056E+02    0.38068E-09   -0.11056E+02    0.29408E+02   -0.23989E-09    0.38068E-09   -0.23989E-09    0.17703E-14
  1313    0.68969E+03   -0.11796E+02    0.38630E-09   -0.11796E+02    0.29501E+02   -0.24037E-09    0.38630E-09   -0.24037E-09    0.17646E-14
  1314    0.68752E+03   -0.12539E+02    0.39236E-09   -0.12539E+02    0.29592E+02   -0.24084E-09    0.39236E-09   -0.24084E-09    0.17590E-14
  1315    0.68541E+03   -0.13289E+02    0.39883E-09   -0.13289E+02    0.29679E+02   -0.24128E-09    0.39883E-09   -0.24128E-09    0.17533E-14
  1316    0.68337E+03   -0.14042E+02    0.40569E-09   -0.14042E+02    0.29761E+02   -0.24170E-09    0.40569E-09   -0.24170E-09    0.17477E-14
  1317    0.68140E+03   -0.14799E+02    0.41289E-09   -0.14799E+02    0.29842E+02   -0.24210E-09    0.41289E-09   -0.24210E-09    0.17421E-14
  1318    0.67948E+03   -0.15559E+02    0.42043E-09   -0.15559E+02    0.29917E+02   -0.24247E-09    0.42043E-09   -0.24247E-09    0.17366E-14
  1319    0.67762E+03   -0.16324E+02    0.42825E-09   -0.16324E+02    0.29989E+02   -0.24283E-09    0.42825E-09   -0.24283E-09    0.17310E-14
  1320    0.67583E+03   -0.17091E+02    0.43635E-09   -0.17091E+02    0.30057E+02   -0.24316E-09    0.43635E-09   -0.24316E-09    0.17255E-14
  1321    0.67410E+03   -0.17861E+02    0.44467E-09   -0.17861E+02    0.30122E+02   -0.24346E-09    0.44467E-09   -0.24346E-09    0.17200E-14
  1322    0.67244E+03   -0.18632E+02    0.45321E-09   -0.18632E+02    0.30182E+02   -0.24374E-09    0.45321E-09   -0.24374E-09    0.17145E-14
  1323    0.67084E+03   -0.19405E+02    0.46192E-09   -0.19405E+02    0.30238E+02   -0.24400E-09    0.46192E-09   -0.24400E-09    0.17091E-14
  1324    0.66931E+03   -0.20181E+02    0.47077E-09   -0.20181E+02    0.30291E+02   -0.24424E-09    0.47077E-09   -0.24424E-09    0.17036E-14
  1325    0.66783E+03   -0.20957E+02    0.47975E-09   -0.20957E+02    0.30340E+02   -0.24445E-09    0.47975E-09   -0.24445E-09    0.16982E-14
  1326    0.66643E+03   -0.21734E+02    0.48881E-09   -0.21734E+02    0.30385E+02   -0.24464E-09    0.48881E-09   -0.24464E-09    0.16928E-14
  1327    0.66508E+03   -0.22512E+02    0.49793E-09   -0.22512E+02    0.30427E+02   -0.24480E-09    0.49793E-09   -0.24480E-09    0.16874E-14
  1328    0.66381E+03   -0.23289E+02    0.50708E-09   -0.23289E+02    0.30465E+02   -0.24494E-09    0.50708E-09   -0.24494E-09    0.16821E-14
  1329    0.66259E+03   -0.24067E+02    0.51623E-09   -0.24067E+02    0.30498E+02   -0.24506E-09    0.51623E-09   -0.24506E-09    0.16767E-14
  1330    0.66144E+03   -0.24844E+02    0.52535E-09   -0.24844E+02    0.30527E+02   -0.24515E-09    0.52535E-09   -0.24515E-09    0.16714E-14
  1331    0.66035E+03   -0.25620E+02    0.53441E-09   -0.25620E+02    0.30553E+02   -0.24522E-09    0.53441E-09   -0.24522E-09    0.16661E-14
  1332    0.65932E+03   -0.26396E+02    0.54338E-09   -0.26396E+02    0.30574E+02   -0.24526E-09    0.54338E-09   -0.24526E-09    0.16608E-14
  1333    0.65836E+03   -0.27169E+02    0.55223E-09   -0.27169E+02    0.30591E+02   -0.24528E-09    0.55223E-09   -0.24528E-09    0.16556E-14
  1334    0.65746E+03   -0.27941E+02    0.56094E-09   -0.27941E+02    0.30605E+02   -0.24527E-09    0.56094E-09   -0.24527E-09    0.16503E-14
  1335    0.65663E+03   -0.28712E+02    0.56947E-09   -0.28712E+02    0.30614E+02   -0.24523E-09    0.56947E-09   -0.24523E-09    0.16451E-14
  1336    0.65586E+03   -0.29479E+02    0.57779E-09   -0.29479E+02    0.30620E+02   -0.24517E-09    0.57779E-09   -0.24517E-09    0.16399E-14
  1337    0.65515E+03   -0.30245E+02    0.58587E-09   -0.30245E+02    0.30621E+02   -0.24509E-09    0.58587E-09   -0.24509E-09    0.16347E-14
  1338    0.65450E+03   -0.31008E+02    0.59369E-09   -0.31008E+02    0.30618E+02   -0.24498E-09    0.59369E-09   -0.24498E-09    0.16296E-14
  1339    0.65392E+03   -0.31768E+02    0.60122E-09   -0.31768E+02    0.30611E+02   -0.24484E-09    0.60122E-09   -0.24484E-09    0.16244E-14
  1340    0.65340E+03   -0.32526E+02    0.60842E-09   -0.32526E+02    0.30600E+02   -0.24468E-09    0.60842E-09   -0.24468E-09    0.16193E-14
  1341    0.65294E+03   -0.33279E+02    0.61526E-09   -0.33279E+02    0.30586E+02   -0.24449E-09    0.61526E-09   -0.24449E-09    0.16142E-14
  1342    0.65254E+03   -0.34029E+02    0.62172E-09   -0.34029E+02    0.30568E+02   -0.24428E-09    0.62172E-09   -0.24428E-09    0.16091E-14
  1343    0.65220E+03   -0.34775E+02    0.62777E-09   -0.34775E+02    0.30545E+02   -0.24403E-09    0.62777E-09   -0.24403E-09    0.16040E-14
  1344    0.65193E+03   -0.35517E+02    0.63337E-09   -0.35517E+02    0.30518E+02   -0.24376E-09    0.63337E-09   -0.24376E-09    0.15990E-14
  1345    0.65171E+03   -0.36254E+02    0.63851E-09   -0.36254E+02    0.30488E+02   -0.24347E-09    0.63851E-09   -0.24347E-09    0.15940E-14
  1346    0.65155E+03   -0.36988E+02    0.64314E-09   -0.36988E+02    0.30452E+02   -0.24315E-09    0.64314E-09   -0.24315E-09    0.15890E-14
  1347    0.65147E+03   -0.37716E+02    0.64724E-09   -0.37716E+02    0.30413E+02   -0.24280E-09    0.64724E-09   -0.24280E-09    0.15840E-14
  1348    0.65143E+03   -0.38439E+02    0.65078E-09   -0.38439E+02    0.30371E+02   -0.24242E-09    0.65078E-09   -0.24242E-09    0.15790E-14
  1349    0.65147E+03   -0.39157E+02    0.65373E-09   -0.39157E+02    0.30323E+02   -0.24202E-09    0.65373E-09   -0.24202E-09    0.15740E-14
  1350    0.65155E+03   -0.39870E+02    0.65605E-09   -0.39870E+02    0.30272E+02   -0.24158E-09    0.65605E-09   -0.24158E-09    0.15691E-14
  1351    0.65170E+03   -0.40577E+02    0.65775E-09   -0.40577E+02    0.30217E+02   -0.24112E-09    0.65775E-09   -0.24112E-09    0.15642E-14
  1352    0.65190E+03   -0.41277E+02    0.65882E-09   -0.41277E+02    0.30158E+02   -0.24064E-09    0.65882E-09   -0.24064E-09    0.15593E-14
  1353    0.65216E+03   -0.41972E+02    0.65932E-09   -0.41972E+02    0.30097E+02   -0.24012E-09    0.65932E-09   -0.24012E-09    0.15544E-14
  1354    0.65248E+03   -0.42661E+02    0.65928E-09   -0.42661E+02    0.30030E+02   -0.23958E-09    0.65928E-09   -0.23958E-09    0.15495E-14
  1355    0.65286E+03   -0.43343E+02    0.65874E-09   -0.43343E+02    0.29960E+02   -0.23902E-09    0.65874E-09   -0.23902E-09    0.15447E-14
  1356    0.65329E+03   -0.44019E+02    0.65772E-09   -0.44019E+02    0.29886E+02   -0.23843E-09    0.65772E-09   -0.23843E-09    0.15399E-14
  1357    0.65378E+03   -0.44685E+02    0.65628E-09   -0.44685E+02    0.29808E+02   -0.23781E-09    0.65628E-09   -0.23781E-09    0.15351E-14
  1358    0.65430E+03   -0.45343E+02    0.65443E-09   -0.45343E+02    0.29727E+02   -0.23717E-09    0.65443E-09   -0.23717E-09    0.15303E-14
  1359    0.65488E+03   -0.45995E+02    0.65222E-09   -0.45995E+02    0.29642E+02   -0.23651E-09    0.65222E-09   -0.23651E-09    0.15255E-14
  1360    0.65549E+03   -0.46637E+02    0.64969E-09   -0.46637E+02    0.29555E+02   -0.23582E-09    0.64969E-09   -0.23582E-09    0.15207E-14
  1361    0.65618E+03   -0.47271E+02    0.64687E-09   -0.47271E+02    0.29463E+02   -0.23511E-09    0.64687E-09   -0.23511E-09    0.15160E-14
  1362    0.65688E+03   -0.47895E+02    0.64380E-09   -0.47895E+02    0.29368E+02   -0.23438E-09    0.64380E-09   -0.23438E-09    0.15113E-14
  1363    0.65765E+03   -0.48513E+02    0.64050E-09   -0.48513E+02    0.29269E+02   -0.23362E-09    0.64050E-09   -0.23362E-09    0.15066E-14
  1364    0.65843E+03   -0.49119E+02    0.63703E-09   -0.49119E+02    0.29167E+02   -0.23285E-09    0.63703E-09   -0.23285E-09    0.15019E-14
  1365    0.65934E+03   -0.49715E+02    0.63341E-09   -0.49715E+02    0.29062E+02   -0.23205E-09    0.63341E-09   -0.23205E-09    0.14972E-14
  1366    0.66022E+03   -0.50302E+02    0.62968E-09   -0.50302E+02    0.28953E+02   -0.23124E-09    0.62968E-09   -0.23124E-09    0.14926E-14
  1367    0.66114E+03   -0.50880E+02    0.62588E-09   -0.50880E+02    0.28840E+02   -0.23040E-09    0.62588E-09   -0.23040E-09    0.14879E-14
  1368    0.66218E+03   -0.51446E+02    0.62204E-09   -0.51446E+02    0.28726E+02   -0.22954E-09    0.62204E-09   -0.22954E-09    0.14833E-14
  1369    0.66319E+03   -0.52001E+02    0.61820E-09   -0.52001E+02    0.28608E+02   -0.22867E-09    0.61820E-09   -0.22867E-09    0.14787E-14
  1370    0.66423E+03   -0.52546E+02    0.61439E-09   -0.52546E+02    0.28487E+02   -0.22778E-09    0.61439E-09   -0.22778E-09    0.14741E-14
  1371    0.66532E+03   -0.53080E+02    0.61066E-09   -0.53080E+02    0.28363E+02   -0.22686E-09    0.61066E-09   -0.22686E-09    0.14696E-14
  1372    0.66646E+03   -0.53603E+02    0.60703E-09   -0.53603E+02    0.28236E+02   -0.22594E-09    0.60703E-09   -0.22594E-09    0.14650E-14
  1373    0.66763E+03   -0.54114E+02    0.60354E-09   -0.54114E+02    0.28107E+02   -0.22499E-09    0.60354E-09   -0.22499E-09    0.14605E-14
  1374    0.66885E+03   -0.54613E+02    0.60023E-09   -0.54613E+02    0.27975E+02   -0.22403E-09    0.60023E-09   -0.22403E-09    0.14559E-14
