#    L    TT             EE             TE             PP             TP          
  1103    0.10796E+04    0.25787E+02   -0.80929E+02    0.20305E+06   -0.90576E+01
  1104    0.10828E+04    0.25498E+02   -0.80890E+02    0.20267E+06   -0.92070E+01
  1105    0.10859E+04    0.25209E+02   -0.80828E+02    0.20230E+06   -0.93513E+01
  1106    0.10891E+04    0.24920E+02   -0.80743E+02    0.20192E+06   -0.94906E+01
  1107    0.10922E+04    0.24632E+02   -0.80636E+02    0.20154E+06   -0.96251E+01
  1108    0.10954E+04    0.24343E+02   -0.80506E+02    0.20117E+06   -0.97548E+01
  1109    0.10984E+04    0.24054E+02   -0.80354E+02    0.20079E+06   -0.98800E+01
  1110    0.11016E+04    0.23768E+02   -0.80180E+02    0.20042E+06   -0.10001E+02
  1111    0.11046E+04    0.23483E+02   -0.79984E+02    0.20005E+06   -0.10117E+02
  1112    0.11077E+04    0.23198E+02   -0.79768E+02    0.19967E+06   -0.10229E+02
  1113    0.11107E+04    0.22916E+02   -0.79529E+02    0.19930E+06   -0.10338E+02
  1114    0.11137E+04    0.22634E+02   -0.79269E+02    0.19893E+06   -0.10442E+02
  1115    0.11167E+04    0.22354E+02   -0.78990E+02    0.19856E+06   -0.10542E+02
  1116    0.11196E+04    0.22075E+02   -0.78689E+02    0.19820E+06   -0.10639E+02
  1117    0.11225E+04    0.21799E+02   -0.78369E+02    0.19783E+06   -0.10733E+02
  1118    0.11254E+04    0.21524E+02   -0.78027E+02    0.19746E+06   -0.10823E+02
  1119    0.11283E+04    0.21251E+02   -0.77667E+02    0.19710E+06   -0.10909E+02
  1120    0.11311E+04    0.20980E+02   -0.77287E+02    0.19673E+06   -0.10993E+02
  1121    0.11338E+04    0.20712E+02   -0.76886E+02    0.19637E+06   -0.11074E+02
  1122    0.11366E+04    0.20445E+02   -0.76467E+02    0.19601E+06   -0.11152E+02
  1123    0.11392E+04    0.20181E+02   -0.76030E+02    0.19564E+06   -0.11227E+02
  1124    0.11418E+04    0.19919E+02   -0.75574E+02    0.19528E+06   -0.11299E+02
  1125    0.11444E+04    0.19659E+02   -0.75099E+02    0.19492E+06   -0.11370E+02
  1126    0.11469E+04    0.19403E+02   -0.74607E+02    0.19456E+06   -0.11438E+02
  1127    0.11494E+04    0.19148E+02   -0.74097E+02    0.19420E+06   -0.11503E+02
  1128    0.11518E+04    0.18897E+02   -0.73570E+02    0.19385E+06   -0.11567E+02
  1129    0.11542E+04    0.18649E+02   -0.73025E+02    0.19349E+06   -0.11629E+02
  1130    0.11564E+04    0.18404E+02   -0.72463E+02    0.19313E+06   -0.11689E+02
  1131    0.11587E+04    0.18161E+02   -0.71886E+02    0.19278E+06   -0.11747E+02
  1132    0.11609E+04    0.17922E+02   -0.71292E+02    0.19242E+06   -0.11804E+02
  1133    0.11630E+04    0.17686E+02   -0.70682E+02    0.19207E+06   -0.11860E+02
  1134    0.11651E+04    0.17453E+02   -0.70056E+02    0.19172E+06   -0.11915E+02
  1135    0.11671E+04    0.17223E+02   -0.69414E+02    0.19137E+06   -0.11968E+02
  1136    0.11690E+04    0.16998E+02   -0.68758E+02    0.19102E+06   -0.12020E+02
  1137    0.11709E+04    0.16775E+02   -0.68086E+02    0.19067E+06   -0.12072E+02
  1138    0.11728E+04    0.16556E+02   -0.67400E+02    0.19032E+06   -0.12123E+02
  1139    0.11745E+04    0.16340E+02   -0.66699E+02    0.18997E+06   -0.12173E+02
  1140    0.11762E+04    0.16129E+02   -0.65985E+02    0.18962E+06   -0.12223E+02
  1141    0.11778E+04    0.15920E+02   -0.65256E+02    0.18927E+06   -0.12273E+02
  1142    0.11793E+04    0.15715E+02   -0.64513E+02    0.18893E+06   -0.12323E+02
  1143    0.11808E+04    0.15514E+02   -0.63758E+02    0.18858E+06   -0.12372E+02
  1144    0.11821E+04    0.15316E+02   -0.62990E+02    0.18824E+06   -0.12422E+02
  1145    0.11835E+04    0.15124E+02   -0.62209E+02    0.18789E+06   -0.12472E+02
  1146    0.11847E+04    0.14935E+02   -0.61415E+02    0.18755E+06   -0.12522E+02
  1147    0.11859E+04    0.14750E+02   -0.60610E+02    0.18721E+06   -0.12573E+02
  1148    0.11870E+04    0.14568E+02   -0.59792E+02    0.18687E+06   -0.12625E+02
  1149    0.11880E+04    0.14391E+02   -0.58963E+02    0.18653E+06   -0.12677E+02
  1150    0.11889E+04    0.14218E+02   -0.58122E+02    0.18619E+06   -0.12730E+02
  1151    0.11899E+04    0.14050E+02   -0.57271E+02    0.18585E+06   -0.12785E+02
  1152    0.11906E+04    0.13885E+02   -0.56408E+02    0.18551E+06   -0.12840E+02
  1153    0.11914E+04    0.13725E+02   -0.55537E+02    0.18518E+06   -0.12895E+02
  1154    0.11920E+04    0.13569E+02   -0.54654E+02    0.18484E+06   -0.12950E+02
  1155    0.11926E+04    0.13417E+02   -0.53763E+02    0.18451E+06   -0.13005E+02
  1156    0.11930E+04    0.13270E+02   -0.52863E+02    0.18417E+06   -0.13058E+02
  1157    0.11934E+04    0.13126E+02   -0.51955E+02    0.18384E+06   -0.13110E+02
  1158    0.11937E+04    0.12988E+02   -0.51040E+02    0.18350E+06   -0.13161E+02
  1159    0.11940E+04    0.12854E+02   -0.50117E+02    0.18317E+06   -0.13209E+02
  1160    0.11941E+04    0.12725E+02   -0.49190E+02    0.18284E+06   -0.13255E+02
  1161    0.11942E+04    0.12599E+02   -0.48255E+02    0.18251E+06   -0.13297E+02
  1162    0.11942E+04    0.12479E+02   -0.47315E+02    0.18218E+06   -0.13337E+02
  1163    0.11941E+04    0.12364E+02   -0.46370E+02    0.18185E+06   -0.13372E+02
  1164    0.11940E+04    0.12253E+02   -0.45421E+02    0.18152E+06   -0.13403E+02
  1165    0.11938E+04    0.12147E+02   -0.44467E+02    0.18120E+06   -0.13430E+02
  1166    0.11934E+04    0.12046E+02   -0.43510E+02    0.18087E+06   -0.13451E+02
  1167    0.11930E+04    0.11949E+02   -0.42551E+02    0.18054E+06   -0.13467E+02
  1168    0.11925E+04    0.11857E+02   -0.41587E+02    0.18022E+06   -0.13477E+02
  1169    0.11920E+04    0.11770E+02   -0.40623E+02    0.17990E+06   -0.13481E+02
  1170    0.11914E+04    0.11687E+02   -0.39656E+02    0.17957E+06   -0.13478E+02
  1171    0.11906E+04    0.11610E+02   -0.38689E+02    0.17925E+06   -0.13468E+02
  1172    0.11898E+04    0.11537E+02   -0.37721E+02    0.17893E+06   -0.13451E+02
  1173    0.11889E+04    0.11469E+02   -0.36752E+02    0.17861E+06   -0.13425E+02
  1174    0.11880E+04    0.11405E+02   -0.35783E+02    0.17829E+06   -0.13392E+02
  1175    0.11869E+04    0.11346E+02   -0.34815E+02    0.17797E+06   -0.13349E+02
  1176    0.11857E+04    0.11293E+02   -0.33848E+02    0.17765E+06   -0.13298E+02
  1177    0.11845E+04    0.11244E+02   -0.32883E+02    0.17733E+06   -0.13237E+02
  1178    0.11832E+04    0.11200E+02   -0.31919E+02    0.17701E+06   -0.13165E+02
  1179    0.11819E+04    0.11162E+02   -0.30957E+02    0.17669E+06   -0.13084E+02
  1180    0.11804E+04    0.11129E+02   -0.29997E+02    0.17638E+06   -0.12992E+02
  1181    0.11789E+04    0.11099E+02   -0.29041E+02    0.17606E+06   -0.12888E+02
  1182    0.11772E+04    0.11075E+02   -0.28087E+02    0.17575E+06   -0.12774E+02
  1183    0.11755E+04    0.11056E+02   -0.27138E+02    0.17543E+06   -0.12647E+02
  1184    0.11738E+04    0.11040E+02   -0.26192E+02    0.17512E+06   -0.12507E+02
  1185    0.11719E+04    0.11031E+02   -0.25251E+02    0.17481E+06   -0.12355E+02
  1186    0.11700E+04    0.11026E+02   -0.24314E+02    0.17450E+06   -0.12190E+02
  1187    0.11680E+04    0.11026E+02   -0.23382E+02    0.17419E+06   -0.12011E+02
  1188    0.11660E+04    0.11031E+02   -0.22456E+02    0.17388E+06   -0.11817E+02
  1189    0.11638E+04    0.11040E+02   -0.21536E+02    0.17357E+06   -0.11610E+02
  1190    0.11616E+04    0.11054E+02   -0.20621E+02    0.17326E+06   -0.11387E+02
  1191    0.11592E+04    0.11073E+02   -0.19713E+02    0.17295E+06   -0.11150E+02
  1192    0.11569E+04    0.11097E+02   -0.18811E+02    0.17264E+06   -0.10896E+02
  1193    0.11544E+04    0.11125E+02   -0.17916E+02    0.17234E+06   -0.10627E+02
  1194    0.11519E+04    0.11159E+02   -0.17028E+02    0.17203E+06   -0.10341E+02
  1195    0.11493E+04    0.11196E+02   -0.16147E+02    0.17173E+06   -0.10038E+02
  1196    0.11465E+04    0.11240E+02   -0.15274E+02    0.17142E+06   -0.97181E+01
  1197    0.11438E+04    0.11287E+02   -0.14409E+02    0.17112E+06   -0.93803E+01
  1198    0.11410E+04    0.11339E+02   -0.13553E+02    0.17082E+06   -0.90243E+01
  1199    0.11381E+04    0.11395E+02   -0.12704E+02    0.17051E+06   -0.86498E+01
  1200    0.11351E+04    0.11456E+02   -0.11864E+02    0.17021E+06   -0.82563E+01
  1201    0.11321E+04    0.11521E+02   -0.11033E+02    0.16991E+06   -0.78437E+01
  1202    0.11289E+04    0.11592E+02   -0.10211E+02    0.16961E+06   -0.74127E+01
  1203    0.11258E+04    0.11666E+02   -0.93994E+01    0.16931E+06   -0.69642E+01
  1204    0.11225E+04    0.11746E+02   -0.85972E+01    0.16901E+06   -0.64991E+01
  1205    0.11192E+04    0.11828E+02   -0.78057E+01    0.16872E+06   -0.60184E+01
  1206    0.11158E+04    0.11915E+02   -0.70244E+01    0.16842E+06   -0.55229E+01
  1207    0.11124E+04    0.12007E+02   -0.62551E+01    0.16812E+06   -0.50137E+01
  1208    0.11090E+04    0.12102E+02   -0.54959E+01    0.16783E+06   -0.44916E+01
  1209    0.11054E+04    0.12202E+02   -0.47485E+01    0.16753E+06   -0.39576E+01
  1210    0.11018E+04    0.12305E+02   -0.40139E+01    0.16724E+06   -0.34126E+01
  1211    0.10981E+04    0.12412E+02   -0.32917E+01    0.16694E+06   -0.28576E+01
  1212    0.10944E+04    0.12523E+02   -0.25814E+01    0.16665E+06   -0.22934E+01
  1213    0.10906E+04    0.12637E+02   -0.18832E+01    0.16636E+06   -0.17209E+01
  1214    0.10869E+04    0.12756E+02   -0.11990E+01    0.16607E+06   -0.11412E+01
  1215    0.10830E+04    0.12878E+02   -0.52828E+00    0.16577E+06   -0.55517E+00
  1216    0.10792E+04    0.13003E+02    0.12872E+00    0.16548E+06    0.36313E-01
  1217    0.10751E+04    0.13132E+02    0.77244E+00    0.16519E+06    0.63230E+00
  1218    0.10711E+04    0.13265E+02    0.14011E+01    0.16490E+06    0.12319E+01
  1219    0.10670E+04    0.13400E+02    0.20167E+01    0.16462E+06    0.18340E+01
  1220    0.10630E+04    0.13538E+02    0.26167E+01    0.16433E+06    0.24380E+01
  1221    0.10589E+04    0.13679E+02    0.32024E+01    0.16404E+06    0.30426E+01
  1222    0.10547E+04    0.13824E+02    0.37719E+01    0.16375E+06    0.36472E+01
  1223    0.10505E+04    0.13972E+02    0.43279E+01    0.16347E+06    0.42507E+01
  1224    0.10462E+04    0.14121E+02    0.48665E+01    0.16318E+06    0.48521E+01
  1225    0.10419E+04    0.14274E+02    0.53897E+01    0.16290E+06    0.54507E+01
  1226    0.10376E+04    0.14430E+02    0.58978E+01    0.16262E+06    0.60454E+01
  1227    0.10334E+04    0.14588E+02    0.63891E+01    0.16233E+06    0.66353E+01
  1228    0.10290E+04    0.14749E+02    0.68649E+01    0.16205E+06    0.72194E+01
  1229    0.10246E+04    0.14913E+02    0.73233E+01    0.16177E+06    0.77970E+01
  1230    0.10200E+04    0.15078E+02    0.77664E+01    0.16149E+06    0.83670E+01
  1231    0.10155E+04    0.15247E+02    0.81923E+01    0.16121E+06    0.89284E+01
  1232    0.10110E+04    0.15417E+02    0.86023E+01    0.16093E+06    0.94805E+01
  1233    0.10065E+04    0.15590E+02    0.89939E+01    0.16065E+06    0.10022E+02
  1234    0.10020E+04    0.15765E+02    0.93697E+01    0.16037E+06    0.10553E+02
  1235    0.99766E+03    0.15942E+02    0.97281E+01    0.16009E+06    0.11071E+02
  1236    0.99314E+03    0.16120E+02    0.10069E+02    0.15981E+06    0.11576E+02
  1237    0.98857E+03    0.16301E+02    0.10393E+02    0.15954E+06    0.12067E+02
  1238    0.98402E+03    0.16484E+02    0.10698E+02    0.15926E+06    0.12543E+02
  1239    0.97941E+03    0.16668E+02    0.10986E+02    0.15898E+06    0.13003E+02
  1240    0.97476E+03    0.16854E+02    0.11257E+02    0.15871E+06    0.13446E+02
  1241    0.97020E+03    0.17041E+02    0.11510E+02    0.15843E+06    0.13871E+02
  1242    0.96552E+03    0.17231E+02    0.11746E+02    0.15816E+06    0.14278E+02
  1243    0.96085E+03    0.17421E+02    0.11963E+02    0.15789E+06    0.14665E+02
  1244    0.95621E+03    0.17614E+02    0.12163E+02    0.15762E+06    0.15031E+02
  1245    0.95159E+03    0.17809E+02    0.12344E+02    0.15734E+06    0.15376E+02
  1246    0.94691E+03    0.18003E+02    0.12509E+02    0.15707E+06    0.15699E+02
  1247    0.94218E+03    0.18199E+02    0.12655E+02    0.15680E+06    0.15998E+02
  1248    0.93747E+03    0.18397E+02    0.12783E+02    0.15653E+06    0.16273E+02
  1249    0.93279E+03    0.18597E+02    0.12893E+02    0.15626E+06    0.16523E+02
  1250    0.92812E+03    0.18796E+02    0.12985E+02    0.15599E+06    0.16746E+02
  1251    0.92340E+03    0.18997E+02    0.13058E+02    0.15573E+06    0.16943E+02
  1252    0.91878E+03    0.19199E+02    0.13114E+02    0.15546E+06    0.17114E+02
  1253    0.91402E+03    0.19402E+02    0.13151E+02    0.15519E+06    0.17259E+02
  1254    0.90930E+03    0.19604E+02    0.13171E+02    0.15492E+06    0.17380E+02
  1255    0.90459E+03    0.19809E+02    0.13173E+02    0.15466E+06    0.17477E+02
  1256    0.89999E+03    0.20013E+02    0.13157E+02    0.15439E+06    0.17552E+02
  1257    0.89534E+03    0.20218E+02    0.13124E+02    0.15413E+06    0.17605E+02
  1258    0.89064E+03    0.20422E+02    0.13074E+02    0.15387E+06    0.17637E+02
  1259    0.88596E+03    0.20627E+02    0.13006E+02    0.15360E+06    0.17649E+02
  1260    0.88132E+03    0.20832E+02    0.12921E+02    0.15334E+06    0.17642E+02
  1261    0.87671E+03    0.21037E+02    0.12820E+02    0.15308E+06    0.17617E+02
  1262    0.87212E+03    0.21243E+02    0.12701E+02    0.15282E+06    0.17574E+02
  1263    0.86757E+03    0.21447E+02    0.12566E+02    0.15255E+06    0.17516E+02
  1264    0.86297E+03    0.21652E+02    0.12414E+02    0.15229E+06    0.17441E+02
  1265    0.85849E+03    0.21855E+02    0.12246E+02    0.15203E+06    0.17352E+02
  1266    0.85396E+03    0.22059E+02    0.12061E+02    0.15177E+06    0.17249E+02
  1267    0.84946E+03    0.22260E+02    0.11860E+02    0.15152E+06    0.17133E+02
  1268    0.84501E+03    0.22463E+02    0.11643E+02    0.15126E+06    0.17005E+02
  1269    0.84061E+03    0.22663E+02    0.11411E+02    0.15100E+06    0.16866E+02
  1270    0.83621E+03    0.22863E+02    0.11162E+02    0.15074E+06    0.16717E+02
  1271    0.83185E+03    0.23062E+02    0.10898E+02    0.15049E+06    0.16559E+02
  1272    0.82752E+03    0.23260E+02    0.10618E+02    0.15023E+06    0.16392E+02
  1273    0.82320E+03    0.23456E+02    0.10324E+02    0.14998E+06    0.16217E+02
  1274    0.81893E+03    0.23650E+02    0.10014E+02    0.14972E+06    0.16036E+02
  1275    0.81469E+03    0.23843E+02    0.96900E+01    0.14947E+06    0.15849E+02
  1276    0.81048E+03    0.24036E+02    0.93507E+01    0.14921E+06    0.15657E+02
  1277    0.80632E+03    0.24226E+02    0.89975E+01    0.14896E+06    0.15461E+02
  1278    0.80219E+03    0.24415E+02    0.86295E+01    0.14871E+06    0.15262E+02
  1279    0.79811E+03    0.24602E+02    0.82479E+01    0.14846E+06    0.15061E+02
  1280    0.79407E+03    0.24788E+02    0.78511E+01    0.14820E+06    0.14858E+02
  1281    0.79007E+03    0.24971E+02    0.74419E+01    0.14795E+06    0.14655E+02
  1282    0.78613E+03    0.25153E+02    0.70186E+01    0.14770E+06    0.14452E+02
  1283    0.78222E+03    0.25333E+02    0.65817E+01    0.14745E+06    0.14251E+02
  1284    0.77836E+03    0.25510E+02    0.61312E+01    0.14720E+06    0.14051E+02
  1285    0.77454E+03    0.25686E+02    0.56682E+01    0.14696E+06    0.13855E+02
  1286    0.77077E+03    0.25858E+02    0.51919E+01    0.14671E+06    0.13663E+02
  1287    0.76705E+03    0.26029E+02    0.47036E+01    0.14646E+06    0.13475E+02
  1288    0.76339E+03    0.26198E+02    0.42017E+01    0.14621E+06    0.13293E+02
  1289    0.75977E+03    0.26364E+02    0.36888E+01    0.14597E+06    0.13118E+02
  1290    0.75620E+03    0.26527E+02    0.31626E+01    0.14572E+06    0.12951E+02
  1291    0.75269E+03    0.26689E+02    0.26245E+01    0.14548E+06    0.12791E+02
  1292    0.74923E+03    0.26846E+02    0.20742E+01    0.14523E+06    0.12641E+02
  1293    0.74581E+03    0.27002E+02    0.15115E+01    0.14499E+06    0.12502E+02
  1294    0.74247E+03    0.27155E+02    0.94008E+00    0.14474E+06    0.12373E+02
  1295    0.73916E+03    0.27306E+02    0.35516E+00    0.14450E+06    0.12256E+02
  1296    0.73591E+03    0.27454E+02   -0.23892E+00    0.14426E+06    0.12152E+02
  1297    0.73273E+03    0.27599E+02   -0.84532E+00    0.14401E+06    0.12061E+02
  1298    0.72959E+03    0.27742E+02   -0.14620E+01    0.14377E+06    0.11986E+02
  1299    0.72651E+03    0.27881E+02   -0.20899E+01    0.14353E+06    0.11925E+02
  1300    0.72349E+03    0.28017E+02   -0.27276E+01    0.14329E+06    0.11881E+02
  1301    0.72054E+03    0.28151E+02   -0.33754E+01    0.14305E+06    0.11855E+02
  1302    0.71763E+03    0.28281E+02   -0.40324E+01    0.14281E+06    0.11844E+02
  1303    0.71478E+03    0.28409E+02   -0.47001E+01    0.14257E+06    0.11850E+02
  1304    0.71200E+03    0.28533E+02   -0.53762E+01    0.14233E+06    0.11871E+02
  1305    0.70927E+03    0.28654E+02   -0.60620E+01    0.14210E+06    0.11906E+02
  1306    0.70660E+03    0.28773E+02   -0.67546E+01    0.14186E+06    0.11956E+02
  1307    0.70400E+03    0.28887E+02   -0.74545E+01    0.14162E+06    0.12019E+02
  1308    0.70146E+03    0.28998E+02   -0.81641E+01    0.14138E+06    0.12095E+02
  1309    0.69896E+03    0.29105E+02   -0.88787E+01    0.14115E+06    0.12183E+02
  1310    0.69655E+03    0.29210E+02   -0.96012E+01    0.14091E+06    0.12282E+02
  1311    0.69418E+03    0.29311E+02   -0.10329E+02    0.14068E+06    0.12393E+02
  1312    0.69190E+03    0.29409E+02   -0.11063E+02    0.14044E+06    0.12513E+02
  1313    0.68967E+03    0.29502E+02   -0.11803E+02    0.14021E+06    0.12643E+02
  1314    0.68750E+03    0.29593E+02   -0.12547E+02    0.13998E+06    0.12782E+02
  1315    0.68539E+03    0.29680E+02   -0.13296E+02    0.13974E+06    0.12929E+02
  1316    0.68335E+03    0.29762E+02   -0.14049E+02    0.13951E+06    0.13084E+02
  1317    0.68138E+03    0.29843E+02   -0.14807E+02    0.13928E+06    0.13246E+02
  1318    0.67946E+03    0.29918E+02   -0.15567E+02    0.13905E+06    0.13414E+02
  1319    0.67760E+03    0.29990E+02   -0.16332E+02    0.13882E+06    0.13588E+02
  1320    0.67581E+03    0.30058E+02   -0.17099E+02    0.13859E+06    0.13767E+02
  1321    0.67408E+03    0.30123E+02   -0.17869E+02    0.13836E+06    0.13951E+02
  1322    0.67242E+03    0.30182E+02   -0.18640E+02    0.13813E+06    0.14138E+02
  1323    0.67082E+03    0.30239E+02   -0.19413E+02    0.13790E+06    0.14328E+02
  1324    0.66929E+03    0.30292E+02   -0.20189E+02    0.13767E+06    0.14521E+02
  1325    0.66782E+03    0.30341E+02   -0.20964E+02    0.13744E+06    0.14716E+02
  1326    0.66642E+03    0.30386E+02   -0.21742E+02    0.13721E+06    0.14912E+02
  1327    0.66506E+03    0.30428E+02   -0.22520E+02    0.13699E+06    0.15109E+02
  1328    0.66379E+03    0.30466E+02   -0.23297E+02    0.13676E+06    0.15305E+02
  1329    0.66258E+03    0.30499E+02   -0.24075E+02    0.13653E+06    0.15501E+02
  1330    0.66142E+03    0.30528E+02   -0.24852E+02    0.13631E+06    0.15696E+02
  1331    0.66034E+03    0.30553E+02   -0.25628E+02    0.13608E+06    0.15889E+02
  1332    0.65931E+03    0.30574E+02   -0.26404E+02    0.13586E+06    0.16079E+02
  1333    0.65835E+03    0.30591E+02   -0.27177E+02    0.13563E+06    0.16265E+02
  1334    0.65746E+03    0.30605E+02   -0.27949E+02    0.13541E+06    0.16448E+02
  1335    0.65662E+03    0.30614E+02   -0.28720E+02    0.13519E+06    0.16627E+02
  1336    0.65585E+03    0.30620E+02   -0.29487E+02    0.13496E+06    0.16800E+02
  1337    0.65514E+03    0.30621E+02   -0.30253E+02    0.13474E+06    0.16967E+02
  1338    0.65449E+03    0.30618E+02   -0.31015E+02    0.13452E+06    0.17128E+02
  1339    0.65392E+03    0.30611E+02   -0.31776E+02    0.13430E+06    0.17282E+02
  1340    0.65340E+03    0.30600E+02   -0.32534E+02    0.13408E+06    0.17428E+02
  1341    0.65293E+03    0.30586E+02   -0.33287E+02    0.13386E+06    0.17566E+02
  1342    0.65253E+03    0.30568E+02   -0.34037E+02    0.13364E+06    0.17694E+02
  1343    0.65220E+03    0.30545E+02   -0.34783E+02    0.13342E+06    0.17813E+02
  1344    0.65193E+03    0.30517E+02   -0.35525E+02    0.13320E+06    0.17922E+02
  1345    0.65171E+03    0.30487E+02   -0.36262E+02    0.13298E+06    0.18020E+02
  1346    0.65155E+03    0.30452E+02   -0.36996E+02    0.13276E+06    0.18106E+02
  1347    0.65147E+03    0.30413E+02   -0.37724E+02    0.13254E+06    0.18180E+02
  1348    0.65143E+03    0.30370E+02   -0.38447E+02    0.13233E+06    0.18242E+02
  1349    0.65147E+03    0.30322E+02   -0.39165E+02    0.13211E+06    0.18289E+02
  1350    0.65155E+03    0.30272E+02   -0.39877E+02    0.13189E+06    0.18323E+02
  1351    0.65170E+03    0.30217E+02   -0.40584E+02    0.13168E+06    0.18342E+02
  1352    0.65190E+03    0.30158E+02   -0.41285E+02    0.13146E+06    0.18347E+02
  1353    0.65217E+03    0.30096E+02   -0.41980E+02    0.13125E+06    0.18339E+02
  1354    0.65248E+03    0.30029E+02   -0.42668E+02    0.13103E+06    0.18319E+02
  1355    0.65286E+03    0.29959E+02   -0.43350E+02    0.13082E+06    0.18288E+02
  1356    0.65330E+03    0.29886E+02   -0.44026E+02    0.13060E+06    0.18246E+02
  1357    0.65378E+03    0.29808E+02   -0.44692E+02    0.13039E+06    0.18195E+02
  1358    0.65431E+03    0.29726E+02   -0.45350E+02    0.13018E+06    0.18135E+02
  1359    0.65489E+03    0.29641E+02   -0.46002E+02    0.12997E+06    0.18067E+02
  1360    0.65550E+03    0.29555E+02   -0.46644E+02    0.12975E+06    0.17993E+02
  1361    0.65618E+03    0.29462E+02   -0.47278E+02    0.12954E+06    0.17912E+02
  1362    0.65689E+03    0.29367E+02   -0.47902E+02    0.12933E+06    0.17826E+02
  1363    0.65766E+03    0.29268E+02   -0.48519E+02    0.12912E+06    0.17736E+02
  1364    0.65844E+03    0.29166E+02   -0.49125E+02    0.12891E+06    0.17643E+02
  1365    0.65935E+03    0.29061E+02   -0.49721E+02    0.12870E+06    0.17547E+02
  1366    0.66023E+03    0.28952E+02   -0.50309E+02    0.12849E+06    0.17449E+02
  1367    0.66115E+03    0.28839E+02   -0.50886E+02    0.12828E+06    0.17351E+02
  1368    0.66219E+03    0.28725E+02   -0.51452E+02    0.12807E+06    0.17252E+02
  1369    0.66320E+03    0.28606E+02   -0.52007E+02    0.12786E+06    0.17155E+02
  1370    0.66425E+03    0.28486E+02   -0.52552E+02    0.12766E+06    0.17059E+02
  1371    0.66534E+03    0.28362E+02   -0.53086E+02    0.12745E+06    0.16966E+02
  1372    0.66647E+03    0.28235E+02   -0.53608E+02    0.12724E+06    0.16877E+02
  1373    0.66764E+03    0.28106E+02   -0.54120E+02    0.12704E+06    0.16792E+02
  1374    0.66886E+03    0.27973E+02   -0.54619E+02    0.12683E+06    0.16712E+02
  1375    0.67012E+03    0.27838E+02   -0.55107E+02    0.12662E+06    0.16639E+02
  1376    0.67142E+03    0.27700E+02   -0.55582E+02    0.12642E+06    0.16572E+02
  1377    0.67277E+03    0.27561E+02   -0.56046E+02    0.12621E+06    0.16514E+02
  1378    0.67416E+03    0.27416E+02   -0.56497E+02    0.12601E+06    0.16464E+02
  1379    0.67552E+03    0.27272E+02   -0.56936E+02    0.12581E+06    0.16425E+02
  1380    0.67692E+03    0.27123E+02   -0.57363E+02    0.12560E+06    0.16395E+02
  1381    0.67837E+03    0.26972E+02   -0.57775E+02    0.12540E+06    0.16377E+02
  1382    0.67971E+03    0.26819E+02   -0.58175E+02    0.12520E+06    0.16372E+02
  1383    0.68125E+03    0.26664E+02   -0.58562E+02    0.12499E+06    0.16379E+02
  1384    0.68268E+03    0.26506E+02   -0.58935E+02    0.12479E+06    0.16401E+02
  1385    0.68416E+03    0.26346E+02   -0.59295E+02    0.12459E+06    0.16438E+02
  1386    0.68568E+03    0.26184E+02   -0.59641E+02    0.12439E+06    0.16490E+02
  1387    0.68717E+03    0.26020E+02   -0.59974E+02    0.12419E+06    0.16559E+02
  1388    0.68885E+03    0.25853E+02   -0.60293E+02    0.12399E+06    0.16646E+02
  1389    0.69044E+03    0.25685E+02   -0.60597E+02    0.12379E+06    0.16751E+02
  1390    0.69199E+03    0.25514E+02   -0.60889E+02    0.12359E+06    0.16875E+02
  1391    0.69366E+03    0.25342E+02   -0.61166E+02    0.12339E+06    0.17020E+02
  1392    0.69530E+03    0.25168E+02   -0.61429E+02    0.12319E+06    0.17185E+02
  1393    0.69699E+03    0.24992E+02   -0.61678E+02    0.12299E+06    0.17373E+02
  1394    0.69866E+03    0.24814E+02   -0.61913E+02    0.12280E+06    0.17583E+02
  1395    0.70036E+03    0.24634E+02   -0.62132E+02    0.12260E+06    0.17817E+02
  1396    0.70212E+03    0.24454E+02   -0.62339E+02    0.12240E+06    0.18076E+02
  1397    0.70385E+03    0.24271E+02   -0.62530E+02    0.12220E+06    0.18360E+02
  1398    0.70554E+03    0.24085E+02   -0.62706E+02    0.12201E+06    0.18670E+02
  1399    0.70729E+03    0.23900E+02   -0.62868E+02    0.12181E+06    0.19007E+02
  1400    0.70908E+03    0.23712E+02   -0.63016E+02    0.12162E+06    0.19373E+02
  1401    0.71085E+03    0.23522E+02   -0.63148E+02    0.12142E+06    0.19767E+02
  1402    0.71266E+03    0.23332E+02   -0.63266E+02    0.12123E+06    0.20188E+02
  1403    0.71445E+03    0.23140E+02   -0.63369E+02    0.12103E+06    0.20636E+02
  1404    0.71620E+03    0.22948E+02   -0.63457E+02    0.12084E+06    0.21108E+02
  1405    0.71808E+03    0.22753E+02   -0.63531E+02    0.12064E+06    0.21604E+02
  1406    0.71985E+03    0.22558E+02   -0.63591E+02    0.12045E+06    0.22121E+02
  1407    0.72158E+03    0.22362E+02   -0.63636E+02    0.12026E+06    0.22659E+02
  1408    0.72351E+03    0.22165E+02   -0.63666E+02    0.12007E+06    0.23216E+02
  1409    0.72526E+03    0.21967E+02   -0.63681E+02    0.11987E+06    0.23791E+02
  1410    0.72713E+03    0.21769E+02   -0.63684E+02    0.11968E+06    0.24382E+02
  1411    0.72896E+03    0.21569E+02   -0.63671E+02    0.11949E+06    0.24988E+02
