#    L    TT             EE             BB             TE             PP             TP             EP          
   468    0.19050E+04    0.14923E+02    0.00000E+00   -0.71111E+02    0.20121E-07   -0.32784E-05    0.15572E-05
   469    0.19150E+04    0.14753E+02    0.00000E+00   -0.71542E+02    0.20055E-07   -0.33651E-05    0.15446E-05
   470    0.19252E+04    0.14584E+02    0.00000E+00   -0.71938E+02    0.19989E-07   -0.34494E-05    0.15316E-05
   471    0.19351E+04    0.14415E+02    0.00000E+00   -0.72298E+02    0.19923E-07   -0.35315E-05    0.15181E-05
   472    0.19454E+04    0.14245E+02    0.00000E+00   -0.72629E+02    0.19858E-07   -0.36112E-05    0.15042E-05
   473    0.19556E+04    0.14074E+02    0.00000E+00   -0.72923E+02    0.19793E-07   -0.36886E-05    0.14899E-05
   474    0.19659E+04    0.13904E+02    0.00000E+00   -0.73189E+02    0.19728E-07   -0.37639E-05    0.14753E-05
   475    0.19763E+04    0.13732E+02    0.00000E+00   -0.73417E+02    0.19663E-07   -0.38369E-05    0.14602E-05
   476    0.19866E+04    0.13561E+02    0.00000E+00   -0.73611E+02    0.19599E-07   -0.39077E-05    0.14448E-05
   477    0.19970E+04    0.13390E+02    0.00000E+00   -0.73779E+02    0.19535E-07   -0.39764E-05    0.14291E-05
   478    0.20074E+04    0.13219E+02    0.00000E+00   -0.73903E+02    0.19472E-07   -0.40430E-05    0.14131E-05
   479    0.20178E+04    0.13048E+02    0.00000E+00   -0.74008E+02    0.19408E-07   -0.41075E-05    0.13968E-05
   480    0.20282E+04    0.12877E+02    0.00000E+00   -0.74072E+02    0.19345E-07   -0.41699E-05    0.13802E-05
   481    0.20386E+04    0.12707E+02    0.00000E+00   -0.74101E+02    0.19282E-07   -0.42303E-05    0.13634E-05
   482    0.20491E+04    0.12537E+02    0.00000E+00   -0.74099E+02    0.19220E-07   -0.42887E-05    0.13464E-05
   483    0.20595E+04    0.12368E+02    0.00000E+00   -0.74069E+02    0.19158E-07   -0.43452E-05    0.13291E-05
   484    0.20698E+04    0.12199E+02    0.00000E+00   -0.74004E+02    0.19096E-07   -0.43997E-05    0.13117E-05
   485    0.20803E+04    0.12031E+02    0.00000E+00   -0.73907E+02    0.19034E-07   -0.44523E-05    0.12941E-05
   486    0.20906E+04    0.11864E+02    0.00000E+00   -0.73778E+02    0.18972E-07   -0.45030E-05    0.12764E-05
   487    0.21010E+04    0.11698E+02    0.00000E+00   -0.73617E+02    0.18911E-07   -0.45519E-05    0.12585E-05
   488    0.21112E+04    0.11532E+02    0.00000E+00   -0.73424E+02    0.18850E-07   -0.45989E-05    0.12405E-05
   489    0.21215E+04    0.11368E+02    0.00000E+00   -0.73200E+02    0.18790E-07   -0.46442E-05    0.12224E-05
   490    0.21317E+04    0.11205E+02    0.00000E+00   -0.72943E+02    0.18729E-07   -0.46878E-05    0.12043E-05
   491    0.21417E+04    0.11043E+02    0.00000E+00   -0.72657E+02    0.18669E-07   -0.47296E-05    0.11861E-05
   492    0.21519E+04    0.10882E+02    0.00000E+00   -0.72341E+02    0.18609E-07   -0.47697E-05    0.11679E-05
   493    0.21619E+04    0.10721E+02    0.00000E+00   -0.71993E+02    0.18550E-07   -0.48081E-05    0.11497E-05
   494    0.21719E+04    0.10564E+02    0.00000E+00   -0.71615E+02    0.18490E-07   -0.48449E-05    0.11314E-05
   495    0.21817E+04    0.10407E+02    0.00000E+00   -0.71208E+02    0.18431E-07   -0.48802E-05    0.11132E-05
   496    0.21915E+04    0.10252E+02    0.00000E+00   -0.70771E+02    0.18372E-07   -0.49138E-05    0.10951E-05
   497    0.22012E+04    0.10099E+02    0.00000E+00   -0.70304E+02    0.18314E-07   -0.49459E-05    0.10770E-05
   498    0.22108E+04    0.99463E+01    0.00000E+00   -0.69810E+02    0.18255E-07   -0.49765E-05    0.10590E-05
   499    0.22204E+04    0.97966E+01    0.00000E+00   -0.69285E+02    0.18197E-07   -0.50056E-05    0.10411E-05
   500    0.22299E+04    0.96476E+01    0.00000E+00   -0.68733E+02    0.18139E-07   -0.50332E-05    0.10234E-05
   501    0.22392E+04    0.95014E+01    0.00000E+00   -0.68154E+02    0.18082E-07   -0.50594E-05    0.10057E-05
   502    0.22485E+04    0.93575E+01    0.00000E+00   -0.67546E+02    0.18024E-07   -0.50843E-05    0.98826E-06
   503    0.22576E+04    0.92149E+01    0.00000E+00   -0.66912E+02    0.17967E-07   -0.51076E-05    0.97092E-06
   504    0.22666E+04    0.90746E+01    0.00000E+00   -0.66251E+02    0.17910E-07   -0.51296E-05    0.95372E-06
   505    0.22756E+04    0.89372E+01    0.00000E+00   -0.65565E+02    0.17853E-07   -0.51502E-05    0.93665E-06
   506    0.22844E+04    0.88022E+01    0.00000E+00   -0.64853E+02    0.17797E-07   -0.51694E-05    0.91970E-06
   507    0.22931E+04    0.86693E+01    0.00000E+00   -0.64116E+02    0.17741E-07   -0.51872E-05    0.90289E-06
   508    0.23016E+04    0.85397E+01    0.00000E+00   -0.63354E+02    0.17685E-07   -0.52036E-05    0.88619E-06
   509    0.23100E+04    0.84123E+01    0.00000E+00   -0.62569E+02    0.17629E-07   -0.52186E-05    0.86962E-06
   510    0.23182E+04    0.82878E+01    0.00000E+00   -0.61761E+02    0.17574E-07   -0.52323E-05    0.85317E-06
   511    0.23264E+04    0.81660E+01    0.00000E+00   -0.60929E+02    0.17518E-07   -0.52445E-05    0.83683E-06
   512    0.23343E+04    0.80473E+01    0.00000E+00   -0.60075E+02    0.17463E-07   -0.52554E-05    0.82059E-06
   513    0.23422E+04    0.79316E+01    0.00000E+00   -0.59201E+02    0.17409E-07   -0.52650E-05    0.80447E-06
   514    0.23499E+04    0.78191E+01    0.00000E+00   -0.58305E+02    0.17354E-07   -0.52732E-05    0.78845E-06
   515    0.23574E+04    0.77099E+01    0.00000E+00   -0.57388E+02    0.17300E-07   -0.52800E-05    0.77254E-06
   516    0.23647E+04    0.76039E+01    0.00000E+00   -0.56451E+02    0.17246E-07   -0.52855E-05    0.75672E-06
   517    0.23718E+04    0.75014E+01    0.00000E+00   -0.55496E+02    0.17192E-07   -0.52896E-05    0.74099E-06
   518    0.23788E+04    0.74023E+01    0.00000E+00   -0.54521E+02    0.17138E-07   -0.52924E-05    0.72536E-06
   519    0.23857E+04    0.73068E+01    0.00000E+00   -0.53527E+02    0.17085E-07   -0.52939E-05    0.70982E-06
   520    0.23923E+04    0.72149E+01    0.00000E+00   -0.52517E+02    0.17031E-07   -0.52940E-05    0.69436E-06
   521    0.23987E+04    0.71265E+01    0.00000E+00   -0.51490E+02    0.16978E-07   -0.52928E-05    0.67899E-06
   522    0.24049E+04    0.70421E+01    0.00000E+00   -0.50446E+02    0.16926E-07   -0.52903E-05    0.66369E-06
   523    0.24110E+04    0.69615E+01    0.00000E+00   -0.49386E+02    0.16873E-07   -0.52865E-05    0.64848E-06
   524    0.24169E+04    0.68846E+01    0.00000E+00   -0.48312E+02    0.16821E-07   -0.52814E-05    0.63333E-06
   525    0.24225E+04    0.68118E+01    0.00000E+00   -0.47221E+02    0.16769E-07   -0.52750E-05    0.61826E-06
   526    0.24280E+04    0.67429E+01    0.00000E+00   -0.46117E+02    0.16717E-07   -0.52672E-05    0.60325E-06
   527    0.24334E+04    0.66780E+01    0.00000E+00   -0.45000E+02    0.16665E-07   -0.52582E-05    0.58831E-06
   528    0.24385E+04    0.66172E+01    0.00000E+00   -0.43871E+02    0.16614E-07   -0.52479E-05    0.57342E-06
   529    0.24434E+04    0.65607E+01    0.00000E+00   -0.42729E+02    0.16563E-07   -0.52363E-05    0.55860E-06
   530    0.24480E+04    0.65084E+01    0.00000E+00   -0.41576E+02    0.16512E-07   -0.52234E-05    0.54383E-06
   531    0.24527E+04    0.64602E+01    0.00000E+00   -0.40411E+02    0.16461E-07   -0.52093E-05    0.52911E-06
   532    0.24569E+04    0.64165E+01    0.00000E+00   -0.39237E+02    0.16410E-07   -0.51938E-05    0.51444E-06
   533    0.24610E+04    0.63770E+01    0.00000E+00   -0.38053E+02    0.16360E-07   -0.51772E-05    0.49981E-06
   534    0.24648E+04    0.63420E+01    0.00000E+00   -0.36860E+02    0.16310E-07   -0.51592E-05    0.48523E-06
   535    0.24684E+04    0.63115E+01    0.00000E+00   -0.35659E+02    0.16260E-07   -0.51400E-05    0.47068E-06
   536    0.24719E+04    0.62853E+01    0.00000E+00   -0.34449E+02    0.16210E-07   -0.51196E-05    0.45617E-06
   537    0.24752E+04    0.62636E+01    0.00000E+00   -0.33232E+02    0.16161E-07   -0.50979E-05    0.44170E-06
   538    0.24781E+04    0.62466E+01    0.00000E+00   -0.32009E+02    0.16111E-07   -0.50749E-05    0.42725E-06
   539    0.24809E+04    0.62340E+01    0.00000E+00   -0.30780E+02    0.16062E-07   -0.50508E-05    0.41283E-06
   540    0.24835E+04    0.62262E+01    0.00000E+00   -0.29546E+02    0.16013E-07   -0.50254E-05    0.39843E-06
   541    0.24858E+04    0.62228E+01    0.00000E+00   -0.28306E+02    0.15965E-07   -0.49987E-05    0.38406E-06
   542    0.24880E+04    0.62241E+01    0.00000E+00   -0.27063E+02    0.15916E-07   -0.49709E-05    0.36970E-06
   543    0.24899E+04    0.62302E+01    0.00000E+00   -0.25817E+02    0.15868E-07   -0.49418E-05    0.35535E-06
   544    0.24916E+04    0.62409E+01    0.00000E+00   -0.24567E+02    0.15820E-07   -0.49116E-05    0.34102E-06
   545    0.24930E+04    0.62563E+01    0.00000E+00   -0.23314E+02    0.15772E-07   -0.48801E-05    0.32669E-06
   546    0.24943E+04    0.62762E+01    0.00000E+00   -0.22060E+02    0.15724E-07   -0.48474E-05    0.31237E-06
   547    0.24953E+04    0.63008E+01    0.00000E+00   -0.20804E+02    0.15677E-07   -0.48135E-05    0.29805E-06
   548    0.24961E+04    0.63301E+01    0.00000E+00   -0.19548E+02    0.15630E-07   -0.47785E-05    0.28372E-06
   549    0.24968E+04    0.63642E+01    0.00000E+00   -0.18291E+02    0.15583E-07   -0.47422E-05    0.26940E-06
   550    0.24971E+04    0.64031E+01    0.00000E+00   -0.17035E+02    0.15536E-07   -0.47048E-05    0.25506E-06
   551    0.24974E+04    0.64468E+01    0.00000E+00   -0.15780E+02    0.15489E-07   -0.46662E-05    0.24072E-06
   552    0.24973E+04    0.64953E+01    0.00000E+00   -0.14527E+02    0.15442E-07   -0.46264E-05    0.22636E-06
   553    0.24971E+04    0.65473E+01    0.00000E+00   -0.13276E+02    0.15396E-07   -0.45855E-05    0.21200E-06
   554    0.24966E+04    0.66057E+01    0.00000E+00   -0.12028E+02    0.15350E-07   -0.45435E-05    0.19763E-06
   555    0.24959E+04    0.66683E+01    0.00000E+00   -0.10785E+02    0.15304E-07   -0.45004E-05    0.18326E-06
   556    0.24950E+04    0.67360E+01    0.00000E+00   -0.95468E+01    0.15258E-07   -0.44562E-05    0.16889E-06
   557    0.24939E+04    0.68080E+01    0.00000E+00   -0.83149E+01    0.15213E-07   -0.44110E-05    0.15452E-06
   558    0.24925E+04    0.68858E+01    0.00000E+00   -0.70890E+01    0.15167E-07   -0.43647E-05    0.14015E-06
   559    0.24909E+04    0.69673E+01    0.00000E+00   -0.58701E+01    0.15122E-07   -0.43174E-05    0.12579E-06
   560    0.24892E+04    0.70532E+01    0.00000E+00   -0.46597E+01    0.15077E-07   -0.42691E-05    0.11143E-06
   561    0.24872E+04    0.71444E+01    0.00000E+00   -0.34581E+01    0.15033E-07   -0.42199E-05    0.97086E-07
   562    0.24851E+04    0.72408E+01    0.00000E+00   -0.22661E+01    0.14988E-07   -0.41697E-05    0.82748E-07
   563    0.24827E+04    0.73410E+01    0.00000E+00   -0.10824E+01    0.14944E-07   -0.41185E-05    0.68422E-07
   564    0.24802E+04    0.74474E+01    0.00000E+00    0.87741E-01    0.14899E-07   -0.40664E-05    0.54111E-07
   565    0.24774E+04    0.75569E+01    0.00000E+00    0.12479E+01    0.14855E-07   -0.40135E-05    0.39816E-07
   566    0.24745E+04    0.76719E+01    0.00000E+00    0.23949E+01    0.14811E-07   -0.39596E-05    0.25539E-07
   567    0.24713E+04    0.77908E+01    0.00000E+00    0.35293E+01    0.14768E-07   -0.39049E-05    0.11282E-07
   568    0.24680E+04    0.79153E+01    0.00000E+00    0.46497E+01    0.14724E-07   -0.38494E-05   -0.29524E-08
   569    0.24644E+04    0.80446E+01    0.00000E+00    0.57579E+01    0.14681E-07   -0.37930E-05   -0.17163E-07
   570    0.24608E+04    0.81780E+01    0.00000E+00    0.68488E+01    0.14638E-07   -0.37358E-05   -0.31348E-07
   571    0.24568E+04    0.83163E+01    0.00000E+00    0.79243E+01    0.14595E-07   -0.36779E-05   -0.45504E-07
   572    0.24527E+04    0.84588E+01    0.00000E+00    0.89844E+01    0.14552E-07   -0.36192E-05   -0.59631E-07
   573    0.24484E+04    0.86055E+01    0.00000E+00    0.10027E+02    0.14509E-07   -0.35598E-05   -0.73726E-07
   574    0.24440E+04    0.87573E+01    0.00000E+00    0.11053E+02    0.14467E-07   -0.34997E-05   -0.87787E-07
   575    0.24394E+04    0.89126E+01    0.00000E+00    0.12060E+02    0.14425E-07   -0.34388E-05   -0.10181E-06
   576    0.24346E+04    0.90731E+01    0.00000E+00    0.13049E+02    0.14382E-07   -0.33773E-05   -0.11580E-06
   577    0.24296E+04    0.92379E+01    0.00000E+00    0.14019E+02    0.14341E-07   -0.33151E-05   -0.12975E-06
   578    0.24245E+04    0.94065E+01    0.00000E+00    0.14970E+02    0.14299E-07   -0.32523E-05   -0.14365E-06
   579    0.24192E+04    0.95803E+01    0.00000E+00    0.15901E+02    0.14257E-07   -0.31889E-05   -0.15752E-06
   580    0.24138E+04    0.97579E+01    0.00000E+00    0.16810E+02    0.14216E-07   -0.31249E-05   -0.17134E-06
   581    0.24081E+04    0.99393E+01    0.00000E+00    0.17700E+02    0.14175E-07   -0.30603E-05   -0.18511E-06
   582    0.24023E+04    0.10125E+02    0.00000E+00    0.18567E+02    0.14134E-07   -0.29951E-05   -0.19883E-06
   583    0.23964E+04    0.10315E+02    0.00000E+00    0.19412E+02    0.14093E-07   -0.29294E-05   -0.21250E-06
   584    0.23903E+04    0.10509E+02    0.00000E+00    0.20235E+02    0.14052E-07   -0.28632E-05   -0.22611E-06
   585    0.23842E+04    0.10707E+02    0.00000E+00    0.21035E+02    0.14011E-07   -0.27965E-05   -0.23967E-06
   586    0.23778E+04    0.10908E+02    0.00000E+00    0.21811E+02    0.13971E-07   -0.27293E-05   -0.25318E-06
   587    0.23713E+04    0.11114E+02    0.00000E+00    0.22564E+02    0.13931E-07   -0.26617E-05   -0.26662E-06
   588    0.23647E+04    0.11324E+02    0.00000E+00    0.23292E+02    0.13891E-07   -0.25936E-05   -0.28001E-06
   589    0.23579E+04    0.11537E+02    0.00000E+00    0.23997E+02    0.13851E-07   -0.25251E-05   -0.29333E-06
   590    0.23509E+04    0.11753E+02    0.00000E+00    0.24676E+02    0.13811E-07   -0.24562E-05   -0.30658E-06
   591    0.23439E+04    0.11975E+02    0.00000E+00    0.25330E+02    0.13771E-07   -0.23869E-05   -0.31977E-06
   592    0.23368E+04    0.12198E+02    0.00000E+00    0.25958E+02    0.13732E-07   -0.23173E-05   -0.33289E-06
   593    0.23295E+04    0.12426E+02    0.00000E+00    0.26561E+02    0.13693E-07   -0.22473E-05   -0.34594E-06
   594    0.23219E+04    0.12658E+02    0.00000E+00    0.27137E+02    0.13654E-07   -0.21771E-05   -0.35892E-06
   595    0.23144E+04    0.12891E+02    0.00000E+00    0.27688E+02    0.13615E-07   -0.21065E-05   -0.37182E-06
   596    0.23068E+04    0.13130E+02    0.00000E+00    0.28211E+02    0.13576E-07   -0.20356E-05   -0.38465E-06
   597    0.22990E+04    0.13369E+02    0.00000E+00    0.28708E+02    0.13537E-07   -0.19645E-05   -0.39739E-06
   598    0.22914E+04    0.13613E+02    0.00000E+00    0.29177E+02    0.13499E-07   -0.18931E-05   -0.41006E-06
   599    0.22835E+04    0.13860E+02    0.00000E+00    0.29620E+02    0.13460E-07   -0.18216E-05   -0.42264E-06
   600    0.22754E+04    0.14110E+02    0.00000E+00    0.30035E+02    0.13422E-07   -0.17498E-05   -0.43514E-06
   601    0.22673E+04    0.14364E+02    0.00000E+00    0.30421E+02    0.13384E-07   -0.16778E-05   -0.44756E-06
   602    0.22591E+04    0.14619E+02    0.00000E+00    0.30780E+02    0.13346E-07   -0.16057E-05   -0.45988E-06
   603    0.22507E+04    0.14878E+02    0.00000E+00    0.31111E+02    0.13309E-07   -0.15334E-05   -0.47212E-06
   604    0.22424E+04    0.15138E+02    0.00000E+00    0.31413E+02    0.13271E-07   -0.14610E-05   -0.48427E-06
   605    0.22339E+04    0.15402E+02    0.00000E+00    0.31687E+02    0.13234E-07   -0.13883E-05   -0.49633E-06
   606    0.22254E+04    0.15667E+02    0.00000E+00    0.31931E+02    0.13197E-07   -0.13155E-05   -0.50830E-06
   607    0.22167E+04    0.15935E+02    0.00000E+00    0.32146E+02    0.13159E-07   -0.12426E-05   -0.52018E-06
   608    0.22081E+04    0.16206E+02    0.00000E+00    0.32331E+02    0.13122E-07   -0.11695E-05   -0.53196E-06
   609    0.21994E+04    0.16478E+02    0.00000E+00    0.32486E+02    0.13086E-07   -0.10963E-05   -0.54365E-06
   610    0.21906E+04    0.16751E+02    0.00000E+00    0.32611E+02    0.13049E-07   -0.10229E-05   -0.55525E-06
   611    0.21818E+04    0.17027E+02    0.00000E+00    0.32706E+02    0.13013E-07   -0.94933E-06   -0.56675E-06
   612    0.21730E+04    0.17306E+02    0.00000E+00    0.32772E+02    0.12976E-07   -0.87565E-06   -0.57816E-06
   613    0.21641E+04    0.17584E+02    0.00000E+00    0.32806E+02    0.12940E-07   -0.80184E-06   -0.58947E-06
   614    0.21552E+04    0.17864E+02    0.00000E+00    0.32809E+02    0.12904E-07   -0.72790E-06   -0.60068E-06
   615    0.21463E+04    0.18146E+02    0.00000E+00    0.32782E+02    0.12868E-07   -0.65383E-06   -0.61180E-06
   616    0.21373E+04    0.18429E+02    0.00000E+00    0.32724E+02    0.12832E-07   -0.57964E-06   -0.62282E-06
   617    0.21284E+04    0.18714E+02    0.00000E+00    0.32636E+02    0.12797E-07   -0.50532E-06   -0.63373E-06
   618    0.21194E+04    0.19000E+02    0.00000E+00    0.32515E+02    0.12761E-07   -0.43089E-06   -0.64455E-06
   619    0.21104E+04    0.19288E+02    0.00000E+00    0.32365E+02    0.12726E-07   -0.35634E-06   -0.65526E-06
   620    0.21015E+04    0.19575E+02    0.00000E+00    0.32184E+02    0.12690E-07   -0.28169E-06   -0.66587E-06
   621    0.20924E+04    0.19864E+02    0.00000E+00    0.31971E+02    0.12655E-07   -0.20692E-06   -0.67638E-06
   622    0.20835E+04    0.20154E+02    0.00000E+00    0.31727E+02    0.12620E-07   -0.13205E-06   -0.68678E-06
   623    0.20746E+04    0.20443E+02    0.00000E+00    0.31453E+02    0.12586E-07   -0.57088E-07   -0.69708E-06
   624    0.20656E+04    0.20732E+02    0.00000E+00    0.31148E+02    0.12551E-07    0.17976E-07   -0.70727E-06
   625    0.20566E+04    0.21022E+02    0.00000E+00    0.30810E+02    0.12516E-07    0.93131E-07   -0.71736E-06
   626    0.20477E+04    0.21313E+02    0.00000E+00    0.30443E+02    0.12482E-07    0.16838E-06   -0.72733E-06
   627    0.20389E+04    0.21603E+02    0.00000E+00    0.30044E+02    0.12448E-07    0.24371E-06   -0.73720E-06
   628    0.20300E+04    0.21893E+02    0.00000E+00    0.29615E+02    0.12414E-07    0.31912E-06   -0.74696E-06
   629    0.20213E+04    0.22183E+02    0.00000E+00    0.29155E+02    0.12380E-07    0.39461E-06   -0.75661E-06
   630    0.20124E+04    0.22473E+02    0.00000E+00    0.28663E+02    0.12346E-07    0.47018E-06   -0.76615E-06
   631    0.20037E+04    0.22762E+02    0.00000E+00    0.28142E+02    0.12312E-07    0.54581E-06   -0.77558E-06
   632    0.19951E+04    0.23051E+02    0.00000E+00    0.27589E+02    0.12279E-07    0.62152E-06   -0.78489E-06
   633    0.19864E+04    0.23340E+02    0.00000E+00    0.27007E+02    0.12245E-07    0.69729E-06   -0.79409E-06
   634    0.19779E+04    0.23627E+02    0.00000E+00    0.26395E+02    0.12212E-07    0.77312E-06   -0.80318E-06
   635    0.19694E+04    0.23914E+02    0.00000E+00    0.25753E+02    0.12179E-07    0.84901E-06   -0.81215E-06
   636    0.19609E+04    0.24202E+02    0.00000E+00    0.25082E+02    0.12146E-07    0.92495E-06   -0.82100E-06
   637    0.19525E+04    0.24486E+02    0.00000E+00    0.24380E+02    0.12113E-07    0.10009E-05   -0.82974E-06
   638    0.19442E+04    0.24771E+02    0.00000E+00    0.23650E+02    0.12080E-07    0.10770E-05   -0.83836E-06
   639    0.19360E+04    0.25054E+02    0.00000E+00    0.22890E+02    0.12047E-07    0.11531E-05   -0.84686E-06
   640    0.19279E+04    0.25336E+02    0.00000E+00    0.22102E+02    0.12015E-07    0.12292E-05   -0.85524E-06
   641    0.19198E+04    0.25617E+02    0.00000E+00    0.21284E+02    0.11982E-07    0.13053E-05   -0.86350E-06
   642    0.19118E+04    0.25896E+02    0.00000E+00    0.20439E+02    0.11950E-07    0.13815E-05   -0.87163E-06
   643    0.19039E+04    0.26175E+02    0.00000E+00    0.19566E+02    0.11918E-07    0.14577E-05   -0.87965E-06
   644    0.18961E+04    0.26449E+02    0.00000E+00    0.18664E+02    0.11886E-07    0.15340E-05   -0.88754E-06
   645    0.18884E+04    0.26724E+02    0.00000E+00    0.17735E+02    0.11854E-07    0.16102E-05   -0.89531E-06
   646    0.18807E+04    0.26996E+02    0.00000E+00    0.16779E+02    0.11822E-07    0.16865E-05   -0.90296E-06
   647    0.18733E+04    0.27267E+02    0.00000E+00    0.15795E+02    0.11791E-07    0.17628E-05   -0.91048E-06
   648    0.18658E+04    0.27536E+02    0.00000E+00    0.14786E+02    0.11759E-07    0.18391E-05   -0.91787E-06
   649    0.18585E+04    0.27802E+02    0.00000E+00    0.13749E+02    0.11728E-07    0.19154E-05   -0.92514E-06
   650    0.18513E+04    0.28066E+02    0.00000E+00    0.12687E+02    0.11696E-07    0.19918E-05   -0.93227E-06
   651    0.18442E+04    0.28329E+02    0.00000E+00    0.11599E+02    0.11665E-07    0.20681E-05   -0.93928E-06
   652    0.18371E+04    0.28589E+02    0.00000E+00    0.10485E+02    0.11634E-07    0.21444E-05   -0.94616E-06
   653    0.18304E+04    0.28846E+02    0.00000E+00    0.93475E+01    0.11603E-07    0.22207E-05   -0.95291E-06
   654    0.18236E+04    0.29101E+02    0.00000E+00    0.81865E+01    0.11572E-07    0.22969E-05   -0.95953E-06
   655    0.18169E+04    0.29354E+02    0.00000E+00    0.70011E+01    0.11542E-07    0.23731E-05   -0.96602E-06
   656    0.18104E+04    0.29603E+02    0.00000E+00    0.57928E+01    0.11511E-07    0.24492E-05   -0.97239E-06
   657    0.18041E+04    0.29850E+02    0.00000E+00    0.45629E+01    0.11481E-07    0.25252E-05   -0.97862E-06
   658    0.17977E+04    0.30094E+02    0.00000E+00    0.33104E+01    0.11450E-07    0.26012E-05   -0.98472E-06
   659    0.17917E+04    0.30335E+02    0.00000E+00    0.20368E+01    0.11420E-07    0.26770E-05   -0.99070E-06
   660    0.17858E+04    0.30572E+02    0.00000E+00    0.74268E+00    0.11390E-07    0.27527E-05   -0.99654E-06
   661    0.17799E+04    0.30805E+02    0.00000E+00   -0.57065E+00    0.11360E-07    0.28283E-05   -0.10023E-05
   662    0.17743E+04    0.31036E+02    0.00000E+00   -0.19048E+01    0.11330E-07    0.29037E-05   -0.10078E-05
   663    0.17687E+04    0.31264E+02    0.00000E+00   -0.32584E+01    0.11301E-07    0.29790E-05   -0.10133E-05
   664    0.17633E+04    0.31487E+02    0.00000E+00   -0.46295E+01    0.11271E-07    0.30540E-05   -0.10186E-05
   665    0.17581E+04    0.31706E+02    0.00000E+00   -0.60187E+01    0.11241E-07    0.31289E-05   -0.10238E-05
   666    0.17530E+04    0.31922E+02    0.00000E+00   -0.74249E+01    0.11212E-07    0.32036E-05   -0.10289E-05
   667    0.17481E+04    0.32134E+02    0.00000E+00   -0.88482E+01    0.11183E-07    0.32781E-05   -0.10338E-05
   668    0.17432E+04    0.32342E+02    0.00000E+00   -0.10288E+02    0.11154E-07    0.33524E-05   -0.10386E-05
   669    0.17387E+04    0.32546E+02    0.00000E+00   -0.11743E+02    0.11124E-07    0.34264E-05   -0.10433E-05
   670    0.17342E+04    0.32745E+02    0.00000E+00   -0.13211E+02    0.11095E-07    0.35001E-05   -0.10479E-05
   671    0.17300E+04    0.32942E+02    0.00000E+00   -0.14695E+02    0.11067E-07    0.35736E-05   -0.10523E-05
   672    0.17258E+04    0.33132E+02    0.00000E+00   -0.16193E+02    0.11038E-07    0.36468E-05   -0.10566E-05
   673    0.17219E+04    0.33320E+02    0.00000E+00   -0.17703E+02    0.11009E-07    0.37196E-05   -0.10607E-05
   674    0.17181E+04    0.33502E+02    0.00000E+00   -0.19226E+02    0.10981E-07    0.37922E-05   -0.10648E-05
   675    0.17145E+04    0.33680E+02    0.00000E+00   -0.20760E+02    0.10952E-07    0.38645E-05   -0.10687E-05
   676    0.17111E+04    0.33853E+02    0.00000E+00   -0.22306E+02    0.10924E-07    0.39364E-05   -0.10724E-05
   677    0.17078E+04    0.34022E+02    0.00000E+00   -0.23862E+02    0.10896E-07    0.40079E-05   -0.10761E-05
   678    0.17048E+04    0.34185E+02    0.00000E+00   -0.25428E+02    0.10868E-07    0.40791E-05   -0.10796E-05
   679    0.17018E+04    0.34345E+02    0.00000E+00   -0.27003E+02    0.10840E-07    0.41499E-05   -0.10830E-05
   680    0.16992E+04    0.34499E+02    0.00000E+00   -0.28588E+02    0.10812E-07    0.42204E-05   -0.10862E-05
   681    0.16967E+04    0.34648E+02    0.00000E+00   -0.30180E+02    0.10784E-07    0.42904E-05   -0.10893E-05
   682    0.16943E+04    0.34792E+02    0.00000E+00   -0.31780E+02    0.10756E-07    0.43600E-05   -0.10923E-05
   683    0.16922E+04    0.34932E+02    0.00000E+00   -0.33389E+02    0.10729E-07    0.44291E-05   -0.10952E-05
   684    0.16902E+04    0.35065E+02    0.00000E+00   -0.35003E+02    0.10701E-07    0.44978E-05   -0.10979E-05
   685    0.16883E+04    0.35194E+02    0.00000E+00   -0.36624E+02    0.10674E-07    0.45661E-05   -0.11005E-05
   686    0.16867E+04    0.35317E+02    0.00000E+00   -0.38242E+02    0.10647E-07    0.46339E-05   -0.11030E-05
   687    0.16853E+04    0.35436E+02    0.00000E+00   -0.39869E+02    0.10620E-07    0.47011E-05   -0.11053E-05
   688    0.16840E+04    0.35548E+02    0.00000E+00   -0.41503E+02    0.10593E-07    0.47679E-05   -0.11075E-05
   689    0.16829E+04    0.35656E+02    0.00000E+00   -0.43135E+02    0.10566E-07    0.48342E-05   -0.11096E-05
   690    0.16820E+04    0.35759E+02    0.00000E+00   -0.44775E+02    0.10539E-07    0.48999E-05   -0.11116E-05
   691    0.16813E+04    0.35854E+02    0.00000E+00   -0.46414E+02    0.10512E-07    0.49651E-05   -0.11134E-05
   692    0.16808E+04    0.35946E+02    0.00000E+00   -0.48053E+02    0.10485E-07    0.50298E-05   -0.11151E-05
   693    0.16805E+04    0.36032E+02    0.00000E+00   -0.49699E+02    0.10459E-07    0.50938E-05   -0.11166E-05
   694    0.16803E+04    0.36112E+02    0.00000E+00   -0.51337E+02    0.10432E-07    0.51573E-05   -0.11180E-05
   695    0.16804E+04    0.36188E+02    0.00000E+00   -0.52976E+02    0.10406E-07    0.52202E-05   -0.11193E-05
   696    0.16806E+04    0.36257E+02    0.00000E+00   -0.54630E+02    0.10380E-07    0.52825E-05   -0.11205E-05
