#    L    TT             EE             TE             PP             TP          
  1102    0.10763E+04    0.26086E+02   -0.80944E+02    0.20386E+06   -0.96300E+01
  1103    0.10795E+04    0.25796E+02   -0.80930E+02    0.20348E+06   -0.97826E+01
  1104    0.10827E+04    0.25507E+02   -0.80891E+02    0.20310E+06   -0.99300E+01
  1105    0.10858E+04    0.25218E+02   -0.80830E+02    0.20272E+06   -0.10072E+02
  1106    0.10890E+04    0.24929E+02   -0.80746E+02    0.20234E+06   -0.10210E+02
  1107    0.10921E+04    0.24641E+02   -0.80639E+02    0.20196E+06   -0.10342E+02
  1108    0.10953E+04    0.24352E+02   -0.80510E+02    0.20158E+06   -0.10470E+02
  1109    0.10984E+04    0.24063E+02   -0.80359E+02    0.20121E+06   -0.10593E+02
  1110    0.11015E+04    0.23777E+02   -0.80186E+02    0.20083E+06   -0.10711E+02
  1111    0.11045E+04    0.23492E+02   -0.79990E+02    0.20046E+06   -0.10826E+02
  1112    0.11076E+04    0.23207E+02   -0.79775E+02    0.20008E+06   -0.10936E+02
  1113    0.11106E+04    0.22925E+02   -0.79536E+02    0.19971E+06   -0.11042E+02
  1114    0.11136E+04    0.22642E+02   -0.79278E+02    0.19934E+06   -0.11144E+02
  1115    0.11166E+04    0.22362E+02   -0.78999E+02    0.19897E+06   -0.11242E+02
  1116    0.11196E+04    0.22084E+02   -0.78699E+02    0.19860E+06   -0.11337E+02
  1117    0.11224E+04    0.21807E+02   -0.78379E+02    0.19823E+06   -0.11428E+02
  1118    0.11253E+04    0.21533E+02   -0.78038E+02    0.19786E+06   -0.11516E+02
  1119    0.11282E+04    0.21259E+02   -0.77678E+02    0.19750E+06   -0.11601E+02
  1120    0.11310E+04    0.20989E+02   -0.77299E+02    0.19713E+06   -0.11683E+02
  1121    0.11337E+04    0.20720E+02   -0.76898E+02    0.19677E+06   -0.11761E+02
  1122    0.11365E+04    0.20453E+02   -0.76481E+02    0.19640E+06   -0.11837E+02
  1123    0.11391E+04    0.20189E+02   -0.76044E+02    0.19604E+06   -0.11910E+02
  1124    0.11418E+04    0.19927E+02   -0.75589E+02    0.19568E+06   -0.11981E+02
  1125    0.11443E+04    0.19667E+02   -0.75114E+02    0.19531E+06   -0.12049E+02
  1126    0.11468E+04    0.19411E+02   -0.74622E+02    0.19495E+06   -0.12115E+02
  1127    0.11493E+04    0.19156E+02   -0.74113E+02    0.19459E+06   -0.12178E+02
  1128    0.11517E+04    0.18905E+02   -0.73587E+02    0.19424E+06   -0.12240E+02
  1129    0.11541E+04    0.18657E+02   -0.73042E+02    0.19388E+06   -0.12300E+02
  1130    0.11564E+04    0.18411E+02   -0.72481E+02    0.19352E+06   -0.12358E+02
  1131    0.11587E+04    0.18169E+02   -0.71905E+02    0.19316E+06   -0.12415E+02
  1132    0.11609E+04    0.17929E+02   -0.71311E+02    0.19281E+06   -0.12470E+02
  1133    0.11629E+04    0.17694E+02   -0.70701E+02    0.19245E+06   -0.12524E+02
  1134    0.11650E+04    0.17460E+02   -0.70076E+02    0.19210E+06   -0.12576E+02
  1135    0.11670E+04    0.17231E+02   -0.69434E+02    0.19175E+06   -0.12628E+02
  1136    0.11690E+04    0.17005E+02   -0.68779E+02    0.19139E+06   -0.12678E+02
  1137    0.11709E+04    0.16782E+02   -0.68107E+02    0.19104E+06   -0.12728E+02
  1138    0.11727E+04    0.16563E+02   -0.67422E+02    0.19069E+06   -0.12778E+02
  1139    0.11745E+04    0.16347E+02   -0.66721E+02    0.19034E+06   -0.12826E+02
  1140    0.11761E+04    0.16135E+02   -0.66007E+02    0.18999E+06   -0.12875E+02
  1141    0.11777E+04    0.15926E+02   -0.65279E+02    0.18965E+06   -0.12923E+02
  1142    0.11793E+04    0.15722E+02   -0.64537E+02    0.18930E+06   -0.12971E+02
  1143    0.11808E+04    0.15520E+02   -0.63782E+02    0.18895E+06   -0.13019E+02
  1144    0.11821E+04    0.15323E+02   -0.63015E+02    0.18861E+06   -0.13067E+02
  1145    0.11835E+04    0.15130E+02   -0.62234E+02    0.18826E+06   -0.13116E+02
  1146    0.11847E+04    0.14941E+02   -0.61441E+02    0.18792E+06   -0.13165E+02
  1147    0.11859E+04    0.14756E+02   -0.60636E+02    0.18758E+06   -0.13214E+02
  1148    0.11869E+04    0.14574E+02   -0.59818E+02    0.18723E+06   -0.13265E+02
  1149    0.11880E+04    0.14397E+02   -0.58990E+02    0.18689E+06   -0.13316E+02
  1150    0.11889E+04    0.14224E+02   -0.58149E+02    0.18655E+06   -0.13368E+02
  1151    0.11898E+04    0.14055E+02   -0.57298E+02    0.18621E+06   -0.13421E+02
  1152    0.11905E+04    0.13890E+02   -0.56436E+02    0.18587E+06   -0.13475E+02
  1153    0.11913E+04    0.13730E+02   -0.55564E+02    0.18554E+06   -0.13530E+02
  1154    0.11920E+04    0.13574E+02   -0.54682E+02    0.18520E+06   -0.13584E+02
  1155    0.11926E+04    0.13422E+02   -0.53791E+02    0.18486E+06   -0.13637E+02
  1156    0.11930E+04    0.13274E+02   -0.52892E+02    0.18453E+06   -0.13690E+02
  1157    0.11934E+04    0.13131E+02   -0.51984E+02    0.18419E+06   -0.13741E+02
  1158    0.11937E+04    0.12992E+02   -0.51069E+02    0.18386E+06   -0.13791E+02
  1159    0.11940E+04    0.12858E+02   -0.50147E+02    0.18352E+06   -0.13839E+02
  1160    0.11941E+04    0.12729E+02   -0.49219E+02    0.18319E+06   -0.13883E+02
  1161    0.11942E+04    0.12603E+02   -0.48285E+02    0.18286E+06   -0.13925E+02
  1162    0.11942E+04    0.12483E+02   -0.47345E+02    0.18253E+06   -0.13964E+02
  1163    0.11941E+04    0.12367E+02   -0.46401E+02    0.18220E+06   -0.13998E+02
  1164    0.11940E+04    0.12257E+02   -0.45451E+02    0.18187E+06   -0.14029E+02
  1165    0.11938E+04    0.12150E+02   -0.44498E+02    0.18154E+06   -0.14055E+02
  1166    0.11934E+04    0.12049E+02   -0.43541E+02    0.18121E+06   -0.14076E+02
  1167    0.11930E+04    0.11952E+02   -0.42581E+02    0.18089E+06   -0.14091E+02
  1168    0.11925E+04    0.11860E+02   -0.41618E+02    0.18056E+06   -0.14100E+02
  1169    0.11920E+04    0.11772E+02   -0.40654E+02    0.18024E+06   -0.14103E+02
  1170    0.11914E+04    0.11689E+02   -0.39687E+02    0.17991E+06   -0.14100E+02
  1171    0.11906E+04    0.11612E+02   -0.38720E+02    0.17959E+06   -0.14089E+02
  1172    0.11898E+04    0.11539E+02   -0.37752E+02    0.17926E+06   -0.14071E+02
  1173    0.11890E+04    0.11471E+02   -0.36783E+02    0.17894E+06   -0.14045E+02
  1174    0.11880E+04    0.11407E+02   -0.35814E+02    0.17862E+06   -0.14010E+02
  1175    0.11869E+04    0.11348E+02   -0.34846E+02    0.17830E+06   -0.13967E+02
  1176    0.11857E+04    0.11294E+02   -0.33880E+02    0.17798E+06   -0.13915E+02
  1177    0.11845E+04    0.11246E+02   -0.32914E+02    0.17766E+06   -0.13853E+02
  1178    0.11832E+04    0.11201E+02   -0.31950E+02    0.17734E+06   -0.13781E+02
  1179    0.11819E+04    0.11163E+02   -0.30988E+02    0.17702E+06   -0.13699E+02
  1180    0.11805E+04    0.11130E+02   -0.30028E+02    0.17671E+06   -0.13605E+02
  1181    0.11790E+04    0.11100E+02   -0.29072E+02    0.17639E+06   -0.13501E+02
  1182    0.11773E+04    0.11076E+02   -0.28119E+02    0.17607E+06   -0.13385E+02
  1183    0.11756E+04    0.11056E+02   -0.27169E+02    0.17576E+06   -0.13257E+02
  1184    0.11738E+04    0.11041E+02   -0.26223E+02    0.17545E+06   -0.13116E+02
  1185    0.11720E+04    0.11032E+02   -0.25282E+02    0.17513E+06   -0.12963E+02
  1186    0.11701E+04    0.11026E+02   -0.24345E+02    0.17482E+06   -0.12796E+02
  1187    0.11681E+04    0.11026E+02   -0.23413E+02    0.17451E+06   -0.12616E+02
  1188    0.11660E+04    0.11031E+02   -0.22487E+02    0.17420E+06   -0.12421E+02
  1189    0.11638E+04    0.11040E+02   -0.21566E+02    0.17389E+06   -0.12212E+02
  1190    0.11616E+04    0.11054E+02   -0.20651E+02    0.17358E+06   -0.11988E+02
  1191    0.11593E+04    0.11073E+02   -0.19743E+02    0.17327E+06   -0.11748E+02
  1192    0.11569E+04    0.11096E+02   -0.18841E+02    0.17296E+06   -0.11493E+02
  1193    0.11545E+04    0.11124E+02   -0.17945E+02    0.17265E+06   -0.11222E+02
  1194    0.11519E+04    0.11157E+02   -0.17057E+02    0.17235E+06   -0.10934E+02
  1195    0.11494E+04    0.11195E+02   -0.16176E+02    0.17204E+06   -0.10629E+02
  1196    0.11466E+04    0.11238E+02   -0.15303E+02    0.17173E+06   -0.10307E+02
  1197    0.11439E+04    0.11285E+02   -0.14438E+02    0.17143E+06   -0.99666E+01
  1198    0.11411E+04    0.11337E+02   -0.13581E+02    0.17113E+06   -0.96082E+01
  1199    0.11382E+04    0.11393E+02   -0.12732E+02    0.17082E+06   -0.92312E+01
  1200    0.11352E+04    0.11454E+02   -0.11892E+02    0.17052E+06   -0.88351E+01
  1201    0.11322E+04    0.11519E+02   -0.11061E+02    0.17022E+06   -0.84197E+01
  1202    0.11290E+04    0.11589E+02   -0.10239E+02    0.16992E+06   -0.79858E+01
  1203    0.11259E+04    0.11664E+02   -0.94264E+01    0.16962E+06   -0.75343E+01
  1204    0.11226E+04    0.11743E+02   -0.86238E+01    0.16932E+06   -0.70662E+01
  1205    0.11193E+04    0.11825E+02   -0.78319E+01    0.16902E+06   -0.65823E+01
  1206    0.11159E+04    0.11912E+02   -0.70503E+01    0.16872E+06   -0.60836E+01
  1207    0.11125E+04    0.12003E+02   -0.62806E+01    0.16842E+06   -0.55710E+01
  1208    0.11091E+04    0.12099E+02   -0.55210E+01    0.16812E+06   -0.50455E+01
  1209    0.11055E+04    0.12198E+02   -0.47732E+01    0.16783E+06   -0.45080E+01
  1210    0.11019E+04    0.12301E+02   -0.40383E+01    0.16753E+06   -0.39595E+01
  1211    0.10982E+04    0.12409E+02   -0.33157E+01    0.16724E+06   -0.34008E+01
  1212    0.10946E+04    0.12519E+02   -0.26049E+01    0.16694E+06   -0.28329E+01
  1213    0.10908E+04    0.12633E+02   -0.19063E+01    0.16665E+06   -0.22568E+01
  1214    0.10870E+04    0.12752E+02   -0.12217E+01    0.16636E+06   -0.16733E+01
  1215    0.10832E+04    0.12874E+02   -0.55051E+00    0.16607E+06   -0.10835E+01
  1216    0.10793E+04    0.12999E+02    0.10694E+00    0.16577E+06   -0.48815E+00
  1217    0.10752E+04    0.13128E+02    0.75112E+00    0.16548E+06    0.11168E+00
  1218    0.10713E+04    0.13260E+02    0.13803E+01    0.16519E+06    0.71510E+00
  1219    0.10672E+04    0.13395E+02    0.19964E+01    0.16490E+06    0.13212E+01
  1220    0.10631E+04    0.13533E+02    0.25968E+01    0.16462E+06    0.19290E+01
  1221    0.10590E+04    0.13674E+02    0.31830E+01    0.16433E+06    0.25375E+01
  1222    0.10548E+04    0.13819E+02    0.37530E+01    0.16404E+06    0.31460E+01
  1223    0.10506E+04    0.13967E+02    0.43095E+01    0.16375E+06    0.37533E+01
  1224    0.10463E+04    0.14116E+02    0.48486E+01    0.16347E+06    0.43586E+01
  1225    0.10421E+04    0.14269E+02    0.53723E+01    0.16318E+06    0.49610E+01
  1226    0.10378E+04    0.14425E+02    0.58809E+01    0.16290E+06    0.55594E+01
  1227    0.10335E+04    0.14583E+02    0.63728E+01    0.16261E+06    0.61531E+01
  1228    0.10291E+04    0.14744E+02    0.68491E+01    0.16233E+06    0.67410E+01
  1229    0.10247E+04    0.14907E+02    0.73081E+01    0.16205E+06    0.73222E+01
  1230    0.10201E+04    0.15073E+02    0.77517E+01    0.16176E+06    0.78958E+01
  1231    0.10157E+04    0.15241E+02    0.81782E+01    0.16148E+06    0.84608E+01
  1232    0.10111E+04    0.15411E+02    0.85887E+01    0.16120E+06    0.90163E+01
  1233    0.10067E+04    0.15584E+02    0.89809E+01    0.16092E+06    0.95614E+01
  1234    0.10021E+04    0.15759E+02    0.93573E+01    0.16064E+06    0.10095E+02
  1235    0.99781E+03    0.15936E+02    0.97162E+01    0.16036E+06    0.10617E+02
  1236    0.99329E+03    0.16114E+02    0.10058E+02    0.16008E+06    0.11125E+02
  1237    0.98872E+03    0.16295E+02    0.10382E+02    0.15981E+06    0.11619E+02
  1238    0.98417E+03    0.16477E+02    0.10688E+02    0.15953E+06    0.12098E+02
  1239    0.97957E+03    0.16661E+02    0.10977E+02    0.15925E+06    0.12561E+02
  1240    0.97492E+03    0.16847E+02    0.11248E+02    0.15898E+06    0.13007E+02
  1241    0.97036E+03    0.17034E+02    0.11502E+02    0.15870E+06    0.13435E+02
  1242    0.96568E+03    0.17225E+02    0.11739E+02    0.15843E+06    0.13844E+02
  1243    0.96101E+03    0.17415E+02    0.11956E+02    0.15815E+06    0.14233E+02
  1244    0.95637E+03    0.17608E+02    0.12156E+02    0.15788E+06    0.14602E+02
  1245    0.95175E+03    0.17802E+02    0.12338E+02    0.15761E+06    0.14949E+02
  1246    0.94707E+03    0.17996E+02    0.12504E+02    0.15734E+06    0.15273E+02
  1247    0.94234E+03    0.18192E+02    0.12650E+02    0.15706E+06    0.15574E+02
  1248    0.93764E+03    0.18390E+02    0.12779E+02    0.15679E+06    0.15851E+02
  1249    0.93295E+03    0.18590E+02    0.12889E+02    0.15652E+06    0.16102E+02
  1250    0.92828E+03    0.18790E+02    0.12982E+02    0.15625E+06    0.16327E+02
  1251    0.92356E+03    0.18990E+02    0.13056E+02    0.15598E+06    0.16525E+02
  1252    0.91894E+03    0.19192E+02    0.13112E+02    0.15572E+06    0.16696E+02
  1253    0.91419E+03    0.19395E+02    0.13150E+02    0.15545E+06    0.16842E+02
  1254    0.90946E+03    0.19597E+02    0.13170E+02    0.15518E+06    0.16964E+02
  1255    0.90476E+03    0.19802E+02    0.13173E+02    0.15491E+06    0.17062E+02
  1256    0.90015E+03    0.20006E+02    0.13158E+02    0.15465E+06    0.17137E+02
  1257    0.89550E+03    0.20211E+02    0.13125E+02    0.15438E+06    0.17190E+02
  1258    0.89080E+03    0.20415E+02    0.13076E+02    0.15412E+06    0.17222E+02
  1259    0.88613E+03    0.20620E+02    0.13009E+02    0.15385E+06    0.17234E+02
  1260    0.88148E+03    0.20825E+02    0.12924E+02    0.15359E+06    0.17227E+02
  1261    0.87687E+03    0.21030E+02    0.12823E+02    0.15333E+06    0.17201E+02
  1262    0.87228E+03    0.21235E+02    0.12705E+02    0.15306E+06    0.17158E+02
  1263    0.86773E+03    0.21440E+02    0.12571E+02    0.15280E+06    0.17099E+02
  1264    0.86313E+03    0.21645E+02    0.12419E+02    0.15254E+06    0.17023E+02
  1265    0.85864E+03    0.21848E+02    0.12252E+02    0.15228E+06    0.16934E+02
  1266    0.85411E+03    0.22052E+02    0.12068E+02    0.15202E+06    0.16830E+02
  1267    0.84962E+03    0.22253E+02    0.11867E+02    0.15176E+06    0.16713E+02
  1268    0.84517E+03    0.22456E+02    0.11651E+02    0.15150E+06    0.16584E+02
  1269    0.84076E+03    0.22656E+02    0.11419E+02    0.15124E+06    0.16444E+02
  1270    0.83636E+03    0.22856E+02    0.11171E+02    0.15099E+06    0.16294E+02
  1271    0.83200E+03    0.23055E+02    0.10907E+02    0.15073E+06    0.16134E+02
  1272    0.82767E+03    0.23253E+02    0.10628E+02    0.15047E+06    0.15966E+02
  1273    0.82335E+03    0.23449E+02    0.10334E+02    0.15022E+06    0.15790E+02
  1274    0.81908E+03    0.23643E+02    0.10025E+02    0.14996E+06    0.15608E+02
  1275    0.81484E+03    0.23837E+02    0.97017E+01    0.14971E+06    0.15419E+02
  1276    0.81063E+03    0.24029E+02    0.93630E+01    0.14945E+06    0.15226E+02
  1277    0.80646E+03    0.24220E+02    0.90103E+01    0.14920E+06    0.15029E+02
  1278    0.80233E+03    0.24409E+02    0.86428E+01    0.14894E+06    0.14828E+02
  1279    0.79825E+03    0.24595E+02    0.82618E+01    0.14869E+06    0.14625E+02
  1280    0.79421E+03    0.24781E+02    0.78655E+01    0.14844E+06    0.14421E+02
  1281    0.79021E+03    0.24965E+02    0.74567E+01    0.14819E+06    0.14217E+02
  1282    0.78627E+03    0.25146E+02    0.70339E+01    0.14794E+06    0.14013E+02
  1283    0.78236E+03    0.25326E+02    0.65976E+01    0.14769E+06    0.13810E+02
  1284    0.77850E+03    0.25504E+02    0.61475E+01    0.14744E+06    0.13609E+02
  1285    0.77468E+03    0.25680E+02    0.56850E+01    0.14719E+06    0.13411E+02
  1286    0.77090E+03    0.25852E+02    0.52093E+01    0.14694E+06    0.13218E+02
  1287    0.76719E+03    0.26023E+02    0.47214E+01    0.14669E+06    0.13029E+02
  1288    0.76352E+03    0.26192E+02    0.42199E+01    0.14644E+06    0.12846E+02
  1289    0.75990E+03    0.26358E+02    0.37075E+01    0.14619E+06    0.12670E+02
  1290    0.75633E+03    0.26522E+02    0.31818E+01    0.14595E+06    0.12501E+02
  1291    0.75282E+03    0.26683E+02    0.26441E+01    0.14570E+06    0.12341E+02
  1292    0.74935E+03    0.26840E+02    0.20942E+01    0.14546E+06    0.12190E+02
  1293    0.74593E+03    0.26997E+02    0.15320E+01    0.14521E+06    0.12050E+02
  1294    0.74259E+03    0.27150E+02    0.96094E+00    0.14497E+06    0.11920E+02
  1295    0.73928E+03    0.27300E+02    0.37643E+00    0.14472E+06    0.11802E+02
  1296    0.73603E+03    0.27449E+02   -0.21726E+00    0.14448E+06    0.11698E+02
  1297    0.73284E+03    0.27594E+02   -0.82328E+00    0.14424E+06    0.11607E+02
  1298    0.72970E+03    0.27737E+02   -0.14396E+01    0.14399E+06    0.11531E+02
  1299    0.72662E+03    0.27876E+02   -0.20671E+01    0.14375E+06    0.11470E+02
  1300    0.72360E+03    0.28012E+02   -0.27045E+01    0.14351E+06    0.11426E+02
  1301    0.72064E+03    0.28146E+02   -0.33519E+01    0.14327E+06    0.11399E+02
  1302    0.71773E+03    0.28277E+02   -0.40086E+01    0.14303E+06    0.11389E+02
  1303    0.71489E+03    0.28404E+02   -0.46760E+01    0.14279E+06    0.11395E+02
  1304    0.71210E+03    0.28529E+02   -0.53517E+01    0.14255E+06    0.11417E+02
  1305    0.70937E+03    0.28649E+02   -0.60373E+01    0.14231E+06    0.11453E+02
  1306    0.70669E+03    0.28768E+02   -0.67296E+01    0.14207E+06    0.11503E+02
  1307    0.70409E+03    0.28883E+02   -0.74293E+01    0.14184E+06    0.11567E+02
  1308    0.70155E+03    0.28994E+02   -0.81385E+01    0.14160E+06    0.11644E+02
  1309    0.69905E+03    0.29101E+02   -0.88529E+01    0.14136E+06    0.11733E+02
  1310    0.69663E+03    0.29206E+02   -0.95751E+01    0.14113E+06    0.11833E+02
  1311    0.69426E+03    0.29307E+02   -0.10303E+02    0.14089E+06    0.11944E+02
  1312    0.69199E+03    0.29405E+02   -0.11037E+02    0.14066E+06    0.12066E+02
  1313    0.68975E+03    0.29499E+02   -0.11776E+02    0.14042E+06    0.12198E+02
  1314    0.68758E+03    0.29589E+02   -0.12520E+02    0.14019E+06    0.12338E+02
  1315    0.68547E+03    0.29677E+02   -0.13269E+02    0.13995E+06    0.12487E+02
  1316    0.68343E+03    0.29759E+02   -0.14022E+02    0.13972E+06    0.12643E+02
  1317    0.68145E+03    0.29840E+02   -0.14779E+02    0.13949E+06    0.12807E+02
  1318    0.67953E+03    0.29915E+02   -0.15539E+02    0.13925E+06    0.12977E+02
  1319    0.67767E+03    0.29987E+02   -0.16304E+02    0.13902E+06    0.13153E+02
  1320    0.67588E+03    0.30055E+02   -0.17071E+02    0.13879E+06    0.13334E+02
  1321    0.67414E+03    0.30121E+02   -0.17841E+02    0.13856E+06    0.13519E+02
  1322    0.67248E+03    0.30180E+02   -0.18612E+02    0.13833E+06    0.13708E+02
  1323    0.67088E+03    0.30237E+02   -0.19385E+02    0.13810E+06    0.13901E+02
  1324    0.66935E+03    0.30290E+02   -0.20160E+02    0.13787E+06    0.14096E+02
  1325    0.66787E+03    0.30339E+02   -0.20936E+02    0.13764E+06    0.14293E+02
  1326    0.66647E+03    0.30384E+02   -0.21713E+02    0.13742E+06    0.14491E+02
  1327    0.66511E+03    0.30426E+02   -0.22492E+02    0.13719E+06    0.14690E+02
  1328    0.66384E+03    0.30464E+02   -0.23268E+02    0.13696E+06    0.14889E+02
  1329    0.66262E+03    0.30498E+02   -0.24046E+02    0.13673E+06    0.15087E+02
  1330    0.66146E+03    0.30527E+02   -0.24823E+02    0.13651E+06    0.15285E+02
  1331    0.66038E+03    0.30552E+02   -0.25599E+02    0.13628E+06    0.15480E+02
  1332    0.65935E+03    0.30574E+02   -0.26375E+02    0.13606E+06    0.15672E+02
  1333    0.65839E+03    0.30591E+02   -0.27148E+02    0.13583E+06    0.15861E+02
  1334    0.65749E+03    0.30605E+02   -0.27921E+02    0.13561E+06    0.16047E+02
  1335    0.65665E+03    0.30614E+02   -0.28692E+02    0.13538E+06    0.16228E+02
  1336    0.65588E+03    0.30620E+02   -0.29459E+02    0.13516E+06    0.16403E+02
  1337    0.65517E+03    0.30621E+02   -0.30224E+02    0.13494E+06    0.16573E+02
  1338    0.65452E+03    0.30618E+02   -0.30987E+02    0.13471E+06    0.16737E+02
  1339    0.65394E+03    0.30611E+02   -0.31748E+02    0.13449E+06    0.16893E+02
  1340    0.65341E+03    0.30601E+02   -0.32506E+02    0.13427E+06    0.17042E+02
  1341    0.65295E+03    0.30587E+02   -0.33259E+02    0.13405E+06    0.17183E+02
  1342    0.65255E+03    0.30568E+02   -0.34009E+02    0.13383E+06    0.17314E+02
  1343    0.65221E+03    0.30545E+02   -0.34755E+02    0.13361E+06    0.17436E+02
  1344    0.65194E+03    0.30518E+02   -0.35497E+02    0.13339E+06    0.17547E+02
  1345    0.65171E+03    0.30488E+02   -0.36234E+02    0.13317E+06    0.17647E+02
  1346    0.65156E+03    0.30453E+02   -0.36968E+02    0.13295E+06    0.17736E+02
  1347    0.65147E+03    0.30415E+02   -0.37697E+02    0.13273E+06    0.17813E+02
  1348    0.65143E+03    0.30372E+02   -0.38420E+02    0.13251E+06    0.17877E+02
  1349    0.65146E+03    0.30324E+02   -0.39138E+02    0.13230E+06    0.17927E+02
  1350    0.65155E+03    0.30274E+02   -0.39851E+02    0.13208E+06    0.17963E+02
  1351    0.65169E+03    0.30219E+02   -0.40558E+02    0.13186E+06    0.17984E+02
  1352    0.65189E+03    0.30160E+02   -0.41259E+02    0.13165E+06    0.17992E+02
  1353    0.65215E+03    0.30098E+02   -0.41954E+02    0.13143E+06    0.17987E+02
  1354    0.65247E+03    0.30032E+02   -0.42643E+02    0.13122E+06    0.17969E+02
  1355    0.65285E+03    0.29961E+02   -0.43324E+02    0.13100E+06    0.17940E+02
  1356    0.65328E+03    0.29888E+02   -0.44000E+02    0.13079E+06    0.17901E+02
  1357    0.65376E+03    0.29811E+02   -0.44668E+02    0.13057E+06    0.17852E+02
  1358    0.65429E+03    0.29729E+02   -0.45325E+02    0.13036E+06    0.17794E+02
  1359    0.65486E+03    0.29645E+02   -0.45977E+02    0.13015E+06    0.17728E+02
  1360    0.65548E+03    0.29558E+02   -0.46620E+02    0.12993E+06    0.17656E+02
  1361    0.65616E+03    0.29465E+02   -0.47254E+02    0.12972E+06    0.17577E+02
  1362    0.65686E+03    0.29370E+02   -0.47879E+02    0.12951E+06    0.17493E+02
  1363    0.65763E+03    0.29271E+02   -0.48496E+02    0.12930E+06    0.17405E+02
  1364    0.65841E+03    0.29170E+02   -0.49103E+02    0.12909E+06    0.17314E+02
  1365    0.65932E+03    0.29065E+02   -0.49699E+02    0.12888E+06    0.17220E+02
  1366    0.66020E+03    0.28956E+02   -0.50287E+02    0.12867E+06    0.17124E+02
  1367    0.66112E+03    0.28843E+02   -0.50864E+02    0.12846E+06    0.17027E+02
  1368    0.66215E+03    0.28729E+02   -0.51431E+02    0.12825E+06    0.16930E+02
  1369    0.66316E+03    0.28611E+02   -0.51986E+02    0.12804E+06    0.16834E+02
  1370    0.66421E+03    0.28490E+02   -0.52532E+02    0.12783E+06    0.16740E+02
  1371    0.66529E+03    0.28367E+02   -0.53066E+02    0.12762E+06    0.16649E+02
  1372    0.66642E+03    0.28240E+02   -0.53589E+02    0.12742E+06    0.16561E+02
  1373    0.66760E+03    0.28111E+02   -0.54101E+02    0.12721E+06    0.16477E+02
  1374    0.66881E+03    0.27978E+02   -0.54600E+02    0.12700E+06    0.16399E+02
  1375    0.67007E+03    0.27843E+02   -0.55089E+02    0.12680E+06    0.16327E+02
  1376    0.67138E+03    0.27705E+02   -0.55564E+02    0.12659E+06    0.16262E+02
  1377    0.67272E+03    0.27566E+02   -0.56029E+02    0.12638E+06    0.16204E+02
  1378    0.67411E+03    0.27422E+02   -0.56480E+02    0.12618E+06    0.16156E+02
  1379    0.67547E+03    0.27277E+02   -0.56920E+02    0.12597E+06    0.16117E+02
  1380    0.67687E+03    0.27128E+02   -0.57347E+02    0.12577E+06    0.16088E+02
  1381    0.67832E+03    0.26978E+02   -0.57760E+02    0.12557E+06    0.16071E+02
  1382    0.67966E+03    0.26825E+02   -0.58160E+02    0.12536E+06    0.16066E+02
  1383    0.68119E+03    0.26670E+02   -0.58547E+02    0.12516E+06    0.16074E+02
  1384    0.68262E+03    0.26512E+02   -0.58921E+02    0.12496E+06    0.16097E+02
  1385    0.68410E+03    0.26352E+02   -0.59281E+02    0.12476E+06    0.16134E+02
  1386    0.68562E+03    0.26190E+02   -0.59628E+02    0.12455E+06    0.16186E+02
  1387    0.68711E+03    0.26026E+02   -0.59961E+02    0.12435E+06    0.16256E+02
  1388    0.68879E+03    0.25860E+02   -0.60281E+02    0.12415E+06    0.16342E+02
  1389    0.69037E+03    0.25691E+02   -0.60586E+02    0.12395E+06    0.16448E+02
  1390    0.69192E+03    0.25521E+02   -0.60878E+02    0.12375E+06    0.16572E+02
  1391    0.69360E+03    0.25349E+02   -0.61156E+02    0.12355E+06    0.16716E+02
  1392    0.69524E+03    0.25175E+02   -0.61419E+02    0.12335E+06    0.16882E+02
  1393    0.69693E+03    0.24999E+02   -0.61668E+02    0.12315E+06    0.17069E+02
  1394    0.69859E+03    0.24821E+02   -0.61904E+02    0.12296E+06    0.17279E+02
  1395    0.70030E+03    0.24641E+02   -0.62124E+02    0.12276E+06    0.17512E+02
  1396    0.70205E+03    0.24461E+02   -0.62331E+02    0.12256E+06    0.17770E+02
  1397    0.70378E+03    0.24278E+02   -0.62523E+02    0.12236E+06    0.18053E+02
  1398    0.70548E+03    0.24093E+02   -0.62700E+02    0.12217E+06    0.18363E+02
  1399    0.70722E+03    0.23907E+02   -0.62862E+02    0.12197E+06    0.18699E+02
  1400    0.70901E+03    0.23720E+02   -0.63010E+02    0.12177E+06    0.19063E+02
  1401    0.71078E+03    0.23530E+02   -0.63143E+02    0.12158E+06    0.19456E+02
  1402    0.71259E+03    0.23339E+02   -0.63262E+02    0.12138E+06    0.19876E+02
  1403    0.71438E+03    0.23148E+02   -0.63365E+02    0.12119E+06    0.20322E+02
  1404    0.71613E+03    0.22955E+02   -0.63454E+02    0.12099E+06    0.20793E+02
  1405    0.71801E+03    0.22761E+02   -0.63528E+02    0.12080E+06    0.21287E+02
  1406    0.71977E+03    0.22566E+02   -0.63589E+02    0.12060E+06    0.21803E+02
  1407    0.72151E+03    0.22370E+02   -0.63634E+02    0.12041E+06    0.22339E+02
  1408    0.72344E+03    0.22172E+02   -0.63665E+02    0.12022E+06    0.22894E+02
  1409    0.72519E+03    0.21975E+02   -0.63681E+02    0.12002E+06    0.23467E+02
  1410    0.72706E+03    0.21776E+02   -0.63684E+02    0.11983E+06    0.24056E+02
