#    L    TT             EE             BB             TE          
   785    0.21865E+04    0.23134E+02    0.84525E-01   -0.12138E+03
   786    0.21933E+04    0.22886E+02    0.84642E-01   -0.12086E+03
   787    0.21999E+04    0.22638E+02    0.84758E-01   -0.12033E+03
   788    0.22065E+04    0.22390E+02    0.84875E-01   -0.11977E+03
   789    0.22130E+04    0.22142E+02    0.84993E-01   -0.11919E+03
   790    0.22195E+04    0.21897E+02    0.85110E-01   -0.11857E+03
   791    0.22258E+04    0.21652E+02    0.85228E-01   -0.11791E+03
   792    0.22321E+04    0.21408E+02    0.85346E-01   -0.11723E+03
   793    0.22383E+04    0.21166E+02    0.85465E-01   -0.11651E+03
   794    0.22443E+04    0.20925E+02    0.85584E-01   -0.11577E+03
   795    0.22502E+04    0.20684E+02    0.85702E-01   -0.11500E+03
   796    0.22562E+04    0.20445E+02    0.85821E-01   -0.11421E+03
   797    0.22619E+04    0.20207E+02    0.85940E-01   -0.11338E+03
   798    0.22676E+04    0.19970E+02    0.86060E-01   -0.11253E+03
   799    0.22732E+04    0.19736E+02    0.86179E-01   -0.11165E+03
   800    0.22787E+04    0.19502E+02    0.86298E-01   -0.11074E+03
   801    0.22841E+04    0.19271E+02    0.86417E-01   -0.10981E+03
   802    0.22892E+04    0.19041E+02    0.86537E-01   -0.10883E+03
   803    0.22945E+04    0.18812E+02    0.86656E-01   -0.10785E+03
   804    0.22995E+04    0.18586E+02    0.86775E-01   -0.10683E+03
   805    0.23045E+04    0.18362E+02    0.86894E-01   -0.10578E+03
   806    0.23093E+04    0.18139E+02    0.87012E-01   -0.10471E+03
   807    0.23139E+04    0.17920E+02    0.87131E-01   -0.10362E+03
   808    0.23184E+04    0.17704E+02    0.87249E-01   -0.10250E+03
   809    0.23229E+04    0.17490E+02    0.87367E-01   -0.10136E+03
   810    0.23271E+04    0.17278E+02    0.87485E-01   -0.10019E+03
   811    0.23312E+04    0.17069E+02    0.87603E-01   -0.99002E+02
   812    0.23352E+04    0.16865E+02    0.87720E-01   -0.97790E+02
   813    0.23391E+04    0.16661E+02    0.87837E-01   -0.96559E+02
   814    0.23429E+04    0.16462E+02    0.87953E-01   -0.95305E+02
   815    0.23465E+04    0.16266E+02    0.88069E-01   -0.94031E+02
   816    0.23498E+04    0.16073E+02    0.88185E-01   -0.92737E+02
   817    0.23531E+04    0.15884E+02    0.88300E-01   -0.91423E+02
   818    0.23563E+04    0.15698E+02    0.88414E-01   -0.90089E+02
   819    0.23593E+04    0.15516E+02    0.88529E-01   -0.88737E+02
   820    0.23622E+04    0.15337E+02    0.88642E-01   -0.87365E+02
   821    0.23649E+04    0.15162E+02    0.88755E-01   -0.85978E+02
   822    0.23674E+04    0.14992E+02    0.88868E-01   -0.84572E+02
   823    0.23698E+04    0.14825E+02    0.88980E-01   -0.83149E+02
   824    0.23719E+04    0.14662E+02    0.89091E-01   -0.81710E+02
   825    0.23740E+04    0.14503E+02    0.89202E-01   -0.80255E+02
   826    0.23758E+04    0.14349E+02    0.89312E-01   -0.78785E+02
   827    0.23775E+04    0.14198E+02    0.89421E-01   -0.77302E+02
   828    0.23791E+04    0.14053E+02    0.89530E-01   -0.75803E+02
   829    0.23804E+04    0.13912E+02    0.89638E-01   -0.74292E+02
   830    0.23817E+04    0.13775E+02    0.89745E-01   -0.72769E+02
   831    0.23827E+04    0.13643E+02    0.89852E-01   -0.71233E+02
   832    0.23836E+04    0.13514E+02    0.89958E-01   -0.69686E+02
   833    0.23843E+04    0.13391E+02    0.90063E-01   -0.68127E+02
   834    0.23848E+04    0.13272E+02    0.90167E-01   -0.66557E+02
   835    0.23852E+04    0.13159E+02    0.90270E-01   -0.64977E+02
   836    0.23853E+04    0.13049E+02    0.90373E-01   -0.63387E+02
   837    0.23853E+04    0.12945E+02    0.90474E-01   -0.61788E+02
   838    0.23852E+04    0.12846E+02    0.90575E-01   -0.60179E+02
   839    0.23847E+04    0.12751E+02    0.90675E-01   -0.58562E+02
   840    0.23842E+04    0.12662E+02    0.90774E-01   -0.56937E+02
   841    0.23835E+04    0.12578E+02    0.90872E-01   -0.55306E+02
   842    0.23826E+04    0.12497E+02    0.90969E-01   -0.53665E+02
   843    0.23815E+04    0.12423E+02    0.91065E-01   -0.52021E+02
   844    0.23802E+04    0.12353E+02    0.91161E-01   -0.50370E+02
   845    0.23788E+04    0.12288E+02    0.91255E-01   -0.48714E+02
   846    0.23773E+04    0.12230E+02    0.91348E-01   -0.47053E+02
   847    0.23756E+04    0.12175E+02    0.91440E-01   -0.45388E+02
   848    0.23737E+04    0.12125E+02    0.91531E-01   -0.43720E+02
   849    0.23715E+04    0.12081E+02    0.91621E-01   -0.42047E+02
   850    0.23693E+04    0.12042E+02    0.91710E-01   -0.40372E+02
   851    0.23668E+04    0.12008E+02    0.91798E-01   -0.38694E+02
   852    0.23642E+04    0.11980E+02    0.91885E-01   -0.37013E+02
   853    0.23614E+04    0.11957E+02    0.91970E-01   -0.35332E+02
   854    0.23584E+04    0.11939E+02    0.92055E-01   -0.33650E+02
   855    0.23552E+04    0.11927E+02    0.92138E-01   -0.31968E+02
   856    0.23520E+04    0.11918E+02    0.92220E-01   -0.30288E+02
   857    0.23484E+04    0.11915E+02    0.92301E-01   -0.28609E+02
   858    0.23447E+04    0.11920E+02    0.92380E-01   -0.26933E+02
   859    0.23408E+04    0.11927E+02    0.92458E-01   -0.25259E+02
   860    0.23369E+04    0.11940E+02    0.92535E-01   -0.23589E+02
   861    0.23327E+04    0.11958E+02    0.92611E-01   -0.21924E+02
   862    0.23284E+04    0.11982E+02    0.92685E-01   -0.20264E+02
   863    0.23239E+04    0.12011E+02    0.92758E-01   -0.18610E+02
   864    0.23192E+04    0.12044E+02    0.92829E-01   -0.16962E+02
   865    0.23142E+04    0.12084E+02    0.92899E-01   -0.15323E+02
   866    0.23094E+04    0.12128E+02    0.92968E-01   -0.13691E+02
   867    0.23042E+04    0.12178E+02    0.93036E-01   -0.12069E+02
   868    0.22990E+04    0.12233E+02    0.93101E-01   -0.10454E+02
   869    0.22935E+04    0.12294E+02    0.93166E-01   -0.88496E+01
   870    0.22879E+04    0.12358E+02    0.93229E-01   -0.72554E+01
   871    0.22821E+04    0.12429E+02    0.93290E-01   -0.56725E+01
   872    0.22762E+04    0.12504E+02    0.93350E-01   -0.41003E+01
   873    0.22702E+04    0.12585E+02    0.93408E-01   -0.25404E+01
   874    0.22640E+04    0.12671E+02    0.93465E-01   -0.99363E+00
   875    0.22576E+04    0.12761E+02    0.93521E-01    0.54135E+00
   876    0.22510E+04    0.12857E+02    0.93574E-01    0.20629E+01
   877    0.22445E+04    0.12957E+02    0.93627E-01    0.35695E+01
   878    0.22377E+04    0.13062E+02    0.93677E-01    0.50618E+01
   879    0.22308E+04    0.13173E+02    0.93726E-01    0.65395E+01
   880    0.22237E+04    0.13288E+02    0.93774E-01    0.80019E+01
   881    0.22165E+04    0.13408E+02    0.93820E-01    0.94474E+01
   882    0.22092E+04    0.13532E+02    0.93864E-01    0.10876E+02
   883    0.22019E+04    0.13662E+02    0.93907E-01    0.12288E+02
   884    0.21942E+04    0.13795E+02    0.93948E-01    0.13683E+02
   885    0.21865E+04    0.13934E+02    0.93987E-01    0.15059E+02
   886    0.21786E+04    0.14078E+02    0.94025E-01    0.16418E+02
   887    0.21706E+04    0.14225E+02    0.94062E-01    0.17757E+02
   888    0.21626E+04    0.14378E+02    0.94096E-01    0.19078E+02
   889    0.21543E+04    0.14534E+02    0.94129E-01    0.20379E+02
   890    0.21460E+04    0.14696E+02    0.94161E-01    0.21659E+02
   891    0.21376E+04    0.14861E+02    0.94191E-01    0.22920E+02
   892    0.21290E+04    0.15031E+02    0.94219E-01    0.24161E+02
   893    0.21203E+04    0.15205E+02    0.94246E-01    0.25381E+02
   894    0.21116E+04    0.15383E+02    0.94271E-01    0.26580E+02
   895    0.21027E+04    0.15565E+02    0.94295E-01    0.27759E+02
   896    0.20936E+04    0.15752E+02    0.94317E-01    0.28916E+02
   897    0.20845E+04    0.15942E+02    0.94337E-01    0.30051E+02
   898    0.20754E+04    0.16137E+02    0.94356E-01    0.31165E+02
   899    0.20661E+04    0.16335E+02    0.94374E-01    0.32255E+02
   900    0.20566E+04    0.16537E+02    0.94390E-01    0.33325E+02
   901    0.20472E+04    0.16743E+02    0.94404E-01    0.34371E+02
   902    0.20376E+04    0.16953E+02    0.94418E-01    0.35394E+02
   903    0.20278E+04    0.17166E+02    0.94429E-01    0.36393E+02
   904    0.20181E+04    0.17382E+02    0.94439E-01    0.37369E+02
   905    0.20082E+04    0.17603E+02    0.94448E-01    0.38320E+02
   906    0.19983E+04    0.17826E+02    0.94455E-01    0.39247E+02
   907    0.19883E+04    0.18052E+02    0.94461E-01    0.40149E+02
   908    0.19783E+04    0.18281E+02    0.94466E-01    0.41026E+02
   909    0.19682E+04    0.18513E+02    0.94469E-01    0.41877E+02
   910    0.19579E+04    0.18749E+02    0.94471E-01    0.42704E+02
   911    0.19477E+04    0.18986E+02    0.94471E-01    0.43504E+02
   912    0.19373E+04    0.19227E+02    0.94470E-01    0.44278E+02
   913    0.19267E+04    0.19470E+02    0.94468E-01    0.45025E+02
   914    0.19163E+04    0.19715E+02    0.94465E-01    0.45747E+02
   915    0.19058E+04    0.19962E+02    0.94460E-01    0.46442E+02
   916    0.18953E+04    0.20211E+02    0.94454E-01    0.47110E+02
   917    0.18846E+04    0.20464E+02    0.94447E-01    0.47751E+02
   918    0.18740E+04    0.20717E+02    0.94438E-01    0.48365E+02
   919    0.18634E+04    0.20973E+02    0.94429E-01    0.48951E+02
   920    0.18526E+04    0.21230E+02    0.94418E-01    0.49509E+02
   921    0.18420E+04    0.21489E+02    0.94405E-01    0.50040E+02
   922    0.18311E+04    0.21749E+02    0.94392E-01    0.50543E+02
   923    0.18203E+04    0.22010E+02    0.94378E-01    0.51018E+02
   924    0.18095E+04    0.22274E+02    0.94362E-01    0.51465E+02
   925    0.17987E+04    0.22537E+02    0.94345E-01    0.51883E+02
   926    0.17878E+04    0.22803E+02    0.94327E-01    0.52275E+02
   927    0.17770E+04    0.23070E+02    0.94308E-01    0.52637E+02
   928    0.17662E+04    0.23337E+02    0.94288E-01    0.52971E+02
   929    0.17553E+04    0.23605E+02    0.94267E-01    0.53278E+02
   930    0.17444E+04    0.23873E+02    0.94245E-01    0.53555E+02
   931    0.17335E+04    0.24143E+02    0.94221E-01    0.53805E+02
   932    0.17226E+04    0.24413E+02    0.94197E-01    0.54026E+02
   933    0.17118E+04    0.24683E+02    0.94171E-01    0.54220E+02
   934    0.17009E+04    0.24954E+02    0.94145E-01    0.54385E+02
   935    0.16901E+04    0.25225E+02    0.94117E-01    0.54521E+02
   936    0.16793E+04    0.25495E+02    0.94088E-01    0.54630E+02
   937    0.16684E+04    0.25767E+02    0.94059E-01    0.54710E+02
   938    0.16576E+04    0.26038E+02    0.94028E-01    0.54762E+02
   939    0.16469E+04    0.26308E+02    0.93997E-01    0.54785E+02
   940    0.16360E+04    0.26579E+02    0.93964E-01    0.54781E+02
   941    0.16253E+04    0.26849E+02    0.93931E-01    0.54748E+02
   942    0.16145E+04    0.27119E+02    0.93897E-01    0.54688E+02
   943    0.16039E+04    0.27388E+02    0.93862E-01    0.54600E+02
   944    0.15933E+04    0.27657E+02    0.93825E-01    0.54483E+02
   945    0.15827E+04    0.27924E+02    0.93788E-01    0.54339E+02
   946    0.15722E+04    0.28192E+02    0.93751E-01    0.54167E+02
   947    0.15616E+04    0.28458E+02    0.93712E-01    0.53969E+02
   948    0.15510E+04    0.28725E+02    0.93673E-01    0.53742E+02
   949    0.15405E+04    0.28989E+02    0.93632E-01    0.53490E+02
   950    0.15301E+04    0.29253E+02    0.93591E-01    0.53209E+02
   951    0.15197E+04    0.29516E+02    0.93549E-01    0.52902E+02
   952    0.15095E+04    0.29779E+02    0.93507E-01    0.52569E+02
   953    0.14992E+04    0.30038E+02    0.93464E-01    0.52209E+02
   954    0.14889E+04    0.30297E+02    0.93420E-01    0.51824E+02
   955    0.14787E+04    0.30555E+02    0.93375E-01    0.51412E+02
   956    0.14686E+04    0.30811E+02    0.93330E-01    0.50975E+02
   957    0.14585E+04    0.31064E+02    0.93285E-01    0.50514E+02
   958    0.14485E+04    0.31315E+02    0.93238E-01    0.50027E+02
   959    0.14386E+04    0.31565E+02    0.93191E-01    0.49515E+02
   960    0.14288E+04    0.31812E+02    0.93144E-01    0.48982E+02
   961    0.14189E+04    0.32058E+02    0.93096E-01    0.48423E+02
   962    0.14092E+04    0.32300E+02    0.93048E-01    0.47842E+02
   963    0.13996E+04    0.32541E+02    0.92999E-01    0.47238E+02
   964    0.13901E+04    0.32779E+02    0.92950E-01    0.46612E+02
   965    0.13806E+04    0.33014E+02    0.92901E-01    0.45964E+02
   966    0.13712E+04    0.33247E+02    0.92851E-01    0.45294E+02
   967    0.13619E+04    0.33477E+02    0.92801E-01    0.44603E+02
   968    0.13527E+04    0.33703E+02    0.92750E-01    0.43890E+02
   969    0.13436E+04    0.33926E+02    0.92700E-01    0.43158E+02
   970    0.13346E+04    0.34146E+02    0.92649E-01    0.42405E+02
   971    0.13256E+04    0.34363E+02    0.92598E-01    0.41632E+02
   972    0.13167E+04    0.34577E+02    0.92547E-01    0.40841E+02
   973    0.13079E+04    0.34786E+02    0.92496E-01    0.40029E+02
   974    0.12993E+04    0.34993E+02    0.92445E-01    0.39198E+02
   975    0.12908E+04    0.35196E+02    0.92393E-01    0.38350E+02
   976    0.12823E+04    0.35395E+02    0.92342E-01    0.37484E+02
   977    0.12740E+04    0.35590E+02    0.92291E-01    0.36601E+02
   978    0.12657E+04    0.35782E+02    0.92239E-01    0.35700E+02
   979    0.12576E+04    0.35971E+02    0.92188E-01    0.34783E+02
   980    0.12496E+04    0.36154E+02    0.92137E-01    0.33850E+02
   981    0.12417E+04    0.36333E+02    0.92086E-01    0.32900E+02
   982    0.12339E+04    0.36509E+02    0.92035E-01    0.31936E+02
   983    0.12262E+04    0.36681E+02    0.91985E-01    0.30956E+02
   984    0.12186E+04    0.36847E+02    0.91934E-01    0.29961E+02
   985    0.12112E+04    0.37010E+02    0.91884E-01    0.28951E+02
   986    0.12038E+04    0.37168E+02    0.91834E-01    0.27928E+02
   987    0.11966E+04    0.37322E+02    0.91784E-01    0.26890E+02
   988    0.11895E+04    0.37473E+02    0.91735E-01    0.25839E+02
   989    0.11825E+04    0.37618E+02    0.91686E-01    0.24776E+02
   990    0.11757E+04    0.37762E+02    0.91637E-01    0.23700E+02
   991    0.11689E+04    0.37898E+02    0.91589E-01    0.22611E+02
   992    0.11623E+04    0.38029E+02    0.91541E-01    0.21511E+02
   993    0.11557E+04    0.38156E+02    0.91493E-01    0.20398E+02
   994    0.11494E+04    0.38280E+02    0.91446E-01    0.19275E+02
   995    0.11432E+04    0.38398E+02    0.91400E-01    0.18141E+02
   996    0.11371E+04    0.38509E+02    0.91353E-01    0.16997E+02
   997    0.11311E+04    0.38619E+02    0.91307E-01    0.15842E+02
   998    0.11252E+04    0.38722E+02    0.91262E-01    0.14678E+02
   999    0.11194E+04    0.38821E+02    0.91217E-01    0.13504E+02
  1000    0.11138E+04    0.38916E+02    0.91173E-01    0.12320E+02
  1001    0.11083E+04    0.39005E+02    0.91129E-01    0.11129E+02
  1002    0.11029E+04    0.39089E+02    0.91085E-01    0.99301E+01
  1003    0.10977E+04    0.39169E+02    0.91042E-01    0.87227E+01
  1004    0.10926E+04    0.39243E+02    0.91000E-01    0.75087E+01
  1005    0.10877E+04    0.39313E+02    0.90958E-01    0.62896E+01
  1006    0.10829E+04    0.39377E+02    0.90917E-01    0.50641E+01
  1007    0.10781E+04    0.39436E+02    0.90876E-01    0.38338E+01
  1008    0.10733E+04    0.39490E+02    0.90836E-01    0.25994E+01
  1009    0.10688E+04    0.39538E+02    0.90796E-01    0.13611E+01
  1010    0.10645E+04    0.39583E+02    0.90757E-01    0.11965E+00
  1011    0.10602E+04    0.39623E+02    0.90719E-01   -0.11241E+01
  1012    0.10561E+04    0.39657E+02    0.90681E-01   -0.23715E+01
  1013    0.10522E+04    0.39687E+02    0.90644E-01   -0.36188E+01
  1014    0.10483E+04    0.39711E+02    0.90607E-01   -0.48682E+01
  1015    0.10445E+04    0.39732E+02    0.90571E-01   -0.61173E+01
  1016    0.10409E+04    0.39745E+02    0.90535E-01   -0.73668E+01
  1017    0.10375E+04    0.39755E+02    0.90501E-01   -0.86159E+01
  1018    0.10341E+04    0.39759E+02    0.90466E-01   -0.98637E+01
  1019    0.10308E+04    0.39759E+02    0.90433E-01   -0.11110E+02
  1020    0.10278E+04    0.39751E+02    0.90400E-01   -0.12355E+02
  1021    0.10248E+04    0.39740E+02    0.90368E-01   -0.13597E+02
  1022    0.10219E+04    0.39723E+02    0.90336E-01   -0.14836E+02
  1023    0.10192E+04    0.39701E+02    0.90306E-01   -0.16069E+02
  1024    0.10165E+04    0.39674E+02    0.90275E-01   -0.17299E+02
  1025    0.10140E+04    0.39643E+02    0.90246E-01   -0.18522E+02
  1026    0.10118E+04    0.39606E+02    0.90217E-01   -0.19741E+02
  1027    0.10095E+04    0.39565E+02    0.90189E-01   -0.20955E+02
  1028    0.10073E+04    0.39519E+02    0.90162E-01   -0.22161E+02
  1029    0.10052E+04    0.39467E+02    0.90136E-01   -0.23363E+02
  1030    0.10033E+04    0.39411E+02    0.90110E-01   -0.24556E+02
  1031    0.10013E+04    0.39350E+02    0.90085E-01   -0.25741E+02
  1032    0.99962E+03    0.39282E+02    0.90061E-01   -0.26922E+02
  1033    0.99797E+03    0.39211E+02    0.90037E-01   -0.28094E+02
  1034    0.99657E+03    0.39136E+02    0.90015E-01   -0.29257E+02
  1035    0.99519E+03    0.39055E+02    0.89993E-01   -0.30412E+02
  1036    0.99392E+03    0.38969E+02    0.89972E-01   -0.31558E+02
  1037    0.99275E+03    0.38879E+02    0.89952E-01   -0.32695E+02
  1038    0.99177E+03    0.38784E+02    0.89933E-01   -0.33822E+02
  1039    0.99089E+03    0.38684E+02    0.89915E-01   -0.34936E+02
  1040    0.98997E+03    0.38580E+02    0.89897E-01   -0.36042E+02
  1041    0.98932E+03    0.38471E+02    0.89881E-01   -0.37134E+02
  1042    0.98870E+03    0.38357E+02    0.89865E-01   -0.38217E+02
  1043    0.98819E+03    0.38239E+02    0.89851E-01   -0.39287E+02
  1044    0.98787E+03    0.38116E+02    0.89837E-01   -0.40346E+02
  1045    0.98753E+03    0.37990E+02    0.89824E-01   -0.41395E+02
  1046    0.98737E+03    0.37858E+02    0.89812E-01   -0.42427E+02
  1047    0.98733E+03    0.37721E+02    0.89801E-01   -0.43456E+02
  1048    0.98727E+03    0.37581E+02    0.89791E-01   -0.44467E+02
  1049    0.98740E+03    0.37436E+02    0.89782E-01   -0.45460E+02
  1050    0.98759E+03    0.37287E+02    0.89774E-01   -0.46442E+02
  1051    0.98790E+03    0.37133E+02    0.89767E-01   -0.47414E+02
  1052    0.98833E+03    0.36975E+02    0.89760E-01   -0.48368E+02
  1053    0.98875E+03    0.36813E+02    0.89755E-01   -0.49310E+02
  1054    0.98929E+03    0.36648E+02    0.89751E-01   -0.50241E+02
  1055    0.98988E+03    0.36479E+02    0.89748E-01   -0.51153E+02
  1056    0.99060E+03    0.36305E+02    0.89745E-01   -0.52053E+02
  1057    0.99145E+03    0.36128E+02    0.89744E-01   -0.52933E+02
  1058    0.99249E+03    0.35948E+02    0.89743E-01   -0.53801E+02
  1059    0.99352E+03    0.35764E+02    0.89744E-01   -0.54648E+02
  1060    0.99460E+03    0.35576E+02    0.89745E-01   -0.55483E+02
  1061    0.99574E+03    0.35385E+02    0.89747E-01   -0.56296E+02
  1062    0.99700E+03    0.35191E+02    0.89751E-01   -0.57097E+02
  1063    0.99817E+03    0.34994E+02    0.89755E-01   -0.57876E+02
  1064    0.99954E+03    0.34794E+02    0.89760E-01   -0.58648E+02
  1065    0.10010E+04    0.34590E+02    0.89766E-01   -0.59398E+02
  1066    0.10024E+04    0.34384E+02    0.89772E-01   -0.60127E+02
  1067    0.10040E+04    0.34175E+02    0.89780E-01   -0.60833E+02
  1068    0.10056E+04    0.33963E+02    0.89788E-01   -0.61524E+02
  1069    0.10072E+04    0.33750E+02    0.89797E-01   -0.62206E+02
  1070    0.10090E+04    0.33532E+02    0.89807E-01   -0.62866E+02
  1071    0.10107E+04    0.33313E+02    0.89818E-01   -0.63502E+02
  1072    0.10125E+04    0.33092E+02    0.89829E-01   -0.64114E+02
  1073    0.10145E+04    0.32868E+02    0.89841E-01   -0.64710E+02
  1074    0.10163E+04    0.32642E+02    0.89854E-01   -0.65289E+02
  1075    0.10183E+04    0.32413E+02    0.89868E-01   -0.65851E+02
  1076    0.10203E+04    0.32183E+02    0.89882E-01   -0.66387E+02
  1077    0.10224E+04    0.31951E+02    0.89897E-01   -0.66914E+02
  1078    0.10244E+04    0.31718E+02    0.89912E-01   -0.67400E+02
  1079    0.10265E+04    0.31482E+02    0.89928E-01   -0.67883E+02
  1080    0.10287E+04    0.31244E+02    0.89945E-01   -0.68347E+02
  1081    0.10308E+04    0.31006E+02    0.89962E-01   -0.68785E+02
  1082    0.10330E+04    0.30766E+02    0.89979E-01   -0.69204E+02
  1083    0.10352E+04    0.30524E+02    0.89998E-01   -0.69603E+02
  1084    0.10375E+04    0.30281E+02    0.90016E-01   -0.69982E+02
  1085    0.10398E+04    0.30037E+02    0.90035E-01   -0.70334E+02
  1086    0.10422E+04    0.29792E+02    0.90055E-01   -0.70681E+02
  1087    0.10445E+04    0.29546E+02    0.90075E-01   -0.70984E+02
  1088    0.10468E+04    0.29297E+02    0.90095E-01   -0.71282E+02
  1089    0.10492E+04    0.29049E+02    0.90116E-01   -0.71550E+02
  1090    0.10516E+04    0.28800E+02    0.90137E-01   -0.71813E+02
  1091    0.10540E+04    0.28549E+02    0.90159E-01   -0.72038E+02
  1092    0.10565E+04    0.28298E+02    0.90181E-01   -0.72249E+02
  1093    0.10589E+04    0.28046E+02    0.90203E-01   -0.72437E+02
  1094    0.10613E+04    0.27794E+02    0.90226E-01   -0.72610E+02
  1095    0.10638E+04    0.27542E+02    0.90248E-01   -0.72767E+02
  1096    0.10663E+04    0.27288E+02    0.90272E-01   -0.72894E+02
  1097    0.10687E+04    0.27034E+02    0.90295E-01   -0.72997E+02
  1098    0.10712E+04    0.26781E+02    0.90318E-01   -0.73083E+02
  1099    0.10737E+04    0.26527E+02    0.90342E-01   -0.73152E+02
  1100    0.10762E+04    0.26273E+02    0.90366E-01   -0.73197E+02
  1101    0.10787E+04    0.26019E+02    0.90391E-01   -0.73222E+02
  1102    0.10813E+04    0.25764E+02    0.90415E-01   -0.73225E+02
  1103    0.10838E+04    0.25510E+02    0.90440E-01   -0.73209E+02
  1104    0.10863E+04    0.25257E+02    0.90465E-01   -0.73172E+02
  1105    0.10887E+04    0.25004E+02    0.90490E-01   -0.73116E+02
  1106    0.10913E+04    0.24750E+02    0.90515E-01   -0.73039E+02
  1107    0.10937E+04    0.24498E+02    0.90540E-01   -0.72942E+02
  1108    0.10962E+04    0.24245E+02    0.90566E-01   -0.72827E+02
  1109    0.10986E+04    0.23992E+02    0.90591E-01   -0.72692E+02
  1110    0.11010E+04    0.23742E+02    0.90617E-01   -0.72539E+02
  1111    0.11034E+04    0.23492E+02    0.90643E-01   -0.72367E+02
  1112    0.11059E+04    0.23243E+02    0.90669E-01   -0.72177E+02
  1113    0.11082E+04    0.22997E+02    0.90695E-01   -0.71967E+02
  1114    0.11105E+04    0.22750E+02    0.90721E-01   -0.71740E+02
  1115    0.11128E+04    0.22505E+02    0.90747E-01   -0.71496E+02
  1116    0.11152E+04    0.22262E+02    0.90773E-01   -0.71234E+02
  1117    0.11174E+04    0.22021E+02    0.90800E-01   -0.70955E+02
  1118    0.11196E+04    0.21782E+02    0.90826E-01   -0.70658E+02
  1119    0.11218E+04    0.21544E+02    0.90852E-01   -0.70344E+02
  1120    0.11240E+04    0.21308E+02    0.90879E-01   -0.70014E+02
  1121    0.11261E+04    0.21073E+02    0.90905E-01   -0.69667E+02
  1122    0.11282E+04    0.20841E+02    0.90931E-01   -0.69304E+02
  1123    0.11302E+04    0.20612E+02    0.90958E-01   -0.68926E+02
  1124    0.11323E+04    0.20384E+02    0.90984E-01   -0.68531E+02
  1125    0.11342E+04    0.20158E+02    0.91010E-01   -0.68120E+02
  1126    0.11361E+04    0.19935E+02    0.91036E-01   -0.67695E+02
  1127    0.11380E+04    0.19714E+02    0.91062E-01   -0.67255E+02
  1128    0.11399E+04    0.19496E+02    0.91088E-01   -0.66800E+02
  1129    0.11417E+04    0.19281E+02    0.91114E-01   -0.66330E+02
  1130    0.11433E+04    0.19068E+02    0.91140E-01   -0.65846E+02
  1131    0.11450E+04    0.18857E+02    0.91165E-01   -0.65350E+02
  1132    0.11467E+04    0.18650E+02    0.91190E-01   -0.64838E+02
  1133    0.11482E+04    0.18446E+02    0.91215E-01   -0.64313E+02
  1134    0.11498E+04    0.18244E+02    0.91240E-01   -0.63775E+02
  1135    0.11512E+04    0.18045E+02    0.91264E-01   -0.63223E+02
  1136    0.11526E+04    0.17849E+02    0.91288E-01   -0.62661E+02
  1137    0.11540E+04    0.17656E+02    0.91312E-01   -0.62083E+02
  1138    0.11553E+04    0.17468E+02    0.91335E-01   -0.61495E+02
  1139    0.11566E+04    0.17281E+02    0.91358E-01   -0.60893E+02
  1140    0.11578E+04    0.17098E+02    0.91381E-01   -0.60281E+02
  1141    0.11589E+04    0.16917E+02    0.91403E-01   -0.59656E+02
  1142    0.11600E+04    0.16741E+02    0.91425E-01   -0.59020E+02
  1143    0.11610E+04    0.16567E+02    0.91446E-01   -0.58373E+02
  1144    0.11618E+04    0.16396E+02    0.91467E-01   -0.57716E+02
  1145    0.11628E+04    0.16230E+02    0.91487E-01   -0.57047E+02
  1146    0.11636E+04    0.16067E+02    0.91507E-01   -0.56368E+02
  1147    0.11643E+04    0.15908E+02    0.91526E-01   -0.55678E+02
  1148    0.11650E+04    0.15751E+02    0.91544E-01   -0.54979E+02
  1149    0.11656E+04    0.15599E+02    0.91562E-01   -0.54270E+02
  1150    0.11662E+04    0.15449E+02    0.91579E-01   -0.53551E+02
  1151    0.11667E+04    0.15304E+02    0.91595E-01   -0.52823E+02
  1152    0.11670E+04    0.15162E+02    0.91611E-01   -0.52086E+02
  1153    0.11675E+04    0.15024E+02    0.91626E-01   -0.51341E+02
  1154    0.11678E+04    0.14890E+02    0.91640E-01   -0.50586E+02
  1155    0.11680E+04    0.14759E+02    0.91653E-01   -0.49825E+02
  1156    0.11682E+04    0.14632E+02    0.91666E-01   -0.49057E+02
  1157    0.11682E+04    0.14508E+02    0.91678E-01   -0.48282E+02
  1158    0.11683E+04    0.14389E+02    0.91689E-01   -0.47501E+02
  1159    0.11683E+04    0.14273E+02    0.91699E-01   -0.46713E+02
  1160    0.11681E+04    0.14162E+02    0.91708E-01   -0.45922E+02
  1161    0.11680E+04    0.14055E+02    0.91716E-01   -0.45125E+02
  1162    0.11677E+04    0.13951E+02    0.91724E-01   -0.44324E+02
  1163    0.11674E+04    0.13852E+02    0.91730E-01   -0.43520E+02
  1164    0.11671E+04    0.13756E+02    0.91736E-01   -0.42711E+02
  1165    0.11666E+04    0.13665E+02    0.91740E-01   -0.41899E+02
  1166    0.11660E+04    0.13578E+02    0.91744E-01   -0.41085E+02
  1167    0.11655E+04    0.13494E+02    0.91747E-01   -0.40269E+02
  1168    0.11648E+04    0.13415E+02    0.91749E-01   -0.39450E+02
  1169    0.11641E+04    0.13340E+02    0.91750E-01   -0.38631E+02
  1170    0.11634E+04    0.13268E+02    0.91749E-01   -0.37810E+02
  1171    0.11625E+04    0.13202E+02    0.91748E-01   -0.36989E+02
