#    L    TT             EE             TE             PP             TP          
  1102    0.10764E+04    0.26079E+02   -0.80944E+02    0.20665E+06   -0.14950E+02
  1103    0.10795E+04    0.25790E+02   -0.80929E+02    0.20626E+06   -0.15087E+02
  1104    0.10827E+04    0.25501E+02   -0.80890E+02    0.20587E+06   -0.15219E+02
  1105    0.10859E+04    0.25212E+02   -0.80829E+02    0.20548E+06   -0.15346E+02
  1106    0.10890E+04    0.24922E+02   -0.80744E+02    0.20509E+06   -0.15468E+02
  1107    0.10922E+04    0.24634E+02   -0.80637E+02    0.20471E+06   -0.15585E+02
  1108    0.10954E+04    0.24346E+02   -0.80507E+02    0.20432E+06   -0.15698E+02
  1109    0.10984E+04    0.24056E+02   -0.80355E+02    0.20394E+06   -0.15806E+02
  1110    0.11015E+04    0.23770E+02   -0.80182E+02    0.20356E+06   -0.15910E+02
  1111    0.11046E+04    0.23485E+02   -0.79986E+02    0.20317E+06   -0.16009E+02
  1112    0.11077E+04    0.23201E+02   -0.79770E+02    0.20279E+06   -0.16105E+02
  1113    0.11107E+04    0.22918E+02   -0.79531E+02    0.20241E+06   -0.16196E+02
  1114    0.11136E+04    0.22636E+02   -0.79272E+02    0.20203E+06   -0.16283E+02
  1115    0.11166E+04    0.22356E+02   -0.78992E+02    0.20166E+06   -0.16367E+02
  1116    0.11196E+04    0.22078E+02   -0.78692E+02    0.20128E+06   -0.16448E+02
  1117    0.11225E+04    0.21801E+02   -0.78372E+02    0.20090E+06   -0.16524E+02
  1118    0.11254E+04    0.21527E+02   -0.78030E+02    0.20053E+06   -0.16598E+02
  1119    0.11282E+04    0.21253E+02   -0.77670E+02    0.20015E+06   -0.16668E+02
  1120    0.11310E+04    0.20983E+02   -0.77290E+02    0.19978E+06   -0.16736E+02
  1121    0.11338E+04    0.20714E+02   -0.76889E+02    0.19941E+06   -0.16800E+02
  1122    0.11365E+04    0.20447E+02   -0.76471E+02    0.19903E+06   -0.16862E+02
  1123    0.11392E+04    0.20183E+02   -0.76034E+02    0.19866E+06   -0.16922E+02
  1124    0.11418E+04    0.19921E+02   -0.75578E+02    0.19829E+06   -0.16978E+02
  1125    0.11444E+04    0.19661E+02   -0.75103E+02    0.19792E+06   -0.17033E+02
  1126    0.11469E+04    0.19405E+02   -0.74611E+02    0.19755E+06   -0.17085E+02
  1127    0.11494E+04    0.19150E+02   -0.74101E+02    0.19719E+06   -0.17136E+02
  1128    0.11518E+04    0.18899E+02   -0.73575E+02    0.19682E+06   -0.17184E+02
  1129    0.11542E+04    0.18651E+02   -0.73030E+02    0.19645E+06   -0.17231E+02
  1130    0.11564E+04    0.18406E+02   -0.72468E+02    0.19609E+06   -0.17276E+02
  1131    0.11587E+04    0.18163E+02   -0.71892E+02    0.19573E+06   -0.17320E+02
  1132    0.11609E+04    0.17924E+02   -0.71297E+02    0.19536E+06   -0.17362E+02
  1133    0.11630E+04    0.17688E+02   -0.70687E+02    0.19500E+06   -0.17403E+02
  1134    0.11651E+04    0.17455E+02   -0.70061E+02    0.19464E+06   -0.17443E+02
  1135    0.11671E+04    0.17225E+02   -0.69420E+02    0.19428E+06   -0.17482E+02
  1136    0.11690E+04    0.17000E+02   -0.68764E+02    0.19392E+06   -0.17521E+02
  1137    0.11709E+04    0.16777E+02   -0.68092E+02    0.19356E+06   -0.17558E+02
  1138    0.11727E+04    0.16558E+02   -0.67406E+02    0.19320E+06   -0.17595E+02
  1139    0.11745E+04    0.16342E+02   -0.66705E+02    0.19285E+06   -0.17632E+02
  1140    0.11762E+04    0.16131E+02   -0.65991E+02    0.19249E+06   -0.17669E+02
  1141    0.11778E+04    0.15921E+02   -0.65262E+02    0.19213E+06   -0.17706E+02
  1142    0.11793E+04    0.15717E+02   -0.64520E+02    0.19178E+06   -0.17742E+02
  1143    0.11808E+04    0.15516E+02   -0.63765E+02    0.19143E+06   -0.17779E+02
  1144    0.11821E+04    0.15318E+02   -0.62997E+02    0.19107E+06   -0.17816E+02
  1145    0.11835E+04    0.15126E+02   -0.62216E+02    0.19072E+06   -0.17854E+02
  1146    0.11847E+04    0.14936E+02   -0.61423E+02    0.19037E+06   -0.17892E+02
  1147    0.11859E+04    0.14752E+02   -0.60617E+02    0.19002E+06   -0.17931E+02
  1148    0.11870E+04    0.14570E+02   -0.59799E+02    0.18967E+06   -0.17971E+02
  1149    0.11880E+04    0.14393E+02   -0.58971E+02    0.18932E+06   -0.18012E+02
  1150    0.11889E+04    0.14220E+02   -0.58130E+02    0.18897E+06   -0.18054E+02
  1151    0.11899E+04    0.14051E+02   -0.57278E+02    0.18863E+06   -0.18098E+02
  1152    0.11906E+04    0.13886E+02   -0.56416E+02    0.18828E+06   -0.18142E+02
  1153    0.11914E+04    0.13726E+02   -0.55544E+02    0.18794E+06   -0.18186E+02
  1154    0.11920E+04    0.13570E+02   -0.54662E+02    0.18759E+06   -0.18231E+02
  1155    0.11926E+04    0.13419E+02   -0.53770E+02    0.18725E+06   -0.18276E+02
  1156    0.11930E+04    0.13271E+02   -0.52871E+02    0.18691E+06   -0.18319E+02
  1157    0.11934E+04    0.13127E+02   -0.51963E+02    0.18656E+06   -0.18361E+02
  1158    0.11937E+04    0.12989E+02   -0.51048E+02    0.18622E+06   -0.18402E+02
  1159    0.11940E+04    0.12855E+02   -0.50126E+02    0.18588E+06   -0.18440E+02
  1160    0.11941E+04    0.12726E+02   -0.49198E+02    0.18554E+06   -0.18476E+02
  1161    0.11942E+04    0.12601E+02   -0.48263E+02    0.18520E+06   -0.18510E+02
  1162    0.11942E+04    0.12480E+02   -0.47323E+02    0.18487E+06   -0.18539E+02
  1163    0.11941E+04    0.12365E+02   -0.46379E+02    0.18453E+06   -0.18565E+02
  1164    0.11940E+04    0.12254E+02   -0.45430E+02    0.18419E+06   -0.18587E+02
  1165    0.11938E+04    0.12148E+02   -0.44476E+02    0.18386E+06   -0.18604E+02
  1166    0.11934E+04    0.12046E+02   -0.43519E+02    0.18352E+06   -0.18616E+02
  1167    0.11930E+04    0.11949E+02   -0.42559E+02    0.18319E+06   -0.18622E+02
  1168    0.11925E+04    0.11858E+02   -0.41596E+02    0.18286E+06   -0.18623E+02
  1169    0.11920E+04    0.11770E+02   -0.40632E+02    0.18252E+06   -0.18617E+02
  1170    0.11914E+04    0.11688E+02   -0.39665E+02    0.18219E+06   -0.18605E+02
  1171    0.11906E+04    0.11610E+02   -0.38698E+02    0.18186E+06   -0.18585E+02
  1172    0.11898E+04    0.11538E+02   -0.37729E+02    0.18153E+06   -0.18558E+02
  1173    0.11889E+04    0.11470E+02   -0.36761E+02    0.18120E+06   -0.18522E+02
  1174    0.11880E+04    0.11406E+02   -0.35792E+02    0.18087E+06   -0.18478E+02
  1175    0.11869E+04    0.11347E+02   -0.34824E+02    0.18055E+06   -0.18426E+02
  1176    0.11857E+04    0.11293E+02   -0.33857E+02    0.18022E+06   -0.18364E+02
  1177    0.11845E+04    0.11245E+02   -0.32891E+02    0.17989E+06   -0.18292E+02
  1178    0.11832E+04    0.11200E+02   -0.31927E+02    0.17957E+06   -0.18210E+02
  1179    0.11819E+04    0.11162E+02   -0.30965E+02    0.17924E+06   -0.18117E+02
  1180    0.11804E+04    0.11129E+02   -0.30006E+02    0.17892E+06   -0.18014E+02
  1181    0.11789E+04    0.11100E+02   -0.29049E+02    0.17860E+06   -0.17899E+02
  1182    0.11773E+04    0.11075E+02   -0.28096E+02    0.17828E+06   -0.17772E+02
  1183    0.11756E+04    0.11056E+02   -0.27146E+02    0.17795E+06   -0.17633E+02
  1184    0.11738E+04    0.11040E+02   -0.26201E+02    0.17763E+06   -0.17481E+02
  1185    0.11719E+04    0.11031E+02   -0.25259E+02    0.17731E+06   -0.17316E+02
  1186    0.11700E+04    0.11026E+02   -0.24323E+02    0.17699E+06   -0.17137E+02
  1187    0.11680E+04    0.11026E+02   -0.23391E+02    0.17668E+06   -0.16945E+02
  1188    0.11660E+04    0.11031E+02   -0.22465E+02    0.17636E+06   -0.16738E+02
  1189    0.11638E+04    0.11040E+02   -0.21544E+02    0.17604E+06   -0.16516E+02
  1190    0.11616E+04    0.11054E+02   -0.20630E+02    0.17572E+06   -0.16279E+02
  1191    0.11592E+04    0.11073E+02   -0.19721E+02    0.17541E+06   -0.16026E+02
  1192    0.11569E+04    0.11097E+02   -0.18819E+02    0.17509E+06   -0.15757E+02
  1193    0.11544E+04    0.11125E+02   -0.17924E+02    0.17478E+06   -0.15471E+02
  1194    0.11519E+04    0.11158E+02   -0.17036E+02    0.17447E+06   -0.15169E+02
  1195    0.11493E+04    0.11196E+02   -0.16155E+02    0.17416E+06   -0.14849E+02
  1196    0.11466E+04    0.11239E+02   -0.15282E+02    0.17384E+06   -0.14511E+02
  1197    0.11438E+04    0.11286E+02   -0.14417E+02    0.17353E+06   -0.14156E+02
  1198    0.11410E+04    0.11338E+02   -0.13561E+02    0.17322E+06   -0.13781E+02
  1199    0.11381E+04    0.11394E+02   -0.12712E+02    0.17291E+06   -0.13387E+02
  1200    0.11351E+04    0.11455E+02   -0.11872E+02    0.17260E+06   -0.12974E+02
  1201    0.11321E+04    0.11520E+02   -0.11041E+02    0.17230E+06   -0.12541E+02
  1202    0.11289E+04    0.11591E+02   -0.10219E+02    0.17199E+06   -0.12089E+02
  1203    0.11258E+04    0.11666E+02   -0.94070E+01    0.17168E+06   -0.11619E+02
  1204    0.11225E+04    0.11745E+02   -0.86047E+01    0.17138E+06   -0.11132E+02
  1205    0.11192E+04    0.11827E+02   -0.78130E+01    0.17107E+06   -0.10629E+02
  1206    0.11158E+04    0.11914E+02   -0.70317E+01    0.17077E+06   -0.10111E+02
  1207    0.11125E+04    0.12006E+02   -0.62623E+01    0.17046E+06   -0.95788E+01
  1208    0.11090E+04    0.12102E+02   -0.55030E+01    0.17016E+06   -0.90332E+01
  1209    0.11054E+04    0.12201E+02   -0.47554E+01    0.16986E+06   -0.84754E+01
  1210    0.11018E+04    0.12304E+02   -0.40207E+01    0.16955E+06   -0.79063E+01
  1211    0.10981E+04    0.12411E+02   -0.32984E+01    0.16925E+06   -0.73269E+01
  1212    0.10945E+04    0.12522E+02   -0.25880E+01    0.16895E+06   -0.67381E+01
  1213    0.10907E+04    0.12636E+02   -0.18897E+01    0.16865E+06   -0.61409E+01
  1214    0.10869E+04    0.12755E+02   -0.12054E+01    0.16835E+06   -0.55363E+01
  1215    0.10831E+04    0.12876E+02   -0.53451E+00    0.16806E+06   -0.49253E+01
  1216    0.10792E+04    0.13002E+02    0.12261E+00    0.16776E+06   -0.43087E+01
  1217    0.10751E+04    0.13131E+02    0.76647E+00    0.16746E+06   -0.36876E+01
  1218    0.10712E+04    0.13264E+02    0.13953E+01    0.16717E+06   -0.30629E+01
  1219    0.10671E+04    0.13398E+02    0.20110E+01    0.16687E+06   -0.24356E+01
  1220    0.10630E+04    0.13537E+02    0.26112E+01    0.16658E+06   -0.18066E+01
  1221    0.10589E+04    0.13678E+02    0.31969E+01    0.16628E+06   -0.11770E+01
  1222    0.10547E+04    0.13823E+02    0.37666E+01    0.16599E+06   -0.54759E+00
  1223    0.10505E+04    0.13970E+02    0.43228E+01    0.16569E+06    0.80547E-01
  1224    0.10462E+04    0.14120E+02    0.48615E+01    0.16540E+06    0.70649E+00
  1225    0.10420E+04    0.14273E+02    0.53848E+01    0.16511E+06    0.13293E+01
  1226    0.10377E+04    0.14428E+02    0.58930E+01    0.16482E+06    0.19479E+01
  1227    0.10334E+04    0.14587E+02    0.63845E+01    0.16453E+06    0.25615E+01
  1228    0.10290E+04    0.14748E+02    0.68605E+01    0.16424E+06    0.31690E+01
  1229    0.10246E+04    0.14911E+02    0.73191E+01    0.16395E+06    0.37696E+01
  1230    0.10200E+04    0.15077E+02    0.77623E+01    0.16366E+06    0.43621E+01
  1231    0.10156E+04    0.15245E+02    0.81884E+01    0.16338E+06    0.49457E+01
  1232    0.10110E+04    0.15415E+02    0.85985E+01    0.16309E+06    0.55194E+01
  1233    0.10066E+04    0.15589E+02    0.89902E+01    0.16280E+06    0.60823E+01
  1234    0.10020E+04    0.15763E+02    0.93662E+01    0.16252E+06    0.66333E+01
  1235    0.99770E+03    0.15940E+02    0.97247E+01    0.16223E+06    0.71715E+01
  1236    0.99318E+03    0.16119E+02    0.10066E+02    0.16195E+06    0.76960E+01
  1237    0.98861E+03    0.16299E+02    0.10390E+02    0.16167E+06    0.82058E+01
  1238    0.98406E+03    0.16482E+02    0.10695E+02    0.16138E+06    0.86998E+01
  1239    0.97946E+03    0.16666E+02    0.10983E+02    0.16110E+06    0.91773E+01
  1240    0.97480E+03    0.16852E+02    0.11255E+02    0.16082E+06    0.96371E+01
  1241    0.97025E+03    0.17039E+02    0.11508E+02    0.16054E+06    0.10078E+02
  1242    0.96556E+03    0.17230E+02    0.11744E+02    0.16026E+06    0.10500E+02
  1243    0.96090E+03    0.17419E+02    0.11961E+02    0.15998E+06    0.10901E+02
  1244    0.95625E+03    0.17612E+02    0.12161E+02    0.15970E+06    0.11281E+02
  1245    0.95163E+03    0.17807E+02    0.12343E+02    0.15942E+06    0.11639E+02
  1246    0.94695E+03    0.18001E+02    0.12508E+02    0.15914E+06    0.11973E+02
  1247    0.94223E+03    0.18197E+02    0.12654E+02    0.15887E+06    0.12282E+02
  1248    0.93752E+03    0.18395E+02    0.12782E+02    0.15859E+06    0.12567E+02
  1249    0.93283E+03    0.18595E+02    0.12892E+02    0.15831E+06    0.12825E+02
  1250    0.92816E+03    0.18795E+02    0.12984E+02    0.15804E+06    0.13056E+02
  1251    0.92344E+03    0.18995E+02    0.13058E+02    0.15776E+06    0.13259E+02
  1252    0.91882E+03    0.19197E+02    0.13113E+02    0.15749E+06    0.13435E+02
  1253    0.91407E+03    0.19400E+02    0.13151E+02    0.15722E+06    0.13584E+02
  1254    0.90934E+03    0.19603E+02    0.13171E+02    0.15694E+06    0.13708E+02
  1255    0.90464E+03    0.19807E+02    0.13173E+02    0.15667E+06    0.13807E+02
  1256    0.90003E+03    0.20011E+02    0.13157E+02    0.15640E+06    0.13883E+02
  1257    0.89538E+03    0.20216E+02    0.13125E+02    0.15613E+06    0.13937E+02
  1258    0.89068E+03    0.20420E+02    0.13074E+02    0.15586E+06    0.13968E+02
  1259    0.88601E+03    0.20625E+02    0.13007E+02    0.15559E+06    0.13979E+02
  1260    0.88137E+03    0.20830E+02    0.12922E+02    0.15532E+06    0.13970E+02
  1261    0.87675E+03    0.21035E+02    0.12821E+02    0.15505E+06    0.13942E+02
  1262    0.87217E+03    0.21241E+02    0.12702E+02    0.15478E+06    0.13896E+02
  1263    0.86761E+03    0.21445E+02    0.12567E+02    0.15452E+06    0.13833E+02
  1264    0.86302E+03    0.21650E+02    0.12415E+02    0.15425E+06    0.13754E+02
  1265    0.85853E+03    0.21853E+02    0.12247E+02    0.15398E+06    0.13660E+02
  1266    0.85400E+03    0.22057E+02    0.12063E+02    0.15372E+06    0.13551E+02
  1267    0.84951E+03    0.22258E+02    0.11862E+02    0.15345E+06    0.13429E+02
  1268    0.84506E+03    0.22461E+02    0.11645E+02    0.15319E+06    0.13295E+02
  1269    0.84065E+03    0.22661E+02    0.11413E+02    0.15293E+06    0.13149E+02
  1270    0.83625E+03    0.22861E+02    0.11164E+02    0.15266E+06    0.12992E+02
  1271    0.83189E+03    0.23060E+02    0.10900E+02    0.15240E+06    0.12826E+02
  1272    0.82756E+03    0.23258E+02    0.10621E+02    0.15214E+06    0.12651E+02
  1273    0.82324E+03    0.23454E+02    0.10327E+02    0.15188E+06    0.12469E+02
  1274    0.81897E+03    0.23648E+02    0.10017E+02    0.15162E+06    0.12279E+02
  1275    0.81473E+03    0.23841E+02    0.96932E+01    0.15136E+06    0.12083E+02
  1276    0.81052E+03    0.24034E+02    0.93542E+01    0.15110E+06    0.11883E+02
  1277    0.80636E+03    0.24225E+02    0.90011E+01    0.15084E+06    0.11678E+02
  1278    0.80223E+03    0.24413E+02    0.86332E+01    0.15058E+06    0.11471E+02
  1279    0.79815E+03    0.24600E+02    0.82518E+01    0.15032E+06    0.11260E+02
  1280    0.79411E+03    0.24786E+02    0.78551E+01    0.15006E+06    0.11049E+02
  1281    0.79011E+03    0.24970E+02    0.74460E+01    0.14981E+06    0.10837E+02
  1282    0.78617E+03    0.25151E+02    0.70229E+01    0.14955E+06    0.10626E+02
  1283    0.78226E+03    0.25331E+02    0.65862E+01    0.14929E+06    0.10416E+02
  1284    0.77840E+03    0.25508E+02    0.61357E+01    0.14904E+06    0.10209E+02
  1285    0.77458E+03    0.25684E+02    0.56729E+01    0.14879E+06    0.10005E+02
  1286    0.77081E+03    0.25857E+02    0.51968E+01    0.14853E+06    0.98054E+01
  1287    0.76709E+03    0.26028E+02    0.47086E+01    0.14828E+06    0.96108E+01
  1288    0.76343E+03    0.26196E+02    0.42068E+01    0.14803E+06    0.94224E+01
  1289    0.75981E+03    0.26363E+02    0.36940E+01    0.14777E+06    0.92409E+01
  1290    0.75624E+03    0.26526E+02    0.31680E+01    0.14752E+06    0.90674E+01
  1291    0.75273E+03    0.26687E+02    0.26300E+01    0.14727E+06    0.89028E+01
  1292    0.74926E+03    0.26844E+02    0.20798E+01    0.14702E+06    0.87480E+01
  1293    0.74585E+03    0.27001E+02    0.15173E+01    0.14677E+06    0.86040E+01
  1294    0.74250E+03    0.27154E+02    0.94592E+00    0.14652E+06    0.84716E+01
  1295    0.73920E+03    0.27304E+02    0.36112E+00    0.14627E+06    0.83518E+01
  1296    0.73595E+03    0.27453E+02   -0.23285E+00    0.14602E+06    0.82455E+01
  1297    0.73276E+03    0.27598E+02   -0.83915E+00    0.14577E+06    0.81537E+01
  1298    0.72962E+03    0.27740E+02   -0.14557E+01    0.14553E+06    0.80772E+01
  1299    0.72654E+03    0.27880E+02   -0.20835E+01    0.14528E+06    0.80171E+01
  1300    0.72352E+03    0.28016E+02   -0.27211E+01    0.14503E+06    0.79741E+01
  1301    0.72057E+03    0.28150E+02   -0.33688E+01    0.14479E+06    0.79491E+01
  1302    0.71766E+03    0.28280E+02   -0.40257E+01    0.14454E+06    0.79415E+01
  1303    0.71481E+03    0.28407E+02   -0.46933E+01    0.14430E+06    0.79508E+01
  1304    0.71203E+03    0.28532E+02   -0.53693E+01    0.14405E+06    0.79762E+01
  1305    0.70930E+03    0.28653E+02   -0.60551E+01    0.14381E+06    0.80172E+01
  1306    0.70662E+03    0.28771E+02   -0.67476E+01    0.14357E+06    0.80730E+01
  1307    0.70402E+03    0.28886E+02   -0.74475E+01    0.14333E+06    0.81429E+01
  1308    0.70148E+03    0.28997E+02   -0.81569E+01    0.14308E+06    0.82264E+01
  1309    0.69899E+03    0.29104E+02   -0.88714E+01    0.14284E+06    0.83227E+01
  1310    0.69657E+03    0.29209E+02   -0.95939E+01    0.14260E+06    0.84312E+01
  1311    0.69420E+03    0.29310E+02   -0.10322E+02    0.14236E+06    0.85512E+01
  1312    0.69193E+03    0.29408E+02   -0.11056E+02    0.14212E+06    0.86821E+01
  1313    0.68969E+03    0.29501E+02   -0.11796E+02    0.14188E+06    0.88232E+01
  1314    0.68752E+03    0.29592E+02   -0.12539E+02    0.14164E+06    0.89738E+01
  1315    0.68541E+03    0.29679E+02   -0.13289E+02    0.14140E+06    0.91333E+01
  1316    0.68337E+03    0.29761E+02   -0.14042E+02    0.14117E+06    0.93010E+01
  1317    0.68140E+03    0.29842E+02   -0.14799E+02    0.14093E+06    0.94763E+01
  1318    0.67948E+03    0.29917E+02   -0.15559E+02    0.14069E+06    0.96584E+01
  1319    0.67762E+03    0.29989E+02   -0.16324E+02    0.14046E+06    0.98468E+01
  1320    0.67583E+03    0.30057E+02   -0.17091E+02    0.14022E+06    0.10041E+02
  1321    0.67410E+03    0.30122E+02   -0.17861E+02    0.13998E+06    0.10240E+02
  1322    0.67244E+03    0.30182E+02   -0.18632E+02    0.13975E+06    0.10443E+02
  1323    0.67084E+03    0.30238E+02   -0.19405E+02    0.13952E+06    0.10649E+02
  1324    0.66931E+03    0.30291E+02   -0.20181E+02    0.13928E+06    0.10859E+02
  1325    0.66783E+03    0.30340E+02   -0.20957E+02    0.13905E+06    0.11071E+02
  1326    0.66643E+03    0.30385E+02   -0.21734E+02    0.13882E+06    0.11284E+02
  1327    0.66508E+03    0.30427E+02   -0.22512E+02    0.13858E+06    0.11498E+02
  1328    0.66381E+03    0.30465E+02   -0.23289E+02    0.13835E+06    0.11713E+02
  1329    0.66259E+03    0.30498E+02   -0.24067E+02    0.13812E+06    0.11927E+02
  1330    0.66144E+03    0.30527E+02   -0.24844E+02    0.13789E+06    0.12140E+02
  1331    0.66035E+03    0.30553E+02   -0.25620E+02    0.13766E+06    0.12351E+02
  1332    0.65932E+03    0.30574E+02   -0.26396E+02    0.13743E+06    0.12560E+02
  1333    0.65836E+03    0.30591E+02   -0.27169E+02    0.13720E+06    0.12766E+02
  1334    0.65746E+03    0.30605E+02   -0.27941E+02    0.13697E+06    0.12968E+02
  1335    0.65663E+03    0.30614E+02   -0.28712E+02    0.13674E+06    0.13166E+02
  1336    0.65586E+03    0.30620E+02   -0.29479E+02    0.13651E+06    0.13359E+02
  1337    0.65515E+03    0.30621E+02   -0.30245E+02    0.13629E+06    0.13546E+02
  1338    0.65450E+03    0.30618E+02   -0.31008E+02    0.13606E+06    0.13726E+02
  1339    0.65392E+03    0.30611E+02   -0.31768E+02    0.13583E+06    0.13900E+02
  1340    0.65340E+03    0.30600E+02   -0.32526E+02    0.13561E+06    0.14066E+02
  1341    0.65294E+03    0.30586E+02   -0.33279E+02    0.13538E+06    0.14223E+02
  1342    0.65254E+03    0.30568E+02   -0.34029E+02    0.13516E+06    0.14372E+02
  1343    0.65220E+03    0.30545E+02   -0.34775E+02    0.13493E+06    0.14511E+02
  1344    0.65193E+03    0.30518E+02   -0.35517E+02    0.13471E+06    0.14639E+02
  1345    0.65171E+03    0.30488E+02   -0.36254E+02    0.13448E+06    0.14757E+02
  1346    0.65155E+03    0.30452E+02   -0.36988E+02    0.13426E+06    0.14863E+02
  1347    0.65147E+03    0.30413E+02   -0.37716E+02    0.13404E+06    0.14956E+02
  1348    0.65143E+03    0.30371E+02   -0.38439E+02    0.13382E+06    0.15036E+02
  1349    0.65147E+03    0.30323E+02   -0.39157E+02    0.13359E+06    0.15103E+02
  1350    0.65155E+03    0.30272E+02   -0.39870E+02    0.13337E+06    0.15156E+02
  1351    0.65170E+03    0.30217E+02   -0.40577E+02    0.13315E+06    0.15194E+02
  1352    0.65190E+03    0.30158E+02   -0.41277E+02    0.13293E+06    0.15217E+02
  1353    0.65216E+03    0.30097E+02   -0.41972E+02    0.13271E+06    0.15228E+02
  1354    0.65248E+03    0.30030E+02   -0.42661E+02    0.13249E+06    0.15225E+02
  1355    0.65286E+03    0.29960E+02   -0.43343E+02    0.13227E+06    0.15212E+02
  1356    0.65329E+03    0.29886E+02   -0.44019E+02    0.13205E+06    0.15188E+02
  1357    0.65378E+03    0.29808E+02   -0.44685E+02    0.13184E+06    0.15154E+02
  1358    0.65430E+03    0.29727E+02   -0.45343E+02    0.13162E+06    0.15111E+02
  1359    0.65488E+03    0.29642E+02   -0.45995E+02    0.13140E+06    0.15059E+02
  1360    0.65549E+03    0.29555E+02   -0.46637E+02    0.13119E+06    0.15001E+02
  1361    0.65618E+03    0.29463E+02   -0.47271E+02    0.13097E+06    0.14936E+02
  1362    0.65688E+03    0.29368E+02   -0.47895E+02    0.13075E+06    0.14866E+02
  1363    0.65765E+03    0.29269E+02   -0.48513E+02    0.13054E+06    0.14791E+02
  1364    0.65843E+03    0.29167E+02   -0.49119E+02    0.13032E+06    0.14713E+02
  1365    0.65934E+03    0.29062E+02   -0.49715E+02    0.13011E+06    0.14631E+02
  1366    0.66022E+03    0.28953E+02   -0.50302E+02    0.12989E+06    0.14548E+02
  1367    0.66114E+03    0.28840E+02   -0.50880E+02    0.12968E+06    0.14463E+02
  1368    0.66218E+03    0.28726E+02   -0.51446E+02    0.12947E+06    0.14378E+02
  1369    0.66319E+03    0.28608E+02   -0.52001E+02    0.12925E+06    0.14293E+02
  1370    0.66423E+03    0.28487E+02   -0.52546E+02    0.12904E+06    0.14210E+02
  1371    0.66532E+03    0.28363E+02   -0.53080E+02    0.12883E+06    0.14129E+02
  1372    0.66646E+03    0.28236E+02   -0.53603E+02    0.12862E+06    0.14051E+02
  1373    0.66763E+03    0.28107E+02   -0.54114E+02    0.12841E+06    0.13977E+02
  1374    0.66885E+03    0.27975E+02   -0.54613E+02    0.12820E+06    0.13908E+02
  1375    0.67011E+03    0.27839E+02   -0.55102E+02    0.12799E+06    0.13845E+02
  1376    0.67141E+03    0.27702E+02   -0.55577E+02    0.12778E+06    0.13788E+02
  1377    0.67276E+03    0.27562E+02   -0.56041E+02    0.12757E+06    0.13739E+02
  1378    0.67415E+03    0.27418E+02   -0.56493E+02    0.12736E+06    0.13698E+02
  1379    0.67551E+03    0.27273E+02   -0.56931E+02    0.12715E+06    0.13666E+02
  1380    0.67691E+03    0.27124E+02   -0.57358E+02    0.12694E+06    0.13645E+02
  1381    0.67836E+03    0.26974E+02   -0.57771E+02    0.12673E+06    0.13634E+02
  1382    0.67970E+03    0.26821E+02   -0.58170E+02    0.12653E+06    0.13635E+02
  1383    0.68123E+03    0.26665E+02   -0.58558E+02    0.12632E+06    0.13648E+02
  1384    0.68266E+03    0.26508E+02   -0.58931E+02    0.12611E+06    0.13675E+02
  1385    0.68414E+03    0.26348E+02   -0.59291E+02    0.12591E+06    0.13716E+02
  1386    0.68566E+03    0.26186E+02   -0.59638E+02    0.12570E+06    0.13773E+02
  1387    0.68715E+03    0.26022E+02   -0.59970E+02    0.12550E+06    0.13845E+02
  1388    0.68884E+03    0.25855E+02   -0.60290E+02    0.12529E+06    0.13935E+02
  1389    0.69042E+03    0.25686E+02   -0.60594E+02    0.12509E+06    0.14042E+02
  1390    0.69197E+03    0.25516E+02   -0.60886E+02    0.12488E+06    0.14168E+02
  1391    0.69364E+03    0.25344E+02   -0.61163E+02    0.12468E+06    0.14313E+02
  1392    0.69529E+03    0.25170E+02   -0.61426E+02    0.12448E+06    0.14479E+02
  1393    0.69698E+03    0.24994E+02   -0.61675E+02    0.12428E+06    0.14666E+02
  1394    0.69864E+03    0.24816E+02   -0.61910E+02    0.12407E+06    0.14875E+02
  1395    0.70034E+03    0.24636E+02   -0.62130E+02    0.12387E+06    0.15107E+02
  1396    0.70210E+03    0.24456E+02   -0.62337E+02    0.12367E+06    0.15363E+02
  1397    0.70383E+03    0.24273E+02   -0.62528E+02    0.12347E+06    0.15643E+02
  1398    0.70552E+03    0.24087E+02   -0.62705E+02    0.12327E+06    0.15949E+02
  1399    0.70727E+03    0.23902E+02   -0.62867E+02    0.12307E+06    0.16282E+02
  1400    0.70906E+03    0.23714E+02   -0.63014E+02    0.12287E+06    0.16641E+02
  1401    0.71083E+03    0.23524E+02   -0.63147E+02    0.12267E+06    0.17029E+02
  1402    0.71264E+03    0.23334E+02   -0.63265E+02    0.12247E+06    0.17443E+02
  1403    0.71443E+03    0.23142E+02   -0.63368E+02    0.12227E+06    0.17883E+02
  1404    0.71618E+03    0.22950E+02   -0.63456E+02    0.12207E+06    0.18347E+02
  1405    0.71806E+03    0.22755E+02   -0.63530E+02    0.12187E+06    0.18833E+02
  1406    0.71983E+03    0.22561E+02   -0.63590E+02    0.12168E+06    0.19341E+02
  1407    0.72156E+03    0.22365E+02   -0.63635E+02    0.12148E+06    0.19869E+02
  1408    0.72349E+03    0.22167E+02   -0.63666E+02    0.12128E+06    0.20415E+02
  1409    0.72524E+03    0.21970E+02   -0.63681E+02    0.12109E+06    0.20979E+02
  1410    0.72711E+03    0.21771E+02   -0.63684E+02    0.12089E+06    0.21558E+02
