#    L    TT             EE             BB             TE          
   391    0.18708E+01    0.82697E-02    0.62586E-02    0.16870E-01
   392    0.18629E+01    0.82382E-02    0.62649E-02    0.15204E-01
   393    0.18544E+01    0.82117E-02    0.62712E-02    0.13567E-01
   394    0.18452E+01    0.81903E-02    0.62775E-02    0.11965E-01
   395    0.18353E+01    0.81740E-02    0.62838E-02    0.10399E-01
   396    0.18246E+01    0.81628E-02    0.62899E-02    0.88730E-02
   397    0.18133E+01    0.81568E-02    0.62958E-02    0.73914E-02
   398    0.18012E+01    0.81559E-02    0.63015E-02    0.59573E-02
   399    0.17884E+01    0.81603E-02    0.63068E-02    0.45741E-02
   400    0.17749E+01    0.81700E-02    0.63118E-02    0.32454E-02
   401    0.17606E+01    0.81849E-02    0.63163E-02    0.19740E-02
   402    0.17456E+01    0.82050E-02    0.63204E-02    0.76004E-03
   403    0.17300E+01    0.82299E-02    0.63241E-02   -0.39725E-03
   404    0.17137E+01    0.82596E-02    0.63273E-02   -0.14985E-02
   405    0.16967E+01    0.82938E-02    0.63300E-02   -0.25442E-02
   406    0.16792E+01    0.83324E-02    0.63322E-02   -0.35352E-02
   407    0.16612E+01    0.83750E-02    0.63340E-02   -0.44720E-02
   408    0.16425E+01    0.84216E-02    0.63352E-02   -0.53554E-02
   409    0.16234E+01    0.84720E-02    0.63360E-02   -0.61859E-02
   410    0.16038E+01    0.85259E-02    0.63362E-02   -0.69641E-02
   411    0.15838E+01    0.85831E-02    0.63360E-02   -0.76908E-02
   412    0.15634E+01    0.86435E-02    0.63352E-02   -0.83665E-02
   413    0.15425E+01    0.87069E-02    0.63339E-02   -0.89920E-02
   414    0.15213E+01    0.87730E-02    0.63320E-02   -0.95678E-02
   415    0.14998E+01    0.88417E-02    0.63296E-02   -0.10095E-01
   416    0.14779E+01    0.89127E-02    0.63266E-02   -0.10573E-01
   417    0.14558E+01    0.89860E-02    0.63231E-02   -0.11004E-01
   418    0.14335E+01    0.90612E-02    0.63190E-02   -0.11388E-01
   419    0.14109E+01    0.91382E-02    0.63143E-02   -0.11725E-01
   420    0.13882E+01    0.92168E-02    0.63091E-02   -0.12016E-01
   421    0.13653E+01    0.92967E-02    0.63032E-02   -0.12263E-01
   422    0.13422E+01    0.93779E-02    0.62968E-02   -0.12464E-01
   423    0.13191E+01    0.94601E-02    0.62897E-02   -0.12622E-01
   424    0.12959E+01    0.95431E-02    0.62821E-02   -0.12737E-01
   425    0.12726E+01    0.96267E-02    0.62738E-02   -0.12809E-01
   426    0.12494E+01    0.97107E-02    0.62648E-02   -0.12840E-01
   427    0.12261E+01    0.97949E-02    0.62553E-02   -0.12829E-01
   428    0.12029E+01    0.98792E-02    0.62451E-02   -0.12777E-01
   429    0.11798E+01    0.99633E-02    0.62342E-02   -0.12685E-01
   430    0.11568E+01    0.10047E-01    0.62226E-02   -0.12554E-01
   431    0.11339E+01    0.10130E-01    0.62104E-02   -0.12385E-01
   432    0.11112E+01    0.10213E-01    0.61976E-02   -0.12177E-01
   433    0.10887E+01    0.10294E-01    0.61840E-02   -0.11932E-01
   434    0.10664E+01    0.10374E-01    0.61697E-02   -0.11650E-01
   435    0.10443E+01    0.10453E-01    0.61548E-02   -0.11332E-01
   436    0.10225E+01    0.10531E-01    0.61391E-02   -0.10978E-01
   437    0.10010E+01    0.10606E-01    0.61227E-02   -0.10590E-01
   438    0.97990E+00    0.10680E-01    0.61056E-02   -0.10167E-01
   439    0.95912E+00    0.10752E-01    0.60877E-02   -0.97109E-02
   440    0.93874E+00    0.10821E-01    0.60692E-02   -0.92218E-02
   441    0.91877E+00    0.10888E-01    0.60498E-02   -0.87004E-02
   442    0.89927E+00    0.10952E-01    0.60297E-02   -0.81474E-02
   443    0.88024E+00    0.11013E-01    0.60089E-02   -0.75634E-02
   444    0.86172E+00    0.11071E-01    0.59873E-02   -0.69491E-02
   445    0.84374E+00    0.11126E-01    0.59649E-02   -0.63051E-02
   446    0.82632E+00    0.11177E-01    0.59417E-02   -0.56320E-02
   447    0.80951E+00    0.11224E-01    0.59177E-02   -0.49305E-02
   448    0.79332E+00    0.11268E-01    0.58929E-02   -0.42012E-02
   449    0.77778E+00    0.11307E-01    0.58673E-02   -0.34448E-02
   450    0.76293E+00    0.11343E-01    0.58409E-02   -0.26619E-02
   451    0.74878E+00    0.11374E-01    0.58137E-02   -0.18533E-02
   452    0.73533E+00    0.11400E-01    0.57856E-02   -0.10203E-02
   453    0.72257E+00    0.11422E-01    0.57569E-02   -0.16440E-03
   454    0.71047E+00    0.11440E-01    0.57274E-02    0.71306E-03
   455    0.69904E+00    0.11454E-01    0.56972E-02    0.16106E-02
   456    0.68824E+00    0.11463E-01    0.56663E-02    0.25268E-02
   457    0.67808E+00    0.11469E-01    0.56348E-02    0.34601E-02
   458    0.66853E+00    0.11470E-01    0.56027E-02    0.44092E-02
   459    0.65958E+00    0.11468E-01    0.55701E-02    0.53726E-02
   460    0.65122E+00    0.11462E-01    0.55369E-02    0.63489E-02
   461    0.64344E+00    0.11452E-01    0.55032E-02    0.73366E-02
   462    0.63621E+00    0.11439E-01    0.54691E-02    0.83343E-02
   463    0.62953E+00    0.11422E-01    0.54345E-02    0.93406E-02
   464    0.62338E+00    0.11401E-01    0.53996E-02    0.10354E-01
   465    0.61775E+00    0.11377E-01    0.53643E-02    0.11373E-01
   466    0.61262E+00    0.11350E-01    0.53286E-02    0.12396E-01
   467    0.60799E+00    0.11319E-01    0.52927E-02    0.13422E-01
   468    0.60383E+00    0.11285E-01    0.52565E-02    0.14449E-01
   469    0.60013E+00    0.11248E-01    0.52200E-02    0.15477E-01
   470    0.59689E+00    0.11208E-01    0.51834E-02    0.16502E-01
   471    0.59407E+00    0.11166E-01    0.51466E-02    0.17525E-01
   472    0.59168E+00    0.11120E-01    0.51096E-02    0.18543E-01
   473    0.58970E+00    0.11071E-01    0.50726E-02    0.19556E-01
   474    0.58810E+00    0.11019E-01    0.50355E-02    0.20561E-01
   475    0.58689E+00    0.10965E-01    0.49984E-02    0.21557E-01
   476    0.58605E+00    0.10909E-01    0.49612E-02    0.22543E-01
   477    0.58555E+00    0.10849E-01    0.49241E-02    0.23518E-01
   478    0.58539E+00    0.10788E-01    0.48871E-02    0.24479E-01
   479    0.58556E+00    0.10724E-01    0.48502E-02    0.25426E-01
   480    0.58604E+00    0.10657E-01    0.48134E-02    0.26357E-01
   481    0.58681E+00    0.10589E-01    0.47767E-02    0.27271E-01
   482    0.58786E+00    0.10518E-01    0.47403E-02    0.28166E-01
   483    0.58919E+00    0.10445E-01    0.47041E-02    0.29040E-01
   484    0.59077E+00    0.10370E-01    0.46681E-02    0.29893E-01
   485    0.59258E+00    0.10293E-01    0.46325E-02    0.30722E-01
   486    0.59463E+00    0.10215E-01    0.45971E-02    0.31527E-01
   487    0.59689E+00    0.10134E-01    0.45622E-02    0.32306E-01
   488    0.59934E+00    0.10052E-01    0.45276E-02    0.33057E-01
   489    0.60199E+00    0.99682E-02    0.44935E-02    0.33780E-01
   490    0.60480E+00    0.98829E-02    0.44598E-02    0.34472E-01
   491    0.60777E+00    0.97961E-02    0.44266E-02    0.35132E-01
   492    0.61088E+00    0.97079E-02    0.43940E-02    0.35759E-01
   493    0.61413E+00    0.96183E-02    0.43619E-02    0.36352E-01
   494    0.61749E+00    0.95275E-02    0.43304E-02    0.36908E-01
   495    0.62095E+00    0.94355E-02    0.42995E-02    0.37427E-01
   496    0.62450E+00    0.93425E-02    0.42693E-02    0.37906E-01
   497    0.62812E+00    0.92484E-02    0.42398E-02    0.38345E-01
   498    0.63180E+00    0.91533E-02    0.42110E-02    0.38743E-01
   499    0.63553E+00    0.90573E-02    0.41830E-02    0.39096E-01
   500    0.63929E+00    0.89606E-02    0.41557E-02    0.39406E-01
   501    0.64307E+00    0.88631E-02    0.41293E-02    0.39669E-01
   502    0.64687E+00    0.87650E-02    0.41037E-02    0.39887E-01
   503    0.65067E+00    0.86663E-02    0.40789E-02    0.40061E-01
   504    0.65447E+00    0.85671E-02    0.40549E-02    0.40193E-01
   505    0.65826E+00    0.84676E-02    0.40316E-02    0.40283E-01
   506    0.66204E+00    0.83677E-02    0.40091E-02    0.40332E-01
   507    0.66580E+00    0.82676E-02    0.39874E-02    0.40341E-01
   508    0.66954E+00    0.81674E-02    0.39663E-02    0.40313E-01
   509    0.67324E+00    0.80671E-02    0.39460E-02    0.40247E-01
   510    0.67690E+00    0.79669E-02    0.39264E-02    0.40146E-01
   511    0.68053E+00    0.78668E-02    0.39075E-02    0.40009E-01
   512    0.68410E+00    0.77669E-02    0.38893E-02    0.39839E-01
   513    0.68761E+00    0.76673E-02    0.38717E-02    0.39636E-01
   514    0.69106E+00    0.75680E-02    0.38548E-02    0.39401E-01
   515    0.69444E+00    0.74692E-02    0.38385E-02    0.39137E-01
   516    0.69775E+00    0.73710E-02    0.38228E-02    0.38843E-01
   517    0.70097E+00    0.72734E-02    0.38077E-02    0.38520E-01
   518    0.70410E+00    0.71765E-02    0.37933E-02    0.38171E-01
   519    0.70714E+00    0.70804E-02    0.37794E-02    0.37797E-01
   520    0.71008E+00    0.69852E-02    0.37661E-02    0.37397E-01
   521    0.71291E+00    0.68909E-02    0.37533E-02    0.36974E-01
   522    0.71563E+00    0.67977E-02    0.37411E-02    0.36528E-01
   523    0.71823E+00    0.67057E-02    0.37294E-02    0.36062E-01
   524    0.72070E+00    0.66149E-02    0.37182E-02    0.35575E-01
   525    0.72305E+00    0.65253E-02    0.37076E-02    0.35069E-01
   526    0.72525E+00    0.64372E-02    0.36974E-02    0.34545E-01
   527    0.72730E+00    0.63506E-02    0.36877E-02    0.34005E-01
   528    0.72921E+00    0.62655E-02    0.36784E-02    0.33448E-01
   529    0.73096E+00    0.61821E-02    0.36696E-02    0.32878E-01
   530    0.73254E+00    0.61004E-02    0.36612E-02    0.32294E-01
   531    0.73396E+00    0.60205E-02    0.36533E-02    0.31698E-01
   532    0.73519E+00    0.59426E-02    0.36457E-02    0.31090E-01
   533    0.73625E+00    0.58666E-02    0.36386E-02    0.30473E-01
   534    0.73711E+00    0.57927E-02    0.36318E-02    0.29847E-01
   535    0.73779E+00    0.57209E-02    0.36254E-02    0.29214E-01
   536    0.73825E+00    0.56515E-02    0.36193E-02    0.28573E-01
   537    0.73852E+00    0.55843E-02    0.36136E-02    0.27928E-01
   538    0.73856E+00    0.55195E-02    0.36082E-02    0.27278E-01
   539    0.73839E+00    0.54573E-02    0.36032E-02    0.26625E-01
   540    0.73799E+00    0.53976E-02    0.35984E-02    0.25970E-01
   541    0.73736E+00    0.53406E-02    0.35939E-02    0.25314E-01
   542    0.73649E+00    0.52864E-02    0.35897E-02    0.24658E-01
   543    0.73537E+00    0.52350E-02    0.35857E-02    0.24004E-01
   544    0.73400E+00    0.51865E-02    0.35820E-02    0.23353E-01
   545    0.73237E+00    0.51411E-02    0.35785E-02    0.22705E-01
   546    0.73048E+00    0.50987E-02    0.35752E-02    0.22061E-01
   547    0.72832E+00    0.50595E-02    0.35722E-02    0.21424E-01
   548    0.72588E+00    0.50236E-02    0.35693E-02    0.20794E-01
   549    0.72316E+00    0.49910E-02    0.35666E-02    0.20172E-01
   550    0.72015E+00    0.49619E-02    0.35640E-02    0.19559E-01
   551    0.71684E+00    0.49362E-02    0.35617E-02    0.18957E-01
   552    0.71325E+00    0.49140E-02    0.35594E-02    0.18365E-01
   553    0.70939E+00    0.48951E-02    0.35573E-02    0.17785E-01
   554    0.70525E+00    0.48795E-02    0.35553E-02    0.17215E-01
   555    0.70086E+00    0.48669E-02    0.35534E-02    0.16656E-01
   556    0.69623E+00    0.48575E-02    0.35516E-02    0.16109E-01
   557    0.69135E+00    0.48510E-02    0.35498E-02    0.15574E-01
   558    0.68625E+00    0.48473E-02    0.35482E-02    0.15050E-01
   559    0.68093E+00    0.48464E-02    0.35466E-02    0.14538E-01
   560    0.67541E+00    0.48481E-02    0.35450E-02    0.14039E-01
   561    0.66969E+00    0.48524E-02    0.35435E-02    0.13552E-01
   562    0.66378E+00    0.48592E-02    0.35420E-02    0.13077E-01
   563    0.65769E+00    0.48684E-02    0.35405E-02    0.12615E-01
   564    0.65144E+00    0.48799E-02    0.35391E-02    0.12166E-01
   565    0.64502E+00    0.48935E-02    0.35376E-02    0.11731E-01
   566    0.63846E+00    0.49092E-02    0.35360E-02    0.11308E-01
   567    0.63176E+00    0.49270E-02    0.35345E-02    0.10899E-01
   568    0.62493E+00    0.49466E-02    0.35329E-02    0.10504E-01
   569    0.61798E+00    0.49680E-02    0.35312E-02    0.10122E-01
   570    0.61093E+00    0.49912E-02    0.35295E-02    0.97550E-02
   571    0.60377E+00    0.50159E-02    0.35277E-02    0.94020E-02
   572    0.59652E+00    0.50422E-02    0.35258E-02    0.90633E-02
   573    0.58920E+00    0.50699E-02    0.35238E-02    0.87394E-02
   574    0.58181E+00    0.50989E-02    0.35217E-02    0.84302E-02
   575    0.57435E+00    0.51292E-02    0.35195E-02    0.81361E-02
   576    0.56685E+00    0.51606E-02    0.35171E-02    0.78572E-02
   577    0.55930E+00    0.51931E-02    0.35146E-02    0.75936E-02
   578    0.55173E+00    0.52265E-02    0.35119E-02    0.73457E-02
   579    0.54413E+00    0.52607E-02    0.35090E-02    0.71135E-02
   580    0.53653E+00    0.52957E-02    0.35060E-02    0.68973E-02
   581    0.52892E+00    0.53314E-02    0.35027E-02    0.66973E-02
   582    0.52132E+00    0.53677E-02    0.34993E-02    0.65136E-02
   583    0.51375E+00    0.54044E-02    0.34956E-02    0.63464E-02
   584    0.50620E+00    0.54415E-02    0.34917E-02    0.61960E-02
   585    0.49869E+00    0.54788E-02    0.34876E-02    0.60625E-02
   586    0.49122E+00    0.55164E-02    0.34832E-02    0.59460E-02
   587    0.48382E+00    0.55540E-02    0.34785E-02    0.58469E-02
   588    0.47648E+00    0.55917E-02    0.34736E-02    0.57652E-02
   589    0.46922E+00    0.56292E-02    0.34684E-02    0.57013E-02
   590    0.46205E+00    0.56666E-02    0.34629E-02    0.56551E-02
   591    0.45498E+00    0.57036E-02    0.34570E-02    0.56271E-02
   592    0.44801E+00    0.57403E-02    0.34509E-02    0.56172E-02
   593    0.44117E+00    0.57765E-02    0.34444E-02    0.56258E-02
   594    0.43444E+00    0.58121E-02    0.34376E-02    0.56530E-02
   595    0.42786E+00    0.58471E-02    0.34304E-02    0.56991E-02
   596    0.42142E+00    0.58813E-02    0.34228E-02    0.57641E-02
   597    0.41514E+00    0.59146E-02    0.34149E-02    0.58483E-02
   598    0.40903E+00    0.59470E-02    0.34065E-02    0.59518E-02
   599    0.40309E+00    0.59783E-02    0.33978E-02    0.60750E-02
   600    0.39734E+00    0.60084E-02    0.33887E-02    0.62179E-02
   601    0.39178E+00    0.60374E-02    0.33791E-02    0.63805E-02
   602    0.38641E+00    0.60651E-02    0.33691E-02    0.65624E-02
   603    0.38124E+00    0.60915E-02    0.33587E-02    0.67627E-02
   604    0.37625E+00    0.61167E-02    0.33480E-02    0.69808E-02
   605    0.37145E+00    0.61406E-02    0.33368E-02    0.72157E-02
   606    0.36683E+00    0.61633E-02    0.33253E-02    0.74669E-02
   607    0.36239E+00    0.61847E-02    0.33135E-02    0.77335E-02
   608    0.35813E+00    0.62048E-02    0.33013E-02    0.80148E-02
   609    0.35404E+00    0.62236E-02    0.32888E-02    0.83101E-02
   610    0.35013E+00    0.62411E-02    0.32760E-02    0.86186E-02
   611    0.34638E+00    0.62574E-02    0.32629E-02    0.89396E-02
   612    0.34281E+00    0.62723E-02    0.32495E-02    0.92722E-02
   613    0.33939E+00    0.62860E-02    0.32358E-02    0.96159E-02
   614    0.33614E+00    0.62983E-02    0.32219E-02    0.99697E-02
   615    0.33304E+00    0.63094E-02    0.32077E-02    0.10333E-01
   616    0.33011E+00    0.63191E-02    0.31933E-02    0.10705E-01
   617    0.32732E+00    0.63275E-02    0.31787E-02    0.11085E-01
   618    0.32469E+00    0.63346E-02    0.31638E-02    0.11472E-01
   619    0.32220E+00    0.63403E-02    0.31488E-02    0.11866E-01
   620    0.31986E+00    0.63448E-02    0.31336E-02    0.12265E-01
   621    0.31767E+00    0.63478E-02    0.31182E-02    0.12670E-01
   622    0.31561E+00    0.63496E-02    0.31027E-02    0.13078E-01
   623    0.31369E+00    0.63500E-02    0.30870E-02    0.13491E-01
   624    0.31191E+00    0.63490E-02    0.30712E-02    0.13905E-01
   625    0.31025E+00    0.63467E-02    0.30553E-02    0.14322E-01
   626    0.30873E+00    0.63430E-02    0.30393E-02    0.14740E-01
   627    0.30734E+00    0.63379E-02    0.30232E-02    0.15159E-01
   628    0.30607E+00    0.63315E-02    0.30070E-02    0.15577E-01
   629    0.30492E+00    0.63237E-02    0.29908E-02    0.15995E-01
   630    0.30389E+00    0.63145E-02    0.29745E-02    0.16410E-01
   631    0.30297E+00    0.63039E-02    0.29582E-02    0.16823E-01
   632    0.30217E+00    0.62919E-02    0.29418E-02    0.17233E-01
   633    0.30148E+00    0.62786E-02    0.29255E-02    0.17639E-01
   634    0.30090E+00    0.62638E-02    0.29091E-02    0.18040E-01
   635    0.30043E+00    0.62476E-02    0.28927E-02    0.18435E-01
   636    0.30006E+00    0.62301E-02    0.28764E-02    0.18825E-01
   637    0.29979E+00    0.62110E-02    0.28601E-02    0.19207E-01
   638    0.29961E+00    0.61906E-02    0.28439E-02    0.19581E-01
   639    0.29954E+00    0.61688E-02    0.28277E-02    0.19947E-01
   640    0.29955E+00    0.61455E-02    0.28116E-02    0.20304E-01
   641    0.29966E+00    0.61208E-02    0.27956E-02    0.20651E-01
   642    0.29985E+00    0.60946E-02    0.27797E-02    0.20987E-01
   643    0.30012E+00    0.60670E-02    0.27640E-02    0.21312E-01
   644    0.30048E+00    0.60380E-02    0.27483E-02    0.21624E-01
   645    0.30092E+00    0.60075E-02    0.27328E-02    0.21924E-01
   646    0.30143E+00    0.59755E-02    0.27175E-02    0.22209E-01
   647    0.30202E+00    0.59421E-02    0.27023E-02    0.22481E-01
   648    0.30268E+00    0.59072E-02    0.26873E-02    0.22737E-01
   649    0.30341E+00    0.58708E-02    0.26725E-02    0.22977E-01
   650    0.30420E+00    0.58330E-02    0.26579E-02    0.23200E-01
   651    0.30506E+00    0.57936E-02    0.26435E-02    0.23406E-01
   652    0.30598E+00    0.57529E-02    0.26294E-02    0.23595E-01
   653    0.30695E+00    0.57108E-02    0.26155E-02    0.23767E-01
   654    0.30798E+00    0.56674E-02    0.26017E-02    0.23922E-01
   655    0.30905E+00    0.56228E-02    0.25882E-02    0.24061E-01
   656    0.31017E+00    0.55770E-02    0.25750E-02    0.24185E-01
   657    0.31133E+00    0.55301E-02    0.25619E-02    0.24292E-01
   658    0.31252E+00    0.54822E-02    0.25491E-02    0.24385E-01
   659    0.31375E+00    0.54334E-02    0.25364E-02    0.24462E-01
   660    0.31501E+00    0.53836E-02    0.25240E-02    0.24525E-01
   661    0.31630E+00    0.53330E-02    0.25118E-02    0.24573E-01
   662    0.31760E+00    0.52816E-02    0.24998E-02    0.24607E-01
   663    0.31893E+00    0.52295E-02    0.24881E-02    0.24627E-01
   664    0.32027E+00    0.51768E-02    0.24765E-02    0.24634E-01
   665    0.32162E+00    0.51235E-02    0.24652E-02    0.24628E-01
   666    0.32298E+00    0.50697E-02    0.24540E-02    0.24609E-01
   667    0.32434E+00    0.50154E-02    0.24431E-02    0.24577E-01
   668    0.32571E+00    0.49607E-02    0.24324E-02    0.24533E-01
   669    0.32707E+00    0.49058E-02    0.24219E-02    0.24477E-01
   670    0.32842E+00    0.48505E-02    0.24116E-02    0.24410E-01
   671    0.32976E+00    0.47951E-02    0.24015E-02    0.24331E-01
   672    0.33108E+00    0.47395E-02    0.23917E-02    0.24241E-01
   673    0.33238E+00    0.46839E-02    0.23820E-02    0.24141E-01
   674    0.33367E+00    0.46283E-02    0.23725E-02    0.24030E-01
   675    0.33492E+00    0.45728E-02    0.23633E-02    0.23909E-01
   676    0.33615E+00    0.45174E-02    0.23542E-02    0.23778E-01
   677    0.33734E+00    0.44621E-02    0.23454E-02    0.23638E-01
   678    0.33849E+00    0.44072E-02    0.23368E-02    0.23489E-01
   679    0.33961E+00    0.43525E-02    0.23283E-02    0.23330E-01
   680    0.34067E+00    0.42983E-02    0.23201E-02    0.23164E-01
   681    0.34169E+00    0.42445E-02    0.23121E-02    0.22989E-01
   682    0.34266E+00    0.41913E-02    0.23042E-02    0.22806E-01
   683    0.34357E+00    0.41386E-02    0.22966E-02    0.22615E-01
   684    0.34442E+00    0.40866E-02    0.22892E-02    0.22417E-01
   685    0.34520E+00    0.40352E-02    0.22820E-02    0.22212E-01
   686    0.34592E+00    0.39847E-02    0.22749E-02    0.22001E-01
   687    0.34657E+00    0.39350E-02    0.22681E-02    0.21783E-01
   688    0.34714E+00    0.38862E-02    0.22615E-02    0.21558E-01
   689    0.34764E+00    0.38384E-02    0.22550E-02    0.21328E-01
   690    0.34805E+00    0.37916E-02    0.22488E-02    0.21093E-01
   691    0.34837E+00    0.37459E-02    0.22428E-02    0.20853E-01
   692    0.34860E+00    0.37014E-02    0.22369E-02    0.20607E-01
   693    0.34874E+00    0.36582E-02    0.22313E-02    0.20357E-01
   694    0.34879E+00    0.36162E-02    0.22258E-02    0.20103E-01
   695    0.34873E+00    0.35755E-02    0.22206E-02    0.19845E-01
   696    0.34857E+00    0.35363E-02    0.22155E-02    0.19583E-01
   697    0.34829E+00    0.34986E-02    0.22106E-02    0.19318E-01
   698    0.34791E+00    0.34625E-02    0.22059E-02    0.19050E-01
   699    0.34741E+00    0.34279E-02    0.22015E-02    0.18779E-01
   700    0.34679E+00    0.33951E-02    0.21972E-02    0.18506E-01
   701    0.34604E+00    0.33640E-02    0.21931E-02    0.18231E-01
   702    0.34518E+00    0.33346E-02    0.21891E-02    0.17954E-01
   703    0.34420E+00    0.33068E-02    0.21854E-02    0.17675E-01
   704    0.34311E+00    0.32807E-02    0.21818E-02    0.17395E-01
   705    0.34190E+00    0.32563E-02    0.21784E-02    0.17114E-01
   706    0.34059E+00    0.32334E-02    0.21751E-02    0.16833E-01
   707    0.33918E+00    0.32121E-02    0.21720E-02    0.16550E-01
   708    0.33767E+00    0.31923E-02    0.21690E-02    0.16268E-01
   709    0.33606E+00    0.31740E-02    0.21662E-02    0.15986E-01
   710    0.33436E+00    0.31571E-02    0.21634E-02    0.15704E-01
   711    0.33257E+00    0.31417E-02    0.21608E-02    0.15423E-01
   712    0.33069E+00    0.31276E-02    0.21583E-02    0.15143E-01
   713    0.32873E+00    0.31149E-02    0.21559E-02    0.14864E-01
   714    0.32669E+00    0.31036E-02    0.21536E-02    0.14587E-01
   715    0.32458E+00    0.30935E-02    0.21514E-02    0.14311E-01
   716    0.32239E+00    0.30847E-02    0.21493E-02    0.14037E-01
   717    0.32014E+00    0.30771E-02    0.21472E-02    0.13766E-01
   718    0.31782E+00    0.30707E-02    0.21453E-02    0.13497E-01
   719    0.31544E+00    0.30654E-02    0.21433E-02    0.13231E-01
   720    0.31300E+00    0.30613E-02    0.21414E-02    0.12969E-01
   721    0.31051E+00    0.30583E-02    0.21396E-02    0.12709E-01
   722    0.30797E+00    0.30564E-02    0.21378E-02    0.12453E-01
   723    0.30537E+00    0.30554E-02    0.21360E-02    0.12202E-01
   724    0.30274E+00    0.30555E-02    0.21343E-02    0.11954E-01
   725    0.30006E+00    0.30566E-02    0.21326E-02    0.11711E-01
   726    0.29735E+00    0.30585E-02    0.21309E-02    0.11473E-01
   727    0.29460E+00    0.30614E-02    0.21291E-02    0.11240E-01
   728    0.29182E+00    0.30652E-02    0.21274E-02    0.11012E-01
   729    0.28901E+00    0.30697E-02    0.21257E-02    0.10789E-01
   730    0.28618E+00    0.30751E-02    0.21239E-02    0.10573E-01
   731    0.28333E+00    0.30813E-02    0.21221E-02    0.10363E-01
   732    0.28046E+00    0.30881E-02    0.21203E-02    0.10159E-01
   733    0.27758E+00    0.30957E-02    0.21184E-02    0.99620E-02
   734    0.27469E+00    0.31040E-02    0.21165E-02    0.97718E-02
   735    0.27180E+00    0.31129E-02    0.21146E-02    0.95889E-02
   736    0.26890E+00    0.31224E-02    0.21125E-02    0.94136E-02
   737    0.26600E+00    0.31325E-02    0.21104E-02    0.92460E-02
   738    0.26310E+00    0.31431E-02    0.21082E-02    0.90866E-02
   739    0.26021E+00    0.31543E-02    0.21059E-02    0.89354E-02
   740    0.25734E+00    0.31659E-02    0.21036E-02    0.87929E-02
   741    0.25447E+00    0.31779E-02    0.21011E-02    0.86593E-02
   742    0.25163E+00    0.31904E-02    0.20985E-02    0.85349E-02
   743    0.24881E+00    0.32032E-02    0.20958E-02    0.84199E-02
   744    0.24601E+00    0.32164E-02    0.20930E-02    0.83147E-02
   745    0.24324E+00    0.32299E-02    0.20901E-02    0.82194E-02
   746    0.24050E+00    0.32437E-02    0.20870E-02    0.81344E-02
   747    0.23779E+00    0.32577E-02    0.20838E-02    0.80600E-02
   748    0.23513E+00    0.32720E-02    0.20804E-02    0.79964E-02
   749    0.23250E+00    0.32864E-02    0.20768E-02    0.79439E-02
   750    0.22992E+00    0.33010E-02    0.20731E-02    0.79027E-02
   751    0.22739E+00    0.33157E-02    0.20692E-02    0.78732E-02
   752    0.22491E+00    0.33305E-02    0.20652E-02    0.78549E-02
   753    0.22248E+00    0.33453E-02    0.20610E-02    0.78476E-02
   754    0.22009E+00    0.33602E-02    0.20566E-02    0.78509E-02
   755    0.21776E+00    0.33751E-02    0.20521E-02    0.78645E-02
   756    0.21547E+00    0.33900E-02    0.20474E-02    0.78881E-02
   757    0.21324E+00    0.34049E-02    0.20425E-02    0.79213E-02
   758    0.21105E+00    0.34197E-02    0.20376E-02    0.79638E-02
   759    0.20891E+00    0.34345E-02    0.20324E-02    0.80153E-02
   760    0.20682E+00    0.34491E-02    0.20272E-02    0.80753E-02
   761    0.20478E+00    0.34636E-02    0.20218E-02    0.81437E-02
   762    0.20279E+00    0.34779E-02    0.20162E-02    0.82200E-02
   763    0.20084E+00    0.34921E-02    0.20106E-02    0.83039E-02
   764    0.19895E+00    0.35061E-02    0.20048E-02    0.83950E-02
   765    0.19711E+00    0.35198E-02    0.19989E-02    0.84931E-02
   766    0.19531E+00    0.35332E-02    0.19929E-02    0.85978E-02
   767    0.19356E+00    0.35464E-02    0.19868E-02    0.87087E-02
   768    0.19187E+00    0.35593E-02    0.19805E-02    0.88256E-02
   769    0.19022E+00    0.35718E-02    0.19742E-02    0.89480E-02
   770    0.18862E+00    0.35840E-02    0.19678E-02    0.90757E-02
   771    0.18707E+00    0.35958E-02    0.19612E-02    0.92083E-02
   772    0.18557E+00    0.36072E-02    0.19546E-02    0.93454E-02
   773    0.18412E+00    0.36182E-02    0.19479E-02    0.94868E-02
   774    0.18272E+00    0.36287E-02    0.19411E-02    0.96321E-02
   775    0.18137E+00    0.36387E-02    0.19342E-02    0.97809E-02
   776    0.18007E+00    0.36482E-02    0.19273E-02    0.99330E-02
   777    0.17882E+00    0.36572E-02    0.19203E-02    0.10088E-01
   778    0.17761E+00    0.36656E-02    0.19132E-02    0.10245E-01
   779    0.17646E+00    0.36734E-02    0.19060E-02    0.10405E-01
   780    0.17536E+00    0.36807E-02    0.18988E-02    0.10567E-01
   781    0.17430E+00    0.36873E-02    0.18916E-02    0.10730E-01
   782    0.17330E+00    0.36932E-02    0.18842E-02    0.10894E-01
   783    0.17234E+00    0.36985E-02    0.18769E-02    0.11059E-01
   784    0.17144E+00    0.37030E-02    0.18695E-02    0.11225E-01
   785    0.17058E+00    0.37068E-02    0.18620E-02    0.11391E-01
   786    0.16978E+00    0.37099E-02    0.18545E-02    0.11557E-01
   787    0.16902E+00    0.37122E-02    0.18470E-02    0.11722E-01
   788    0.16832E+00    0.37137E-02    0.18395E-02    0.11887E-01
