#    L    TT             EE             BB             TE             PP             TP             EP          
  1119    0.11841E+04    0.14707E+02    0.00000E+00   -0.60380E+02    0.37876E-08   -0.27257E-06    0.25011E-06
  1120    0.11853E+04    0.14521E+02    0.00000E+00   -0.59538E+02    0.37807E-08   -0.27346E-06    0.24532E-06
  1121    0.11863E+04    0.14339E+02    0.00000E+00   -0.58683E+02    0.37738E-08   -0.27412E-06    0.24052E-06
  1122    0.11873E+04    0.14162E+02    0.00000E+00   -0.57820E+02    0.37669E-08   -0.27458E-06    0.23572E-06
  1123    0.11882E+04    0.13989E+02    0.00000E+00   -0.56946E+02    0.37600E-08   -0.27481E-06    0.23091E-06
  1124    0.11890E+04    0.13821E+02    0.00000E+00   -0.56062E+02    0.37532E-08   -0.27484E-06    0.22611E-06
  1125    0.11897E+04    0.13657E+02    0.00000E+00   -0.55167E+02    0.37463E-08   -0.27466E-06    0.22130E-06
  1126    0.11904E+04    0.13498E+02    0.00000E+00   -0.54265E+02    0.37395E-08   -0.27428E-06    0.21649E-06
  1127    0.11909E+04    0.13343E+02    0.00000E+00   -0.53354E+02    0.37327E-08   -0.27369E-06    0.21168E-06
  1128    0.11914E+04    0.13193E+02    0.00000E+00   -0.52436E+02    0.37259E-08   -0.27290E-06    0.20687E-06
  1129    0.11918E+04    0.13049E+02    0.00000E+00   -0.51508E+02    0.37191E-08   -0.27191E-06    0.20206E-06
  1130    0.11920E+04    0.12908E+02    0.00000E+00   -0.50575E+02    0.37124E-08   -0.27073E-06    0.19726E-06
  1131    0.11923E+04    0.12773E+02    0.00000E+00   -0.49635E+02    0.37056E-08   -0.26935E-06    0.19245E-06
  1132    0.11925E+04    0.12642E+02    0.00000E+00   -0.48688E+02    0.36989E-08   -0.26777E-06    0.18765E-06
  1133    0.11925E+04    0.12517E+02    0.00000E+00   -0.47735E+02    0.36922E-08   -0.26601E-06    0.18285E-06
  1134    0.11925E+04    0.12397E+02    0.00000E+00   -0.46777E+02    0.36855E-08   -0.26406E-06    0.17805E-06
  1135    0.11923E+04    0.12281E+02    0.00000E+00   -0.45813E+02    0.36788E-08   -0.26193E-06    0.17326E-06
  1136    0.11921E+04    0.12170E+02    0.00000E+00   -0.44847E+02    0.36721E-08   -0.25961E-06    0.16847E-06
  1137    0.11918E+04    0.12064E+02    0.00000E+00   -0.43874E+02    0.36655E-08   -0.25711E-06    0.16369E-06
  1138    0.11914E+04    0.11965E+02    0.00000E+00   -0.42899E+02    0.36589E-08   -0.25443E-06    0.15891E-06
  1139    0.11910E+04    0.11868E+02    0.00000E+00   -0.41919E+02    0.36522E-08   -0.25157E-06    0.15414E-06
  1140    0.11904E+04    0.11779E+02    0.00000E+00   -0.40938E+02    0.36456E-08   -0.24854E-06    0.14937E-06
  1141    0.11898E+04    0.11692E+02    0.00000E+00   -0.39953E+02    0.36391E-08   -0.24534E-06    0.14462E-06
  1142    0.11891E+04    0.11612E+02    0.00000E+00   -0.38967E+02    0.36325E-08   -0.24197E-06    0.13987E-06
  1143    0.11883E+04    0.11537E+02    0.00000E+00   -0.37979E+02    0.36259E-08   -0.23843E-06    0.13512E-06
  1144    0.11872E+04    0.11466E+02    0.00000E+00   -0.36991E+02    0.36194E-08   -0.23472E-06    0.13039E-06
  1145    0.11863E+04    0.11401E+02    0.00000E+00   -0.36001E+02    0.36129E-08   -0.23085E-06    0.12567E-06
  1146    0.11852E+04    0.11341E+02    0.00000E+00   -0.35011E+02    0.36064E-08   -0.22682E-06    0.12095E-06
  1147    0.11841E+04    0.11287E+02    0.00000E+00   -0.34022E+02    0.35999E-08   -0.22264E-06    0.11625E-06
  1148    0.11827E+04    0.11237E+02    0.00000E+00   -0.33033E+02    0.35934E-08   -0.21829E-06    0.11155E-06
  1149    0.11814E+04    0.11192E+02    0.00000E+00   -0.32045E+02    0.35870E-08   -0.21379E-06    0.10687E-06
  1150    0.11800E+04    0.11153E+02    0.00000E+00   -0.31059E+02    0.35805E-08   -0.20914E-06    0.10220E-06
  1151    0.11785E+04    0.11118E+02    0.00000E+00   -0.30074E+02    0.35741E-08   -0.20434E-06    0.97541E-07
  1152    0.11769E+04    0.11089E+02    0.00000E+00   -0.29092E+02    0.35677E-08   -0.19939E-06    0.92896E-07
  1153    0.11753E+04    0.11065E+02    0.00000E+00   -0.28113E+02    0.35613E-08   -0.19429E-06    0.88262E-07
  1154    0.11735E+04    0.11046E+02    0.00000E+00   -0.27136E+02    0.35549E-08   -0.18904E-06    0.83642E-07
  1155    0.11717E+04    0.11032E+02    0.00000E+00   -0.26163E+02    0.35485E-08   -0.18364E-06    0.79034E-07
  1156    0.11697E+04    0.11023E+02    0.00000E+00   -0.25194E+02    0.35422E-08   -0.17810E-06    0.74439E-07
  1157    0.11677E+04    0.11019E+02    0.00000E+00   -0.24229E+02    0.35359E-08   -0.17240E-06    0.69858E-07
  1158    0.11656E+04    0.11020E+02    0.00000E+00   -0.23270E+02    0.35295E-08   -0.16655E-06    0.65289E-07
  1159    0.11635E+04    0.11026E+02    0.00000E+00   -0.22315E+02    0.35232E-08   -0.16056E-06    0.60734E-07
  1160    0.11611E+04    0.11037E+02    0.00000E+00   -0.21367E+02    0.35169E-08   -0.15441E-06    0.56193E-07
  1161    0.11589E+04    0.11053E+02    0.00000E+00   -0.20425E+02    0.35107E-08   -0.14812E-06    0.51664E-07
  1162    0.11564E+04    0.11074E+02    0.00000E+00   -0.19489E+02    0.35044E-08   -0.14168E-06    0.47150E-07
  1163    0.11539E+04    0.11100E+02    0.00000E+00   -0.18560E+02    0.34982E-08   -0.13509E-06    0.42649E-07
  1164    0.11514E+04    0.11131E+02    0.00000E+00   -0.17639E+02    0.34919E-08   -0.12835E-06    0.38163E-07
  1165    0.11488E+04    0.11167E+02    0.00000E+00   -0.16724E+02    0.34857E-08   -0.12146E-06    0.33690E-07
  1166    0.11460E+04    0.11208E+02    0.00000E+00   -0.15819E+02    0.34795E-08   -0.11443E-06    0.29231E-07
  1167    0.11433E+04    0.11253E+02    0.00000E+00   -0.14922E+02    0.34733E-08   -0.10724E-06    0.24787E-07
  1168    0.11404E+04    0.11303E+02    0.00000E+00   -0.14032E+02    0.34671E-08   -0.99908E-07    0.20357E-07
  1169    0.11375E+04    0.11357E+02    0.00000E+00   -0.13154E+02    0.34610E-08   -0.92426E-07    0.15942E-07
  1170    0.11346E+04    0.11417E+02    0.00000E+00   -0.12284E+02    0.34548E-08   -0.84797E-07    0.11541E-07
  1171    0.11314E+04    0.11481E+02    0.00000E+00   -0.11424E+02    0.34487E-08   -0.77019E-07    0.71551E-08
  1172    0.11283E+04    0.11549E+02    0.00000E+00   -0.10575E+02    0.34426E-08   -0.69093E-07    0.27840E-08
  1173    0.11252E+04    0.11623E+02    0.00000E+00   -0.97358E+01    0.34365E-08   -0.61019E-07   -0.15721E-08
  1174    0.11219E+04    0.11699E+02    0.00000E+00   -0.89081E+01    0.34304E-08   -0.52797E-07   -0.59130E-08
  1175    0.11185E+04    0.11781E+02    0.00000E+00   -0.80917E+01    0.34243E-08   -0.44428E-07   -0.10239E-07
  1176    0.11151E+04    0.11866E+02    0.00000E+00   -0.72873E+01    0.34183E-08   -0.35911E-07   -0.14549E-07
  1177    0.11116E+04    0.11957E+02    0.00000E+00   -0.64945E+01    0.34122E-08   -0.27246E-07   -0.18844E-07
  1178    0.11081E+04    0.12051E+02    0.00000E+00   -0.57140E+01    0.34062E-08   -0.18433E-07   -0.23123E-07
  1179    0.11046E+04    0.12151E+02    0.00000E+00   -0.49460E+01    0.34002E-08   -0.94732E-08   -0.27387E-07
  1180    0.11009E+04    0.12255E+02    0.00000E+00   -0.41908E+01    0.33942E-08   -0.36574E-09   -0.31634E-07
  1181    0.10972E+04    0.12362E+02    0.00000E+00   -0.34488E+01    0.33882E-08    0.88890E-08   -0.35866E-07
  1182    0.10934E+04    0.12473E+02    0.00000E+00   -0.27202E+01    0.33822E-08    0.18291E-07   -0.40082E-07
  1183    0.10896E+04    0.12588E+02    0.00000E+00   -0.20052E+01    0.33763E-08    0.27840E-07   -0.44281E-07
  1184    0.10857E+04    0.12707E+02    0.00000E+00   -0.13043E+01    0.33703E-08    0.37537E-07   -0.48464E-07
  1185    0.10818E+04    0.12830E+02    0.00000E+00   -0.61748E+00    0.33644E-08    0.47380E-07   -0.52631E-07
  1186    0.10778E+04    0.12957E+02    0.00000E+00    0.54767E-01    0.33585E-08    0.57370E-07   -0.56781E-07
  1187    0.10739E+04    0.13087E+02    0.00000E+00    0.71230E+00    0.33526E-08    0.67507E-07   -0.60914E-07
  1188    0.10698E+04    0.13221E+02    0.00000E+00    0.13547E+01    0.33467E-08    0.77791E-07   -0.65031E-07
  1189    0.10656E+04    0.13358E+02    0.00000E+00    0.19821E+01    0.33408E-08    0.88222E-07   -0.69131E-07
  1190    0.10615E+04    0.13498E+02    0.00000E+00    0.25940E+01    0.33350E-08    0.98800E-07   -0.73213E-07
  1191    0.10573E+04    0.13643E+02    0.00000E+00    0.31905E+01    0.33291E-08    0.10952E-06   -0.77279E-07
  1192    0.10530E+04    0.13790E+02    0.00000E+00    0.37711E+01    0.33233E-08    0.12039E-06   -0.81327E-07
  1193    0.10487E+04    0.13941E+02    0.00000E+00    0.43358E+01    0.33175E-08    0.13141E-06   -0.85357E-07
  1194    0.10444E+04    0.14095E+02    0.00000E+00    0.48844E+01    0.33117E-08    0.14257E-06   -0.89371E-07
  1195    0.10401E+04    0.14252E+02    0.00000E+00    0.54168E+01    0.33059E-08    0.15388E-06   -0.93366E-07
  1196    0.10356E+04    0.14412E+02    0.00000E+00    0.59324E+01    0.33001E-08    0.16534E-06   -0.97344E-07
  1197    0.10312E+04    0.14575E+02    0.00000E+00    0.64315E+01    0.32943E-08    0.17694E-06   -0.10130E-06
  1198    0.10267E+04    0.14741E+02    0.00000E+00    0.69127E+01    0.32886E-08    0.18869E-06   -0.10525E-06
  1199    0.10222E+04    0.14909E+02    0.00000E+00    0.73782E+01    0.32828E-08    0.20058E-06   -0.10917E-06
  1200    0.10176E+04    0.15080E+02    0.00000E+00    0.78265E+01    0.32771E-08    0.21262E-06   -0.11307E-06
  1201    0.10131E+04    0.15254E+02    0.00000E+00    0.82567E+01    0.32714E-08    0.22480E-06   -0.11696E-06
  1202    0.10084E+04    0.15431E+02    0.00000E+00    0.86703E+01    0.32657E-08    0.23712E-06   -0.12083E-06
  1203    0.10038E+04    0.15610E+02    0.00000E+00    0.90658E+01    0.32600E-08    0.24955E-06   -0.12468E-06
  1204    0.99913E+03    0.15791E+02    0.00000E+00    0.94440E+01    0.32543E-08    0.26208E-06   -0.12850E-06
  1205    0.99444E+03    0.15973E+02    0.00000E+00    0.98039E+01    0.32487E-08    0.27470E-06   -0.13231E-06
  1206    0.98974E+03    0.16159E+02    0.00000E+00    0.10146E+02    0.32430E-08    0.28740E-06   -0.13609E-06
  1207    0.98511E+03    0.16346E+02    0.00000E+00    0.10470E+02    0.32374E-08    0.30015E-06   -0.13986E-06
  1208    0.98039E+03    0.16536E+02    0.00000E+00    0.10777E+02    0.32318E-08    0.31295E-06   -0.14359E-06
  1209    0.97560E+03    0.16727E+02    0.00000E+00    0.11065E+02    0.32262E-08    0.32577E-06   -0.14731E-06
  1210    0.97087E+03    0.16920E+02    0.00000E+00    0.11334E+02    0.32206E-08    0.33862E-06   -0.15099E-06
  1211    0.96606E+03    0.17115E+02    0.00000E+00    0.11585E+02    0.32150E-08    0.35146E-06   -0.15466E-06
  1212    0.96132E+03    0.17311E+02    0.00000E+00    0.11818E+02    0.32094E-08    0.36429E-06   -0.15829E-06
  1213    0.95650E+03    0.17508E+02    0.00000E+00    0.12034E+02    0.32038E-08    0.37709E-06   -0.16190E-06
  1214    0.95174E+03    0.17708E+02    0.00000E+00    0.12230E+02    0.31983E-08    0.38985E-06   -0.16548E-06
  1215    0.94698E+03    0.17908E+02    0.00000E+00    0.12407E+02    0.31928E-08    0.40255E-06   -0.16903E-06
  1216    0.94221E+03    0.18110E+02    0.00000E+00    0.12566E+02    0.31872E-08    0.41518E-06   -0.17256E-06
  1217    0.93729E+03    0.18313E+02    0.00000E+00    0.12708E+02    0.31817E-08    0.42772E-06   -0.17605E-06
  1218    0.93250E+03    0.18518E+02    0.00000E+00    0.12829E+02    0.31762E-08    0.44016E-06   -0.17951E-06
  1219    0.92764E+03    0.18722E+02    0.00000E+00    0.12934E+02    0.31708E-08    0.45249E-06   -0.18294E-06
  1220    0.92284E+03    0.18927E+02    0.00000E+00    0.13019E+02    0.31653E-08    0.46468E-06   -0.18633E-06
  1221    0.91803E+03    0.19133E+02    0.00000E+00    0.13086E+02    0.31598E-08    0.47673E-06   -0.18970E-06
  1222    0.91322E+03    0.19341E+02    0.00000E+00    0.13133E+02    0.31544E-08    0.48863E-06   -0.19303E-06
  1223    0.90840E+03    0.19548E+02    0.00000E+00    0.13164E+02    0.31490E-08    0.50035E-06   -0.19632E-06
  1224    0.90357E+03    0.19755E+02    0.00000E+00    0.13174E+02    0.31435E-08    0.51188E-06   -0.19958E-06
  1225    0.89881E+03    0.19964E+02    0.00000E+00    0.13166E+02    0.31381E-08    0.52321E-06   -0.20280E-06
  1226    0.89405E+03    0.20172E+02    0.00000E+00    0.13141E+02    0.31327E-08    0.53432E-06   -0.20599E-06
  1227    0.88935E+03    0.20380E+02    0.00000E+00    0.13097E+02    0.31274E-08    0.54520E-06   -0.20913E-06
  1228    0.88457E+03    0.20589E+02    0.00000E+00    0.13035E+02    0.31220E-08    0.55583E-06   -0.21224E-06
  1229    0.87985E+03    0.20798E+02    0.00000E+00    0.12954E+02    0.31166E-08    0.56621E-06   -0.21531E-06
  1230    0.87499E+03    0.21006E+02    0.00000E+00    0.12856E+02    0.31113E-08    0.57631E-06   -0.21834E-06
  1231    0.87026E+03    0.21214E+02    0.00000E+00    0.12740E+02    0.31059E-08    0.58612E-06   -0.22133E-06
  1232    0.86552E+03    0.21421E+02    0.00000E+00    0.12607E+02    0.31006E-08    0.59562E-06   -0.22428E-06
  1233    0.86093E+03    0.21630E+02    0.00000E+00    0.12454E+02    0.30953E-08    0.60481E-06   -0.22719E-06
  1234    0.85626E+03    0.21836E+02    0.00000E+00    0.12285E+02    0.30900E-08    0.61366E-06   -0.23005E-06
  1235    0.85187E+03    0.22043E+02    0.00000E+00    0.12099E+02    0.30847E-08    0.62217E-06   -0.23287E-06
  1236    0.84733E+03    0.22248E+02    0.00000E+00    0.11895E+02    0.30795E-08    0.63031E-06   -0.23564E-06
  1237    0.84278E+03    0.22453E+02    0.00000E+00    0.11673E+02    0.30742E-08    0.63808E-06   -0.23837E-06
  1238    0.83830E+03    0.22658E+02    0.00000E+00    0.11434E+02    0.30689E-08    0.64546E-06   -0.24106E-06
  1239    0.83382E+03    0.22860E+02    0.00000E+00    0.11178E+02    0.30637E-08    0.65243E-06   -0.24370E-06
  1240    0.82932E+03    0.23062E+02    0.00000E+00    0.10907E+02    0.30585E-08    0.65898E-06   -0.24628E-06
  1241    0.82497E+03    0.23263E+02    0.00000E+00    0.10617E+02    0.30533E-08    0.66510E-06   -0.24883E-06
  1242    0.82053E+03    0.23464E+02    0.00000E+00    0.10313E+02    0.30481E-08    0.67077E-06   -0.25132E-06
  1243    0.81617E+03    0.23661E+02    0.00000E+00    0.99904E+01    0.30429E-08    0.67597E-06   -0.25376E-06
  1244    0.81187E+03    0.23859E+02    0.00000E+00    0.96531E+01    0.30377E-08    0.68070E-06   -0.25615E-06
  1245    0.80763E+03    0.24055E+02    0.00000E+00    0.92996E+01    0.30325E-08    0.68493E-06   -0.25850E-06
  1246    0.80339E+03    0.24249E+02    0.00000E+00    0.89315E+01    0.30274E-08    0.68866E-06   -0.26079E-06
  1247    0.79915E+03    0.24441E+02    0.00000E+00    0.85471E+01    0.30222E-08    0.69186E-06   -0.26302E-06
  1248    0.79497E+03    0.24632E+02    0.00000E+00    0.81472E+01    0.30171E-08    0.69453E-06   -0.26521E-06
  1249    0.79086E+03    0.24822E+02    0.00000E+00    0.77326E+01    0.30120E-08    0.69665E-06   -0.26734E-06
  1250    0.78681E+03    0.25009E+02    0.00000E+00    0.73031E+01    0.30069E-08    0.69820E-06   -0.26941E-06
  1251    0.78276E+03    0.25194E+02    0.00000E+00    0.68587E+01    0.30018E-08    0.69918E-06   -0.27143E-06
  1252    0.77885E+03    0.25378E+02    0.00000E+00    0.63998E+01    0.29967E-08    0.69960E-06   -0.27339E-06
  1253    0.77485E+03    0.25559E+02    0.00000E+00    0.59270E+01    0.29916E-08    0.69949E-06   -0.27530E-06
  1254    0.77093E+03    0.25738E+02    0.00000E+00    0.54402E+01    0.29865E-08    0.69887E-06   -0.27716E-06
  1255    0.76707E+03    0.25915E+02    0.00000E+00    0.49397E+01    0.29815E-08    0.69777E-06   -0.27896E-06
  1256    0.76336E+03    0.26089E+02    0.00000E+00    0.44259E+01    0.29764E-08    0.69620E-06   -0.28071E-06
  1257    0.75964E+03    0.26262E+02    0.00000E+00    0.38990E+01    0.29714E-08    0.69420E-06   -0.28241E-06
  1258    0.75591E+03    0.26431E+02    0.00000E+00    0.33594E+01    0.29664E-08    0.69177E-06   -0.28406E-06
  1259    0.75225E+03    0.26598E+02    0.00000E+00    0.28072E+01    0.29614E-08    0.68896E-06   -0.28565E-06
  1260    0.74866E+03    0.26762E+02    0.00000E+00    0.22429E+01    0.29564E-08    0.68578E-06   -0.28720E-06
  1261    0.74514E+03    0.26924E+02    0.00000E+00    0.16665E+01    0.29514E-08    0.68225E-06   -0.28870E-06
  1262    0.74169E+03    0.27083E+02    0.00000E+00    0.10787E+01    0.29464E-08    0.67840E-06   -0.29014E-06
  1263    0.73830E+03    0.27239E+02    0.00000E+00    0.47937E+00    0.29414E-08    0.67425E-06   -0.29154E-06
  1264    0.73491E+03    0.27393E+02    0.00000E+00   -0.13120E+00    0.29365E-08    0.66983E-06   -0.29289E-06
  1265    0.73167E+03    0.27543E+02    0.00000E+00   -0.75252E+00    0.29315E-08    0.66515E-06   -0.29420E-06
  1266    0.72842E+03    0.27691E+02    0.00000E+00   -0.13842E+01    0.29266E-08    0.66025E-06   -0.29546E-06
  1267    0.72523E+03    0.27834E+02    0.00000E+00   -0.20262E+01    0.29217E-08    0.65514E-06   -0.29667E-06
  1268    0.72213E+03    0.27976E+02    0.00000E+00   -0.26781E+01    0.29168E-08    0.64985E-06   -0.29783E-06
  1269    0.71910E+03    0.28113E+02    0.00000E+00   -0.33393E+01    0.29119E-08    0.64440E-06   -0.29896E-06
  1270    0.71611E+03    0.28247E+02    0.00000E+00   -0.40106E+01    0.29070E-08    0.63882E-06   -0.30003E-06
  1271    0.71320E+03    0.28379E+02    0.00000E+00   -0.46904E+01    0.29021E-08    0.63313E-06   -0.30107E-06
  1272    0.71034E+03    0.28507E+02    0.00000E+00   -0.53788E+01    0.28972E-08    0.62735E-06   -0.30206E-06
  1273    0.70752E+03    0.28631E+02    0.00000E+00   -0.60757E+01    0.28924E-08    0.62150E-06   -0.30301E-06
  1274    0.70478E+03    0.28751E+02    0.00000E+00   -0.67804E+01    0.28875E-08    0.61562E-06   -0.30391E-06
  1275    0.70211E+03    0.28868E+02    0.00000E+00   -0.74923E+01    0.28827E-08    0.60972E-06   -0.30478E-06
  1276    0.69949E+03    0.28982E+02    0.00000E+00   -0.82120E+01    0.28778E-08    0.60382E-06   -0.30561E-06
  1277    0.69694E+03    0.29092E+02    0.00000E+00   -0.89382E+01    0.28730E-08    0.59795E-06   -0.30639E-06
  1278    0.69445E+03    0.29199E+02    0.00000E+00   -0.96716E+01    0.28682E-08    0.59214E-06   -0.30714E-06
  1279    0.69204E+03    0.29301E+02    0.00000E+00   -0.10411E+02    0.28634E-08    0.58640E-06   -0.30784E-06
  1280    0.68969E+03    0.29400E+02    0.00000E+00   -0.11157E+02    0.28586E-08    0.58076E-06   -0.30851E-06
  1281    0.68741E+03    0.29496E+02    0.00000E+00   -0.11908E+02    0.28539E-08    0.57525E-06   -0.30915E-06
  1282    0.68520E+03    0.29587E+02    0.00000E+00   -0.12664E+02    0.28491E-08    0.56988E-06   -0.30974E-06
  1283    0.68306E+03    0.29675E+02    0.00000E+00   -0.13425E+02    0.28443E-08    0.56469E-06   -0.31030E-06
  1284    0.68099E+03    0.29758E+02    0.00000E+00   -0.14192E+02    0.28396E-08    0.55968E-06   -0.31082E-06
  1285    0.67897E+03    0.29838E+02    0.00000E+00   -0.14962E+02    0.28349E-08    0.55490E-06   -0.31131E-06
  1286    0.67702E+03    0.29913E+02    0.00000E+00   -0.15737E+02    0.28301E-08    0.55035E-06   -0.31176E-06
  1287    0.67515E+03    0.29985E+02    0.00000E+00   -0.16515E+02    0.28254E-08    0.54607E-06   -0.31218E-06
  1288    0.67335E+03    0.30053E+02    0.00000E+00   -0.17297E+02    0.28207E-08    0.54207E-06   -0.31257E-06
  1289    0.67162E+03    0.30117E+02    0.00000E+00   -0.18080E+02    0.28160E-08    0.53839E-06   -0.31292E-06
  1290    0.66994E+03    0.30176E+02    0.00000E+00   -0.18867E+02    0.28114E-08    0.53504E-06   -0.31324E-06
  1291    0.66835E+03    0.30232E+02    0.00000E+00   -0.19657E+02    0.28067E-08    0.53204E-06   -0.31353E-06
  1292    0.66681E+03    0.30282E+02    0.00000E+00   -0.20449E+02    0.28020E-08    0.52943E-06   -0.31379E-06
  1293    0.66534E+03    0.30330E+02    0.00000E+00   -0.21243E+02    0.27974E-08    0.52722E-06   -0.31402E-06
  1294    0.66396E+03    0.30373E+02    0.00000E+00   -0.22036E+02    0.27927E-08    0.52545E-06   -0.31422E-06
  1295    0.66263E+03    0.30411E+02    0.00000E+00   -0.22832E+02    0.27881E-08    0.52412E-06   -0.31439E-06
  1296    0.66136E+03    0.30447E+02    0.00000E+00   -0.23627E+02    0.27835E-08    0.52326E-06   -0.31453E-06
  1297    0.66017E+03    0.30478E+02    0.00000E+00   -0.24423E+02    0.27789E-08    0.52291E-06   -0.31464E-06
  1298    0.65905E+03    0.30505E+02    0.00000E+00   -0.25219E+02    0.27743E-08    0.52308E-06   -0.31473E-06
  1299    0.65798E+03    0.30527E+02    0.00000E+00   -0.26016E+02    0.27697E-08    0.52379E-06   -0.31479E-06
  1300    0.65699E+03    0.30545E+02    0.00000E+00   -0.26811E+02    0.27651E-08    0.52507E-06   -0.31482E-06
  1301    0.65608E+03    0.30559E+02    0.00000E+00   -0.27604E+02    0.27605E-08    0.52693E-06   -0.31483E-06
  1302    0.65522E+03    0.30569E+02    0.00000E+00   -0.28396E+02    0.27559E-08    0.52936E-06   -0.31482E-06
  1303    0.65442E+03    0.30575E+02    0.00000E+00   -0.29188E+02    0.27514E-08    0.53233E-06   -0.31477E-06
  1304    0.65370E+03    0.30577E+02    0.00000E+00   -0.29976E+02    0.27468E-08    0.53582E-06   -0.31470E-06
  1305    0.65304E+03    0.30574E+02    0.00000E+00   -0.30764E+02    0.27423E-08    0.53980E-06   -0.31461E-06
  1306    0.65243E+03    0.30568E+02    0.00000E+00   -0.31547E+02    0.27378E-08    0.54424E-06   -0.31449E-06
  1307    0.65190E+03    0.30557E+02    0.00000E+00   -0.32327E+02    0.27333E-08    0.54913E-06   -0.31434E-06
  1308    0.65144E+03    0.30542E+02    0.00000E+00   -0.33106E+02    0.27287E-08    0.55443E-06   -0.31416E-06
  1309    0.65102E+03    0.30521E+02    0.00000E+00   -0.33879E+02    0.27242E-08    0.56012E-06   -0.31396E-06
  1310    0.65069E+03    0.30498E+02    0.00000E+00   -0.34649E+02    0.27198E-08    0.56617E-06   -0.31373E-06
  1311    0.65040E+03    0.30471E+02    0.00000E+00   -0.35414E+02    0.27153E-08    0.57256E-06   -0.31348E-06
  1312    0.65020E+03    0.30439E+02    0.00000E+00   -0.36174E+02    0.27108E-08    0.57927E-06   -0.31319E-06
  1313    0.65005E+03    0.30403E+02    0.00000E+00   -0.36929E+02    0.27064E-08    0.58627E-06   -0.31288E-06
  1314    0.64996E+03    0.30363E+02    0.00000E+00   -0.37679E+02    0.27019E-08    0.59353E-06   -0.31254E-06
  1315    0.64992E+03    0.30320E+02    0.00000E+00   -0.38423E+02    0.26975E-08    0.60102E-06   -0.31218E-06
  1316    0.64995E+03    0.30271E+02    0.00000E+00   -0.39161E+02    0.26930E-08    0.60874E-06   -0.31178E-06
  1317    0.65005E+03    0.30221E+02    0.00000E+00   -0.39892E+02    0.26886E-08    0.61664E-06   -0.31136E-06
  1318    0.65019E+03    0.30164E+02    0.00000E+00   -0.40617E+02    0.26842E-08    0.62470E-06   -0.31091E-06
  1319    0.65039E+03    0.30104E+02    0.00000E+00   -0.41336E+02    0.26798E-08    0.63290E-06   -0.31043E-06
  1320    0.65064E+03    0.30040E+02    0.00000E+00   -0.42046E+02    0.26754E-08    0.64121E-06   -0.30992E-06
  1321    0.65095E+03    0.29973E+02    0.00000E+00   -0.42750E+02    0.26710E-08    0.64961E-06   -0.30938E-06
  1322    0.65132E+03    0.29900E+02    0.00000E+00   -0.43445E+02    0.26666E-08    0.65806E-06   -0.30882E-06
  1323    0.65175E+03    0.29824E+02    0.00000E+00   -0.44132E+02    0.26623E-08    0.66656E-06   -0.30822E-06
  1324    0.65223E+03    0.29745E+02    0.00000E+00   -0.44812E+02    0.26579E-08    0.67507E-06   -0.30760E-06
  1325    0.65276E+03    0.29662E+02    0.00000E+00   -0.45482E+02    0.26536E-08    0.68356E-06   -0.30694E-06
  1326    0.65334E+03    0.29575E+02    0.00000E+00   -0.46144E+02    0.26492E-08    0.69201E-06   -0.30626E-06
  1327    0.65397E+03    0.29485E+02    0.00000E+00   -0.46797E+02    0.26449E-08    0.70040E-06   -0.30554E-06
  1328    0.65466E+03    0.29391E+02    0.00000E+00   -0.47439E+02    0.26406E-08    0.70870E-06   -0.30480E-06
  1329    0.65539E+03    0.29293E+02    0.00000E+00   -0.48073E+02    0.26362E-08    0.71689E-06   -0.30402E-06
  1330    0.65617E+03    0.29191E+02    0.00000E+00   -0.48696E+02    0.26319E-08    0.72493E-06   -0.30322E-06
  1331    0.65700E+03    0.29087E+02    0.00000E+00   -0.49309E+02    0.26276E-08    0.73281E-06   -0.30238E-06
  1332    0.65787E+03    0.28978E+02    0.00000E+00   -0.49912E+02    0.26234E-08    0.74049E-06   -0.30152E-06
  1333    0.65880E+03    0.28865E+02    0.00000E+00   -0.50503E+02    0.26191E-08    0.74796E-06   -0.30062E-06
  1334    0.65976E+03    0.28751E+02    0.00000E+00   -0.51085E+02    0.26148E-08    0.75519E-06   -0.29969E-06
  1335    0.66077E+03    0.28631E+02    0.00000E+00   -0.51655E+02    0.26106E-08    0.76216E-06   -0.29873E-06
  1336    0.66182E+03    0.28510E+02    0.00000E+00   -0.52213E+02    0.26063E-08    0.76883E-06   -0.29774E-06
  1337    0.66292E+03    0.28384E+02    0.00000E+00   -0.52760E+02    0.26021E-08    0.77518E-06   -0.29671E-06
  1338    0.66405E+03    0.28255E+02    0.00000E+00   -0.53295E+02    0.25978E-08    0.78119E-06   -0.29566E-06
  1339    0.66523E+03    0.28123E+02    0.00000E+00   -0.53818E+02    0.25936E-08    0.78683E-06   -0.29457E-06
  1340    0.66644E+03    0.27989E+02    0.00000E+00   -0.54331E+02    0.25894E-08    0.79209E-06   -0.29345E-06
  1341    0.66769E+03    0.27852E+02    0.00000E+00   -0.54830E+02    0.25852E-08    0.79692E-06   -0.29230E-06
  1342    0.66897E+03    0.27711E+02    0.00000E+00   -0.55317E+02    0.25810E-08    0.80131E-06   -0.29111E-06
  1343    0.67030E+03    0.27567E+02    0.00000E+00   -0.55791E+02    0.25768E-08    0.80523E-06   -0.28990E-06
  1344    0.67166E+03    0.27420E+02    0.00000E+00   -0.56253E+02    0.25726E-08    0.80865E-06   -0.28865E-06
