#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
  1792    0.38084E+03   -0.24557E+02    0.19269E-08   -0.24557E+02    0.80999E+01   -0.20684E-10    0.19269E-08   -0.20684E-10    0.44681E-15
  1793    0.38076E+03   -0.24270E+02    0.19423E-08   -0.24270E+02    0.80169E+01   -0.22252E-10    0.19423E-08   -0.22252E-10    0.44566E-15
  1794    0.38068E+03   -0.23982E+02    0.19551E-08   -0.23982E+02    0.79355E+01   -0.23741E-10    0.19551E-08   -0.23741E-10    0.44451E-15
  1795    0.38057E+03   -0.23690E+02    0.19653E-08   -0.23690E+02    0.78560E+01   -0.25147E-10    0.19653E-08   -0.25147E-10    0.44337E-15
  1796    0.38042E+03   -0.23396E+02    0.19728E-08   -0.23396E+02    0.77781E+01   -0.26467E-10    0.19728E-08   -0.26467E-10    0.44223E-15
  1797    0.38028E+03   -0.23099E+02    0.19774E-08   -0.23099E+02    0.77019E+01   -0.27699E-10    0.19774E-08   -0.27699E-10    0.44110E-15
  1798    0.38011E+03   -0.22799E+02    0.19792E-08   -0.22799E+02    0.76275E+01   -0.28838E-10    0.19792E-08   -0.28838E-10    0.43997E-15
  1799    0.37991E+03   -0.22497E+02    0.19778E-08   -0.22497E+02    0.75549E+01   -0.29881E-10    0.19778E-08   -0.29881E-10    0.43884E-15
  1800    0.37970E+03   -0.22193E+02    0.19733E-08   -0.22193E+02    0.74842E+01   -0.30826E-10    0.19733E-08   -0.30826E-10    0.43771E-15
  1801    0.37948E+03   -0.21886E+02    0.19657E-08   -0.21886E+02    0.74152E+01   -0.31670E-10    0.19657E-08   -0.31670E-10    0.43659E-15
  1802    0.37924E+03   -0.21577E+02    0.19548E-08   -0.21577E+02    0.73479E+01   -0.32415E-10    0.19548E-08   -0.32415E-10    0.43547E-15
  1803    0.37896E+03   -0.21267E+02    0.19411E-08   -0.21267E+02    0.72825E+01   -0.33064E-10    0.19411E-08   -0.33064E-10    0.43436E-15
  1804    0.37866E+03   -0.20954E+02    0.19244E-08   -0.20954E+02    0.72189E+01   -0.33623E-10    0.19244E-08   -0.33623E-10    0.43325E-15
  1805    0.37834E+03   -0.20640E+02    0.19051E-08   -0.20640E+02    0.71572E+01   -0.34093E-10    0.19051E-08   -0.34093E-10    0.43214E-15
  1806    0.37801E+03   -0.20324E+02    0.18831E-08   -0.20324E+02    0.70973E+01   -0.34478E-10    0.18831E-08   -0.34478E-10    0.43103E-15
  1807    0.37765E+03   -0.20007E+02    0.18587E-08   -0.20007E+02    0.70393E+01   -0.34783E-10    0.18587E-08   -0.34783E-10    0.42993E-15
  1808    0.37727E+03   -0.19689E+02    0.18320E-08   -0.19689E+02    0.69830E+01   -0.35010E-10    0.18320E-08   -0.35010E-10    0.42883E-15
  1809    0.37687E+03   -0.19370E+02    0.18031E-08   -0.19370E+02    0.69284E+01   -0.35163E-10    0.18031E-08   -0.35163E-10    0.42773E-15
  1810    0.37646E+03   -0.19050E+02    0.17722E-08   -0.19050E+02    0.68758E+01   -0.35245E-10    0.17722E-08   -0.35245E-10    0.42664E-15
  1811    0.37601E+03   -0.18729E+02    0.17394E-08   -0.18729E+02    0.68249E+01   -0.35261E-10    0.17394E-08   -0.35261E-10    0.42555E-15
  1812    0.37555E+03   -0.18408E+02    0.17047E-08   -0.18408E+02    0.67760E+01   -0.35213E-10    0.17047E-08   -0.35213E-10    0.42447E-15
  1813    0.37507E+03   -0.18087E+02    0.16685E-08   -0.18087E+02    0.67289E+01   -0.35105E-10    0.16685E-08   -0.35105E-10    0.42338E-15
  1814    0.37457E+03   -0.17765E+02    0.16307E-08   -0.17765E+02    0.66835E+01   -0.34941E-10    0.16307E-08   -0.34941E-10    0.42230E-15
  1815    0.37405E+03   -0.17443E+02    0.15915E-08   -0.17443E+02    0.66400E+01   -0.34724E-10    0.15915E-08   -0.34724E-10    0.42123E-15
  1816    0.37352E+03   -0.17122E+02    0.15511E-08   -0.17122E+02    0.65983E+01   -0.34457E-10    0.15511E-08   -0.34457E-10    0.42015E-15
  1817    0.37296E+03   -0.16800E+02    0.15096E-08   -0.16800E+02    0.65584E+01   -0.34144E-10    0.15096E-08   -0.34144E-10    0.41908E-15
  1818    0.37238E+03   -0.16479E+02    0.14671E-08   -0.16479E+02    0.65204E+01   -0.33790E-10    0.14671E-08   -0.33790E-10    0.41801E-15
  1819    0.37176E+03   -0.16159E+02    0.14237E-08   -0.16159E+02    0.64843E+01   -0.33396E-10    0.14237E-08   -0.33396E-10    0.41695E-15
  1820    0.37115E+03   -0.15839E+02    0.13797E-08   -0.15839E+02    0.64498E+01   -0.32967E-10    0.13797E-08   -0.32967E-10    0.41589E-15
  1821    0.37052E+03   -0.15520E+02    0.13351E-08   -0.15520E+02    0.64172E+01   -0.32506E-10    0.13351E-08   -0.32506E-10    0.41483E-15
  1822    0.36987E+03   -0.15202E+02    0.12900E-08   -0.15202E+02    0.63864E+01   -0.32017E-10    0.12900E-08   -0.32017E-10    0.41377E-15
  1823    0.36922E+03   -0.14884E+02    0.12446E-08   -0.14884E+02    0.63575E+01   -0.31503E-10    0.12446E-08   -0.31503E-10    0.41272E-15
  1824    0.36853E+03   -0.14568E+02    0.11991E-08   -0.14568E+02    0.63301E+01   -0.30968E-10    0.11991E-08   -0.30968E-10    0.41167E-15
  1825    0.36783E+03   -0.14254E+02    0.11535E-08   -0.14254E+02    0.63044E+01   -0.30415E-10    0.11535E-08   -0.30415E-10    0.41062E-15
  1826    0.36710E+03   -0.13940E+02    0.11080E-08   -0.13940E+02    0.62813E+01   -0.29848E-10    0.11080E-08   -0.29848E-10    0.40958E-15
  1827    0.36637E+03   -0.13628E+02    0.10627E-08   -0.13628E+02    0.62597E+01   -0.29271E-10    0.10627E-08   -0.29271E-10    0.40854E-15
  1828    0.36561E+03   -0.13318E+02    0.10178E-08   -0.13318E+02    0.62397E+01   -0.28686E-10    0.10178E-08   -0.28686E-10    0.40750E-15
  1829    0.36483E+03   -0.13010E+02    0.97335E-09   -0.13010E+02    0.62207E+01   -0.28097E-10    0.97335E-09   -0.28097E-10    0.40647E-15
  1830    0.36404E+03   -0.12703E+02    0.92955E-09   -0.12703E+02    0.62049E+01   -0.27509E-10    0.92955E-09   -0.27509E-10    0.40544E-15
  1831    0.36323E+03   -0.12399E+02    0.88652E-09   -0.12399E+02    0.61901E+01   -0.26923E-10    0.88652E-09   -0.26923E-10    0.40441E-15
  1832    0.36240E+03   -0.12096E+02    0.84438E-09   -0.12096E+02    0.61772E+01   -0.26345E-10    0.84438E-09   -0.26345E-10    0.40338E-15
  1833    0.36156E+03   -0.11795E+02    0.80327E-09   -0.11795E+02    0.61660E+01   -0.25777E-10    0.80327E-09   -0.25777E-10    0.40236E-15
  1834    0.36070E+03   -0.11497E+02    0.76332E-09   -0.11497E+02    0.61560E+01   -0.25223E-10    0.76332E-09   -0.25223E-10    0.40134E-15
  1835    0.35982E+03   -0.11202E+02    0.72467E-09   -0.11202E+02    0.61485E+01   -0.24686E-10    0.72467E-09   -0.24686E-10    0.40033E-15
  1836    0.35893E+03   -0.10908E+02    0.68744E-09   -0.10908E+02    0.61438E+01   -0.24171E-10    0.68744E-09   -0.24171E-10    0.39931E-15
  1837    0.35802E+03   -0.10618E+02    0.65179E-09   -0.10618E+02    0.61387E+01   -0.23680E-10    0.65179E-09   -0.23680E-10    0.39830E-15
  1838    0.35710E+03   -0.10330E+02    0.61783E-09   -0.10330E+02    0.61363E+01   -0.23216E-10    0.61783E-09   -0.23216E-10    0.39729E-15
  1839    0.35615E+03   -0.10044E+02    0.58570E-09   -0.10044E+02    0.61360E+01   -0.22785E-10    0.58570E-09   -0.22785E-10    0.39629E-15
  1840    0.35520E+03   -0.97617E+01    0.55553E-09   -0.97617E+01    0.61361E+01   -0.22388E-10    0.55553E-09   -0.22388E-10    0.39529E-15
  1841    0.35423E+03   -0.94821E+01    0.52747E-09   -0.94821E+01    0.61391E+01   -0.22030E-10    0.52747E-09   -0.22030E-10    0.39429E-15
  1842    0.35324E+03   -0.92056E+01    0.50163E-09   -0.92056E+01    0.61434E+01   -0.21714E-10    0.50163E-09   -0.21714E-10    0.39329E-15
  1843    0.35223E+03   -0.89321E+01    0.47817E-09   -0.89321E+01    0.61490E+01   -0.21444E-10    0.47817E-09   -0.21444E-10    0.39230E-15
  1844    0.35122E+03   -0.86618E+01    0.45720E-09   -0.86618E+01    0.61568E+01   -0.21223E-10    0.45720E-09   -0.21223E-10    0.39131E-15
  1845    0.35020E+03   -0.83947E+01    0.43887E-09   -0.83947E+01    0.61659E+01   -0.21054E-10    0.43887E-09   -0.21054E-10    0.39032E-15
  1846    0.34915E+03   -0.81308E+01    0.42330E-09   -0.81308E+01    0.61773E+01   -0.20942E-10    0.42330E-09   -0.20942E-10    0.38933E-15
  1847    0.34809E+03   -0.78705E+01    0.41064E-09   -0.78705E+01    0.61902E+01   -0.20889E-10    0.41064E-09   -0.20889E-10    0.38835E-15
  1848    0.34701E+03   -0.76135E+01    0.40101E-09   -0.76135E+01    0.62045E+01   -0.20899E-10    0.40101E-09   -0.20899E-10    0.38737E-15
  1849    0.34591E+03   -0.73600E+01    0.39455E-09   -0.73600E+01    0.62204E+01   -0.20976E-10    0.39455E-09   -0.20976E-10    0.38640E-15
  1850    0.34481E+03   -0.71101E+01    0.39139E-09   -0.71101E+01    0.62378E+01   -0.21124E-10    0.39139E-09   -0.21124E-10    0.38542E-15
  1851    0.34367E+03   -0.68638E+01    0.39163E-09   -0.68638E+01    0.62575E+01   -0.21344E-10    0.39163E-09   -0.21344E-10    0.38445E-15
  1852    0.34254E+03   -0.66213E+01    0.39519E-09   -0.66213E+01    0.62796E+01   -0.21635E-10    0.39519E-09   -0.21635E-10    0.38348E-15
  1853    0.34138E+03   -0.63825E+01    0.40195E-09   -0.63825E+01    0.63018E+01   -0.21994E-10    0.40195E-09   -0.21994E-10    0.38252E-15
  1854    0.34022E+03   -0.61476E+01    0.41181E-09   -0.61476E+01    0.63255E+01   -0.22420E-10    0.41181E-09   -0.22420E-10    0.38155E-15
  1855    0.33904E+03   -0.59167E+01    0.42464E-09   -0.59167E+01    0.63501E+01   -0.22908E-10    0.42464E-09   -0.22908E-10    0.38059E-15
  1856    0.33786E+03   -0.56896E+01    0.44034E-09   -0.56896E+01    0.63770E+01   -0.23458E-10    0.44034E-09   -0.23458E-10    0.37964E-15
  1857    0.33666E+03   -0.54666E+01    0.45878E-09   -0.54666E+01    0.64062E+01   -0.24065E-10    0.45878E-09   -0.24065E-10    0.37868E-15
  1858    0.33545E+03   -0.52478E+01    0.47985E-09   -0.52478E+01    0.64355E+01   -0.24727E-10    0.47985E-09   -0.24727E-10    0.37773E-15
  1859    0.33423E+03   -0.50333E+01    0.50344E-09   -0.50333E+01    0.64670E+01   -0.25443E-10    0.50344E-09   -0.25443E-10    0.37678E-15
  1860    0.33300E+03   -0.48228E+01    0.52944E-09   -0.48228E+01    0.64987E+01   -0.26208E-10    0.52944E-09   -0.26208E-10    0.37583E-15
  1861    0.33176E+03   -0.46168E+01    0.55772E-09   -0.46168E+01    0.65326E+01   -0.27021E-10    0.55772E-09   -0.27021E-10    0.37489E-15
  1862    0.33052E+03   -0.44151E+01    0.58817E-09   -0.44151E+01    0.65674E+01   -0.27878E-10    0.58817E-09   -0.27878E-10    0.37395E-15
  1863    0.32925E+03   -0.42176E+01    0.62068E-09   -0.42176E+01    0.66037E+01   -0.28778E-10    0.62068E-09   -0.28778E-10    0.37301E-15
  1864    0.32799E+03   -0.40248E+01    0.65514E-09   -0.40248E+01    0.66423E+01   -0.29717E-10    0.65514E-09   -0.29717E-10    0.37208E-15
  1865    0.32671E+03   -0.38364E+01    0.69142E-09   -0.38364E+01    0.66810E+01   -0.30694E-10    0.69142E-09   -0.30694E-10    0.37114E-15
  1866    0.32544E+03   -0.36527E+01    0.72942E-09   -0.36527E+01    0.67205E+01   -0.31704E-10    0.72942E-09   -0.31704E-10    0.37021E-15
  1867    0.32414E+03   -0.34733E+01    0.76901E-09   -0.34733E+01    0.67615E+01   -0.32746E-10    0.76901E-09   -0.32746E-10    0.36928E-15
  1868    0.32284E+03   -0.32988E+01    0.81009E-09   -0.32988E+01    0.68033E+01   -0.33818E-10    0.81009E-09   -0.33818E-10    0.36836E-15
  1869    0.32155E+03   -0.31288E+01    0.85253E-09   -0.31288E+01    0.68459E+01   -0.34915E-10    0.85253E-09   -0.34915E-10    0.36744E-15
  1870    0.32024E+03   -0.29638E+01    0.89623E-09   -0.29638E+01    0.68900E+01   -0.36037E-10    0.89623E-09   -0.36037E-10    0.36652E-15
  1871    0.31892E+03   -0.28033E+01    0.94107E-09   -0.28033E+01    0.69356E+01   -0.37179E-10    0.94107E-09   -0.37179E-10    0.36560E-15
  1872    0.31761E+03   -0.26479E+01    0.98693E-09   -0.26479E+01    0.69813E+01   -0.38340E-10    0.98693E-09   -0.38340E-10    0.36468E-15
  1873    0.31628E+03   -0.24972E+01    0.10337E-08   -0.24972E+01    0.70285E+01   -0.39517E-10    0.10337E-08   -0.39517E-10    0.36377E-15
  1874    0.31496E+03   -0.23514E+01    0.10813E-08   -0.23514E+01    0.70758E+01   -0.40707E-10    0.10813E-08   -0.40707E-10    0.36286E-15
  1875    0.31363E+03   -0.22106E+01    0.11295E-08   -0.22106E+01    0.71246E+01   -0.41908E-10    0.11295E-08   -0.41908E-10    0.36195E-15
  1876    0.31230E+03   -0.20747E+01    0.11783E-08   -0.20747E+01    0.71741E+01   -0.43117E-10    0.11783E-08   -0.43117E-10    0.36105E-15
  1877    0.31096E+03   -0.19438E+01    0.12276E-08   -0.19438E+01    0.72244E+01   -0.44331E-10    0.12276E-08   -0.44331E-10    0.36015E-15
  1878    0.30961E+03   -0.18179E+01    0.12772E-08   -0.18179E+01    0.72748E+01   -0.45548E-10    0.12772E-08   -0.45548E-10    0.35925E-15
  1879    0.30827E+03   -0.16969E+01    0.13270E-08   -0.16969E+01    0.73259E+01   -0.46765E-10    0.13270E-08   -0.46765E-10    0.35835E-15
  1880    0.30693E+03   -0.15812E+01    0.13769E-08   -0.15812E+01    0.73777E+01   -0.47980E-10    0.13769E-08   -0.47980E-10    0.35746E-15
  1881    0.30558E+03   -0.14704E+01    0.14268E-08   -0.14704E+01    0.74303E+01   -0.49189E-10    0.14268E-08   -0.49189E-10    0.35656E-15
  1882    0.30423E+03   -0.13647E+01    0.14766E-08   -0.13647E+01    0.74845E+01   -0.50391E-10    0.14766E-08   -0.50391E-10    0.35567E-15
  1883    0.30288E+03   -0.12643E+01    0.15261E-08   -0.12643E+01    0.75378E+01   -0.51582E-10    0.15261E-08   -0.51582E-10    0.35479E-15
  1884    0.30154E+03   -0.11689E+01    0.15753E-08   -0.11689E+01    0.75935E+01   -0.52760E-10    0.15753E-08   -0.52760E-10    0.35390E-15
  1885    0.30019E+03   -0.10788E+01    0.16240E-08   -0.10788E+01    0.76484E+01   -0.53923E-10    0.16240E-08   -0.53923E-10    0.35302E-15
  1886    0.29884E+03   -0.99383E+00    0.16722E-08   -0.99383E+00    0.77047E+01   -0.55067E-10    0.16722E-08   -0.55067E-10    0.35214E-15
  1887    0.29748E+03   -0.91422E+00    0.17196E-08   -0.91422E+00    0.77611E+01   -0.56191E-10    0.17196E-08   -0.56191E-10    0.35127E-15
  1888    0.29614E+03   -0.83975E+00    0.17662E-08   -0.83975E+00    0.78175E+01   -0.57290E-10    0.17662E-08   -0.57290E-10    0.35039E-15
  1889    0.29478E+03   -0.77061E+00    0.18119E-08   -0.77061E+00    0.78746E+01   -0.58364E-10    0.18119E-08   -0.58364E-10    0.34952E-15
  1890    0.29344E+03   -0.70682E+00    0.18565E-08   -0.70682E+00    0.79324E+01   -0.59409E-10    0.18565E-08   -0.59409E-10    0.34865E-15
  1891    0.29210E+03   -0.64820E+00    0.19000E-08   -0.64820E+00    0.79910E+01   -0.60422E-10    0.19000E-08   -0.60422E-10    0.34778E-15
  1892    0.29075E+03   -0.59508E+00    0.19422E-08   -0.59508E+00    0.80495E+01   -0.61401E-10    0.19422E-08   -0.61401E-10    0.34692E-15
  1893    0.28940E+03   -0.54713E+00    0.19831E-08   -0.54713E+00    0.81088E+01   -0.62344E-10    0.19831E-08   -0.62344E-10    0.34605E-15
  1894    0.28807E+03   -0.50444E+00    0.20224E-08   -0.50444E+00    0.81681E+01   -0.63247E-10    0.20224E-08   -0.63247E-10    0.34519E-15
  1895    0.28672E+03   -0.46721E+00    0.20601E-08   -0.46721E+00    0.82281E+01   -0.64108E-10    0.20601E-08   -0.64108E-10    0.34434E-15
  1896    0.28538E+03   -0.43539E+00    0.20961E-08   -0.43539E+00    0.82888E+01   -0.64925E-10    0.20961E-08   -0.64925E-10    0.34348E-15
  1897    0.28406E+03   -0.40895E+00    0.21302E-08   -0.40895E+00    0.83487E+01   -0.65694E-10    0.21302E-08   -0.65694E-10    0.34263E-15
  1898    0.28272E+03   -0.38806E+00    0.21623E-08   -0.38806E+00    0.84093E+01   -0.66414E-10    0.21623E-08   -0.66414E-10    0.34178E-15
  1899    0.28140E+03   -0.37247E+00    0.21924E-08   -0.37247E+00    0.84707E+01   -0.67081E-10    0.21924E-08   -0.67081E-10    0.34093E-15
  1900    0.28007E+03   -0.36243E+00    0.22203E-08   -0.36243E+00    0.85313E+01   -0.67693E-10    0.22203E-08   -0.67693E-10    0.34009E-15
  1901    0.27875E+03   -0.35796E+00    0.22459E-08   -0.35796E+00    0.85925E+01   -0.68248E-10    0.22459E-08   -0.68248E-10    0.33924E-15
  1902    0.27743E+03   -0.35881E+00    0.22692E-08   -0.35881E+00    0.86537E+01   -0.68746E-10    0.22692E-08   -0.68746E-10    0.33840E-15
  1903    0.27612E+03   -0.36472E+00    0.22902E-08   -0.36472E+00    0.87149E+01   -0.69187E-10    0.22902E-08   -0.69187E-10    0.33756E-15
  1904    0.27483E+03   -0.37540E+00    0.23090E-08   -0.37540E+00    0.87773E+01   -0.69572E-10    0.23090E-08   -0.69572E-10    0.33673E-15
  1905    0.27351E+03   -0.39209E+00    0.23255E-08   -0.39209E+00    0.88389E+01   -0.69903E-10    0.23255E-08   -0.69903E-10    0.33589E-15
  1906    0.27221E+03   -0.41406E+00    0.23399E-08   -0.41406E+00    0.89004E+01   -0.70179E-10    0.23399E-08   -0.70179E-10    0.33506E-15
  1907    0.27092E+03   -0.43987E+00    0.23520E-08   -0.43987E+00    0.89631E+01   -0.70402E-10    0.23520E-08   -0.70402E-10    0.33423E-15
  1908    0.26963E+03   -0.47177E+00    0.23619E-08   -0.47177E+00    0.90248E+01   -0.70571E-10    0.23619E-08   -0.70571E-10    0.33340E-15
  1909    0.26835E+03   -0.50755E+00    0.23696E-08   -0.50755E+00    0.90863E+01   -0.70688E-10    0.23696E-08   -0.70688E-10    0.33258E-15
  1910    0.26707E+03   -0.54875E+00    0.23752E-08   -0.54875E+00    0.91490E+01   -0.70754E-10    0.23752E-08   -0.70754E-10    0.33176E-15
  1911    0.26581E+03   -0.59538E+00    0.23786E-08   -0.59538E+00    0.92107E+01   -0.70768E-10    0.23786E-08   -0.70768E-10    0.33094E-15
  1912    0.26455E+03   -0.64525E+00    0.23799E-08   -0.64525E+00    0.92720E+01   -0.70732E-10    0.23799E-08   -0.70732E-10    0.33012E-15
  1913    0.26331E+03   -0.69987E+00    0.23791E-08   -0.69987E+00    0.93329E+01   -0.70646E-10    0.23791E-08   -0.70646E-10    0.32930E-15
  1914    0.26207E+03   -0.75927E+00    0.23762E-08   -0.75927E+00    0.93935E+01   -0.70511E-10    0.23762E-08   -0.70511E-10    0.32849E-15
  1915    0.26084E+03   -0.82348E+00    0.23712E-08   -0.82348E+00    0.94544E+01   -0.70328E-10    0.23712E-08   -0.70328E-10    0.32768E-15
  1916    0.25961E+03   -0.89180E+00    0.23642E-08   -0.89180E+00    0.95149E+01   -0.70097E-10    0.23642E-08   -0.70097E-10    0.32687E-15
  1917    0.25840E+03   -0.96498E+00    0.23551E-08   -0.96498E+00    0.95742E+01   -0.69819E-10    0.23551E-08   -0.69819E-10    0.32606E-15
  1918    0.25719E+03   -0.10423E+01    0.23440E-08   -0.10423E+01    0.96345E+01   -0.69495E-10    0.23440E-08   -0.69495E-10    0.32526E-15
  1919    0.25600E+03   -0.11239E+01    0.23309E-08   -0.11239E+01    0.96935E+01   -0.69125E-10    0.23309E-08   -0.69125E-10    0.32446E-15
  1920    0.25482E+03   -0.12096E+01    0.23158E-08   -0.12096E+01    0.97520E+01   -0.68710E-10    0.23158E-08   -0.68710E-10    0.32366E-15
  1921    0.25364E+03   -0.12988E+01    0.22987E-08   -0.12988E+01    0.98106E+01   -0.68251E-10    0.22987E-08   -0.68251E-10    0.32286E-15
  1922    0.25248E+03   -0.13924E+01    0.22796E-08   -0.13924E+01    0.98679E+01   -0.67748E-10    0.22796E-08   -0.67748E-10    0.32206E-15
  1923    0.25133E+03   -0.14895E+01    0.22586E-08   -0.14895E+01    0.99254E+01   -0.67203E-10    0.22586E-08   -0.67203E-10    0.32127E-15
  1924    0.25017E+03   -0.15909E+01    0.22357E-08   -0.15909E+01    0.99821E+01   -0.66614E-10    0.22357E-08   -0.66614E-10    0.32048E-15
  1925    0.24905E+03   -0.16967E+01    0.22109E-08   -0.16967E+01    0.10038E+02   -0.65984E-10    0.22109E-08   -0.65984E-10    0.31969E-15
  1926    0.24793E+03   -0.18054E+01    0.21841E-08   -0.18054E+01    0.10094E+02   -0.65314E-10    0.21841E-08   -0.65314E-10    0.31890E-15
  1927    0.24681E+03   -0.19192E+01    0.21555E-08   -0.19192E+01    0.10149E+02   -0.64602E-10    0.21555E-08   -0.64602E-10    0.31812E-15
  1928    0.24572E+03   -0.20338E+01    0.21251E-08   -0.20338E+01    0.10204E+02   -0.63852E-10    0.21251E-08   -0.63852E-10    0.31734E-15
  1929    0.24463E+03   -0.21544E+01    0.20927E-08   -0.21544E+01    0.10258E+02   -0.63062E-10    0.20927E-08   -0.63062E-10    0.31656E-15
  1930    0.24356E+03   -0.22773E+01    0.20586E-08   -0.22773E+01    0.10311E+02   -0.62234E-10    0.20586E-08   -0.62234E-10    0.31578E-15
  1931    0.24251E+03   -0.24039E+01    0.20226E-08   -0.24039E+01    0.10362E+02   -0.61368E-10    0.20226E-08   -0.61368E-10    0.31500E-15
  1932    0.24146E+03   -0.25337E+01    0.19849E-08   -0.25337E+01    0.10414E+02   -0.60465E-10    0.19849E-08   -0.60465E-10    0.31423E-15
  1933    0.24043E+03   -0.26673E+01    0.19454E-08   -0.26673E+01    0.10465E+02   -0.59527E-10    0.19454E-08   -0.59527E-10    0.31346E-15
  1934    0.23941E+03   -0.28040E+01    0.19041E-08   -0.28040E+01    0.10515E+02   -0.58552E-10    0.19041E-08   -0.58552E-10    0.31269E-15
  1935    0.23841E+03   -0.29439E+01    0.18610E-08   -0.29439E+01    0.10564E+02   -0.57542E-10    0.18610E-08   -0.57542E-10    0.31192E-15
  1936    0.23742E+03   -0.30871E+01    0.18162E-08   -0.30871E+01    0.10613E+02   -0.56499E-10    0.18162E-08   -0.56499E-10    0.31115E-15
  1937    0.23644E+03   -0.32327E+01    0.17697E-08   -0.32327E+01    0.10659E+02   -0.55421E-10    0.17697E-08   -0.55421E-10    0.31039E-15
  1938    0.23547E+03   -0.33816E+01    0.17216E-08   -0.33816E+01    0.10706E+02   -0.54311E-10    0.17216E-08   -0.54311E-10    0.30963E-15
  1939    0.23453E+03   -0.35337E+01    0.16717E-08   -0.35337E+01    0.10752E+02   -0.53168E-10    0.16717E-08   -0.53168E-10    0.30887E-15
  1940    0.23359E+03   -0.36892E+01    0.16202E-08   -0.36892E+01    0.10797E+02   -0.51994E-10    0.16202E-08   -0.51994E-10    0.30811E-15
  1941    0.23268E+03   -0.38466E+01    0.15670E-08   -0.38466E+01    0.10841E+02   -0.50789E-10    0.15670E-08   -0.50789E-10    0.30736E-15
  1942    0.23176E+03   -0.40074E+01    0.15122E-08   -0.40074E+01    0.10884E+02   -0.49553E-10    0.15122E-08   -0.49553E-10    0.30660E-15
  1943    0.23088E+03   -0.41715E+01    0.14558E-08   -0.41715E+01    0.10926E+02   -0.48288E-10    0.14558E-08   -0.48288E-10    0.30585E-15
  1944    0.23001E+03   -0.43376E+01    0.13977E-08   -0.43376E+01    0.10966E+02   -0.46994E-10    0.13977E-08   -0.46994E-10    0.30510E-15
  1945    0.22914E+03   -0.45057E+01    0.13381E-08   -0.45057E+01    0.11007E+02   -0.45672E-10    0.13381E-08   -0.45672E-10    0.30436E-15
  1946    0.22829E+03   -0.46781E+01    0.12770E-08   -0.46781E+01    0.11045E+02   -0.44322E-10    0.12770E-08   -0.44322E-10    0.30361E-15
  1947    0.22745E+03   -0.48517E+01    0.12142E-08   -0.48517E+01    0.11084E+02   -0.42945E-10    0.12142E-08   -0.42945E-10    0.30287E-15
  1948    0.22665E+03   -0.50289E+01    0.11500E-08   -0.50289E+01    0.11121E+02   -0.41542E-10    0.11500E-08   -0.41542E-10    0.30213E-15
  1949    0.22584E+03   -0.52075E+01    0.10842E-08   -0.52075E+01    0.11156E+02   -0.40114E-10    0.10842E-08   -0.40114E-10    0.30139E-15
  1950    0.22506E+03   -0.53897E+01    0.10170E-08   -0.53897E+01    0.11191E+02   -0.38660E-10    0.10170E-08   -0.38660E-10    0.30065E-15
  1951    0.22430E+03   -0.55733E+01    0.94824E-09   -0.55733E+01    0.11225E+02   -0.37183E-10    0.94824E-09   -0.37183E-10    0.29992E-15
  1952    0.22354E+03   -0.57597E+01    0.87815E-09   -0.57597E+01    0.11257E+02   -0.35685E-10    0.87815E-09   -0.35685E-10    0.29919E-15
  1953    0.22281E+03   -0.59482E+01    0.80682E-09   -0.59482E+01    0.11289E+02   -0.34168E-10    0.80682E-09   -0.34168E-10    0.29846E-15
  1954    0.22209E+03   -0.61387E+01    0.73437E-09   -0.61387E+01    0.11319E+02   -0.32637E-10    0.73437E-09   -0.32637E-10    0.29773E-15
  1955    0.22139E+03   -0.63318E+01    0.66092E-09   -0.63318E+01    0.11348E+02   -0.31094E-10    0.66092E-09   -0.31094E-10    0.29700E-15
  1956    0.22069E+03   -0.65260E+01    0.58660E-09   -0.65260E+01    0.11377E+02   -0.29543E-10    0.58660E-09   -0.29543E-10    0.29628E-15
  1957    0.22005E+03   -0.67220E+01    0.51152E-09   -0.67220E+01    0.11403E+02   -0.27986E-10    0.51152E-09   -0.27986E-10    0.29555E-15
  1958    0.21937E+03   -0.69198E+01    0.43580E-09   -0.69198E+01    0.11429E+02   -0.26426E-10    0.43580E-09   -0.26426E-10    0.29483E-15
  1959    0.21874E+03   -0.71192E+01    0.35958E-09   -0.71192E+01    0.11453E+02   -0.24868E-10    0.35958E-09   -0.24868E-10    0.29411E-15
  1960    0.21810E+03   -0.73202E+01    0.28296E-09   -0.73202E+01    0.11477E+02   -0.23313E-10    0.28296E-09   -0.23313E-10    0.29340E-15
  1961    0.21750E+03   -0.75220E+01    0.20607E-09   -0.75220E+01    0.11500E+02   -0.21766E-10    0.20607E-09   -0.21766E-10    0.29268E-15
  1962    0.21690E+03   -0.77246E+01    0.12903E-09   -0.77246E+01    0.11521E+02   -0.20228E-10    0.12903E-09   -0.20228E-10    0.29197E-15
  1963    0.21632E+03   -0.79278E+01    0.51961E-10   -0.79278E+01    0.11541E+02   -0.18704E-10    0.51961E-10   -0.18704E-10    0.29126E-15
  1964    0.21576E+03   -0.81324E+01   -0.25015E-10   -0.81324E+01    0.11560E+02   -0.17196E-10   -0.25015E-10   -0.17196E-10    0.29055E-15
  1965    0.21522E+03   -0.83375E+01   -0.10178E-09   -0.83375E+01    0.11578E+02   -0.15708E-10   -0.10178E-09   -0.15708E-10    0.28984E-15
